HourOfYear,Price ($/MWh)
1871,26.0588
1872,27.9350
1873,25.0681
1874,28.4460
1875,29.5205
1876,28.9589
1877,18.8394
1878,20.9553
1879,14.5937
1880,20.5813
1881,31.5164
1882,37.1924
1883,25.5414
1884,31.3495
1885,36.6021
1886,40.2165
1887,36.3674
1888,43.5452
1889,39.4070
1890,169.4471
1891,43.1889
1892,38.9109
1893,34.6363
1894,33.8689
1895,31.3974
1896,27.4115
1897,25.5663
1898,32.7930
1899,26.0257
1900,20.7552
1901,25.3871
1902,20.5845
1903,29.1288
1904,26.7111
1905,26.4080
1906,31.6054
1907,24.1112
1908,28.9305
1909,31.0170
1910,39.7830
1911,49.3306
1912,52.8340
1913,45.2191
1914,44.2028
1915,31.7049
1916,36.4182
1917,33.1321
1918,31.5655
1919,31.2514
1920,27.1540
1921,17.2167
1922,28.7923
1923,18.1104
1924,23.6819
1925,32.5259
1926,17.9099
1927,10.8649
1928,23.6861
1929,32.7025
1930,39.4119
1931,26.0711
1932,37.3011
1933,34.9135
1934,38.7919
1935,54.1431
1936,34.4162
1937,43.5510
1938,44.2906
1939,46.3927
1940,39.8751
1941,38.8649
1942,32.9652
1943,33.6915
1944,28.0523
1945,30.4749
1946,23.4585
1947,25.6135
1948,22.5932
1949,28.0397
1950,22.5038
1951,14.9052
1952,31.6797
1953,22.9231
1954,26.6054
1955,29.4947
1956,41.9440
1957,26.8159
1958,55.2646
1959,46.4560
1960,43.3015
1961,42.2622
1962,43.6343
1963,43.8238
1964,42.8657
1965,40.3572
1966,35.6258
1967,31.6137
1968,29.2664
1969,26.6471
1970,31.2300
1971,26.9504
1972,8.2923
1973,25.9436
1974,23.9892
1975,23.9316
1976,23.6823
1977,33.3272
1978,34.8667
1979,28.8635
1980,37.3620
1981,32.8909
1982,32.9328
1983,38.2971
1984,46.7523
1985,47.5574
1986,45.0271
1987,45.0987
1988,42.4756
1989,34.6269
1990,37.5928
1991,36.8576
1992,34.0495
1993,33.8215
1994,29.3580
1995,25.9952
1996,28.6003
1997,22.7869
1998,18.8615
1999,23.4652
2000,22.1559
2001,24.5862
2002,29.6620
2003,29.0214
2004,34.0425
2005,28.5367
2006,41.1530
2007,41.6924
2008,38.6106
2009,46.3437
2010,47.4052
2011,33.6912
2012,36.3369
2013,34.2444
2014,30.9895
2015,37.2588
2016,29.5648
2017,26.8102
2018,16.0531
2019,27.6710
2020,17.3093
2021,23.4752
2022,24.9138
2023,31.3399
2024,19.5924
2025,13.1207
2026,31.5600
2027,42.2422
2028,42.0332
2029,39.3093
2030,37.8846
2031,45.9782
2032,38.0846
2033,45.6855
2034,45.5010
2035,47.2864
2036,54.2052
2037,40.3086
2038,33.4006
2039,33.2400
2040,21.9450
2041,24.9157
2042,24.2825
2043,22.1300
2044,24.5239
2045,19.3200
2046,29.3887
2047,24.7943
2048,26.3466
2049,26.8354
2050,31.6733
2051,37.6218
2052,31.7595
2053,35.2271
2054,39.0808
2055,35.4700
2056,39.1128
2057,41.1794
2058,47.6024
2059,43.5550
2060,41.6317
2061,42.8579
2062,35.5154
2063,35.5771
2064,30.5312
2065,29.9730
2066,23.6721
2067,12.8133
2068,23.3477
2069,30.8028
2070,28.6716
2071,29.8773
2072,32.8308
2073,29.1753
2074,32.1411
2075,30.6651
2076,34.7720
2077,41.8537
2078,191.9823
2079,41.7593
2080,41.2153
2081,43.8204
2082,46.4938
2083,35.2802
2084,29.4401
2085,36.1080
2086,30.3560
2087,31.3414
2088,30.5658
2089,26.6373
2090,34.1056
2091,26.8985
2092,25.7789
2093,27.0575
2094,18.6038
2095,30.5033
2096,26.5288
2097,32.3418
2098,26.0527
2099,26.2421
2100,40.6993
2101,40.9144
2102,36.6039
2103,38.3658
2104,49.3510
2105,38.1283
2106,51.9587
2107,38.2540
2108,44.3706
2109,37.4752
2110,39.7331
2111,31.4192
2112,30.7483
2113,29.3658
2114,22.0900
2115,29.2266
2116,21.9681
2117,23.0612
2118,19.5840
2119,12.7538
2120,26.2102
2121,41.3103
2122,35.5928
2123,34.1724
2124,35.5532
2125,39.4025
2126,44.1076
2127,37.0679
2128,49.5533
2129,47.9101
2130,47.5941
2131,45.2073
2132,41.5346
2133,42.7405
2134,39.9342
2135,32.6275
2136,28.9522
2137,29.9284
2138,35.1039
2139,19.5849
2140,17.4545
2141,25.2860
2142,25.0681
2143,26.6901
2144,28.6431
2145,28.3892
2146,39.3771
2147,26.5222
2148,32.9831
2149,39.0319
2150,33.4141
2151,42.3507
2152,52.5471
2153,44.6956
2154,45.4147
2155,36.9722
2156,38.6127
2157,37.7583
2158,35.6446
2159,41.0640
2160,34.8668
2161,24.1200
2162,28.8495
2163,28.5296
2164,30.7510
2165,32.6230
2166,19.9963
2167,22.0273
2168,21.3936
2169,117.1044
2170,34.5177
2171,39.7215
2172,37.0040
2173,38.2071
2174,42.6470
2175,39.3124
2176,54.9456
2177,36.8111
2178,45.4431
2179,53.6492
2180,41.9867
2181,38.9422
2182,35.7041
2183,34.0120
2184,39.2007
2185,18.8761
2186,35.5423
2187,19.1769
2188,23.9752
2189,22.8323
2190,28.2727
2191,18.3491
2192,30.2506
2193,40.1431
2194,25.6282
2195,35.9916
2196,34.3321
2197,42.1940
2198,42.2421
2199,40.5389
2200,47.1954
2201,54.1293
2202,43.8231
2203,47.3881
2204,35.7446
2205,35.3684
2206,40.1116
2207,42.5927
2208,34.3728
2209,28.6284
2210,28.1298
2211,20.3029
2212,28.5892
2213,29.6484
2214,23.3277
2215,24.2477
2216,29.5273
2217,28.0961
2218,32.3716
2219,45.7998
2220,36.6650
2221,38.5310
2222,39.1669
2223,47.7255
2224,44.1081
2225,42.1189
2226,51.6423
2227,51.1455
2228,39.4670
2229,31.0761
2230,43.0453
2231,32.0071
2232,36.8060
2233,20.6013
2234,32.8545
2235,20.7572
2236,29.4786
2237,25.5662
2238,21.0766
2239,24.8209
2240,31.8876
2241,31.0673
2242,35.8825
2243,45.4415
2244,30.3371
2245,48.6669
2246,43.1844
2247,39.7687
2248,38.6208
2249,44.6782
2250,49.9021
2251,43.6678
2252,50.2829
2253,33.4110
2254,38.2053
2255,29.4264
2256,34.9290
2257,35.1443
2258,26.5457
2259,14.0500
2260,27.0775
2261,27.9365
2262,28.1258
2263,33.2930
2264,23.3587
2265,34.1969
2266,39.1809
2267,26.9243
2268,40.0145
2269,38.3179
2270,42.5130
2271,46.2589
2272,43.0941
2273,42.5032
2274,45.7225
2275,39.1272
2276,37.5559
2277,44.3215
2278,32.7796
2279,39.2777
2280,35.6817
2281,22.3386
2282,25.5195
2283,33.2994
2284,21.4347
2285,23.6885
2286,28.6723
2287,31.2887
2288,27.7140
2289,28.0660
2290,40.5879
2291,44.7695
2292,43.5682
2293,41.5230
2294,39.1369
2295,40.6259
2296,48.4004
2297,48.2313
2298,52.8173
2299,48.0733
2300,35.7272
2301,46.4420
2302,33.7909
2303,34.2838
2304,34.8772
2305,41.2035
2306,44.7144
2307,30.6200
2308,25.6821
2309,28.9406
2310,31.0578
2311,26.0259
2312,38.2052
2313,32.4613
2314,36.2222
2315,39.6620
2316,41.0392
2317,45.5485
2318,40.3493
2319,42.2439
2320,40.5444
2321,48.5941
2322,49.9613
2323,47.3672
2324,51.8723
2325,41.4115
2326,42.3821
2327,31.0024
2328,31.9479
2329,34.9600
2330,33.6675
2331,26.3736
2332,26.4972
2333,18.9358
2334,25.0914
2335,32.3382
2336,32.3622
2337,34.0713
2338,34.2393
2339,36.6246
2340,35.8866
2341,45.1049
2342,45.7973
2343,47.7525
2344,43.6719
2345,35.8868
2346,51.8092
2347,42.9410
2348,39.4428
2349,45.1637
2350,37.3351
2351,42.0173
2352,37.2252
2353,35.1569
2354,22.8489
2355,34.1599
2356,28.4181
2357,24.9354
2358,27.8501
2359,19.2617
2360,31.7860
2361,26.6776
2362,112.5600
2363,29.2340
2364,45.0081
2365,38.7209
2366,51.6176
2367,42.8698
2368,38.0217
2369,41.3273
2370,52.7589
2371,44.8120
2372,41.2715
2373,42.7527
2374,42.0603
2375,42.5609
2376,41.6389
2377,30.1964
2378,23.3046
2379,26.2890
2380,28.6694
2381,22.2191
2382,22.6035
2383,30.1179
2384,29.7555
2385,32.2445
2386,30.7105
2387,35.9498
2388,35.0795
2389,46.5741
2390,49.3811
2391,36.5737
2392,42.1668
2393,39.6831
2394,43.5855
2395,45.4301
2396,37.0205
2397,37.5990
2398,142.4725
2399,38.2659
2400,34.9987
2401,28.6421
2402,31.0745
2403,25.8784
2404,26.2652
2405,35.6606
2406,34.3470
2407,22.1565
2408,34.4029
2409,36.3929
2410,29.0170
2411,41.4510
2412,47.6456
2413,36.7657
2414,39.8726
2415,51.1482
2416,48.4270
2417,50.1783
2418,48.7937
2419,48.0558
2420,37.8914
2421,47.6999
2422,45.9101
2423,36.3376
2424,34.6896
2425,24.8502
2426,135.2204
2427,31.7270
2428,27.5674
2429,33.1700
2430,26.2292
2431,31.7322
2432,25.4106
2433,32.4728
2434,34.1412
2435,38.7383
2436,38.3629
2437,41.9756
2438,48.8449
2439,44.1306
2440,39.2911
2441,56.4232
2442,54.2524
2443,39.8954
2444,48.2267
2445,40.2028
2446,41.6339
2447,39.2099
2448,33.9892
2449,28.8411
2450,27.2468
2451,24.5399
2452,23.9733
2453,27.4664
2454,24.5748
2455,32.5734
2456,38.1991
2457,29.9443
2458,36.4639
2459,40.3641
2460,42.8244
2461,43.2666
2462,48.6818
2463,48.9794
2464,41.3894
2465,52.2748
2466,52.0353
2467,42.7939
2468,45.2214
2469,46.3878
2470,39.5234
2471,43.3572
2472,47.2340
2473,29.0834
2474,24.0476
2475,30.8933
2476,31.9935
2477,26.9012
2478,35.6731
2479,22.7233
2480,34.4806
2481,30.0683
2482,44.1168
2483,48.0813
2484,36.8841
2485,40.3919
2486,49.5192
2487,44.8854
2488,47.6035
2489,48.3087
2490,38.2532
2491,46.7939
2492,41.8358
2493,40.7582
2494,48.0407
2495,31.9623
2496,39.7332
2497,31.8710
2498,29.8065
2499,33.5785
2500,30.3383
2501,31.1609
2502,33.5000
2503,28.0120
2504,28.2071
2505,27.9240
2506,31.6450
2507,53.1162
2508,47.1928
2509,36.6364
2510,38.8610
2511,49.4823
2512,50.8188
2513,51.1781
2514,46.8286
2515,46.4876
2516,47.1755
2517,43.9050
2518,29.9777
2519,37.3475
2520,31.6617
2521,34.3934
2522,46.3831
2523,31.7154
2524,27.3218
2525,33.1682
2526,31.3238
2527,32.0203
2528,34.5537
2529,43.8837
2530,30.3688
2531,40.9900
2532,36.5886
2533,46.4203
2534,41.1308
2535,45.2370
2536,46.8579
2537,53.5636
2538,52.9464
2539,41.1370
2540,46.0615
2541,40.1783
2542,35.0323
2543,37.6619
2544,34.6268
2545,45.9014
2546,33.8720
2547,23.2403
2548,26.3160
2549,33.9164
2550,39.6029
2551,22.2401
2552,22.3700
2553,43.2059
2554,38.2214
2555,34.5304
2556,44.1436
2557,30.7139
2558,45.9910
2559,49.2128
2560,53.2044
2561,43.8647
2562,49.0323
2563,42.9881
2564,47.3133
2565,39.4990
2566,39.5338
2567,34.0174
2568,39.6743
2569,38.3095
2570,30.7834
2571,30.5689
2572,22.1461
2573,27.5603
2574,29.1587
2575,43.5231
2576,26.4588
2577,41.4210
2578,41.5065
2579,40.5240
2580,50.5124
2581,46.0020
2582,48.1687
2583,47.5568
2584,54.9496
2585,54.6651
2586,45.7240
2587,41.2675
2588,45.2700
2589,40.2239
2590,41.5050
2591,45.4319
2592,34.3804
2593,34.0513
2594,32.4947
2595,34.8679
2596,18.4026
2597,26.2731
2598,30.7141
2599,36.6674
2600,29.8070
2601,24.9651
2602,39.8685
2603,36.1916
2604,36.0186
2605,41.2673
2606,45.5477
2607,45.0461
2608,38.0513
2609,53.9155
2610,55.4741
2611,51.3686
2612,40.8436
2613,43.4638
2614,42.0371
2615,42.4857
2616,40.2555
2617,30.8414
2618,32.8615
2619,33.1590
2620,37.1629
2621,33.0759
2622,33.8496
2623,31.3327
2624,39.5653
2625,36.6431
2626,32.7109
2627,46.6316
2628,45.7027
2629,42.4200
2630,44.3191
2631,49.7988
2632,51.6411
2633,50.6626
2634,50.9022
2635,56.8566
2636,52.1356
2637,45.6702
2638,47.0220
2639,34.5748
2640,39.1491
2641,43.8044
2642,31.6068
2643,26.8798
2644,26.8688
2645,24.3505
2646,26.2258
2647,29.3063
2648,25.7303
2649,34.9175
2650,41.7728
2651,35.3210
2652,50.0546
2653,47.4341
2654,52.1143
2655,45.2716
2656,53.8425
2657,44.4611
2658,54.0415
2659,49.4606
2660,49.7886
2661,39.0835
2662,38.0844
2663,42.9679
2664,32.6620
2665,37.3181
2666,26.1054
2667,35.6029
2668,24.2106
2669,32.8041
2670,33.5216
2671,27.9187
2672,35.9120
2673,36.3853
2674,34.8108
2675,35.0606
2676,32.8885
2677,46.8718
2678,39.3807
2679,49.2808
2680,48.4959
2681,53.5597
2682,48.3231
2683,47.1972
2684,50.9247
2685,46.8797
2686,44.3834
2687,42.5709
2688,29.9686
2689,39.0287
2690,36.2461
2691,26.5212
2692,29.3953
2693,30.0885
2694,29.9633
2695,33.3142
2696,40.4010
2697,40.7341
2698,31.1860
2699,43.4557
2700,49.5883
2701,47.2995
2702,52.9015
2703,59.1072
2704,55.1734
2705,51.6522
2706,55.3004
2707,49.8104
2708,47.6263
2709,43.6887
2710,50.8610
2711,36.3737
2712,45.5495
2713,37.9852
2714,26.4283
2715,33.6839
2716,20.3565
2717,33.6534
2718,35.3028
2719,28.9238
2720,34.1025
2721,45.3366
2722,35.4589
2723,35.2913
2724,50.5923
2725,55.4187
2726,47.7053
2727,54.3433
2728,57.0024
2729,46.9333
2730,47.8884
2731,55.4802
2732,56.1717
2733,48.4999
2734,38.8846
2735,50.6407
2736,35.4723
2737,34.0496
2738,35.3759
2739,39.8558
2740,35.3658
2741,32.8394
2742,33.4322
2743,32.3423
2744,36.5145
2745,23.1570
2746,36.7435
2747,42.0312
2748,37.6677
2749,47.7761
2750,46.9031
2751,58.3019
2752,58.3985
2753,48.5550
2754,49.7990
2755,49.1944
2756,45.7265
2757,46.8988
2758,39.7303
2759,35.2903
2760,41.4786
2761,39.1108
2762,29.8804
2763,36.7994
2764,28.1756
2765,32.2684
2766,35.4549
2767,32.1940
2768,36.2348
2769,33.4599
2770,37.4813
2771,40.0324
2772,39.9268
2773,45.1975
2774,40.4192
2775,47.3055
2776,49.3458
2777,49.8398
2778,49.5823
2779,49.4918
2780,50.6184
2781,50.5326
2782,40.5091
2783,35.1636
2784,33.3910
2785,33.7632
2786,32.3783
2787,28.7085
2788,25.0887
2789,28.9577
2790,32.4960
2791,35.5728
2792,31.4095
2793,34.2125
2794,34.0655
2795,41.1398
2796,39.6528
2797,49.1822
2798,161.6424
2799,48.1981
2800,52.5106
2801,52.2747
2802,64.4897
2803,51.7843
2804,43.4355
2805,45.9172
2806,35.1112
2807,41.0109
2808,34.6702
2809,41.0103
2810,31.6243
2811,32.2087
2812,28.6255
2813,40.1665
2814,30.2165
2815,41.9942
2816,38.5010
2817,38.9214
2818,40.7762
2819,43.4994
2820,34.4899
2821,45.1554
2822,52.8563
2823,49.9849
2824,44.2121
2825,51.3264
2826,244.8222
2827,56.5025
2828,48.3785
2829,51.3843
2830,42.3924
2831,33.1270
2832,34.4455
2833,44.4801
2834,33.2343
2835,31.8078
2836,30.5361
2837,41.2249
2838,40.1844
2839,44.1571
2840,33.8668
2841,38.2208
2842,31.5809
2843,49.1466
2844,38.5208
2845,47.8650
2846,43.3752
2847,47.5162
2848,47.2828
2849,48.7801
2850,48.7927
2851,47.7575
2852,53.0859
2853,41.3334
2854,45.5582
2855,47.9667
2856,36.7323
2857,33.3064
2858,33.6819
2859,39.1535
2860,33.2359
2861,29.2781
2862,34.7038
2863,27.7815
2864,38.2985
2865,39.0153
2866,37.8546
2867,37.7984
2868,40.1557
2869,49.6845
2870,55.2359
2871,47.5031
2872,53.9901
2873,41.6133
2874,48.7941
2875,50.5724
2876,44.5995
2877,42.4038
2878,41.3451
2879,43.5663
2880,38.5900
2881,25.9331
2882,24.4592
2883,30.4486
2884,34.7818
2885,18.4246
2886,30.0137
2887,30.8895
2888,42.0611
2889,35.2748
2890,41.5361
2891,42.9250
2892,34.1635
2893,51.0787
2894,50.3951
2895,53.4581
2896,71.5563
2897,41.8547
2898,60.5674
2899,49.5171
2900,50.8112
2901,47.0853
2902,42.7893
2903,39.4825
2904,41.4004
2905,29.7646
2906,39.0416
2907,31.6280
2908,27.0689
2909,123.4305
2910,39.0238
2911,31.0697
2912,37.1372
2913,33.7706
2914,43.6361
2915,45.8716
2916,54.2846
2917,46.5849
2918,52.8864
2919,51.6319
2920,58.6293
2921,48.9058
2922,55.8936
2923,50.2054
2924,49.2781
2925,47.9960
2926,46.3959
2927,41.9747
2928,41.0505
2929,45.4650
2930,40.4399
2931,38.2785
2932,30.6653
2933,28.1653
2934,37.7380
2935,38.3500
2936,42.9316
2937,34.6287
2938,38.9219
2939,34.4697
2940,43.3022
2941,52.6684
2942,47.4334
2943,54.5667
2944,51.4200
2945,54.3428
2946,46.6525
2947,51.8272
2948,34.8655
2949,46.8249
2950,37.2044
2951,48.8077
2952,44.0858
2953,40.1295
2954,43.3393
2955,29.4097
2956,41.9013
2957,37.4938
2958,32.0000
2959,39.8691
2960,30.2579
2961,33.7470
2962,37.2476
2963,40.2430
2964,40.2024
2965,54.0216
2966,48.6921
2967,53.3472
2968,203.7161
2969,43.8397
2970,53.9614
2971,42.0599
2972,49.6980
2973,41.1376
2974,55.5129
2975,47.5542
2976,40.9471
2977,44.3341
2978,31.7220
2979,37.0909
2980,34.3826
2981,34.3720
2982,39.7635
2983,38.0723
2984,37.4517
2985,29.8138
2986,35.7088
2987,42.4928
2988,46.1704
2989,42.4734
2990,62.2629
2991,59.3847
2992,55.8214
2993,53.5207
2994,51.7678
2995,47.0793
2996,50.6461
2997,49.4854
2998,39.5850
2999,44.8855
3000,39.8592
3001,28.6936
3002,31.8686
3003,32.5223
3004,43.0388
3005,36.0514
3006,26.9409
3007,37.0565
3008,28.4879
3009,43.7179
3010,38.3696
3011,42.8542
3012,52.5485
3013,41.9044
3014,43.4347
3015,49.1004
3016,58.2182
3017,45.7793
3018,38.8834
3019,49.7983
3020,53.2325
3021,54.4130
3022,43.6930
3023,41.3723
3024,46.6197
3025,29.0986
3026,34.4425
3027,35.7569
3028,36.0607
3029,30.9338
3030,34.0046
3031,22.3986
3032,33.1471
3033,40.7858
3034,36.0274
3035,43.8309
3036,198.0899
3037,46.8409
3038,51.4859
3039,47.4179
3040,52.2063
3041,56.6400
3042,54.0419
3043,49.3342
3044,51.8075
3045,52.1972
3046,147.3223
3047,49.4372
3048,39.3811
3049,40.7868
3050,42.5833
3051,28.1583
3052,30.4792
3053,32.2517
3054,30.1252
3055,43.7264
3056,32.3658
3057,35.9518
3058,42.1720
3059,37.7363
3060,44.3655
3061,50.3517
3062,49.1800
3063,51.9752
3064,50.8032
3065,46.2270
3066,55.0753
3067,61.2517
3068,50.9886
3069,49.9605
3070,49.8947
3071,37.5049
3072,49.7846
3073,39.8806
3074,44.9658
3075,31.5608
3076,43.3260
3077,37.7794
3078,37.0182
3079,36.4308
3080,35.6158
3081,44.9408
3082,42.0604
3083,34.1201
3084,40.9663
3085,48.0435
3086,52.6024
3087,52.3673
3088,59.7527
3089,44.2517
3090,54.3930
3091,43.5947
3092,54.9026
3093,48.5692
3094,48.7364
3095,39.7393
3096,47.8764
3097,181.3683
3098,39.9311
3099,34.7851
3100,37.3415
3101,30.5756
3102,38.7371
3103,43.7143
3104,42.4177
3105,35.4962
3106,43.3716
3107,37.6956
3108,49.6199
3109,51.4313
3110,41.9088
3111,47.0466
3112,52.4474
3113,52.7080
3114,47.8327
3115,54.8344
3116,52.5662
3117,48.2749
3118,43.0639
3119,49.5067
3120,49.9605
3121,36.8623
3122,34.1566
3123,38.0928
3124,32.8560
3125,33.6169
3126,38.3613
3127,26.1237
3128,43.8596
3129,39.7109
3130,39.7103
3131,43.9182
3132,46.7731
3133,40.7252
3134,58.9353
3135,53.2648
3136,56.2806
3137,59.1724
3138,48.9765
3139,55.4591
3140,50.1727
3141,53.6820
3142,36.4086
3143,43.9694
3144,38.8709
3145,41.6429
3146,39.7690
3147,32.2998
3148,31.2864
3149,33.9615
3150,30.3807
3151,40.0811
3152,35.6227
3153,25.0131
3154,40.0941
3155,39.3720
3156,39.0048
3157,43.3941
3158,52.2076
3159,59.9012
3160,55.8312
3161,51.5818
3162,56.5613
3163,50.9956
3164,48.2371
3165,43.8755
3166,38.4846
3167,42.7142
3168,42.8741
3169,39.1971
3170,35.5375
3171,31.3077
3172,38.0868
3173,28.1274
3174,38.9421
3175,31.0581
3176,33.9044
3177,32.4119
3178,39.6588
3179,49.6387
3180,49.9367
3181,54.6706
3182,54.4684
3183,47.9367
3184,52.8082
3185,50.9101
3186,61.1313
3187,47.5037
3188,56.3750
3189,54.3084
3190,56.5880
3191,42.8114
3192,45.8413
3193,51.2843
3194,34.7248
3195,28.5568
3196,25.8410
3197,38.4719
3198,25.8414
3199,34.4027
3200,40.0481
3201,40.8665
3202,44.4877
3203,46.0682
3204,53.9473
3205,45.2112
3206,48.6670
3207,49.7859
3208,58.8071
3209,59.5069
3210,56.9283
3211,59.5987
3212,46.2098
3213,58.3731
3214,55.2493
3215,48.7310
3216,51.3817
3217,31.7858
3218,35.3836
3219,32.7481
3220,39.0409
3221,29.8501
3222,39.2369
3223,43.3091
3224,41.5295
3225,41.5513
3226,37.6129
3227,40.9141
3228,53.9926
3229,54.0610
3230,52.0481
3231,51.7507
3232,44.7182
3233,49.8416
3234,64.4201
3235,47.4696
3236,53.2379
3237,55.2646
3238,41.5488
3239,46.1666
3240,47.3523
3241,40.3213
3242,52.5376
3243,28.2712
3244,40.9167
3245,34.4261
3246,39.4983
3247,38.8521
3248,34.5768
3249,41.4664
3250,33.4515
3251,48.3533
3252,49.4238
3253,53.5459
3254,57.7220
3255,55.8665
3256,55.7756
3257,50.9784
3258,51.4896
3259,59.9931
3260,59.6597
3261,49.2242
3262,48.2407
3263,40.9071
3264,48.7135
3265,43.7727
3266,48.0884
3267,32.4092
3268,33.9195
3269,36.6337
3270,39.0574
3271,35.7533
3272,34.0637
3273,44.9143
3274,46.5324
3275,40.9412
3276,54.8957
3277,56.3889
3278,53.2881
3279,54.6115
3280,57.9904
3281,51.2600
3282,55.3855
3283,43.4821
3284,57.0447
3285,42.7915
3286,55.7119
3287,43.9636
3288,41.9753
3289,37.4907
3290,37.1257
3291,44.0770
3292,23.5538
3293,42.0445
3294,37.6981
3295,30.9795
3296,33.2348
3297,49.0719
3298,38.3818
3299,39.9383
3300,53.9873
3301,52.4129
3302,48.1091
3303,55.4785
3304,50.2731
3305,61.2543
3306,60.7238
3307,57.0854
3308,54.6520
3309,59.5861
3310,48.3742
3311,39.8857
3312,45.4617
3313,51.2402
3314,33.6726
3315,35.3573
3316,38.2553
3317,35.5703
3318,31.2765
3319,42.8037
3320,50.3912
3321,41.8502
3322,38.7684
3323,38.1395
3324,49.7698
3325,56.4185
3326,55.3534
3327,54.5621
3328,52.6342
3329,50.4678
3330,59.7690
3331,59.1725
3332,45.2931
3333,58.9073
3334,51.4240
3335,52.9707
3336,36.6813
3337,34.1583
3338,38.1788
3339,39.8557
3340,45.3319
3341,39.5471
3342,35.1513
3343,32.2392
3344,45.1175
3345,36.2223
3346,51.6073
3347,44.6384
3348,56.6087
3349,54.4696
3350,52.4682
3351,52.1527
3352,54.0514
3353,58.2455
3354,56.1561
3355,51.8095
3356,52.3685
3357,51.5256
3358,38.0845
3359,48.4380
3360,38.6676
3361,35.3949
3362,30.6610
3363,28.5462
3364,29.7466
3365,32.6452
3366,46.3045
3367,34.9149
3368,40.0294
3369,43.2213
3370,44.2932
3371,45.8459
3372,42.8520
3373,58.5020
3374,62.3616
3375,190.4773
3376,50.8078
3377,54.8768
3378,51.1195
3379,57.4801
3380,49.7268
3381,62.1294
3382,54.8522
3383,47.3812
3384,48.8721
3385,46.8619
3386,36.4486
3387,33.6051
3388,37.0850
3389,40.6687
3390,37.4036
3391,29.8294
3392,35.2964
3393,41.0187
3394,43.4291
3395,56.2653
3396,42.0678
3397,53.9445
3398,60.9402
3399,66.4480
3400,54.0747
3401,58.9016
3402,58.9594
3403,56.0960
3404,53.0421
3405,53.6521
3406,36.4061
3407,49.8964
3408,44.5357
3409,40.3875
3410,49.6700
3411,34.4788
3412,34.8459
3413,46.4852
3414,32.7148
3415,35.1304
3416,38.7419
3417,45.7586
3418,45.0126
3419,40.1055
3420,46.5029
3421,48.5456
3422,53.2741
3423,57.3855
3424,58.3531
3425,47.7296
3426,61.5954
3427,56.5464
3428,60.6238
3429,220.5764
3430,54.7384
3431,48.9831
3432,50.8001
3433,44.2752
3434,39.1101
3435,49.3794
3436,41.4702
3437,39.5597
3438,30.6569
3439,31.6026
3440,41.1037
3441,42.4455
3442,41.0658
3443,47.4362
3444,57.2693
3445,55.2217
3446,48.1174
3447,54.8608
3448,52.3992
3449,54.8329
3450,54.3693
3451,53.0568
3452,47.5868
3453,51.1598
3454,46.5898
3455,32.1641
3456,54.4946
3457,47.2684
3458,37.8786
3459,38.2716
3460,31.3269
3461,45.3296
3462,46.6848
3463,38.9874
3464,44.9174
3465,42.7538
3466,37.6121
3467,44.8314
3468,50.1449
3469,49.6308
3470,52.8879
3471,55.1199
3472,56.1781
3473,57.1910
3474,51.2925
3475,52.0179
3476,47.5974
3477,56.8448
3478,39.0222
3479,52.7367
3480,51.3188
3481,40.4708
3482,26.9014
3483,36.5278
3484,37.0209
3485,31.9545
3486,34.7786
3487,46.0111
3488,43.2804
3489,37.4105
3490,36.4635
3491,45.4110
3492,48.5734
3493,54.5399
3494,51.4598
3495,58.2895
3496,66.4131
3497,61.1620
3498,56.5097
3499,54.8417
3500,52.3913
3501,58.0131
3502,46.5679
3503,47.3487
3504,44.7967
3505,162.2908
3506,33.2082
3507,40.1025
3508,37.1899
3509,39.6617
3510,34.8395
3511,44.6169
3512,35.7244
3513,50.7458
3514,35.8655
3515,49.3720
3516,52.1698
3517,48.2329
3518,56.4100
3519,62.2810
3520,45.8046
3521,59.7494
3522,44.4348
3523,51.0800
3524,62.4712
3525,49.3516
3526,43.9855
3527,46.2832
3528,55.0304
3529,33.1268
3530,34.9638
3531,46.1245
3532,46.9330
3533,36.7927
3534,31.4615
3535,49.1411
3536,48.2294
3537,45.7291
3538,40.6903
3539,47.1015
3540,49.1391
3541,54.0131
3542,61.6910
3543,60.4284
3544,51.6495
3545,64.2657
3546,58.6142
3547,59.4909
3548,61.8051
3549,46.8495
3550,49.8225
3551,44.7622
3552,36.9980
3553,44.1651
3554,52.9243
3555,29.5829
3556,37.6289
3557,40.6583
3558,38.4177
3559,38.2417
3560,33.9064
3561,43.6434
3562,41.1135
3563,36.5418
3564,56.0585
3565,57.2953
3566,54.8386
3567,234.7592
3568,62.5520
3569,58.6488
3570,61.7123
3571,54.7117
3572,61.1758
3573,54.1546
3574,51.1150
3575,41.2121
3576,46.4149
3577,38.4144
3578,37.3176
3579,34.8488
3580,32.6013
3581,48.2215
3582,44.6009
3583,48.5509
3584,34.4296
3585,42.9772
3586,38.5710
3587,44.1541
3588,45.6359
3589,58.8420
3590,52.7398
3591,61.6578
3592,60.3413
3593,69.1854
3594,49.9350
3595,256.5241
3596,60.4878
3597,47.8233
3598,55.3198
3599,49.3824
3600,43.9818
3601,38.5934
3602,37.0522
3603,49.3133
3604,38.0744
3605,41.6466
3606,34.1278
3607,35.1877
3608,46.0918
3609,36.0107
3610,43.1000
3611,47.9400
3612,50.9206
3613,51.8857
3614,56.8370
3615,59.9169
3616,61.1305
3617,52.8746
