HourOfYear,PerformanceScore_MISO,MileageRatio_MISO
2294,0.9989585539951398,0.9828937885976983
2295,0.9889656673196937,1.0014132689444635
2296,0.9993450397104805,1.0445236714464707
2297,0.9790226029133126,1.0096783238999643
2298,1.012286436090962,1.0058678240312768
2299,1.0079874533278534,1.0051701017562575
2300,0.9990998878053576,1.053809123693554
2301,0.9800329791310451,0.9814072176106525
2302,1.0202828789595537,1.0603856418094892
2303,0.9770268344380932,1.0138105190497182
2304,0.9798260191581658,0.9989896716178811
2305,1.062894860578842,0.9419351233873926
2306,1.0036559850581315,1.0178104261240153
2307,0.9718486958300702,0.9807600700804593
2308,1.0078377929889561,1.003569901541057
2309,1.0012398129313849,0.9721289540147103
2310,0.9867027581406519,1.048607603581807
2311,1.0096694486567104,1.0602342968880158
2312,1.0022463386831877,0.9636162183885407
2313,0.9759655217662032,1.0034738833498262
2314,1.0030542562001756,0.9516582159032804
2315,0.994207872196877,0.9602453899977562
2316,0.9975084543449997,0.987044941790949
2317,0.9996839530874849,1.0459612169896064
2318,0.9930522203749463,0.9277401440026443
2319,1.0076862386524226,0.9586305747418529
2320,1.002758311935442,1.0180584583278893
2321,0.9775917930909143,0.9372264937923761
2322,1.0093824747768765,1.0586799488402514
2323,1.0121878397374728,1.0454289152494498
2324,0.9499283201133465,1.0294073632005751
2325,0.9416809431446407,1.0026215356500012
2326,0.9993783942267908,0.9475408364983522
2327,0.9946400625142957,0.9365940448616067
2328,1.013135543099219,0.9467554530399858
2329,0.9850260295228581,1.022560885365789
2330,1.004125921955118,0.9555750062115783
2331,1.0133811369529717,1.0026868239352027
2332,1.0095515674569788,0.90362881332474
2333,0.983964163899371,1.0018954994588438
2334,0.9987452300957812,0.9911863833182976
2335,0.987595967243031,0.9778247023272228
2336,1.0022947756661498,1.008979882774856
2337,1.0067691114716375,1.090400456234526
2338,1.0251538758521412,1.0137219127374895
2339,0.9938174178837653,0.9729961787577206
2340,1.0189411529545302,0.9442085076570716
2341,1.0192335737881764,0.9627433661335671
2342,0.997707742025277,0.9935951659442217
2343,0.9865597565849914,1.015180043582896
2344,0.998399792145833,0.9813082035333133
2345,1.014412302803622,0.9482535877000922
2346,1.0015329484080742,0.9253595157318696
2347,0.9774242921336853,0.9933445139618208
2348,1.0021329279945517,0.963101182644369
2349,0.9811524363090702,1.0114733554281627
2350,0.9971093864083758,0.9731271603177062
2351,1.036119944303711,0.9353204836758238
2352,1.0247056118563498,0.950265567635722
2353,0.9917220786109405,1.067353422450837
2354,1.0030387004877188,1.0531154984268771
2355,1.0187443279136028,1.0601444964583724
2356,0.985881145142227,1.0289074419052282
2357,1.0574474101489868,1.025308710538386
2358,0.9693244591725602,1.007863479915918
2359,1.008173455470378,1.0489845572434249
2360,0.9946747113088787,1.0084278781074123
2361,1.0023252686259596,1.057381160325818
2362,1.0068921727788072,1.064965886974697
2363,1.0023547597222515,0.981348230006434
2364,0.9762287301659468,1.042283686092764
2365,0.9908469989870328,0.9738072620726487
2366,0.9632022107538071,0.9938671071930941
2367,0.9897869269158918,0.9612837352662147
2368,1.004152365817469,1.0441051501533192
2369,1.0129822997377997,1.0104048610105372
2370,0.9845849557695662,1.0273760134906054
2371,1.0020325640079628,1.0508013189390655
2372,0.9907848678070809,0.9732922058687908
2373,1.0093381301063218,0.9800437929781192
2374,0.9946003480458074,1.018711907469992
2375,1.0093152280829805,0.9870647768747722
2376,0.9974612731036352,1.0011052263689015
2377,1.0200112879021632,1.0650958444146452
2378,1.0247128769135387,0.9477881182524206
2379,0.9669165828145839,0.9580089171758488
2380,0.9995980503435741,0.9805085076470399
2381,0.9887065707948104,1.0253913244337447
2382,1.0092284843716934,1.004254036344513
2383,0.9753700634982861,1.0389007625469044
2384,0.9887761646156319,0.9918982530177728
2385,1.0100173908419636,1.01382077358777
2386,1.0072738849617635,1.0332629648605973
2387,0.9960980379771641,1.0101909214344595
2388,0.9819008457384806,0.9715403856675692
2389,1.003583469997119,1.079128957705744
2390,1.017311506392112,1.0885108431087418
2391,0.9929284547879103,1.060432834940143
2392,1.0058666063433181,0.9610299385360886
2393,0.9937750418563668,1.0172241234761368
2394,0.9835272810914747,1.037737506846444
2395,0.9812374354723602,1.0198147901519883
2396,1.0096474536116093,0.9754905893071846
2397,1.0173450584828954,1.019963914757378
2398,0.9708294158445977,0.977129049224281
2399,0.9941490640582799,0.9190024245202069
2400,1.0020233816537008,1.0555086894560002
2401,0.97270284945587,1.0631066093703114
2402,1.0060025162074828,1.0129926867148025
2403,0.9960088892632646,0.8462765490716646
2404,0.9841222912297669,1.0764644250717017
2405,1.0201914442627582,0.9715227707812341
2406,0.999742187045853,0.9389125136265413
2407,0.9983290190474294,0.949254284230093
2408,1.013036661813065,1.002605797352325
2409,0.991194732990745,1.029052738960255
2410,0.9835558076989478,1.0156316494442006
2411,0.9821555951499498,0.9965475348323865
2412,0.9558675171440729,1.073562833371075
2413,1.0267588546667048,0.9990006279900033
2414,1.0266598780007976,0.9887829385783726
2415,0.9694672992199037,1.0180458222868778
2416,1.0048609708284302,0.9719476098104586
2417,0.977241480290314,0.9190706859436167
2418,0.9641025777172575,1.004067759505672
2419,0.982253825758156,1.023391868880706
2420,1.008104061105686,0.9885092158166998
2421,0.9838696864538053,1.0168434209966997
2422,0.9807182658016648,0.9886945575058761
2423,1.032439689678881,0.9736119684772535
2424,1.0023141732441263,0.9759416238783428
2425,1.0095420333281484,0.9711988043731943
2426,1.0135580762590453,0.918219643647328
2427,0.9833586797787409,1.0253218843456708
2428,1.015936187766727,0.9365951773098183
2429,0.9826530217935999,1.1173592171962776
2430,1.0016960890981617,0.9040386992405843
2431,0.9892987032299476,0.9765603102968965
2432,1.0023845387333057,1.1014782329415298
2433,0.9938191039726207,0.9869293178210824
2434,1.0018676033046863,0.9638283743011217
2435,1.010081816562103,0.9336623877752723
2436,0.9866751972233687,1.0036803552776672
2437,1.013625757873266,0.9468274641976548
2438,0.9930033819522894,0.9989783972048611
2439,1.0014078546524054,1.0503857463518256
2440,0.9814805357201425,0.9780469093499145
2441,0.9970058024510583,1.0387026337692324
2442,1.0146785502626716,0.9905895904977509
2443,1.0030125211615049,1.077425237252927
2444,0.9988866248544446,1.0473554104304088
2445,1.0345460859090507,1.0743779375205564
2446,0.9868313622251239,1.0152918480740898
2447,1.0340479014722133,1.0745673163790865
2448,1.011063296231764,0.972342759241247
2449,1.0355371435820249,0.9904230038124996
2450,0.983353343011787,1.0268262022323633
2451,0.9880598233739507,0.9394372094304303
2452,1.0198395669033233,0.9833522528662499
2453,0.9878899984648432,1.0164826706297958
2454,0.9948040881620812,0.9747642521776252
2455,1.0465579365070061,1.0808695698214297
2456,0.9585179399130954,1.0330092984990045
2457,0.9993624123959148,1.0256012085463837
2458,0.9769930402459238,0.9669607757539601
2459,1.0185196157193666,1.0488957928597749
2460,0.9874356558243758,0.9241059965971172
2461,0.9947496366179791,1.017589842673396
2462,1.0252393069889039,1.052968291033716
2463,0.9845452475618406,1.000013622739886
2464,0.9976128950442085,0.9352268337780638
2465,0.9771740407783723,1.0172958416321525
2466,0.9654507532360257,0.9191730183776852
2467,0.9630485068861815,0.9269209989656169
2468,0.9581235618375699,1.0742913874348117
2469,0.9601766103070216,1.0474051427809452
2470,0.9783479429509754,0.9091549287408435
2471,1.0077616579276143,0.9432497609364425
2472,0.9813297514540898,1.036779142210413
2473,0.9852542452585493,1.0566381792354564
2474,1.0039797369558092,1.0080885230503998
2475,1.0092361569313348,0.9750894255231027
2476,1.0113214356223414,1.024501888860348
2477,1.0068383550671887,1.063432979793808
2478,1.0221808685542,0.9745270431126537
2479,1.0089464174960554,1.0526215872940046
2480,0.9886103324695406,0.9626365478383598
2481,1.0372643247766635,0.9562856645663271
2482,1.0357054826713363,1.0288373183658983
2483,0.9788518008922196,1.0429385799638602
2484,1.0065415303012084,1.025064449973629
2485,0.9933031697718303,0.9894033831068642
2486,1.017767979352092,1.0169139055948448
2487,1.0146077957022448,0.9998481883953941
2488,0.9599948749890475,1.0077692884031406
2489,1.0241212615500952,1.0424417330276452
2490,1.0095622516230607,0.9524663695822407
2491,1.017652634707565,1.0403088665924298
2492,1.0222189047403565,1.0751500426865546
2493,1.0014436780948568,0.9588422036215589
2494,1.0069619836211825,1.0641869799059651
2495,1.0043767911608927,1.0103424711857734
2496,1.0027106332557774,1.030985040878147
2497,0.9889338182475549,0.9343106341792242
2498,0.9973428377234514,1.0325775531285293
2499,0.9938893325232745,0.8922625477911101
2500,1.0402319127286899,0.9409677370214606
2501,0.988986958818558,0.925494775654206
2502,1.002556233345904,0.9488608712777297
2503,0.999340921015721,0.9724207391749464
2504,1.0107746559345239,1.000837293049815
2505,1.0018868564553698,0.9003847474872837
2506,1.031046985361915,1.0209427158561903
2507,1.007288033138844,0.9837702901079386
2508,1.019570742499464,1.0434629335067704
2509,0.999682960097428,1.028268018884751
2510,0.959499296097024,1.0442060275507217
2511,0.9864172242132895,0.9971374473660728
2512,1.0170275236050923,1.023375626358148
2513,1.0137763497138632,1.0065419870726897
2514,1.0189422276587472,1.0202810603570176
2515,1.015751631356322,0.9896908234591649
2516,1.000768023188731,0.8801804457177025
2517,1.0139487141524017,1.0282578457473683
2518,1.0233925673420634,1.0169024786564242
2519,1.03216241581243,1.0307929775400573
2520,1.0317363139652544,0.9934565745851631
2521,1.0476269870509827,1.0779544126578973
2522,0.9728700869455128,0.9937553744837687
2523,0.9919013952224895,0.994095643201312
2524,0.9761378414619656,1.008592040887313
2525,0.9810150293947325,1.0310281754427513
2526,1.0218629944060984,0.9489849132130239
2527,0.9994837487677014,1.054517129945307
2528,1.0219283363941998,1.0219375644130537
2529,0.9933485330342381,1.086592830840314
2530,1.0265001142864636,1.0158411364443516
2531,1.0046917766213461,1.0086743290053395
2532,1.0043856944747689,0.9368532902808885
2533,1.0149700031992084,0.9959181258409402
2534,0.9988535330594887,0.9438807286876123
2535,0.9820521305269322,0.9006852784776526
2536,0.9708592825405077,0.9069043169207255
2537,1.0332296159048395,0.9634005620949709
2538,0.9968715405832179,0.9787990602009017
2539,0.9847140484404728,0.9889625287271104
2540,0.9962790637428973,1.0308331317805899
2541,0.9787523164116416,0.9231283281225023
2542,1.0090104799753985,0.9092688456819998
2543,1.0056258486943452,0.9870451314482918
2544,1.0101767252905718,0.9840368341946564
2545,0.9941268955308327,0.9999114693332972
2546,1.0308412465246093,0.9838813905553643
2547,1.0119699364684063,0.9278464920693379
2548,1.0285866535952282,1.0136688678000407
2549,0.9829784914033596,1.0873443974907593
2550,1.0247050035734615,0.9647923417132653
2551,0.989376271415476,0.9626459534164351
2552,1.0008010683183466,0.9322824470759447
2553,1.0039178570696243,1.038196563874376
2554,0.9962877457855795,1.0805416099257246
2555,1.0204178422654817,1.0552950614085594
2556,1.009713566398215,1.000927673787553
2557,0.9612429713383124,1.002345226550087
2558,1.0349216903964207,0.9613584224653909
2559,1.0185164509596327,0.9466739756077266
2560,1.0315800258095202,1.0475827583481672
2561,0.9983687085913932,0.9993761812259611
2562,0.9953916208934435,0.9074646065255588
2563,0.9897011081767634,0.955929587012584
2564,1.0004061797275858,0.9079199786366323
2565,1.0126530442139683,0.9511057138517637
2566,0.9986947708105924,1.0734765327280364
2567,0.9874733348229677,1.0372650651252198
2568,1.0160231369696515,1.0004916195777636
2569,0.9966636400598211,1.0282151842604683
2570,1.0072888907621749,1.0325782493234856
2571,0.9738423058920649,0.9950786382848357
2572,0.9794204445285017,1.0540067543593077
2573,0.9846351270305875,0.9721753691161332
2574,0.9979195109767197,1.0066247374795412
2575,0.9846111964913266,1.0047516435753459
2576,0.9992343425136254,1.0015954838835757
2577,0.9870169140539874,1.0587911214488326
2578,1.0403586134510814,1.0138040109306115
2579,1.0140631436874874,0.9612680034432541
2580,0.9953714138044947,1.0432916579100158
2581,1.023610558029306,1.0833328650850527
2582,1.0071426262732646,1.0333634710202433
2583,0.9992244775413748,1.0493245548995576
2584,0.9812184700689097,0.9208238572891276
2585,1.0017510219149575,1.013583892239275
2586,0.9971327341749873,0.9832621539931192
2587,1.0296976167616931,0.9439453962553325
2588,0.9693996804030227,0.9456922962514565
2589,0.9976194293958982,1.04356295665314
2590,0.9851141734632441,1.0351492350678173
2591,0.9921156914025863,0.9558212837238632
2592,0.9835481345525423,1.0607235221649824
2593,0.9983878740717654,1.0084940522945918
2594,0.9725472630947907,1.0375523013225547
2595,0.995411567964935,0.9309486164375085
2596,1.0175848508768912,0.9367398578247562
2597,1.0034535912567448,0.9341492461026458
2598,1.0050700089229845,1.0545216769165033
2599,1.0161830138060064,0.9757763398037663
2600,1.0142156446799886,1.0365003456123216
2601,0.9816164422158694,1.1357766353756524
2602,1.0130525410434799,0.9213571566341503
2603,0.9921202922394052,1.0006358666021153
2604,1.021490098579915,0.9646097939190541
2605,1.0150736546766874,1.0519785749384882
2606,0.9895560468744883,0.9895837621133337
2607,0.9719220772879305,1.0547930055279835
2608,1.0133302333735579,1.0033958723274394
2609,1.0019912735918988,0.9281137712607991
2610,1.0198763607987178,0.9803155459699996
2611,1.0004898190143579,1.0257417948502308
2612,0.9913014982424432,0.9998456538153928
2613,0.9797090003679041,0.9512097038844957
2614,0.9851265806515848,1.0069692601977709
2615,1.0265558248549607,0.9014856330989655
2616,0.9972012366127673,0.8905685271773647
2617,1.0159663627478706,1.0455932815862452
2618,0.9803437059210374,1.057901739855648
2619,0.9720065164125777,1.0770109013469815
2620,1.0071073397479378,1.0656891888489777
2621,1.0170935694821963,0.9670136508063247
2622,1.052743927169748,1.0262173265348826
2623,0.9661062024159782,1.0019971366496478
2624,0.9821537792169571,1.0208489440881496
2625,1.0196531307324215,1.0291421364348867
2626,0.9785138197619742,1.0818242583397777
2627,1.0080765133589624,1.0115478827909736
2628,1.0039645754932731,1.0496929553618184
2629,1.02338499280668,1.0025889304372808
2630,1.0255502400355216,0.9523683735259914
2631,1.0079380774666207,0.9850586138451491
2632,1.025783998231993,0.988246074263591
2633,1.0094569726510294,0.936263853633166
2634,0.9881862373000943,0.9331544101823055
2635,0.9739516857469004,1.0457459131952995
2636,0.9851123264908299,1.0255451236159676
2637,0.9845842883612609,1.02487044704635
2638,1.0517844535504166,1.0537876959369625
2639,1.009742338579586,1.0394738792023748
2640,0.9855416083341777,1.074212444324361
2641,0.9983221584875989,0.9763587787967741
2642,0.9605024072804464,1.050491922917799
2643,0.9901264398225972,0.9644095038472641
2644,0.9650774062148297,0.9692648369283394
2645,0.997465212903816,0.9297214753916112
2646,0.9668999158990045,1.0276904744794866
2647,0.9899795841852514,1.041891020639575
2648,0.984346608474614,0.9870362908769832
2649,0.9882836436735692,0.9510540906962484
2650,0.9758505824506091,1.066019169495688
2651,0.9996398665642797,1.007109118491933
2652,1.0257570426632665,0.9925510912482987
2653,1.0344666079987113,1.0491766755269383
2654,0.9638104718303628,1.1004811939580164
2655,0.9861045173553934,1.0102306990545504
2656,1.019480419086025,1.0296781963455908
2657,0.9877966772496106,1.0466017045752074
2658,1.0149575684011034,0.9504519088319902
2659,1.0053034264153777,0.8936271160164778
2660,1.0055325382343305,1.0195023655908722
2661,0.9648828793323936,1.0222050484398288
2662,1.0222578334186574,1.0051715603208349
2663,1.025361032676806,1.02876487949681
2664,0.9930531745952459,1.0376650637553928
2665,1.004738959106009,0.9811537016226474
2666,0.9944918091427138,1.0045197880069798
2667,1.0006273703933497,0.9312655291970052
2668,1.0187176639507596,1.04947725675427
2669,0.9848469767911386,1.0337268069115046
2670,1.012878574366624,0.9503378267008077
2671,1.014914798300397,0.9752488351652011
2672,1.0199738868612582,0.9973248635515902
2673,1.0002140891174565,1.00687676872825
2674,0.9795794516677225,0.9645776181356019
2675,0.9944989203150874,1.0163215317642946
2676,1.003592944284679,1.0572860275623746
2677,1.0219261293362858,0.9440307254667446
2678,1.0115623100816096,0.8988081010354743
2679,0.9759673801741221,1.0433903880380282
2680,0.9691481719271666,0.989060837270468
2681,0.9834755133860852,0.9820522743048646
2682,0.9880937854612616,0.9473434867781558
2683,0.9827393021133327,1.0391294865390452
2684,0.9418915718047913,0.9158889957564242
2685,0.9820744089410788,1.0088005228032646
2686,1.0017675094275453,1.0972009219639673
2687,1.0243650698962523,1.0248382976062198
2688,1.0260559510832572,1.0597974835924857
2689,1.018989989468788,1.0468049990609258
2690,1.003808002943249,1.0319170422056725
2691,1.036895282991644,0.9429028265129732
2692,0.9962203777370987,1.0566368597081799
2693,1.0116178553849375,0.9005840001109215
2694,0.9956028899267584,1.0033918671946853
2695,0.9993692251012,0.9456754350689572
2696,1.0152219209425835,0.9817988931868501
2697,0.982548582612786,0.9186348487576619
2698,1.0154350933539082,1.001086746975572
2699,0.9863700260092325,0.9555887209941886
2700,1.0047139244562286,0.9996010311139202
2701,1.0084129537965265,0.973837215392543
2702,1.0137668435958485,1.004269042620391
2703,0.997260129567197,0.9123207891139107
2704,0.9732919522274486,0.9026925928695955
2705,1.0254603133301685,1.022079837567306
2706,1.0032879818727036,0.9611014351796192
2707,0.975109354298791,0.9902331143520238
2708,1.0538229571629734,1.0519264942845208
2709,1.0181643042864124,0.9358023188910602
2710,1.027213842630222,1.0127487668332968
2711,0.9966870669622984,1.0682161831614536
2712,1.0331351924068097,1.080506061214499
2713,0.9764946810003753,0.9515950953699286
2714,1.0048675094623638,1.0113815947518254
2715,1.009734319567691,1.0186401739513078
2716,0.9810587506652763,0.9570605356569035
2717,0.9908708397196985,1.0096978555531178
2718,0.9984760320981811,0.9635978304010078
2719,0.9688257542630423,0.9078679793514874
2720,1.0075156298925927,0.9951817325421104
2721,0.9894456426967692,1.0288497954298255
2722,0.9984839164565489,0.9800870203155876
2723,1.0180861211576007,1.0966158140161162
2724,1.0136151170334984,0.9498410001514352
2725,0.9831248208905979,1.0223418619877387
2726,0.9929582347975583,0.9056585911690109
2727,0.9903596761131539,0.9699476889179292
2728,0.9881692303534058,1.055107013131383
2729,0.9925913033469098,0.9414873893703677
2730,0.9911228226734169,0.8945751132739148
2731,0.985397763457015,0.9189815794699703
2732,0.9721493409408644,1.0409433067510194
2733,1.0037053205067705,1.0919485006118257
2734,0.9875588301980592,0.8957243394435634
2735,0.9821195285075497,1.040113365485039
2736,0.9835795289746271,0.9707840420292775
2737,1.0011527362186363,1.0417341920634589
2738,0.9726644350625282,0.9719644592659399
2739,1.0345995735453162,1.051471572669999
2740,1.0101110982700852,0.9872124098881033
2741,0.9905219671177672,0.9269815211246512
2742,0.9739771845404015,0.9561825937826781
2743,1.0162567198207066,0.9610188002048401
2744,0.989656828219582,0.9481639658260261
2745,0.9734870691249807,1.0314918310279884
2746,0.9844397185790964,0.962080690247288
2747,0.982869509719694,0.9974654819458545
2748,1.0050989673320894,1.0118821972206729
2749,0.990645942057136,1.0582685995498802
2750,1.0147724572348802,0.9293661123953169
2751,0.9939276108694083,0.970447804085189
2752,1.003591796097864,0.9954522708047526
2753,0.9767204550938411,1.0555266085025035
2754,0.9964328402600098,0.9712074882748994
2755,0.9938758282155058,0.9947470554689687
2756,0.9996199814282292,0.990610977126252
2757,0.9906908946660289,0.9860407037923326
2758,0.985544524550982,1.0991078600907316
2759,0.989339783400278,1.066427878793342
2760,0.9767718109741733,1.0368525092263188
2761,1.005617380859372,1.054167729432718
2762,0.9937824001776931,1.0097126344891352
2763,0.9609731842251216,0.9576650267527514
2764,1.0041648897143658,1.033899096097956
2765,0.97970883574035,0.9114377643763294
2766,0.9837679425655615,1.067836514783607
2767,1.0655359211201156,0.957272116517907
2768,1.0109937501367727,0.9352717043017821
2769,0.9888995611874731,0.9581523419037629
2770,1.0007553293868114,1.0341090067059433
2771,0.9938968824063776,1.0659121774967177
2772,1.0603159693677513,1.0731594282876808
2773,1.006024776784477,1.0015686691117516
2774,1.0107374423301545,0.9133575675201618
2775,0.9689395733842426,1.015440763453071
2776,0.9976676847594583,1.0191615230538733
2777,0.9800053849452489,1.0878926948375267
2778,1.0201288319547235,1.045276032588377
2779,1.0270578469922163,0.9294810159616506
2780,0.9793126645915179,0.9240931262254671
2781,0.9773836845415563,1.0494469481393818
2782,0.9791134079319722,0.9336337816922577
2783,1.0388085498417021,1.0798493583981734
2784,0.9862744384817614,1.0462886327456855
2785,0.9937769864910051,0.9706069014362377
2786,1.0112708160703194,0.9972296111997064
2787,0.9579919757362705,0.9249765148776987
2788,1.0158322460550964,0.9939522231648119
2789,1.007386220349458,0.9642785939251967
2790,0.9764125040058893,1.0031452651382706
2791,0.9865197053482424,0.9717668633784946
2792,0.9858723816143368,1.014906954712346
2793,1.0108276671114094,1.0519883502704295
2794,1.022898885472979,0.9317712632735387
2795,0.9976011469608391,0.9458570860753948
2796,1.0161838835951185,1.077038616524708
2797,0.9845414582334217,1.0558628646983852
2798,1.000180249359588,0.9132449233912185
2799,0.9909171168446163,0.9598588275933212
2800,0.9971781367444854,1.149254599768593
2801,0.9787134949444994,1.0554527404407614
2802,0.9650430392898995,0.98076064850613
2803,1.005524892998744,1.000225985379014
2804,0.9949129317453986,0.943152255159525
2805,0.9913637858818718,1.048601293159364
2806,0.9968333784722715,1.0091513529934555
2807,1.0191966780230917,0.9508093302569993
2808,0.956192871366673,0.9526981256116525
2809,1.0535673048876453,0.9696611054573406
2810,0.9814372208031734,1.0421330649152827
2811,0.9892694083930752,1.001678225601193
2812,1.0250078747520974,0.9664608845682731
2813,1.027172027236883,0.9695327081567965
2814,0.9650621009094278,1.0227754650768657
2815,0.9821636571933609,0.9652729833796316
2816,1.0042325959314626,1.0625464763612107
2817,0.9780165173499903,0.9483688933084888
2818,1.009066642670234,0.9670996513891482
2819,0.9969879013666384,0.9849252217364454
2820,0.9624236564249142,1.027100862263595
2821,1.0234290943294495,1.0453018262994238
2822,1.0152430014494263,0.948130889815983
2823,1.0033377849994187,1.005829910325629
2824,1.03608770122594,1.0290162495844741
2825,1.010174218763228,1.0084737847818728
2826,0.9810243822803109,1.023696025825685
2827,0.9724914219054024,1.0314322458037455
2828,0.9533931947260459,0.9610731959021166
2829,0.9788295676196753,0.9477510358145951
2830,1.0054797676093883,0.9443714609305532
2831,0.9960026932310638,0.969609105758994
2832,0.9921281887491361,1.0389029817009758
2833,1.0045049221601046,1.0217160779692063
2834,1.0047440218293113,0.9457665833780035
2835,1.0218870204293022,0.9193327220775351
2836,1.0147409805054062,0.9528402750024165
2837,0.9972809983487348,1.00487949075424
2838,0.9948136999407617,0.9449530791369437
2839,1.0181216084828233,1.0895953839585644
2840,1.004236012707407,1.0333272838811742
2841,0.9894593040517102,0.9793302222336274
2842,0.971206697672705,1.0681930199721594
2843,1.030376411700502,0.9632983244536554
2844,1.0224639162324922,1.0032589106893222
2845,0.9865643794336033,0.9482173703867544
2846,1.0034737070299042,0.9883528124922053
2847,1.0152856235070322,0.9964605272394814
2848,1.0231720201718588,0.9843829127717924
2849,0.9996164315236602,0.9381794618116616
2850,0.9701664507181583,0.9762463666194948
2851,1.016973425904333,0.9589328916178005
2852,0.9778151422066447,0.9966005705784774
2853,0.9888861538856897,0.9991112592013381
2854,0.9983389508616873,0.9995930127645426
2855,1.0036150675998843,0.951180148578578
2856,1.0018047504412604,1.043941983116811
2857,1.040503629096722,1.0485355344421141
2858,1.0028796364948098,1.0731672734749045
2859,0.9807971034954498,0.9661474215492897
2860,0.9436669491847923,1.031661176733708
2861,0.9952197700354125,0.9262978727418619
2862,1.0037731582195704,0.9951090625392647
2863,1.038773105675062,1.0174318691124333
2864,0.9563114773708952,1.044420826439865
2865,1.0303701694714356,0.9886006936298991
2866,1.016604537225355,0.9647559390050127
2867,1.0203943220349365,0.9757886597005879
2868,1.0076886625128834,1.053229666576284
2869,0.9659919409166602,0.9231952808207378
2870,0.9675529308903743,0.9319367395240352
2871,0.9832489713954272,0.9369112014458909
2872,1.0200268579545964,1.0654541761997713
2873,1.001139439669629,0.9654729791168659
2874,0.9993631392931791,0.9571940501885544
2875,1.0074608534226976,0.9919870819502989
2876,1.01484022519676,1.0059648702888855
2877,0.9902961141775836,0.9023585133799126
2878,0.9935086248567345,0.9345028285335147
2879,0.9911879442117594,0.9654972540278491
2880,0.9903107830588525,1.0044727250492071
2881,0.9882333320213521,0.9475731694166577
2882,1.0201724581603349,1.003201833460481
2883,1.022110811374774,1.0245773254737538
2884,1.0146598021014575,0.8821457134299634
2885,0.9715799804380961,0.9591324221034131
2886,0.9933985722971829,0.9844620032279705
2887,0.9777806928908366,0.9775634788040686
2888,0.9984528697662358,0.9692072560811166
2889,1.0099891380793553,1.0363615607907175
2890,1.0102870228729193,1.0177969319583773
2891,0.9752261655622885,1.0133799416505547
2892,1.0301906082302348,0.9553990099493704
2893,0.9726764472356527,1.0365599574143756
2894,0.9996990166830143,1.0757374093472039
2895,1.0188647098435502,0.93140116105656
2896,1.0097807153231992,0.943102823514341
2897,1.0025195397156168,1.0165328075219107
2898,1.001087213462911,0.9647509041982659
2899,0.9836126913015568,1.0110151486869419
2900,1.023355595855856,1.0292518655522573
2901,0.9919526705610907,1.0029605788630869
2902,0.9665227876190162,0.9452242105471984
2903,0.9895775921792257,1.0945073876479694
2904,0.9989119514649515,0.9660800559845366
2905,1.001827620118279,1.0651359879819682
2906,1.0116535758899448,0.991617010241354
2907,1.016727255358523,1.0744826752347951
2908,0.9728237795721832,0.9741778104012727
2909,0.9898767649755593,1.0393091949659492
2910,0.9821935369912698,1.0489907561569984
2911,1.0062765060893992,0.9752336930910382
2912,0.9893781875970847,1.0404871536798126
2913,1.0128513770512444,0.9851151851872015
2914,0.9843534726179596,1.009352112326633
2915,1.0073538785496028,0.9403750126358909
2916,0.9896854782661679,0.9596462131630361
2917,1.0249119384743335,1.0424175526490431
2918,1.0010635601236408,1.011763694658512
2919,0.9669927565410557,1.0438564935306835
2920,1.002483894764725,1.003456582547636
2921,0.9767013356455089,1.0106352894121369
2922,1.0211188657926746,1.0297303811120988
2923,0.9980762586407175,0.9234723218840697
2924,1.0009977640387806,1.0002705670477365
2925,0.966258725466652,1.0013856780747885
2926,0.9970684625530254,1.0020516340723618
2927,0.9663322621351228,1.0620270465712158
2928,1.0080796487462276,0.93902670459996
2929,0.9939612887082776,0.9565710734946362
2930,0.9999611584690825,1.012295579064701
2931,1.0042019342199637,1.002257627606162
2932,1.011279030416768,1.0648131725628818
2933,1.0183928753031928,1.0108427438102254
2934,0.9949239547728053,1.0634317990591184
2935,0.9952214918996352,0.9954410453615369
2936,1.0217501828912954,0.9399115728352974
2937,1.0181572922958129,0.9844515563570527
2938,1.0119846899739204,1.0217806812634764
2939,1.0050522170614309,0.989048266419622
2940,1.02766720418792,0.9513032037172037
2941,0.9876414240410952,1.0298758780886461
2942,1.018989357639315,1.0452054540173799
2943,0.9835173561195399,1.024200234088495
2944,0.9795498628391299,0.9723807991369641
2945,1.0455464123170928,0.95631472088368
2946,1.0227296283343528,1.0312887138762705
2947,0.9959342852311969,0.9646673971296374
2948,0.9598465358922088,1.0384817621704445
2949,0.9672074161974425,0.9128632847562939
2950,1.011356346723702,0.9825830472073234
2951,1.0142292381027402,0.9080501822397391
2952,1.0038024212643637,0.9773635114217666
2953,1.0092038498321385,1.0546391278326588
2954,0.9412935058010602,1.0287810159993243
2955,0.9992344523609747,0.9973489230252554
2956,1.023059494889753,0.9869005405307402
2957,0.9967113418302682,0.8900947017189141
2958,1.0199399483782332,0.9240195018306163
2959,1.0385410483440376,1.0122261189796409
2960,0.9910301320484918,1.0589113351648265
2961,1.0151106488577808,1.013048638355285
2962,0.9930037275771685,1.00772857609633
2963,0.9957785512533437,1.11404997998607
2964,1.0116780871775302,0.9880199722477798
2965,0.9991194676259432,0.9090155375475109
2966,1.042611955045708,0.9840543966171983
2967,0.9757630856084152,0.9672772786969978
2968,1.0062607797103063,1.0721704090976703
2969,1.001387358977013,1.0658624351886297
