Timestamp,p_RegU_ERCOT,loc_RegU_ERCOT,p_RegD_ERCOT,loc_RegD_ERCOT,p_Spin_ERCOT,loc_Spin_ERCOT,p_NSpin_ERCOT,loc_NSpin_ERCOT,p_ECRS_ERCOT,loc_ECRS_ERCOT
2023-03-12 07:00:00,28.6218,0.0,37.8389,0.0,18.0009,0.0,14.4823,0.0,17.0413,0.0
2023-03-12 08:00:00,33.034,0.0,14.573,0.0,34.9953,0.0,7.0356,0.0,14.2966,0.0
2023-03-12 09:00:00,25.1159,0.0,31.4302,0.0,17.9172,0.0,25.7838,0.0,30.3926,0.0
2023-03-12 10:00:00,18.6441,0.0,27.8164,0.0,27.6934,0.0,11.3909,0.0,25.7595,0.0
2023-03-12 11:00:00,17.842,0.0,18.8339,0.0,26.3119,0.0,77.0703,0.0,27.5641,0.0
2023-03-12 12:00:00,6.4171,0.0,17.269,0.0,14.1566,0.0,34.1409,0.0,17.9033,0.0
2023-03-12 13:00:00,8.8285,0.0,7.8534,0.0,11.4187,0.0,15.0334,0.0,28.1976,0.0
2023-03-12 14:00:00,6.3223,0.0,29.1965,0.0,5.8133,0.0,42.5778,0.0,21.7189,0.0
2023-03-12 15:00:00,11.1675,0.0,32.9041,0.0,3.6178,0.0,25.8217,0.0,36.2539,0.0
2023-03-12 16:00:00,21.0452,0.0,4.9556,0.0,19.5809,0.0,12.5201,0.0,22.2836,0.0
2023-03-12 17:00:00,2.3924,0.0,4.1672,0.0,18.3082,0.0,28.0856,0.0,5.9285,0.9929
2023-03-12 18:00:00,17.6032,0.0,26.4984,0.0,20.5634,0.0,23.6793,0.0,25.5652,0.0
2023-03-12 19:00:00,6.1007,0.0,22.672,0.0,22.7538,0.0,4.4647,0.0,30.1357,0.0
2023-03-12 20:00:00,23.4915,0.0,12.6297,0.0,27.1006,0.0,15.3859,0.0,20.602,0.0
2023-03-12 21:00:00,14.9444,0.0,14.9181,0.0,27.6831,0.0,31.7861,0.0,14.305,0.0
2023-03-12 22:00:00,15.1346,0.0,16.6109,0.0,11.788,0.0,14.4812,0.0,10.3717,0.0
2023-03-12 23:00:00,55.8088,1.6944,10.5016,0.0,9.9475,0.0,10.3775,0.0,10.0288,0.0
2023-03-13 00:00:00,10.7702,0.0,33.5879,0.0,5.2775,0.0,11.9993,0.0,26.2108,0.0
2023-03-13 01:00:00,33.5501,0.0,21.9334,0.0,16.0507,0.0,36.2295,0.0,10.7052,0.0
2023-03-13 02:00:00,14.3698,0.0,10.1382,0.2021,40.0755,0.0,27.0965,0.0,31.8428,0.0
2023-03-13 03:00:00,8.9754,0.0,25.1404,0.0,15.5053,0.0,17.1925,0.0,34.3822,0.0
2023-03-13 04:00:00,36.3341,0.0,36.3697,1.1476,22.9755,0.0,27.1586,0.0,39.3395,0.0
2023-03-13 05:00:00,6.5464,0.0,33.0345,0.0,38.9465,0.0,6.5098,0.0,15.9191,0.0
2023-03-13 06:00:00,18.1898,0.0,38.0592,0.0,26.0492,0.0,15.2581,0.0,21.9524,0.0
2023-03-13 07:00:00,9.4238,1.7632,31.4876,0.0,34.1386,0.0,19.9003,0.0,30.8219,0.0
2023-03-13 08:00:00,33.993,0.0,13.3423,0.0,17.792,0.0,27.112,0.0,73.0303,0.0
2023-03-13 09:00:00,10.4839,0.0,6.1027,0.0,29.0088,0.0,11.0909,0.0,32.0876,0.0
2023-03-13 10:00:00,29.2988,0.0,39.075,0.0,47.3856,0.0,12.0539,0.0,21.7863,0.0
2023-03-13 11:00:00,49.1456,0.0,28.8216,0.0,33.3241,0.0,23.9798,0.0,28.0275,0.0
2023-03-13 12:00:00,21.6702,0.0,4.3503,0.0,34.1964,0.0,30.8813,0.0,30.9142,0.0
2023-03-13 13:00:00,11.1033,0.0,22.6431,0.0,9.7719,0.0,7.6268,0.0,13.255,0.0
2023-03-13 14:00:00,9.2148,0.0,5.6042,0.0,25.2015,0.0,19.4679,0.1732,7.572,0.0
2023-03-13 15:00:00,16.6569,0.0,24.4086,0.0,6.5401,0.0,28.8963,0.0,31.9581,0.7938
2023-03-13 16:00:00,20.1614,0.0,26.2013,0.0,15.07,0.0,26.2561,0.0,25.5756,0.0
2023-03-13 17:00:00,34.1746,0.0,23.408,0.0,16.0557,0.0,14.7232,0.0,15.982,0.0
2023-03-13 18:00:00,10.3985,0.0,19.7075,0.0,4.6182,0.0,29.894,0.0,27.605,0.0
2023-03-13 19:00:00,24.4023,0.0,8.1409,0.0,15.1101,0.0,23.7189,0.0,26.3211,0.0
2023-03-13 20:00:00,2.9279,0.0,10.9088,0.0,24.5006,0.0,16.1528,0.0,1.5927,0.0
2023-03-13 21:00:00,38.1695,0.0,16.1022,0.0,22.9734,0.0,4.7802,0.0,14.7919,0.0
2023-03-13 22:00:00,7.2622,0.0,37.6297,0.0,14.4215,0.0,28.3267,0.0,14.8079,0.0
2023-03-13 23:00:00,16.0473,0.0,33.2401,0.0,9.5484,0.0,19.0875,0.0,33.747,0.0
2023-03-14 00:00:00,21.6215,0.0,40.1945,0.0,24.4989,0.0,20.0147,0.0,16.7378,0.0
2023-03-14 01:00:00,45.0668,0.0,6.7778,0.0,6.9342,0.0,15.2681,0.0,4.332,0.0
2023-03-14 02:00:00,22.4971,0.0,11.9372,0.0,30.9298,0.0,6.681,0.0,16.0231,0.0
2023-03-14 03:00:00,37.9045,0.0,31.4215,0.0,21.1296,0.0,9.3919,0.0,2.7292,0.0
2023-03-14 04:00:00,33.7855,0.0,33.7784,0.0,31.6483,0.0,59.0026,0.0,38.9489,0.0
2023-03-14 05:00:00,37.6561,0.0,7.2164,0.0,15.4939,0.0,16.2283,0.5943,13.0051,0.0
2023-03-14 06:00:00,35.8715,0.0,19.906,0.0,4.9833,0.0,15.2178,0.0,32.7149,0.0
2023-03-14 07:00:00,27.952,0.0,38.0638,0.0,36.7195,0.0,19.9988,0.0,14.45,0.0
2023-03-14 08:00:00,27.3341,0.0,38.1987,0.0,18.8823,1.79,12.6,0.0,40.6351,0.0
2023-03-14 09:00:00,11.9061,0.0,22.0745,0.0,43.3637,0.0,12.4305,0.0,37.9568,0.0
2023-03-14 10:00:00,11.5979,0.0,39.3674,0.0,20.7203,0.0,27.1888,0.0,21.8009,0.0
2023-03-14 11:00:00,18.0249,0.0,36.6934,0.0,21.0314,1.7988,26.728,0.0,45.7635,0.0
2023-03-14 12:00:00,19.7298,0.0,23.9874,0.0,0.0,0.0,3.5832,0.0,7.5018,0.0
2023-03-14 13:00:00,35.7303,0.0,13.2392,0.0,3.7362,0.0,27.9429,0.0,22.8804,0.0
2023-03-14 14:00:00,31.6771,0.0,12.6077,0.0,10.8242,0.0,16.8738,0.0,12.5871,0.0
2023-03-14 15:00:00,6.4521,0.6321,18.3567,0.0,30.328,0.0,29.7172,0.0,18.8654,0.0
2023-03-14 16:00:00,19.0265,0.0,28.0198,0.0,23.6236,0.0,29.4835,0.0,35.2144,0.0
2023-03-14 17:00:00,13.8068,0.0,23.7761,0.0,4.1979,0.0,26.7133,0.0,26.222,0.0
2023-03-14 18:00:00,20.7987,0.0,6.6287,0.0,7.4893,0.0,15.3409,0.0,13.3442,0.0
2023-03-14 19:00:00,9.619,0.0,3.644,0.0,19.3696,0.0,16.2966,1.8781,16.9984,0.0
2023-03-14 20:00:00,19.4546,0.0,14.6307,0.0,23.3456,0.0,17.2719,1.7575,12.3193,0.0
2023-03-14 21:00:00,5.4731,0.0,32.6721,0.0,21.7303,0.0,15.6552,0.0,28.2059,0.0
2023-03-14 22:00:00,5.8053,0.0,31.8088,0.0,30.7459,0.0,11.7828,0.0,18.8658,1.8425
2023-03-14 23:00:00,30.1507,0.0,13.0258,0.0,27.9116,0.0,6.8031,0.0,21.3304,0.0
2023-03-15 00:00:00,34.2771,0.0,40.2375,0.4568,26.403,0.0,25.1244,0.0,13.251,0.8281
2023-03-15 01:00:00,7.2202,0.0,10.737,0.0,9.5846,0.0,20.7478,0.0,24.8249,0.0
2023-03-15 02:00:00,6.9133,0.996,32.1345,1.9589,11.9313,0.0,5.3307,0.0,42.9094,0.0
2023-03-15 03:00:00,21.6556,0.0,26.9575,0.0,6.5554,0.0,2.4044,0.0,19.1863,0.0
2023-03-15 04:00:00,25.5704,0.0,31.2315,0.0,10.2299,0.0,12.0063,0.7183,11.3156,0.0
2023-03-15 05:00:00,13.4547,0.0,30.7794,0.0,41.0893,0.0,42.1832,0.0,18.2194,0.0
2023-03-15 06:00:00,14.8003,0.4373,26.5569,0.0,21.5195,0.0,29.5736,0.6059,17.2846,0.0
2023-03-15 07:00:00,39.5015,0.0,46.9562,0.0,10.5999,0.0,44.5678,0.0,14.1354,0.0
2023-03-15 08:00:00,33.405,0.0,32.0774,1.6429,20.1937,0.759,32.409,0.4146,20.2675,0.0
2023-03-15 09:00:00,15.3692,0.0,17.9805,0.0,11.5949,0.0,11.2079,0.0,22.6085,0.0
2023-03-15 10:00:00,29.3284,0.0,13.1267,0.0,40.8819,0.0,10.743,0.0,21.5496,0.0
2023-03-15 11:00:00,15.6126,0.0,27.7816,0.0,15.6474,0.0,40.7449,1.1805,6.3391,0.0
2023-03-15 12:00:00,12.3327,0.0,23.8826,0.0,5.8435,0.0,23.5446,0.0,32.2766,0.0
2023-03-15 13:00:00,10.9996,0.0,28.7684,0.0,27.6668,0.0,33.2318,0.0,6.7081,0.0
2023-03-15 14:00:00,11.2923,0.0,17.5166,0.0,32.7623,0.0,14.6377,0.0,36.2641,0.0
2023-03-15 15:00:00,17.7054,0.0,1.0877,0.0,8.5016,0.0,6.3715,0.0,55.2288,0.0
2023-03-15 16:00:00,63.548,0.0,4.3547,0.0,5.2653,0.0,13.0859,0.0,18.6426,0.0
2023-03-15 17:00:00,18.2911,0.0,23.2928,0.0,8.9773,0.0,56.1218,0.0,17.3133,0.0
2023-03-15 18:00:00,4.6867,0.0,1.526,0.0,7.9862,0.0,16.5711,0.0,25.2749,0.0
2023-03-15 19:00:00,13.0505,0.0,37.5361,0.0,26.1484,0.0,9.1703,1.4652,4.9838,0.0
2023-03-15 20:00:00,25.1979,0.0,9.19,0.0,14.0934,0.0,15.4925,0.0,13.5815,0.0
2023-03-15 21:00:00,1.8692,0.0,7.8643,0.0,12.853,0.0,19.2079,0.0,33.2619,0.0
2023-03-15 22:00:00,5.5164,0.0,20.3576,0.0,17.9759,0.0,7.1035,0.0,16.3738,0.0
2023-03-15 23:00:00,16.8574,1.2198,19.4489,0.0,0.0,1.785,27.3176,0.0,19.8596,0.0
2023-03-16 00:00:00,18.5754,0.0,37.0762,0.0,11.3622,0.0,38.2233,0.2157,28.3786,0.0
2023-03-16 01:00:00,10.1981,0.0,23.344,0.0,17.9537,0.0,5.8929,0.0,10.5481,0.0
2023-03-16 02:00:00,4.7404,0.0,38.8596,1.7851,27.9146,0.0,28.8899,0.0,31.7437,0.0
2023-03-16 03:00:00,35.4021,0.0,23.2502,0.0,29.8475,0.0,33.1032,0.0,25.3986,1.065
2023-03-16 04:00:00,20.3656,0.0,18.5453,0.3541,6.1034,0.0,27.4766,0.0,29.152,0.0
2023-03-16 05:00:00,8.1378,0.0,43.3371,1.725,34.421,0.0,25.7214,0.0,27.3609,0.0
2023-03-16 06:00:00,29.8924,0.0,18.8584,0.0,6.3208,0.0,21.0662,0.0,36.5223,0.0
2023-03-16 07:00:00,27.17,0.0,19.6546,0.0,34.5021,0.0,17.6788,0.0,44.738,0.0
2023-03-16 08:00:00,31.0825,0.0,12.8027,0.0,6.0855,0.0,29.3844,0.0,12.0833,0.0
2023-03-16 09:00:00,39.8849,0.0,8.237,0.0,2.129,0.0,36.8001,0.0,10.0497,0.0
2023-03-16 10:00:00,40.9259,0.0,24.2047,0.0,13.8221,0.0,6.5912,0.0,30.6282,0.0
2023-03-16 11:00:00,18.3084,0.0,10.5427,0.0,29.7044,0.0,22.8332,0.0,11.5426,0.0
2023-03-16 12:00:00,33.6714,0.0,29.55,0.0,17.4079,0.0,28.654,0.0,27.2774,1.4493
2023-03-16 13:00:00,16.379,0.0,15.0648,0.0,7.1118,0.0,31.2191,0.0,25.6179,0.0
2023-03-16 14:00:00,4.1746,0.0,17.0357,0.0,15.2454,0.0,10.6936,0.0,19.6487,0.0
2023-03-16 15:00:00,5.0204,0.0,12.3669,0.0,32.3241,0.0,17.8237,0.3194,30.9031,0.0
2023-03-16 16:00:00,9.6106,0.0,6.0397,0.1351,19.0215,0.0,10.9861,0.0,20.0502,0.0
2023-03-16 17:00:00,7.6149,0.0,4.8458,0.0,17.39,0.0,28.3787,0.0,34.1586,0.0
2023-03-16 18:00:00,13.0151,0.0,3.5699,0.0,21.187,0.0,0.0,0.0,2.3986,0.0
2023-03-16 19:00:00,5.1609,0.0,13.9587,0.0,8.8107,0.0,9.4709,0.0,6.3053,1.8441
2023-03-16 20:00:00,22.2212,0.0,9.0055,0.0,19.8662,0.8758,9.011,0.0,20.4451,0.0
2023-03-16 21:00:00,12.6149,0.0,19.6298,0.0,5.6493,1.1134,28.6678,0.0,19.658,0.0
2023-03-16 22:00:00,9.263,0.0,0.7757,0.0,27.7907,0.0,11.9616,0.0,19.7962,0.0
2023-03-16 23:00:00,20.7095,0.0,28.626,0.0,18.9703,0.0,13.267,1.1782,23.2741,0.0
2023-03-17 00:00:00,15.0861,0.0,33.173,0.0,14.9635,0.0,0.0,0.0,57.8686,0.0
2023-03-17 01:00:00,29.3111,0.0,15.7507,0.0,22.2842,0.0,33.7165,0.0,24.7603,0.0
2023-03-17 02:00:00,16.177,0.0,23.3833,0.0,16.4542,0.0,37.0155,0.0,36.9697,0.0
2023-03-17 03:00:00,13.7276,0.0,26.0069,0.0,5.3719,0.0,8.167,0.0,25.7907,0.0
2023-03-17 04:00:00,30.8035,0.0,16.4529,0.0,26.6005,1.0449,18.9728,0.0,25.7853,0.0
2023-03-17 05:00:00,11.3153,0.0,35.7686,0.0,5.5792,0.0,42.5461,0.0,4.6667,0.806
2023-03-17 06:00:00,34.3221,0.0,20.2847,0.0,11.0199,0.0,9.309,0.0,24.0385,0.0
2023-03-17 07:00:00,3.8529,0.0,16.8675,0.0,12.158,0.0,13.1919,0.0,26.4811,0.0
2023-03-17 08:00:00,25.7011,0.0,20.6376,0.0,4.6697,0.0,23.7315,0.0,14.7053,0.0
2023-03-17 09:00:00,37.7068,0.0,28.0447,0.0,17.1484,0.0,23.0244,0.0,14.1109,0.0
2023-03-17 10:00:00,27.4893,0.0,21.6724,0.0,18.4756,0.0,3.9168,0.0,30.3741,0.0
2023-03-17 11:00:00,24.9696,0.0,20.8939,0.0,7.7,0.0,13.9687,0.0,15.9642,0.0
2023-03-17 12:00:00,9.1584,0.0,28.5974,0.0,24.7169,0.0,16.2116,0.0,15.8076,1.0415
2023-03-17 13:00:00,35.5688,0.0,20.9142,0.0,17.2301,1.5218,26.6057,0.0,12.9852,0.0
2023-03-17 14:00:00,17.9411,0.0,14.489,0.0,1.6981,0.0,16.7662,0.0,15.2196,0.0
2023-03-17 15:00:00,27.0884,0.0,5.6357,0.0,22.6505,0.0,13.5021,0.0,6.905,0.0
2023-03-17 16:00:00,15.5618,0.0,21.7064,0.0,14.1363,0.0,13.0976,0.0,18.8714,0.0
2023-03-17 17:00:00,14.8168,0.0,19.5593,1.9584,13.635,0.0,6.13,0.0,19.0315,0.0
2023-03-17 18:00:00,7.2579,0.0,14.0479,0.0,8.3001,0.0,0.0,0.0,4.4416,0.0
2023-03-17 19:00:00,19.8461,0.0,12.0218,0.0,8.2564,0.0,21.2968,0.0,2.9368,0.0
2023-03-17 20:00:00,13.1959,0.0,15.1131,0.0,25.102,0.0,20.3686,1.8143,17.8263,0.0
2023-03-17 21:00:00,7.7096,0.0,23.3095,0.0,16.3022,0.0,19.779,0.0,26.6456,0.0
2023-03-17 22:00:00,22.9842,0.0,11.3309,0.0,22.7501,0.0,16.9043,0.0,17.415,0.0
2023-03-17 23:00:00,10.0834,0.0,10.3083,1.373,22.0454,0.0,15.7851,0.0,4.8474,0.0
2023-03-18 00:00:00,30.0534,0.0,28.3145,0.0,23.9567,0.0,15.656,0.0,17.0134,1.9591
2023-03-18 01:00:00,11.6901,0.0,7.3399,0.8626,18.9758,0.0,1.5654,0.0,19.2095,0.0
2023-03-18 02:00:00,32.6259,0.0,9.8381,0.0,8.3096,0.0,17.5768,0.0,37.219,0.0
2023-03-18 03:00:00,3.7398,0.0,23.9323,0.5693,41.0022,0.0,6.7667,0.0,18.0464,0.0
2023-03-18 04:00:00,14.5164,0.0,15.8625,0.0,31.9953,0.0,31.2723,0.0,18.6552,0.0
2023-03-18 05:00:00,15.0147,0.0,31.1047,0.0,19.3533,0.0,5.4857,0.0,8.0897,0.0
2023-03-18 06:00:00,18.2105,0.0,19.6803,0.0,28.64,0.8172,12.146,0.0,8.2748,0.0
2023-03-18 07:00:00,25.211,0.0,17.1182,0.0,23.1784,0.0,34.0386,0.0,5.3637,0.0
2023-03-18 08:00:00,12.4052,0.0,15.9376,0.0,22.5757,0.0,29.1468,0.0,14.8696,0.0
2023-03-18 09:00:00,21.8406,0.0,5.7345,0.0,8.2344,0.0,33.9087,0.0,34.5413,0.0
2023-03-18 10:00:00,35.1546,0.0,66.5807,0.0,19.8607,0.0,40.9522,0.0,38.0581,0.0
2023-03-18 11:00:00,36.4668,0.0,14.4531,0.0,22.942,0.0,33.4377,0.0,32.4454,0.0
2023-03-18 12:00:00,22.0305,0.0,41.2776,0.0,16.7134,0.0,28.034,0.0,11.4077,1.588
2023-03-18 13:00:00,7.2575,0.0,5.781,0.0,23.0663,0.0,23.335,0.0,11.1164,0.0
2023-03-18 14:00:00,29.0569,0.0,9.0611,0.0,21.6632,0.0,14.202,0.0,32.2487,0.0
2023-03-18 15:00:00,16.569,0.0,22.3578,0.0,15.1582,0.0,26.5199,0.0,21.9366,0.0
2023-03-18 16:00:00,27.366,0.0,2.8442,0.0,15.7486,0.0,31.1479,0.0,10.0305,0.0
2023-03-18 17:00:00,3.3041,0.0,18.8051,0.0,8.1178,0.0,12.8552,0.0,4.6971,0.0
2023-03-18 18:00:00,6.7372,0.0,10.1619,0.0,16.5244,0.0,4.6976,0.0,23.331,0.2236
2023-03-18 19:00:00,17.3381,1.4535,27.6407,0.0,30.5002,0.0,31.2313,0.0,18.1933,0.0
2023-03-18 20:00:00,30.1997,0.0,22.6825,0.0,3.0139,0.0,14.8778,0.0,5.5404,0.0
2023-03-18 21:00:00,7.074,0.0,13.667,0.0,7.8156,0.0,12.743,0.0,7.9549,0.0
2023-03-18 22:00:00,10.8832,0.0,18.9337,0.0,20.5846,0.0,26.7252,0.0,10.0074,0.0
2023-03-18 23:00:00,26.824,0.0,18.1111,0.0,10.1945,0.0,5.2871,0.0,19.765,0.0
2023-03-19 00:00:00,9.2421,0.0,30.4077,0.0,10.3377,0.0,17.791,0.0,7.8467,0.0
2023-03-19 01:00:00,7.7437,0.0,20.2528,0.0,6.1672,0.0,16.9296,0.0,28.4755,0.0
2023-03-19 02:00:00,23.6252,0.0,9.4936,1.1894,6.0893,0.0,5.8456,0.0,10.797,0.0
2023-03-19 03:00:00,16.3827,0.0,20.7482,0.0,3.3449,0.0,14.3907,0.0,15.6106,0.0
2023-03-19 04:00:00,19.252,0.0,31.7371,0.0,39.153,0.0,21.2347,0.0,25.4114,0.0
2023-03-19 05:00:00,17.6247,0.0,31.6075,0.0,12.8641,0.0,9.7513,0.0,19.2785,0.0
2023-03-19 06:00:00,31.2133,0.0,44.2238,0.0,22.1197,0.0,9.9737,0.0,12.0383,0.0
2023-03-19 07:00:00,48.7172,0.0,17.4717,0.0,28.0326,0.0,10.9665,0.0,38.6228,0.3277
2023-03-19 08:00:00,4.8688,0.0,36.4418,0.0,20.8082,0.0,35.5696,0.0,23.2845,0.0
2023-03-19 09:00:00,29.2599,0.697,23.2229,0.0,14.2872,0.0,17.2145,0.0,12.2352,0.0
2023-03-19 10:00:00,33.7887,0.0,23.2237,0.0,16.1841,0.0,42.3358,0.0,28.948,0.0
2023-03-19 11:00:00,18.4722,0.0,0.0,0.0,40.8368,1.9772,32.9852,0.0,12.3227,0.0
2023-03-19 12:00:00,27.6567,0.0,14.499,0.0,35.2275,0.0,27.3968,0.0,30.2036,0.0
2023-03-19 13:00:00,13.5066,0.0,35.5274,0.0,26.3242,0.0,9.9667,0.0,16.1061,0.0
2023-03-19 14:00:00,8.3431,0.0,10.127,0.0,23.3185,0.0,14.5421,0.0,24.1139,0.0
2023-03-19 15:00:00,17.6096,0.0,14.4951,0.0,10.46,0.0,21.1187,0.0,35.6942,0.0
2023-03-19 16:00:00,20.6662,0.0,21.0221,0.0,5.7529,0.0,14.7686,0.0,6.6934,0.0
2023-03-19 17:00:00,28.3265,0.0,30.1833,0.0,17.9198,0.0,15.0166,0.0,1.3893,0.0
2023-03-19 18:00:00,21.9767,0.0,14.0636,0.0,4.5401,0.0,13.9579,0.0,17.9982,1.9266
2023-03-19 19:00:00,11.6323,0.0,17.5201,0.0,32.6538,0.0,23.7415,0.0,25.1403,0.0
2023-03-19 20:00:00,15.1975,0.0,15.7339,0.0,4.0859,0.0,7.4239,0.0,19.1753,0.0
2023-03-19 21:00:00,11.3057,0.0,23.6485,0.0,20.2448,0.0,23.2895,0.9682,21.8648,0.0
2023-03-19 22:00:00,18.1538,0.0,20.5102,0.0,17.3385,0.0,24.3467,0.0,0.6217,0.0
2023-03-19 23:00:00,11.3072,0.0,24.4445,0.0,27.5241,0.0,23.4954,0.0,16.2492,0.0
2023-03-20 00:00:00,2.1195,0.0,16.9716,0.0,22.7084,0.0,19.7086,0.0,32.3533,0.0
2023-03-20 01:00:00,25.9736,0.0,34.0005,0.0,39.1931,1.5743,44.353,0.0,11.2596,0.0
2023-03-20 02:00:00,28.3324,0.0,9.4919,0.0,30.5455,0.0,21.6513,0.0,17.9803,0.0
2023-03-20 03:00:00,16.8395,0.0,15.8237,0.0,32.7369,0.0,14.9671,0.0,19.6967,0.0
2023-03-20 04:00:00,31.7229,0.0,3.7265,0.0,28.6055,0.0,11.4561,0.0,44.8298,0.0
2023-03-20 05:00:00,14.4846,0.8228,23.5609,0.0,15.9339,0.0,34.1159,0.0,24.9729,0.0
2023-03-20 06:00:00,33.8845,0.0,36.2565,0.0,30.26,0.0,14.5223,0.0,27.5466,0.0
2023-03-20 07:00:00,42.9151,0.0,4.5158,0.0,46.9502,0.0,37.4487,0.0,18.5567,0.0
2023-03-20 08:00:00,37.3282,0.0,67.3354,0.0,26.2796,0.0,39.66,1.9134,64.4273,0.0
2023-03-20 09:00:00,4.5317,0.0,14.1949,0.0,21.0134,1.4449,11.526,0.0,10.0814,0.0
2023-03-20 10:00:00,26.1143,0.0,12.8414,0.0,21.1655,0.0,11.1922,0.0,33.6133,1.2304
2023-03-20 11:00:00,34.1395,0.0,9.6443,0.0,10.5616,0.0,76.1425,0.0,33.4918,1.3798
2023-03-20 12:00:00,24.5863,0.0,20.1653,0.0,13.7769,0.0,9.5743,0.0,9.284,0.0
2023-03-20 13:00:00,20.7858,0.0,18.5806,0.0,28.2108,0.0,18.5251,0.0,12.3145,0.0
2023-03-20 14:00:00,15.6557,0.0,12.2573,0.0,20.1495,0.0,8.9926,0.0,20.2499,0.0
2023-03-20 15:00:00,22.1563,0.0,49.9837,0.1259,12.4549,0.0,28.535,0.0,13.2885,0.0
2023-03-20 16:00:00,11.9095,0.0,16.3394,0.0,22.3307,0.0,19.7536,0.0,25.1502,0.0
2023-03-20 17:00:00,26.9377,0.0,18.0876,0.0,26.3278,0.0,21.3987,0.0,23.1164,0.0
2023-03-20 18:00:00,54.7455,0.0,11.6173,0.0,17.9051,0.0,20.4904,0.0,24.2958,0.0
2023-03-20 19:00:00,21.9045,0.0,11.9752,0.0,10.8489,0.0,12.7684,0.0,20.9349,0.1892
2023-03-20 20:00:00,18.6522,0.0,18.5672,0.0,2.4816,0.0,11.3416,0.0,28.24,0.0
2023-03-20 21:00:00,3.6075,0.0,23.7728,0.0,21.5138,0.0,12.5297,0.0,29.565,0.0
2023-03-20 22:00:00,21.7907,0.0,15.3663,0.5379,31.1912,0.0,22.5652,0.0,6.836,0.0
2023-03-20 23:00:00,13.9775,0.0,31.1514,0.0,8.38,0.0,33.4239,0.0,36.7165,0.0
2023-03-21 00:00:00,37.8881,0.0,28.6167,0.0,29.8506,0.0,34.4943,0.0,11.2836,0.0
2023-03-21 01:00:00,17.801,0.0,25.4881,0.0,30.2336,0.0,39.0448,0.0,36.3725,0.0
2023-03-21 02:00:00,32.2305,0.0,9.9189,0.0,43.8126,0.0,9.1729,0.0,12.8641,0.0
2023-03-21 03:00:00,16.1365,0.0,9.2475,0.0,18.4213,0.0,48.1003,0.0,10.8483,0.0
2023-03-21 04:00:00,45.0483,0.0,24.3659,0.0,8.5108,0.0,14.3323,0.0,46.6023,0.0
2023-03-21 05:00:00,36.2154,0.0,42.7674,0.0,34.1635,0.0,32.0132,0.0,37.4177,0.0
2023-03-21 06:00:00,13.8354,0.0,22.7609,0.0,8.7408,0.0,39.4849,0.0,37.906,0.0
2023-03-21 07:00:00,36.0044,1.5215,37.2889,0.0,16.7935,1.4193,30.3549,0.0,33.967,0.0
2023-03-21 08:00:00,45.9687,0.0,34.1058,0.0,32.8324,0.0,11.685,0.0,30.812,0.0
2023-03-21 09:00:00,17.0086,0.0,11.1581,0.0,20.2882,0.0,15.2767,0.0,17.1721,0.0
2023-03-21 10:00:00,13.8851,0.0,18.5301,0.0,22.4795,0.0,21.5972,0.0,26.0837,0.0
2023-03-21 11:00:00,14.1265,0.0,27.5753,0.0,67.7482,0.0,21.7244,0.0,12.8446,0.0
2023-03-21 12:00:00,18.278,0.141,20.8086,0.0,35.7963,0.0,37.9417,0.0,21.8327,0.0
2023-03-21 13:00:00,15.8225,0.3654,58.3453,0.0,38.7442,0.0,15.3981,0.0,32.2436,0.0
2023-03-21 14:00:00,22.2874,0.0,5.8775,0.0,14.7981,0.0,0.343,0.0,17.0137,0.0
2023-03-21 15:00:00,15.9588,0.0,10.7864,0.0,35.8817,0.0,10.5556,0.0,33.0797,0.0
2023-03-21 16:00:00,21.9812,0.0,5.398,0.0,27.4608,0.0,29.4022,0.0,1.5709,0.0
2023-03-21 17:00:00,42.1069,0.0,35.0837,0.0,25.0963,0.0,32.8546,0.0,54.7436,0.0
2023-03-21 18:00:00,2.2625,0.0,23.933,0.0,25.669,0.0,29.565,0.0,10.0938,0.0
2023-03-21 19:00:00,8.7886,0.0,8.3057,1.7517,26.9059,0.0,17.779,0.0,11.4387,0.0
2023-03-21 20:00:00,13.6065,0.0,25.9662,1.8587,13.1415,0.0,12.8074,0.0,22.899,0.0
2023-03-21 21:00:00,20.7881,0.0,5.9071,0.0,16.9799,0.0,28.7381,0.0,10.2624,0.0
2023-03-21 22:00:00,32.2006,0.0,10.5346,0.0,35.6856,0.0,6.3723,0.0,11.9693,0.0
2023-03-21 23:00:00,20.2729,0.0,8.2776,0.0,26.8737,0.0,31.6079,0.0,23.0188,0.0
2023-03-22 00:00:00,28.9234,0.7136,19.8896,0.0,19.3429,0.0,17.8642,0.0,21.114,0.0
2023-03-22 01:00:00,19.7159,0.0,9.9269,0.0,27.4482,0.0,37.8905,0.0,35.0563,0.0
2023-03-22 02:00:00,22.079,0.0,32.6387,0.0,32.8009,0.0,61.0156,0.0,3.2007,0.0
2023-03-22 03:00:00,25.9858,0.0,5.4217,0.0,26.563,0.0,9.5179,0.0,7.8748,0.0
2023-03-22 04:00:00,7.0269,0.0,26.6894,0.0,15.8387,0.0,32.615,0.0,7.1136,0.0
2023-03-22 05:00:00,19.9982,0.0,9.8213,0.0,30.4076,0.0,7.7638,0.0,24.4029,0.0
2023-03-22 06:00:00,38.0603,0.0,6.151,0.0,11.0552,0.0,10.0883,0.0,11.9842,0.0
