Unit Code,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
A19910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19911,0.0,0.0,0.00819672131147541,0.04918032786885246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02459016393442623,0.02459016393442623,0.0,0.0,0.0,0.0,0.0,0.0
A19912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5245901639344263,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.45901639344262296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A20184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A20202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A20203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A20204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A20205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A20206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A20207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A20219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A20260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A20261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A20262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A20263,0.7419354838709677,0.7741935483870968,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.8064516129032258,0.7741935483870968,0.6451612903225806,0.6451612903225806,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.7096774193548387,0.7741935483870968,0.8064516129032258,0.7741935483870968,0.5806451612903226,0.5806451612903226,0.5806451612903226,0.6451612903225806,0.6774193548387096,0.7096774193548387,0.7741935483870968
A20264,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043
A20265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A20266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3153,0.12021857923497267,0.13114754098360656,0.13387978142076504,0.1366120218579235,0.136986301369863,0.15616438356164383,0.14794520547945206,0.1589041095890411,0.1721311475409836,0.15846994535519127,0.16939890710382513,0.1721311475409836,0.13424657534246576,0.1178082191780822,0.13150684931506848,0.11506849315068493,0.09315068493150686,0.0821917808219178,0.06575342465753424,0.0684931506849315,0.10410958904109589,0.16986301369863013,0.1780821917808219,0.16712328767123288
A3165,0.07377049180327869,0.12295081967213115,0.18579234972677597,0.22131147540983606,0.14794520547945206,0.07945205479452055,0.06301369863013699,0.03287671232876712,0.00546448087431694,0.0,0.00273224043715847,0.00273224043715847,0.005479452054794521,0.005479452054794521,0.00821917808219178,0.00821917808219178,0.0027397260273972603,0.0,0.0,0.0,0.0027397260273972603,0.0027397260273972603,0.005479452054794521,0.0136986301369863
A3167,0.46174863387978143,0.4918032786885246,0.44808743169398907,0.41530054644808745,0.3835616438356164,0.4301369863013699,0.4712328767123288,0.473972602739726,0.4562841530054645,0.4262295081967213,0.44808743169398907,0.47540983606557374,0.5068493150684932,0.5260273972602739,0.5342465753424658,0.5397260273972603,0.4876712328767123,0.4246575342465753,0.41643835616438357,0.4246575342465753,0.5013698630136987,0.547945205479452,0.4657534246575342,0.4657534246575342
A3174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027397260273972603,0.00273224043715847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3183,0.0,0.0,0.0,0.0,0.0,0.0,0.0027397260273972603,0.0027397260273972603,0.00273224043715847,0.0,0.00273224043715847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0
A3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3385,0.00273224043715847,0.00819672131147541,0.00546448087431694,0.00546448087431694,0.00821917808219178,0.019178082191780823,0.019178082191780823,0.0136986301369863,0.01912568306010929,0.040983606557377046,0.03825136612021858,0.09562841530054644,0.0958904109589041,0.06027397260273973,0.06301369863013699,0.052054794520547946,0.03561643835616438,0.0273972602739726,0.03287671232876712,0.0410958904109589,0.052054794520547946,0.021917808219178082,0.00821917808219178,0.00821917808219178
A3386,0.00273224043715847,0.00546448087431694,0.00819672131147541,0.00546448087431694,0.00821917808219178,0.00821917808219178,0.00821917808219178,0.005479452054794521,0.00273224043715847,0.00273224043715847,0.00273224043715847,0.0,0.0027397260273972603,0.005479452054794521,0.005479452054794521,0.005479452054794521,0.005479452054794521,0.0027397260273972603,0.0,0.0,0.0027397260273972603,0.005479452054794521,0.0,0.0027397260273972603
A3399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3419,0.4562841530054645,0.4672131147540984,0.453551912568306,0.4371584699453552,0.4438356164383562,0.4520547945205479,0.4246575342465753,0.41643835616438357,0.39344262295081966,0.3633879781420765,0.34972677595628415,0.3224043715846995,0.3150684931506849,0.3041095890410959,0.29315068493150687,0.29863013698630136,0.27123287671232876,0.2547945205479452,0.2219178082191781,0.2493150684931507,0.3095890410958904,0.410958904109589,0.4465753424657534,0.4684931506849315
A3420,0.73224043715847,0.7486338797814208,0.7295081967213115,0.7049180327868853,0.726027397260274,0.7287671232876712,0.7095890410958904,0.6712328767123288,0.6366120218579235,0.6420765027322405,0.6092896174863388,0.546448087431694,0.5397260273972603,0.5068493150684932,0.4712328767123288,0.46301369863013697,0.40821917808219177,0.4246575342465753,0.3972602739726027,0.4246575342465753,0.5452054794520548,0.6794520547945205,0.7287671232876712,0.7506849315068493
A3421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3455,0.592896174863388,0.49453551912568305,0.45901639344262296,0.46174863387978143,0.5013698630136987,0.6958904109589041,0.6164383561643836,0.5397260273972603,0.4262295081967213,0.4890710382513661,0.505464480874317,0.5163934426229508,0.5315068493150685,0.5397260273972603,0.5205479452054794,0.5041095890410959,0.4821917808219178,0.4657534246575342,0.3780821917808219,0.4,0.4931506849315068,0.5315068493150685,0.589041095890411,0.5589041095890411
A3456,0.34972677595628415,0.2978142076502732,0.27595628415300544,0.27595628415300544,0.29863013698630136,0.4328767123287671,0.5013698630136987,0.44931506849315067,0.36885245901639346,0.4207650273224044,0.4426229508196721,0.4644808743169399,0.4849315068493151,0.4876712328767123,0.4821917808219178,0.4602739726027397,0.43561643835616437,0.4301369863013699,0.3561643835616438,0.3917808219178082,0.4657534246575342,0.4712328767123288,0.38082191780821917,0.3506849315068493
A3457,0.1830601092896175,0.08196721311475409,0.06557377049180328,0.06284153005464481,0.1178082191780822,0.36164383561643837,0.41643835616438357,0.4136986301369863,0.3360655737704918,0.3907103825136612,0.43989071038251365,0.4344262295081967,0.4328767123287671,0.4301369863013699,0.3972602739726027,0.4,0.41643835616438357,0.5178082191780822,0.5315068493150685,0.4767123287671233,0.41643835616438357,0.3232876712328767,0.273972602739726,0.2136986301369863
A3458,0.09836065573770492,0.04918032786885246,0.03551912568306011,0.03278688524590164,0.0684931506849315,0.2547945205479452,0.29315068493150687,0.3041095890410959,0.25136612021857924,0.28688524590163933,0.31693989071038253,0.32786885245901637,0.3232876712328767,0.3013698630136986,0.26575342465753427,0.26301369863013696,0.3041095890410959,0.38082191780821917,0.4136986301369863,0.3424657534246575,0.27123287671232876,0.2136986301369863,0.16164383561643836,0.11506849315068493
A3515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3518,0.0,0.0,0.0,0.0,0.0,0.0,0.0027397260273972603,0.0,0.0,0.0,0.00273224043715847,0.00273224043715847,0.005479452054794521,0.0027397260273972603,0.0,0.0027397260273972603,0.005479452054794521,0.005479452054794521,0.0027397260273972603,0.0,0.005479452054794521,0.0,0.0,0.0
A3519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3566,0.07923497267759563,0.040983606557377046,0.0273224043715847,0.02185792349726776,0.0410958904109589,0.13972602739726028,0.11506849315068493,0.11232876712328767,0.08743169398907104,0.10109289617486339,0.11748633879781421,0.11748633879781421,0.1095890410958904,0.12876712328767123,0.14520547945205478,0.12054794520547946,0.12054794520547946,0.13150684931506848,0.11506849315068493,0.10684931506849316,0.12054794520547946,0.1178082191780822,0.10410958904109589,0.09315068493150686
A3576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3606,0.5218579234972678,0.5245901639344263,0.5245901639344263,0.49453551912568305,0.5068493150684932,0.4986301369863014,0.473972602739726,0.4602739726027397,0.45901639344262296,0.45901639344262296,0.453551912568306,0.4180327868852459,0.3835616438356164,0.36164383561643837,0.34794520547945207,0.3287671232876712,0.29863013698630136,0.29315068493150687,0.28493150684931506,0.33972602739726027,0.40821917808219177,0.4931506849315068,0.5178082191780822,0.5260273972602739
A3607,0.3989071038251366,0.4098360655737705,0.4098360655737705,0.3879781420765027,0.40273972602739727,0.3863013698630137,0.3452054794520548,0.3178082191780822,0.30601092896174864,0.30601092896174864,0.2896174863387978,0.2650273224043716,0.2328767123287671,0.2493150684931507,0.2547945205479452,0.2465753424657534,0.21095890410958903,0.17534246575342466,0.19452054794520549,0.21095890410958903,0.26575342465753427,0.34794520547945207,0.3863013698630137,0.40821917808219177
A3608,0.38524590163934425,0.39617486338797814,0.39344262295081966,0.3770491803278688,0.3972602739726027,0.3917808219178082,0.33972602739726027,0.29863013698630136,0.30327868852459017,0.3005464480874317,0.2978142076502732,0.2923497267759563,0.273972602739726,0.25753424657534246,0.2547945205479452,0.2273972602739726,0.2,0.18356164383561643,0.19726027397260273,0.2356164383561644,0.27945205479452057,0.336986301369863,0.3726027397260274,0.3972602739726027
A3609,0.4644808743169399,0.4672131147540984,0.46994535519125685,0.453551912568306,0.4684931506849315,0.4712328767123288,0.4657534246575342,0.4465753424657534,0.4344262295081967,0.4098360655737705,0.3989071038251366,0.366120218579235,0.33972602739726027,0.3315068493150685,0.33972602739726027,0.3232876712328767,0.2876712328767123,0.29041095890410956,0.2958904109589041,0.3424657534246575,0.37534246575342467,0.4520547945205479,0.4520547945205479,0.4712328767123288
A3610,0.46994535519125685,0.4672131147540984,0.4726775956284153,0.453551912568306,0.4657534246575342,0.43561643835616437,0.4,0.34794520547945207,0.3333333333333333,0.31420765027322406,0.31420765027322406,0.2978142076502732,0.27123287671232876,0.273972602739726,0.2547945205479452,0.25205479452054796,0.23013698630136986,0.19726027397260273,0.20273972602739726,0.2465753424657534,0.34794520547945207,0.4383561643835616,0.4465753424657534,0.4575342465753425
A3611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3624,0.0,0.00273224043715847,0.00273224043715847,0.00273224043715847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027397260273972603,0.0027397260273972603,0.00821917808219178,0.00821917808219178,0.0027397260273972603,0.0,0.0027397260273972603,0.0027397260273972603,0.0027397260273972603,0.0027397260273972603,0.0
A3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027397260273972603,0.0027397260273972603,0.005479452054794521,0.005479452054794521,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0.0
A3626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027397260273972603,0.0027397260273972603,0.005479452054794521,0.005479452054794521,0.0,0.0,0.0,0.0,0.0,0.0
A3627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027397260273972603,0.0027397260273972603,0.005479452054794521,0.005479452054794521,0.005479452054794521,0.0,0.0,0.0,0.0,0.0
A3628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00273224043715847,0.00273224043715847,0.0,0.0,0.0,0.0027397260273972603,0.0027397260273972603,0.005479452054794521,0.005479452054794521,0.0027397260273972603,0.0,0.0027397260273972603,0.0,0.0,0.0
A3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00273224043715847,0.0027397260273972603,0.00821917808219178,0.0027397260273972603,0.0027397260273972603,0.0,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0.0
A3637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005479452054794521,0.0027397260273972603,0.0027397260273972603,0.0027397260273972603,0.0027397260273972603,0.0027397260273972603,0.0,0.0027397260273972603,0.0,0.0,0.0
A3639,0.9562841530054644,0.9180327868852459,0.8661202185792349,0.8360655737704918,0.8712328767123287,0.947945205479452,0.9561643835616438,0.9534246575342465,0.953551912568306,0.9562841530054644,0.9562841530054644,0.953551912568306,0.9561643835616438,0.9561643835616438,0.9534246575342465,0.9534246575342465,0.9561643835616438,0.958904109589041,0.9643835616438357,0.9671232876712329,0.9671232876712329,0.9671232876712329,0.9534246575342465,0.9452054794520548
