Timestamp,p_RegUp_PJM,loc_RegUp_PJM,p_RegDown_PJM,loc_RegDown_PJM,p_Syn_PJM,loc_Syn_PJM,p_Rse_PJM,loc_Rse_PJM,p_TMR_PJM,loc_TMR_PJM
2023-04-09 13:00:00,6.2029,0.0,32.272,0.923,51.4443,0.0,33.2122,0.0,29.1219,0.0
2023-04-09 14:00:00,62.3417,0.0,40.0621,0.0,20.6655,0.0,66.441,0.0,50.0179,0.0
2023-04-09 15:00:00,29.7821,0.0,17.0111,0.0,31.5095,0.0,24.5982,0.0,11.1894,0.2547
2023-04-09 16:00:00,20.0028,0.0,32.6918,0.0,23.1092,0.0,19.2506,0.0,10.699,0.0
2023-04-09 17:00:00,6.7279,0.0,44.9225,0.0,19.8416,0.0,43.8914,0.0,41.4183,0.0
2023-04-09 18:00:00,12.5565,0.0,7.2258,0.0,20.9438,0.0,16.2826,0.0,22.1048,0.0
2023-04-09 19:00:00,17.7673,0.0,26.3963,0.0,8.698,0.0,25.2573,0.0,33.4079,0.0
2023-04-09 20:00:00,14.2993,0.0,39.8535,0.0,35.8501,0.0,30.4021,0.0,11.8308,0.0
2023-04-09 21:00:00,10.2089,0.0,8.8004,0.0,3.7332,0.0,17.5413,0.0,18.3029,0.0
2023-04-09 22:00:00,29.8956,0.0,12.6174,0.0,24.1172,0.0,23.9469,0.0,36.5882,0.0
2023-04-09 23:00:00,23.0904,0.0,27.8191,0.0,16.2975,0.0,29.3849,0.0,27.7192,0.0
2023-04-10 00:00:00,22.1499,0.0,39.3304,0.0,19.7354,0.0,12.9163,0.0,38.217,0.0
2023-04-10 01:00:00,38.7465,0.0,23.1665,0.0,11.6097,0.0,20.927,0.0,10.8342,0.0
2023-04-10 02:00:00,34.5525,0.0,32.4397,0.0,24.1867,0.0,29.4252,0.0,15.097,1.5888
2023-04-10 03:00:00,22.1414,0.0,35.0732,0.0,40.6792,0.0,26.2105,0.0,22.0097,0.0
2023-04-10 04:00:00,17.4439,0.0,38.4177,0.0,14.3723,1.2394,22.4733,0.0,34.3434,0.0
2023-04-10 05:00:00,35.0714,0.0,30.4291,0.0,24.4479,0.0,19.0374,0.0,37.1523,0.0
2023-04-10 06:00:00,20.2284,0.0,18.8007,0.0,35.5167,0.0,27.5076,0.0,10.5272,0.0
2023-04-10 07:00:00,19.7919,0.0,19.7275,0.0,2.6866,0.0,39.3214,1.4946,31.0363,0.0
2023-04-10 08:00:00,5.5146,0.0,44.6011,0.0,16.8888,0.0,12.6075,0.0,38.6128,0.0
2023-04-10 09:00:00,18.8368,0.0,30.3616,0.0,21.7556,0.0,16.6083,0.0,34.0663,0.0
2023-04-10 10:00:00,6.0062,0.0,37.88,0.0,34.8353,0.0,31.6956,0.0,35.0448,0.0
2023-04-10 11:00:00,41.0332,0.0,25.4271,0.0,10.1015,0.0,10.9234,0.0,33.8397,0.0
2023-04-10 12:00:00,4.3138,0.0,4.7948,0.0,18.5918,0.0,27.8271,0.0,26.6488,0.0
2023-04-10 13:00:00,13.4839,0.0,51.0113,0.0,78.8096,0.0,23.362,0.0,57.0515,0.0
2023-04-10 14:00:00,16.3409,0.0,17.5487,0.0,17.0986,0.0,24.0311,0.0,22.11,0.0
2023-04-10 15:00:00,20.6592,0.0,8.9697,0.0,8.0083,0.0,13.1875,0.0,23.5282,0.0
2023-04-10 16:00:00,9.8142,0.0,34.5953,1.3964,31.982,0.0,4.8918,0.0,6.9741,0.0
2023-04-10 17:00:00,9.962,0.0,14.0463,0.0,12.3811,0.0,4.609,0.0,10.5471,0.0
2023-04-10 18:00:00,2.7164,0.0,15.2011,0.0,22.4554,0.0,6.8356,0.0,11.7713,0.0
2023-04-10 19:00:00,26.208,0.0,23.4307,0.0,18.9479,0.0,17.4129,0.0,17.5026,0.0
2023-04-10 20:00:00,3.9384,0.0,30.1476,0.0,24.9587,0.0,24.8651,0.0,14.7483,0.0
2023-04-10 21:00:00,34.2548,0.0,10.0456,0.0,30.7905,0.0,33.9227,0.0,29.6367,0.0
2023-04-10 22:00:00,33.5618,0.0,33.6753,0.0,13.9908,0.0,28.8433,0.0,23.4488,0.0
2023-04-10 23:00:00,6.814,0.0,12.004,0.0,10.2709,0.0,31.7728,0.0,23.6852,1.2068
2023-04-11 00:00:00,34.9777,0.0,30.5536,0.0,11.3594,0.0,34.6371,0.0,38.7221,0.0
2023-04-11 01:00:00,31.8584,0.0,12.7407,0.0,27.7305,0.0,29.7866,0.0,6.751,0.9163
2023-04-11 02:00:00,20.3747,0.0,10.8451,0.0,4.4851,0.0,12.6001,0.0,9.4152,0.0
2023-04-11 03:00:00,41.9806,0.0,39.7665,0.0,37.7094,0.0,21.5337,0.0,12.6845,0.0
2023-04-11 04:00:00,3.7717,0.0,38.4669,0.0,20.8703,0.0,44.4725,0.0,16.9759,0.0
2023-04-11 05:00:00,41.2053,0.0,42.2522,0.0,40.8303,0.0,16.6918,0.0,42.0857,0.0
2023-04-11 06:00:00,13.4845,0.0,5.8018,0.4727,38.873,0.0,17.5903,0.0,19.9057,0.0
2023-04-11 07:00:00,22.872,0.0,33.1562,0.0,40.293,0.0,33.0807,0.0,21.9172,0.0
2023-04-11 08:00:00,13.6403,0.0,47.15,0.0,21.3856,0.0,43.4958,0.0,8.1833,0.0
2023-04-11 09:00:00,25.0738,0.0,30.9886,0.0,2.3359,0.0,33.1234,0.0,30.7718,0.0
2023-04-11 10:00:00,31.6004,0.0,30.2458,0.0,11.8777,1.4219,38.3082,0.0,38.3601,0.0
2023-04-11 11:00:00,32.2647,0.0,34.4447,0.0,27.6205,0.0,24.563,0.0,18.1385,0.0
2023-04-11 12:00:00,18.316,0.0,26.4876,0.0,29.7645,0.0,32.678,0.0,7.6017,0.0
2023-04-11 13:00:00,8.9733,0.0,15.981,0.0,9.7973,0.0,15.664,0.0,5.9358,0.0
2023-04-11 14:00:00,27.5309,1.9769,24.9635,0.0,11.0233,0.0,23.7262,1.0305,5.2231,0.0
2023-04-11 15:00:00,11.5387,0.0,12.716,0.0,28.9302,0.0,7.8412,0.0,3.0217,0.0
2023-04-11 16:00:00,13.1983,0.0,4.6434,0.0,26.1895,0.0,32.7483,0.0,26.9772,0.0
2023-04-11 17:00:00,17.1676,0.0,15.2305,0.0,24.967,0.0,5.7146,0.0,26.1678,0.0
2023-04-11 18:00:00,14.2624,0.0,28.6254,0.0,19.0309,0.0,30.5264,0.0,25.3796,0.0
2023-04-11 19:00:00,17.3573,0.0,12.8987,0.0,13.2404,0.0,4.5931,0.0,6.2292,0.0
2023-04-11 20:00:00,21.6634,0.0,22.9258,0.0,28.7363,0.0,18.7762,0.0,18.8946,0.0
2023-04-11 21:00:00,31.484,0.0,18.396,0.0,4.3761,0.0,15.4745,0.0,18.9672,0.0
2023-04-11 22:00:00,11.474,0.0,21.1426,0.0,4.2321,0.0,25.5225,0.3026,32.0932,0.0
2023-04-11 23:00:00,3.208,0.0,19.7107,0.0,21.5696,0.0,32.7457,0.0,10.7354,0.0
2023-04-12 00:00:00,7.1058,0.0,12.632,0.0,29.5286,0.0,22.0979,0.0,34.7989,0.0
2023-04-12 01:00:00,11.7502,0.0,7.047,0.0,34.4482,0.0,11.8684,0.0,15.6173,0.0
2023-04-12 02:00:00,39.4944,0.0,34.6475,0.0,24.0056,0.0,28.6496,0.0,30.758,0.0
2023-04-12 03:00:00,39.0889,0.0,31.786,0.0,23.7033,0.0,6.9326,0.0,19.9117,0.0
2023-04-12 04:00:00,8.8616,0.8046,34.9904,0.0,21.7921,0.0,25.9452,0.0,0.0453,0.0
2023-04-12 05:00:00,17.3599,0.0,7.9585,0.0,13.0757,0.0,7.5435,0.0,24.9821,0.0
2023-04-12 06:00:00,12.7643,0.0,16.6617,0.0,51.529,0.0,33.7188,0.0,11.6393,0.0
2023-04-12 07:00:00,39.2526,0.0,44.4273,0.0,7.4742,0.0,0.7199,0.0,27.2335,0.0
2023-04-12 08:00:00,28.1693,0.0,61.3466,0.0,28.8542,0.0,17.4616,0.2028,9.2488,0.0
2023-04-12 09:00:00,17.9142,0.0,4.4973,0.0,28.2891,0.0,17.3024,0.0,15.7315,0.0
2023-04-12 10:00:00,31.3211,0.0,13.6614,0.0,20.8083,0.0,23.4272,0.0,12.4992,0.0
2023-04-12 11:00:00,19.9714,0.0,13.4442,0.0,26.7114,0.0,9.5375,0.0,17.3682,0.0
2023-04-12 12:00:00,18.0673,0.0,22.8945,0.0,39.0656,0.0,11.4745,0.0,42.4697,0.0
2023-04-12 13:00:00,20.8609,0.0,29.5059,0.0,17.4864,0.0,21.9659,0.0,17.2456,0.0
2023-04-12 14:00:00,27.3678,0.0,18.5054,0.0,15.5283,0.0,21.2868,0.0,14.3539,0.0
2023-04-12 15:00:00,7.7194,0.0,10.0038,0.0,14.7905,0.0,11.4925,0.0,21.0874,0.0
2023-04-12 16:00:00,15.4624,0.0,9.7346,0.0,25.1976,0.0,17.4738,0.0,27.1323,0.0
2023-04-12 17:00:00,32.6716,0.0,17.2422,0.0,19.3854,0.8365,16.8717,0.0,10.5093,0.0
2023-04-12 18:00:00,6.3932,0.0,11.637,0.0,19.1675,0.0,19.4285,0.0,2.6375,0.0
2023-04-12 19:00:00,18.9094,0.0,9.427,0.0,13.2817,0.0,6.6408,0.0,11.3301,0.0
2023-04-12 20:00:00,22.5135,0.0,12.0361,0.0,9.0881,0.0,5.3122,0.0,22.8128,0.0
2023-04-12 21:00:00,18.9659,0.0,20.5254,0.0,8.2643,0.0,9.6469,0.0,5.0797,1.2819
2023-04-12 22:00:00,29.7813,0.0,9.0089,0.0,9.8768,0.0,31.5865,0.0,6.9769,0.0
2023-04-12 23:00:00,8.855,0.0,16.8849,0.0,0.1984,1.7569,20.9536,0.0,18.4486,0.0
2023-04-13 00:00:00,10.4682,0.0,21.9036,0.0,21.0276,0.0,14.9934,0.0,15.4928,0.0
2023-04-13 01:00:00,46.2297,0.0,18.6099,0.0,9.7144,0.0,24.548,0.0,25.5861,0.0
2023-04-13 02:00:00,16.3018,0.0,36.0738,0.0,26.4319,0.0,8.0295,0.0,11.9895,0.0
2023-04-13 03:00:00,12.7881,0.0,38.6693,0.0,0.6091,0.0,38.2562,0.0,21.6168,0.0
2023-04-13 04:00:00,37.1462,0.0,41.0223,0.0,29.3642,0.0,30.8798,0.0,22.9278,0.0
2023-04-13 05:00:00,32.7995,0.0,10.1822,0.0,26.3592,0.0,35.486,0.0,38.6212,0.0
2023-04-13 06:00:00,13.6861,0.0,24.0933,0.0,19.1296,0.0,17.075,0.0,25.0759,0.0
2023-04-13 07:00:00,36.6803,0.0,24.9294,0.0,30.0596,0.0,11.5659,0.0,34.1378,0.0
2023-04-13 08:00:00,31.7664,0.0,19.5022,0.0,40.7895,0.0,29.628,0.0,26.0885,0.0
2023-04-13 09:00:00,25.3457,0.0,19.821,0.0,16.1091,0.0,17.0422,0.0,20.6105,0.0
2023-04-13 10:00:00,10.6783,0.0,32.9422,0.0,38.7039,0.0,35.5279,0.0,10.4163,0.0
2023-04-13 11:00:00,32.1329,0.0,16.5263,0.0,6.0347,0.0,27.7633,0.0,9.1798,1.9603
2023-04-13 12:00:00,13.2824,0.0,17.0415,1.8745,4.9178,0.0,16.2298,0.0,16.4157,0.0
2023-04-13 13:00:00,20.4187,0.0,8.0326,0.0,20.6851,0.0,26.0278,0.0,20.3741,0.0
2023-04-13 14:00:00,1.3342,0.0,24.2347,0.0,24.0027,0.0,31.6948,0.0,17.3928,0.0
2023-04-13 15:00:00,12.2073,0.0,19.5832,0.1679,11.0519,0.0,7.3937,0.0,16.9302,0.0
2023-04-13 16:00:00,16.9934,0.0,16.1157,0.0,20.075,0.0,23.7617,0.0,22.6824,0.0
2023-04-13 17:00:00,55.3329,0.0,8.6255,0.0,21.2949,0.0,32.4746,0.0,14.4234,0.0
2023-04-13 18:00:00,9.2007,0.0,3.7565,0.0,21.0998,0.0,22.6449,0.0,17.4476,0.0
2023-04-13 19:00:00,25.2913,0.0,11.7133,0.0,1.1667,0.0,3.2227,0.0,18.0044,0.0
2023-04-13 20:00:00,31.009,0.0,26.8213,0.0,10.14,0.0,9.4594,0.0,27.2047,0.0
2023-04-13 21:00:00,7.6706,0.0,6.8277,0.0,14.4885,0.0,20.841,0.0,1.9268,0.0
2023-04-13 22:00:00,12.9073,0.0,24.1623,0.0,19.1962,0.0,17.9728,0.0,26.6964,0.0
2023-04-13 23:00:00,1.0185,0.0,16.2858,0.0,31.2288,0.0,9.9198,0.0,6.1004,0.0
2023-04-14 00:00:00,9.8121,0.0,12.4785,0.0,37.7497,0.0,17.7509,0.5831,25.0937,0.0
2023-04-14 01:00:00,34.3811,0.0,28.7514,0.0,34.55,0.0,21.7244,0.0,35.5814,0.0
2023-04-14 02:00:00,33.0704,0.0,37.1162,0.0,27.4259,0.0,21.206,0.0,4.9775,0.0
2023-04-14 03:00:00,17.0676,0.0,26.8038,0.0,16.191,0.0,2.1755,0.0,12.5394,0.0
2023-04-14 04:00:00,21.4142,0.0,39.6403,0.0,13.9421,0.0,8.891,0.0,31.6265,0.0
2023-04-14 05:00:00,35.901,0.0,3.8346,0.0,25.8304,0.0,14.2278,0.0,40.0023,0.0
2023-04-14 06:00:00,10.4632,0.0,9.0777,0.0,33.6771,0.0,41.8093,0.0,15.1113,0.6679
2023-04-14 07:00:00,26.6459,0.0,27.1383,0.0,27.2657,0.0,30.1463,0.0,14.6909,0.0
2023-04-14 08:00:00,35.1755,0.0,37.5996,0.0,78.2567,0.0,36.8155,0.0,20.0991,0.0
2023-04-14 09:00:00,40.4152,0.0,18.2162,0.0,24.737,0.0,29.524,0.0,27.4406,0.0
2023-04-14 10:00:00,20.2082,0.0,17.0349,0.0,39.9863,0.0,7.8811,0.0,11.6049,0.0
2023-04-14 11:00:00,19.8473,0.0,17.723,0.0,37.0181,0.0,3.2554,0.0,24.1886,0.191
2023-04-14 12:00:00,40.1038,0.0,35.7739,0.0,39.4215,0.0,14.3033,0.0,26.1007,0.0
2023-04-14 13:00:00,6.8485,0.0,10.4775,0.0,24.5016,0.0,7.2472,0.0,17.7292,0.0
2023-04-14 14:00:00,2.9904,0.0,24.7192,0.0,22.7945,0.0,10.9312,0.0,22.8597,0.0
2023-04-14 15:00:00,12.8434,0.0,16.4583,0.0,12.0477,0.0,5.8087,0.0,10.3963,0.0
2023-04-14 16:00:00,30.7308,0.0,8.5631,0.0,16.5032,0.0,19.959,0.0,18.9184,0.0
2023-04-14 17:00:00,14.4609,0.0,7.1043,1.1864,17.5296,0.0,20.9047,0.0,3.9419,0.0
2023-04-14 18:00:00,4.775,0.0,2.8185,0.0,19.305,0.0,10.1057,0.0,0.681,0.0
2023-04-14 19:00:00,15.9252,0.0,22.7477,0.0,18.0696,0.0,14.8464,0.0,4.5383,0.0
2023-04-14 20:00:00,17.032,0.0,22.6458,0.1716,14.61,0.0,16.3967,0.0,14.1464,0.0
2023-04-14 21:00:00,14.4923,0.0,22.9393,0.0,10.4122,0.0,20.363,0.0,30.7385,0.0
2023-04-14 22:00:00,7.284,1.6075,11.8011,0.0,43.9378,0.0,19.1747,0.0,3.2462,0.0
2023-04-14 23:00:00,15.9365,0.0,11.3598,0.0,23.8516,0.0,50.9743,0.0,26.0718,0.0
2023-04-15 00:00:00,37.9624,0.0,40.7454,0.0,9.222,0.0,6.552,0.0,18.0103,0.0
2023-04-15 01:00:00,33.1899,0.0,32.5756,0.0,12.2926,1.9303,35.9645,0.0,34.8444,0.0
2023-04-15 02:00:00,14.8761,0.0,18.4684,0.0,15.2028,0.0,43.8237,0.0,27.3667,0.0
2023-04-15 03:00:00,35.8518,0.0,14.6859,0.0,15.1088,0.0,27.0939,0.0,22.4756,0.0
2023-04-15 04:00:00,24.1066,1.2088,29.4237,0.0,24.3272,0.0,35.2325,0.0,10.8763,0.0
2023-04-15 05:00:00,24.0856,0.0,39.5204,0.0,6.7031,0.0,23.8488,0.0,11.6883,0.8086
2023-04-15 06:00:00,28.1628,0.0,34.3623,0.0,31.4369,0.0,10.1913,0.0,38.6941,0.0
2023-04-15 07:00:00,18.263,0.0,35.8286,0.0,11.3721,0.0,29.7842,0.0,35.4292,0.0
2023-04-15 08:00:00,20.8101,0.0,7.6063,0.0,38.4567,0.0,14.1194,0.0,25.7489,0.0
2023-04-15 09:00:00,19.2427,0.0,15.2038,0.0,7.1637,0.0,14.9869,0.0,21.0984,0.0
2023-04-15 10:00:00,28.7127,0.0,14.668,0.0,78.9307,0.0,9.9739,0.0,48.2199,0.0
2023-04-15 11:00:00,7.423,0.0,26.1226,0.0,41.4205,0.0,9.221,0.0,20.6004,0.0
2023-04-15 12:00:00,16.0431,0.0,8.906,0.0,14.1342,0.0,21.4745,0.0,11.5482,0.0
2023-04-15 13:00:00,28.0476,0.0,19.7629,0.0,20.9487,0.0,31.6532,0.0,13.2655,0.0
2023-04-15 14:00:00,8.978,0.0,12.8268,1.7437,25.0576,0.0,10.5814,0.0,4.2909,0.0
2023-04-15 15:00:00,16.7351,0.0,5.585,0.0,4.3391,0.6759,11.2552,0.0,0.2383,0.0
2023-04-15 16:00:00,21.4749,0.0,19.5209,0.0,20.2504,0.0,20.5203,0.0,31.707,0.0
2023-04-15 17:00:00,14.4712,0.0,13.2272,0.0,13.5144,0.0,18.6515,0.0,23.271,0.0
2023-04-15 18:00:00,22.6967,0.0,12.9265,0.0,8.556,0.0,21.4767,0.0,6.9564,0.0
2023-04-15 19:00:00,23.5768,0.0,21.9986,0.0,19.1745,0.0,21.1135,0.0,18.0838,0.0
2023-04-15 20:00:00,25.1904,0.0,14.4711,0.0,11.7269,0.0,1.997,0.0,27.7816,0.0
2023-04-15 21:00:00,25.1032,0.0,7.1866,0.0,12.1073,0.0,12.6558,0.0,7.2016,0.0
2023-04-15 22:00:00,5.3313,0.0,8.2014,1.583,26.7234,0.0,27.41,0.0,24.4371,0.0
2023-04-15 23:00:00,10.297,0.0,46.1741,0.0,26.2796,0.0,31.662,0.0,38.383,0.0
2023-04-16 00:00:00,14.8767,0.0,23.6711,0.0,17.9375,0.0,9.5129,0.0,35.7877,0.0
2023-04-16 01:00:00,25.3328,0.0,8.3041,0.0,12.9593,0.0,30.6282,0.0,24.4659,0.0
2023-04-16 02:00:00,27.0496,0.0,44.4148,0.0,41.0702,0.0,40.6107,0.0,44.2418,0.0
2023-04-16 03:00:00,27.4495,0.0,4.1828,0.0,33.9047,0.0,17.2385,0.0,28.0542,0.0
2023-04-16 04:00:00,28.6659,0.0,9.4194,0.0,18.0148,0.0,7.534,0.0,37.615,0.0
2023-04-16 05:00:00,8.2473,0.0,18.459,0.0,9.9038,0.0,21.8106,0.0,14.5463,0.0
2023-04-16 06:00:00,13.5987,0.0,40.062,0.0,37.3945,0.0,12.2814,1.2027,49.9891,0.0
2023-04-16 07:00:00,14.7095,0.0,29.5465,0.0,35.0166,0.0,45.0748,0.0,13.3647,0.0
2023-04-16 08:00:00,20.9772,0.0,38.6177,0.0,18.7012,0.0,10.1986,0.0,34.0155,0.0
2023-04-16 09:00:00,31.0357,0.0,8.8115,0.0,24.9803,0.0,36.7833,0.0,15.3637,0.0
2023-04-16 10:00:00,29.0463,0.0,20.64,0.0,21.7758,0.0,25.5937,0.0,3.7297,0.0
2023-04-16 11:00:00,42.5985,0.0,19.26,0.0,14.4797,0.0,25.4617,0.0,17.6208,0.0
2023-04-16 12:00:00,25.6308,0.0,7.1746,0.0,33.6879,0.0,8.55,0.0,31.2929,0.0
2023-04-16 13:00:00,19.9446,0.0,6.7422,0.0,23.8394,0.0,0.0,0.0,21.1684,0.0
2023-04-16 14:00:00,20.8548,0.0,19.2405,0.0,12.6474,0.0,8.7112,0.0,5.6538,0.0
2023-04-16 15:00:00,13.1892,0.0,21.0326,0.0,4.4644,0.0,16.0448,0.0,7.0298,0.0
2023-04-16 16:00:00,8.5916,0.0,10.7423,0.0,18.2035,0.0,23.094,0.0,16.7153,0.0
2023-04-16 17:00:00,18.8747,0.0,18.7527,0.0,27.7074,0.0,1.9877,0.0,26.7923,0.0
2023-04-16 18:00:00,30.5363,0.0,17.5688,0.0,14.4725,0.0,11.0767,0.0,24.4795,0.0
2023-04-16 19:00:00,23.694,0.0,8.2142,0.0,7.533,0.0,25.1634,0.0,27.0194,0.0
2023-04-16 20:00:00,8.5962,0.0,16.8493,0.0,19.8935,0.0,2.2174,0.0,12.1563,0.0
2023-04-16 21:00:00,31.8381,0.0,29.1678,0.0,7.6979,0.0,7.6841,1.6979,19.7384,0.0
2023-04-16 22:00:00,7.4858,0.0,10.4772,0.0,19.3126,0.0,12.6752,0.0,26.5162,0.0
2023-04-16 23:00:00,44.3484,1.8427,23.5149,0.0,2.5975,0.0,29.0419,0.0,23.6288,0.0
2023-04-17 00:00:00,33.054,0.0,16.6022,0.0,7.7187,0.0,14.7556,0.0,13.4997,0.0
2023-04-17 01:00:00,31.008,0.0,9.79,0.0,7.7066,0.0,28.9699,0.0,7.8299,0.0
2023-04-17 02:00:00,32.0282,0.0,20.9783,0.0,29.2713,0.0,32.6109,0.0,42.3844,0.0
2023-04-17 03:00:00,27.4355,0.0,19.8535,0.0,30.5003,0.0,13.509,0.0,1.6128,0.0
2023-04-17 04:00:00,35.5892,0.0,42.7778,0.0,28.2426,0.0,8.5644,0.0,0.0,0.0
2023-04-17 05:00:00,23.489,0.0,37.071,0.0,53.0016,0.0,38.1283,0.0,15.0291,0.0
2023-04-17 06:00:00,12.5857,0.0,24.6037,0.0,7.8803,0.0,43.5391,0.0,11.9203,0.0
2023-04-17 07:00:00,20.9274,0.0,13.9663,0.0,29.2119,0.0,42.2258,0.0,33.442,0.0
2023-04-17 08:00:00,24.7268,0.0,38.5119,0.0,33.7577,0.0,12.1132,0.0,26.9087,0.0
2023-04-17 09:00:00,29.6723,0.0,22.6017,0.0,29.3491,0.0,1.6963,0.0,36.1935,0.0
2023-04-17 10:00:00,35.0988,0.0,8.4565,0.0,35.1879,1.0198,32.3138,0.0,13.484,0.0
2023-04-17 11:00:00,37.2031,0.0,3.265,0.0,30.1287,0.9403,29.9152,0.8166,13.8723,0.0
2023-04-17 12:00:00,15.4243,0.0,35.6893,0.0,21.1411,0.0,31.8158,0.0,25.6721,0.0
2023-04-17 13:00:00,7.6834,0.0,11.5856,0.0,8.7499,0.0,9.937,0.0,13.3248,0.0
2023-04-17 14:00:00,11.0007,0.0,6.2746,0.0,19.4603,0.0,18.9075,0.0,9.7339,0.0
2023-04-17 15:00:00,20.3122,0.0,6.4033,0.0,3.4498,0.0,20.0907,0.0,11.8893,0.0
2023-04-17 16:00:00,34.3957,0.0,22.6734,1.6754,31.6638,0.0,2.6814,0.0,30.5758,0.0
2023-04-17 17:00:00,23.7287,0.0,17.9493,0.0,13.4863,0.0,7.9592,0.0,16.5976,0.0
2023-04-17 18:00:00,2.5304,0.0,18.5394,0.0,3.2139,0.0,16.8606,0.7326,4.6502,0.0
2023-04-17 19:00:00,15.5877,0.583,38.3258,0.0,25.0157,0.0,29.2737,0.0,5.0486,1.7959
2023-04-17 20:00:00,24.3862,0.0,33.2979,0.0,2.1571,0.0,2.4198,0.0,25.1293,0.0
2023-04-17 21:00:00,14.3735,0.0,15.9115,0.0,20.8898,0.0,20.8735,0.0,30.5248,0.0
2023-04-17 22:00:00,23.1673,0.0,5.7884,0.0,7.4892,0.0,9.4451,0.0,3.4694,0.0
2023-04-17 23:00:00,14.0862,0.0,29.4872,0.0,16.6736,0.0,24.0011,0.0,31.7308,0.0
2023-04-18 00:00:00,16.4119,0.0,33.3825,0.0,13.7796,0.0,42.7795,0.0,25.9105,0.0
2023-04-18 01:00:00,24.3964,0.0,30.3565,0.0,18.8459,0.0,31.307,0.0,25.7221,0.0
2023-04-18 02:00:00,24.2554,0.0,31.7111,0.0,35.1845,0.0,11.1476,0.0,17.2626,0.0
2023-04-18 03:00:00,14.4176,0.0,12.1407,0.0,37.4353,0.0,37.1269,0.0,30.8021,0.0
2023-04-18 04:00:00,28.8537,0.0,66.4628,0.0,11.7822,0.0,49.1449,0.0,40.6481,0.0
2023-04-18 05:00:00,32.0033,0.0,43.8612,0.0,41.5716,0.0,27.7517,0.0,26.155,0.0
2023-04-18 06:00:00,37.5213,0.0,52.9612,0.0,36.4227,0.0,31.5832,0.0,24.1541,0.0
2023-04-18 07:00:00,14.3063,0.0,22.2254,0.0,14.8463,0.0,17.9348,0.0,32.5213,0.0
2023-04-18 08:00:00,44.484,0.0,13.2858,0.0,10.0424,0.0,17.3459,0.0,46.625,0.0
2023-04-18 09:00:00,34.6834,0.0,23.3155,0.0,34.3718,0.0,19.483,0.0,33.9115,0.0
2023-04-18 10:00:00,32.9793,0.0,59.187,0.0,38.5032,0.0,7.5667,0.0,36.7767,0.0
2023-04-18 11:00:00,25.0396,0.0,31.8909,0.0,5.3927,0.0,47.0876,0.0,15.5401,0.0
2023-04-18 12:00:00,16.6962,0.0,6.8172,0.0,12.5097,0.0,12.0553,0.0,7.6685,0.0
2023-04-18 13:00:00,4.4405,0.0,26.3188,0.0,33.8559,0.0,34.3506,0.0,5.9424,0.0
2023-04-18 14:00:00,12.8658,0.0,3.1384,0.0,24.9807,0.0,5.8814,0.0,9.7978,0.0
2023-04-18 15:00:00,23.9523,0.0,16.2922,0.0,20.574,0.0,13.8636,0.0,25.6425,0.0
2023-04-18 16:00:00,25.4737,0.0,10.0402,0.0,28.9759,0.0,17.0589,0.0,19.0001,0.0
2023-04-18 17:00:00,25.2304,0.0,15.3887,0.0,12.4137,0.0,4.394,0.0,3.5857,0.0
2023-04-18 18:00:00,11.5582,1.2025,6.8668,0.0,24.8201,0.0,5.613,0.7331,24.3229,0.0
2023-04-18 19:00:00,0.0,0.0,10.6196,0.0,3.0147,0.0,26.1001,0.0,0.0,0.0
2023-04-18 20:00:00,26.2957,0.0,7.6989,0.0,22.4286,0.0,20.7072,0.0,24.4903,0.0
2023-04-18 21:00:00,5.8032,0.0,30.522,0.0,32.9715,0.0,23.923,0.0,16.5533,0.0
2023-04-18 22:00:00,4.7405,0.0,23.9293,0.0,14.9813,0.0,64.0154,0.0,12.9119,0.0
2023-04-18 23:00:00,14.9278,0.0,24.3921,0.0,26.7401,0.0,8.4802,0.0,21.0247,0.0
2023-04-19 00:00:00,21.357,0.0,11.0163,0.0,25.0273,0.0,34.3949,0.0,23.384,0.0
2023-04-19 01:00:00,10.1064,0.0,24.5112,0.0,31.9246,0.0,26.1584,0.0,30.0284,0.0
2023-04-19 02:00:00,21.7877,0.0,23.9406,0.0,19.546,0.0,22.6232,0.0,32.82,0.0
2023-04-19 03:00:00,22.5002,0.0,21.34,0.0,33.046,0.6102,18.6358,0.0,42.4824,0.0
2023-04-19 04:00:00,13.5733,0.0,17.14,0.0,17.0472,0.0,44.1043,0.0,38.2527,0.0
2023-04-19 05:00:00,40.2476,0.0,38.3612,0.0,31.0781,0.0,29.6654,0.0,41.5879,0.0
2023-04-19 06:00:00,7.8317,0.0,48.0816,0.9505,18.3873,0.0,17.3889,0.0,32.8311,0.0
2023-04-19 07:00:00,35.2987,0.0,13.8118,0.0,17.5929,0.0,45.109,0.0,40.0378,0.0
2023-04-19 08:00:00,9.4603,0.0,27.3733,0.0,21.471,0.0,16.2112,0.0,27.436,0.0
2023-04-19 09:00:00,22.6355,0.0,27.4026,0.0,6.788,0.0,9.9308,0.0,27.5529,0.0
2023-04-19 10:00:00,35.4231,0.0,23.8666,0.0,44.0934,0.5699,36.0598,0.0,11.4956,0.0
2023-04-19 11:00:00,3.5922,0.0,20.2766,0.0,18.042,0.0,9.6998,0.0,47.8664,0.0
2023-04-19 12:00:00,10.0609,0.0,8.9624,0.0,5.5242,0.0,13.7625,0.0,8.2269,0.0
