HourOfYear,RegUp_MCP,RegDown_MCP,RRS_MCP,ECRS_MCP,NonSpin_MCP
1563,10.683716812689939,6.198495974821449,15.179839560236504,5.002382634328962,2.596248941811171
1564,15.662642773121828,7.767790222957121,18.944380703763976,7.079754571473124,0.0
1565,10.810911126474842,19.765335901019515,14.741343587451006,10.512746604825939,5.968249978559697
1566,15.28418685720626,19.06472996321028,0.0,68.72113234333341,7.3432229172035655
1567,14.907251655727519,0.0,26.88508669932311,36.37051177635274,9.246605966391485
1568,0.0,27.823114414371116,25.69694564041846,11.924203483760177,0.0
1569,43.32136579085316,27.461659549870383,9.972640382287919,22.87756844213738,7.469937684302573
1570,21.785202203740788,23.66256414694474,44.22405036830165,139.06400141662502,5.12605775062784
1571,18.083043347069193,20.456751275940434,17.398408131854307,27.10765752971012,11.329974613858974
1572,28.242349138515493,21.791405635107147,31.163423498518274,43.13958329705761,7.978787425499168
1573,20.734367080118975,21.113060269534454,15.718630582179262,26.86858177793118,13.248727149003356
1574,0.0,16.987643250865144,0.0,25.690383431508536,0.0
1575,32.71705638723892,22.99747489145802,36.24542293372802,48.681557481682034,10.238811273932212
1576,24.68133043468376,21.670855970493143,69.71802884426975,40.91679171453514,0.0
1577,48.38440944120966,25.092864206739677,35.01293597569738,30.545284953479637,0.0
1578,18.762258721386342,28.527525059728184,15.940296962302742,47.24087563563297,23.79106024621578
1579,40.81534421706695,0.0,0.0,23.282530980742628,9.542624439720306
1580,14.283699796867714,17.031007190519908,32.92451319680179,48.63620446382404,20.394735229394502
1581,0.0,26.746104479361346,67.61809938953651,0.0,0.0
1582,19.7153643010614,0.0,201.78501949451845,34.24029348191813,12.86808365537214
1583,19.48598860656877,10.398819516934422,31.586937435223117,27.395765782131406,5.172598026638237
1584,12.2543742972141,12.920188688039303,30.484607844448185,16.57640716465998,3.3544115003965085
1585,20.018998766161154,11.320656766223333,10.565303964078247,19.410086296118546,0.0
1586,9.143397311858706,5.34090361548749,14.50825024072685,17.150345903447864,8.056651897338355
1587,6.028549943638346,10.927191166595424,7.511605619403936,15.681490290376777,4.178682082456347
1588,14.191490512532406,16.14335210565069,9.060726787613824,34.61340045221137,9.070416208190947
1589,0.0,0.0,11.003150031179665,7.327305880996844,0.0
1590,33.64104790311922,17.768340329755194,22.440648275889348,0.0,0.0
1591,19.77859790957174,11.51658580450143,33.95309244021765,17.647036378130764,18.428165428919723
1592,8.1279013523406,21.745619877087208,35.51044521761739,36.259757705375904,13.576036868706424
1593,28.475967791583066,13.286226333730275,22.27335335933346,39.57574724051982,12.46783638539481
1594,24.85274869347814,21.42419521696233,64.09260372584814,42.8422332475967,0.0
1595,13.838910525434413,0.0,254.46411699056307,144.57528363206634,15.828048678194122
1596,6.666413406004735,11.237197504157724,34.53389455988216,31.475325605201316,0.0
1597,23.06245802907738,14.723868150990768,30.254931666701555,28.613910464924857,8.413794728079168
1598,37.01840942399234,15.155408492155333,39.35591734816305,0.0,10.700898366154211
1599,42.210952958058165,26.81364859880843,18.39256959948735,24.352324438788187,9.717316090094188
1600,19.70457241122954,23.1311856309223,50.65662201843391,16.90787149743266,10.183712654895414
1601,26.676610764285165,12.005425749674552,50.57873345304784,68.56725730545968,0.0
1602,40.90832459304804,34.817748451894786,59.171724531342775,35.3648651997991,16.378609258797805
1603,15.432215150933176,0.0,0.0,23.562919917236364,6.3387352853402055
1604,27.381403355881996,25.48149827010214,48.81216149061252,15.247995229339377,15.662018287850954
1605,31.823253530673174,14.699953784480394,29.581037852845064,13.589495539515035,0.0
1606,3.4806670610292194,19.908639252088474,8.968921884170715,12.425241084583782,0.0
1607,0.0,19.81217065590731,26.72814607129653,36.285211159004305,7.3986297069543765
1608,10.60575323265908,7.451442845811335,13.23176129280811,22.39540637587539,0.0
1609,26.295797454791682,4.189653134036645,21.284227512591354,6.938817233193999,9.478965442815243
1610,17.461335994431174,2.4694984230508457,14.235014077315745,25.72557567319756,6.071240088680775
1611,11.95836882734417,7.149319934611774,6.990271288809123,13.547051771574464,0.0
1612,4.806770386233276,4.342699132233479,8.515942533155366,8.85090842543657,7.9798257838885185
1613,7.027788543771823,13.521221423440778,19.054534745651644,0.0,0.7946048658324961
1614,9.913455481552422,0.0,0.0,17.86991755588454,0.0
1615,8.948929298643396,0.0,27.621516510382957,36.16615466413399,0.0
1616,20.376816236295102,18.041549088592777,9.319969422591262,42.868284605928466,12.674686792077395
1617,0.0,17.712678330781134,37.978354730705966,0.0,0.0
1618,18.654091527580764,23.130287565655134,51.721137792823235,29.511518275061,15.939272592420862
1619,27.281659307225773,13.845337781187784,187.11207077066848,0.0,11.175813370036133
1620,18.449755775075506,0.0,21.275467809610543,40.51407370786749,9.254928990692674
1621,28.913620524719256,8.456617424349755,36.14616611255938,43.77392366999254,0.0
1622,19.603864694601725,12.985910369835954,20.987612934372443,0.0,10.641809234986292
1623,20.095255798374314,18.85273487591451,0.0,29.309445413603097,11.901396830435603
1624,31.032772068453806,0.2025235266959964,51.70013924112851,28.495226681110786,17.82079721842451
1625,42.32815896774634,24.55835025129807,53.214415273687536,46.79459125727181,13.266896265274408
1626,30.6882144797719,31.217626075858053,23.064232104465788,49.96816798152763,17.434077853023936
1627,0.5651844335923584,12.804997646498244,28.097016481766136,12.32733926600731,1.3621571801924734
1628,32.89522924839288,16.50756385073276,36.810997529640034,51.10504427420316,0.0
1629,29.51229622763725,2.7464003020284604,11.28529468788394,19.0359494535918,6.727200410067619
1630,22.84543690676829,9.634514764584038,42.84976341920826,15.321382346507217,9.885793968079799
1631,3.237579322206965,20.414749149916002,25.585746804788602,29.807654264464876,13.175809497711304
1632,0.0,16.723966894715872,31.882441452282993,20.96579407596174,2.7766206693695747
1633,5.353538768996905,10.019190259769392,14.255775538825953,0.0,0.0
1634,8.46032100936026,7.473971042139792,11.783376408556263,10.901648662409537,0.0
1635,7.81264891969581,4.417921986946105,3.3553374792093766,0.0,0.0
1636,11.090866125418954,3.380087758314813,0.0,14.534603560426788,2.640905564426731
1637,8.704586674728072,7.127417849863027,7.408625609977807,2.9317491192433147,4.740803628804527
1638,11.56869410915016,0.0,17.061161953125545,15.559132104528858,0.0
1639,14.229409055857433,5.137481877942405,38.33358544493957,9.159602920930704,0.0
1640,23.337059111184505,15.398848169645703,34.21772646458619,29.496345629681432,4.272077460748445
1641,16.52797618988167,17.412349965661058,24.963394790250057,17.242051371140153,4.524623451766461
1642,18.185625172438456,19.41611121486098,32.80449571500597,21.62147978404935,4.345140364639293
1643,15.280053507259733,17.379171367183375,46.62042042523212,18.15404102844121,15.684905013627526
1644,135.224858173088,15.871057471381391,34.67191332798246,26.58997536133625,0.0
1645,17.200987748597008,22.568178759621432,38.158251319710935,27.96094894875743,10.376950735467776
1646,6.877083588697968,11.695939364343523,0.0,17.084494167687815,11.003760869063509
1647,20.325163882219645,5.029847414768082,17.981218577294374,24.54691070002173,6.6723576432080725
1648,22.6784243416414,4.028014086512189,27.936395152522376,7.260434544956448,0.0
1649,40.08349437325782,13.884268139274422,24.12422826369891,30.243143956095594,9.217522330129434
1650,0.0,29.87158880971863,26.593809200192073,25.464616731837385,16.72818154457992
1651,0.0,15.70413148357472,18.491380394184116,20.604047645400147,11.945470939166345
1652,0.0,11.416453592432239,30.78815865379679,0.0,8.32437977874896
1653,16.139776285478607,15.84321119306838,17.471705387457238,10.741146372657228,8.674536987654818
1654,24.920918354490517,6.208079328207832,0.0,13.06822900556178,9.651485798627187
1655,82.68792288542609,5.0021094128192685,0.0,106.87747893680796,2.7851668404810854
1656,12.874432321496833,7.681569382526697,13.867914639116487,14.052493676161951,5.035747251880922
1657,12.704134889901916,0.0,10.119516041701344,11.95893607449283,3.57807674316418
1658,9.185342050798246,5.684716564697224,8.113340174162508,10.668743828755458,0.0
1659,6.496047177738439,7.812251149858002,4.177263444411946,9.882152107482144,1.754188072621993
1660,4.578892653079096,0.0,0.0,0.0,0.0
1661,9.290312296619007,6.543430114102144,7.107471208915644,8.070834317695324,5.289703163651739
1662,16.683086485912433,6.286849225695042,8.090496297011601,11.980101703953295,4.27651363230225
1663,13.987603048643019,12.892708921888923,19.647542453126025,18.586171927105198,10.433503093725465
1664,11.147134578110823,8.77327868281823,11.416403991094237,8.134748420164303,7.303927545090273
1665,11.513711440803458,20.028543903640575,27.46051166467346,33.941050484021304,0.0
1666,26.43995493087798,6.21381204565236,26.16442476342525,13.93268545801863,6.8355992285314375
1667,10.032382843866234,0.0,40.28767494043745,32.49512741214435,9.73860942433836
1668,4.790155530253966,4.627585213380935,12.533440039673032,10.029324113998992,0.0
1669,15.737205555595832,10.580222613122006,19.964691722071095,0.0,7.375710288899238
1670,0.0,14.277778762451785,16.85708204306718,17.135153928841603,9.54259840106372
1671,21.312861614976324,5.850630883942312,13.700401302754534,23.999904707935936,0.0
1672,0.0,8.840543423245682,0.0,21.15319812059262,0.0
1673,19.434556688148998,0.0,0.0,0.0,0.0
1674,12.169382317022963,16.924531116332677,27.450875188260444,17.545531350733018,13.84942290622091
1675,16.10594963971847,17.42659547687508,13.21016867539847,0.0,7.346504905000484
1676,15.514802163583868,15.846365524420856,9.794665543997697,24.460750380650172,6.160193660409269
1677,23.075824763700556,18.32817652506566,0.0,13.010305879275041,0.0
1678,11.800519510871018,13.360943416922288,15.79101025151573,17.11566952540098,0.0
1679,15.613949275854148,11.949024086295207,22.707349979574992,21.665738346411686,6.028703889206805
1680,12.169849005036712,4.831793679399333,7.515334897048382,8.005088806198724,0.0
1681,12.93619615165772,8.4964337078481,15.038063847794538,0.0,6.278988609179554
1682,6.399991182285243,11.086011373598678,16.10016698383587,13.33640513235114,6.48654546273596
1683,10.080335577623005,11.0518667429762,7.783895170966694,9.58881851711165,0.0
1684,8.219392370172143,10.100988899951062,14.670616234140857,8.330132603799564,9.32565731521817
1685,6.194729736752145,9.548810695828685,10.72532739821378,9.382860830398796,5.901747747564481
1686,26.998979593426213,8.196516633557094,31.27925408190185,20.600405815780714,4.61390303290524
1687,28.548515613469995,0.0,35.27035606107182,13.763234453600587,0.0
1688,38.365000486707764,16.580158133825197,37.48731187559694,20.80277675598875,10.361955147364615
1689,0.0,51.12685767274265,71.73790114731706,0.0,0.0
1690,23.01624034774478,33.807300896206094,55.78496451325478,18.524477994304302,0.0
1691,40.707208675823004,9.78219818271786,1.7261489431919068,0.0,8.552090988784988
1692,21.499781161782774,0.0,15.809688074367486,24.31907898059519,12.213249339934285
1693,30.94658790180407,0.0,17.071606953835825,24.863874700726292,15.988393578555831
1694,58.08186717356226,0.0,47.90719490468099,30.515263292481567,6.578412684051848
1695,40.656122512715704,10.002770744869649,42.14080501257039,0.0,11.968357876751297
1696,14.465700929078753,26.204307159486547,54.33269440185126,206.4796781503197,0.0
1697,0.0,27.91415740163032,11.206758095136603,31.330377954329524,14.091063548211224
1698,0.0,32.8526464059296,48.39443322138399,78.56051619430845,17.287569479835955
1699,49.07874864808765,21.58403783893008,0.0,51.81610308208726,16.890227709146963
1700,0.0,15.236960005119073,31.68946359068738,0.0,16.449237891799747
1701,7.796002862152209,9.729227650888468,65.19256740261362,17.812350080788576,19.077113784005014
1702,22.89564587965305,20.574928473814307,30.94569978057953,12.566127924401144,0.0
1703,0.0,12.574493968528797,10.455260011268683,19.972456280705178,13.150165780563434
1704,4.07319428478799,0.0,25.01120320614113,20.405607030445825,8.443497346283257
1705,13.922335111401225,6.420221989049287,7.195021406926716,7.154482922796745,6.569451435761957
1706,11.788359036617843,6.345768733613781,7.298052474574517,0.0,5.208637766468302
1707,7.594926299903602,9.803883660753089,18.166490361724115,9.842777797529019,6.661918052636576
1708,30.367741077231493,7.17513545222357,3.802415902980397,13.058294498457265,3.438525651296891
1709,20.99096368872202,9.304467809572941,0.0,69.54317900636936,0.0
1710,14.86008816586778,14.888136691098742,9.389332411458073,19.018365503803665,5.940498470397466
1711,16.59703652057283,18.404046109248466,37.73889885765203,23.666157572360795,83.13864954269427
1712,14.387391692977822,28.778550665960523,29.087740309706913,48.96200265671929,13.99295166622922
1713,35.08783339661232,29.87520350953217,28.11723143034415,32.36920674780062,9.441886352214016
1714,37.442477753909905,0.0,0.0,27.563167071940224,25.423524406254884
1715,0.0,4.479446897639896,41.29654213522903,31.589037505604225,11.614911910020796
1716,21.767750221328686,0.0,14.969730654299655,24.501419774529346,13.393550115786361
1717,37.68237769217256,13.18941604112708,38.55321832097344,41.10690975842838,0.0
1718,21.83373445055209,109.89240416551746,14.184066431343153,15.583759533500121,8.378823913250601
1719,28.0440028125152,23.202000522974565,15.649016791114256,35.28994691079364,5.289037568117366
1720,21.06853804726822,27.03721524022458,24.622198821926172,17.06437785338903,10.746677451885189
1721,50.36442372011185,43.97145749195352,45.10909662661609,64.54779455300519,0.0
1722,0.0,38.35915554767293,0.0,32.088718140465375,0.0
1723,19.807247363455847,23.319600974375188,56.015483337898914,30.624179779699073,15.247273228705437
1724,34.70819206847203,35.26261723555837,34.25113492895802,27.45506462017025,0.0
1725,29.611576776357914,18.80163278565222,26.71603836209537,34.342197246738095,0.0
1726,30.32770676904937,28.168821954785848,25.43086339209662,12.29374534882704,0.0
1727,22.89157995145852,14.942502788359182,36.61072534930757,13.294289815112368,0.0
1728,15.018352980373015,13.038981867706944,24.802105683666227,8.053981324189431,0.0
1729,13.644160832154522,10.629608468788758,24.140209419762332,21.805858485680208,5.936537053116247
1730,62.917997044229736,7.7104551362199025,15.759038251062515,9.455980683107441,3.676260196555659
1731,0.0,0.0,0.0,0.0,0.0
1732,3.301881270338262,6.3643014980586186,16.891302277749126,5.203520832083833,5.306421877801488
1733,11.582722952630972,12.066618353231533,7.381852342723859,0.0,0.0
1734,27.088551687184157,9.089962872435187,0.0,10.36548968217638,8.809708597075744
1735,32.410511447760854,10.401906634241382,0.0,29.32085489131883,3.8372085274796364
1736,24.619854581777542,13.98056129425717,14.32912956580323,32.18660174095724,0.0
1737,39.54889786939051,3.4146451971014233,13.454587679275157,3.826179283307033,19.80035458574792
1738,20.15538148556358,30.151589353669955,10.118236008792506,21.4452072734182,26.66735814000161
1739,14.34615452510844,28.93558201505832,0.0,47.37405203930257,12.409185742714536
1740,34.295505021965276,0.0,30.703950868318493,24.930946414291295,0.0
1741,33.52335089815449,17.01323734491279,0.0,25.620139394107976,12.363073245597153
1742,15.432410164597526,24.0816807247826,26.923356554825194,1.6334508878096623,14.802699137676656
1743,0.0,0.0,36.838809150230844,49.000643243984825,12.140015999555695
1744,26.68476413617472,120.98435033342122,22.094098555767324,17.85312370836204,24.002007743187576
1745,38.89477262989675,27.60599071832492,30.154485373838604,28.532191321470638,0.0
1746,24.898712029389046,119.10347370592528,0.0,36.08789623636188,9.973861781624326
1747,35.64568586097386,26.62398669987617,9.836910406392533,22.65606493768276,0.0
1748,37.61566046659546,45.76386473717013,32.756886903838,33.835918541384686,0.0
1749,24.337122058142068,8.990824378745158,0.0,50.57647504386634,0.0
1750,25.94160586660815,13.406559162388632,20.666455059493458,0.0,0.0
1751,17.024187601646744,7.136416752062249,0.0,11.784808628832304,7.8791548892371415
1752,0.0,7.528895525553106,2.113168180912492,0.0,5.934829731539176
1753,7.240080602266022,2.883445726494955,23.30738604470783,24.996760971709264,5.214916531818869
1754,6.314912875672155,9.844082793720943,15.600935750004393,0.0,7.788984380005687
1755,13.52694454949822,4.440663205253138,10.235861288537345,10.923448112617994,3.6340958716317515
1756,4.385823787224682,11.07943523468067,21.270233196031345,15.639091096357182,0.0
1757,12.009357904720188,6.531452489426388,13.19979545105119,20.396534986259926,4.2646033764875195
1758,13.69008423582308,14.132092643502714,24.296474128465874,24.96078844887803,0.0
1759,12.00748703049829,5.172631087944476,0.0,23.353304527673973,7.364392793830712
1760,33.01746069032463,25.601271962671426,6.51323891513301,9.289077631727585,0.0
1761,22.536462536923764,12.71960567073886,48.9167865452457,30.343710524721953,15.503250629432367
1762,14.75221592618142,3.5253398570720433,40.86370910578965,35.336937348015645,4.477706202740782
1763,17.574651484295554,17.764768017961693,23.37666185233604,0.0,0.0
1764,5.256615285313329,17.46445530216117,0.0,37.70401900614279,0.0
1765,26.248097115666475,21.206143687090975,35.25080393542332,38.48417550670025,18.59809724451501
1766,9.518727988519545,15.717491093386696,39.12590180670021,0.0,46.90035570275382
1767,19.145112146094473,23.998994038499514,61.68722459264142,39.62703814342485,0.0
1768,36.79974528598771,24.517255718588213,44.57798538251848,24.971098511637496,0.0
1769,0.0,16.245508626752823,42.150737061185154,45.7575666472602,9.441867029128494
1770,16.195860652288346,51.65198764481645,171.23577185168529,51.88449179178016,0.0
1771,30.23486272254952,13.620186320784452,47.54338919374408,19.180897240804473,19.187118042795678
1772,0.0,19.53289845843805,40.17339722258446,108.12996817945572,0.0
1773,0.0,56.52421040466043,45.91649030706444,15.2778355068961,14.065679440545297
1774,30.902808072696534,14.505214158473159,0.0,0.0,0.0
1775,17.9002451630554,10.770052272489876,28.718955039797024,19.673119882040996,9.907261700258708
1776,20.236983772920905,7.9695509632205095,17.883858038388663,10.741608000817793,8.443690536755954
1777,13.56370081557954,0.0,14.6997400081839,14.968397625073772,5.106795080822071
1778,6.420362879394151,6.193181286374592,13.812784149238786,14.957423064825019,7.206161292062878
1779,10.668123515274491,11.926373458079864,24.928263011853005,19.03052871630411,2.8828813413912724
1780,0.0,3.7078058024361624,9.776601362895809,16.762867096815874,7.419320247636306
1781,12.365857114083523,11.72078897821469,20.00334817289845,3.5799369127920007,6.435267216244748
1782,6.7134509485940095,14.700614177965763,28.29999223095203,27.055486791301742,9.252981455551573
1783,0.0,0.0,0.0,26.275508412163703,0.0
1784,0.0,0.0,40.698925712143755,22.49079648455646,20.66250824389043
1785,17.9180104459258,28.277488505201152,0.0,30.101775732586088,18.089426999021796
1786,27.243215733778634,2.2003445016216747,0.0,42.67571237668105,5.776239357225609
1787,19.880478856109157,17.741338729395284,32.21919198492314,35.80580859312073,0.0
1788,37.885651864323414,29.486717463675877,35.19814285240919,15.410434641215586,13.215019167931091
1789,23.892824370539724,15.761009340689238,22.324529321113257,36.991191504730025,0.0
1790,33.89742960270275,30.348048900712936,19.101373603186758,28.90467065941339,0.0
1791,41.97288926568576,25.47456910907056,26.486234272869556,26.974373776139128,12.700151193731271
1792,21.64865999820654,19.691390432352193,0.0,41.086897599451525,13.43388119333494
1793,0.0,176.36970037941984,0.0,31.530663369272492,12.654526957655218
1794,26.006800649846905,9.102214539494843,53.35291181924608,28.06742928108223,0.0
1795,19.131760988164068,24.95744225151362,47.63138372136544,23.453658994821282,14.764781529249799
1796,17.407846514611165,12.881389215532586,57.24683013143498,26.69356910114004,10.324903106698162
1797,35.24219678934161,0.0,35.06016937967159,32.848151086492585,0.0
1798,26.56303056262114,28.376375952486317,98.50461356867234,18.288795964513053,11.66032848592775
1799,0.0,20.809813810673177,21.92056423111497,31.040596113883986,6.198079344611136
1800,19.753329588814747,76.46550900990509,14.80664425580726,17.51339745660602,6.656916546339291
1801,8.80067831233887,9.822220630871506,3.8664929267757637,11.778075116730708,5.974017682733525
1802,11.575989992814511,9.814200524262406,9.246428644324242,5.575515947360836,0.9383575242280703
1803,8.004660745024687,6.340385705805541,15.714709588546386,11.79268050663118,4.020923206437211
1804,0.0,5.940185737549415,13.577442447771785,11.555447141748562,4.6206918924089075
1805,0.0,5.279429656701528,13.718227547903924,5.820216541306241,2.8636199424284605
1806,9.414193556045934,9.922775796499849,15.760753901297978,24.306338567150494,0.0
1807,21.48957129274153,13.73296549000168,23.674260274963622,15.976007044578635,8.794482233777368
1808,25.31558500988096,0.0,46.19695053087683,0.0,11.5684667451786
1809,11.282997318349453,10.827483502123114,31.500622297007595,21.378755588504305,10.67092345447868
1810,11.293017565276125,19.61716351810441,22.682707063619365,0.0,0.0
1811,4.653015090165502,18.552141534855263,24.91976745718736,30.102951854401436,0.0
1812,13.38946873381386,9.844504761256458,11.408786438577204,28.546856125471848,0.0
1813,17.29909608654645,12.883934219025525,0.0,1.8159821236424505,0.0
1814,20.49452383298621,7.4250282305335045,91.71500480481268,7.679756560175947,0.0
1815,0.0,13.869630548516303,35.90741542689373,25.228230283608163,0.0
1816,16.000049925958713,6.661732992962949,40.37823796790173,10.676958213145198,16.633335389615617
1817,10.037011460646115,22.428785235732178,24.39195529478446,21.307762434846598,0.0
1818,32.80234773963759,6.762546857532931,30.629364719105126,34.495723002127384,0.0
1819,0.0,21.97314326660129,25.18210802669784,28.543080399148344,0.0
1820,34.93610158510832,12.558980899915829,30.71897196928926,24.98103593664803,11.828467115715869
1821,9.809381338515585,3.4034229629478383,22.613294294174928,3.353645785511696,8.550708707818831
1822,16.844295172050845,7.458337334087724,111.79137664930388,0.0,0.0
1823,13.948494394743289,17.400152181145792,0.0,0.0,0.0
1824,8.642301579956229,6.9531239894268415,11.6869736296349,9.32179182703457,7.249894092492082
1825,0.0,7.284402557654743,11.550926372677802,5.08105740579159,0.0
1826,2.1081024815288107,4.361361311033592,10.382042760206527,3.0708748768554384,0.0
1827,9.753297678457463,4.747008912614641,0.0,6.983000313354631,3.7872026099029905
1828,9.731029591141281,4.540841769891517,46.303286839546324,9.778788981397982,0.0
1829,10.364695870307827,6.168854245856809,0.0,9.779746772768114,0.0
1830,10.194532090442173,23.884569663503676,9.9918458413724,15.948274887585756,0.0
1831,13.87510713213015,9.636292665621944,24.2572583761409,12.514193736636436,25.454755339958076
1832,0.0,0.0,0.0,11.317198383432219,9.121353894125114
1833,8.630368471875903,17.680017570796814,27.42679364428184,35.29919328101406,0.5109934638112982
1834,11.796188431427353,2.0457714286513413,29.422651483833704,26.252288563934083,7.151666436103401
1835,25.778449622889962,19.35817145770705,29.036860387472185,12.567985167650313,7.366839147977497
1836,15.568769632660858,5.583778051491801,0.0,14.252614752021746,0.0
1837,21.77260158403309,12.50462509937509,34.854859011054124,14.158601189901932,7.972041204080328
1838,7.861463002734197,12.334641467988089,0.0,25.719110588826187,8.55835521799695
1839,56.08245950502058,14.313528572381978,15.905547627068678,87.4776077760479,0.0
1840,0.0,2.7129460829394754,34.680752677422156,31.860103645199658,0.0
1841,26.38043725316716,12.47045626799283,9.815043637301521,21.418300909059273,3.275974589025343
1842,15.527385237825804,8.921613738296086,32.465666470483555,23.72438593933649,8.78844015878084
1843,24.620055486420014,20.816846730490465,31.98523589628315,24.488770708345527,10.869587941304054
1844,26.355841500028205,3.076765601432946,0.0,0.0,11.440967931359676
1845,7.878689368482021,15.954769865360833,36.68081099792556,28.493467429559615,8.161127879571268
1846,24.03032789526076,7.121057932511555,0.0,10.989669522707901,0.0
1847,0.0,0.0,1.6852453942663457,9.915476966121412,2.67848872135083
1848,10.80444803103537,9.67071101939018,16.937769257209943,8.264907064707486,0.0
1849,0.0,11.617555705044573,14.985750945903815,12.553258566942691,3.820523529135858
1850,11.285605223834434,4.929940892325519,0.0,8.889926032832173,4.477240286225315
1851,8.324096722565047,0.0,10.913074505743406,0.0,0.0
1852,15.572295569754017,8.653684106144317,10.337592690063707,21.222378395380925,0.0
1853,11.852516091513843,14.35188319662895,10.943005359069062,13.84263666674121,10.96616833180638
1854,18.47358172508696,5.849667221829378,15.81779721361191,31.77237643169871,0.0
1855,22.603870267117518,14.203275595752105,0.0,29.188296251898414,6.4158317767795054
1856,34.01134415171025,22.561555898287843,56.835884278041036,41.912632453393236,14.140099399373423
1857,15.678466259421507,0.0,46.83102464147549,38.41369921077828,0.0
1858,40.55026252495438,13.016283619168894,0.0,16.769067170708457,6.286418881626665
1859,33.34593206643442,21.625354816866704,39.79726355384877,69.79683081764894,6.864128568745477
1860,0.0,7.880159750758956,44.25308933691872,19.966484364961822,16.380522498935136
1861,12.277274606399581,13.828519523899443,48.92746410818731,12.619298353538639,0.0
1862,11.795399171990052,14.497451599965547,17.16784893187664,24.048668540732233,21.566703887699184
1863,40.09390437892094,12.34129813196878,0.0,24.820186170217156,14.682284701805912
1864,27.82989954924489,34.14913881915842,0.0,32.211847789353556,21.109537980114762
1865,30.559628929066744,27.945613021184354,41.98875205887868,52.913303635779,0.0
1866,31.192070569248273,153.94753005925543,27.529093706774677,20.29335720992589,0.0
1867,127.10534902111894,10.872196466453689,16.791671708357686,41.07604034675636,0.0
1868,12.839373798747161,0.0,39.75966847030277,26.529247444249034,9.97416666308349
1869,7.372953235371028,21.792473086556136,28.833323449018728,17.213696925543037,0.0
1870,10.182007485449795,22.91448659640586,31.467645725531632,18.96628735013475,8.88787732106992
1871,14.691649084103966,14.8615486430937,40.217986596072464,19.942397308817366,0.0
1872,9.489137094610562,0.0,23.169095891551358,17.258278064456377,7.385828052571299
1873,0.0,29.558918969751495,6.714159503309363,19.134631840550803,6.380311946254793
1874,7.619826565720892,11.298846710373384,11.631584355757534,4.832315120076568,5.122903833335644
1875,0.0,5.718242991506364,16.907287733711122,12.586210754122328,4.112777705419514
1876,9.44825352165139,3.7483976299825685,4.767044329966996,13.521294862378843,0.0
1877,14.593065611288754,3.4249302584710115,20.131672342349443,15.683292815384142,8.16074941585606
1878,11.12731808212786,10.125552488363844,30.991232049607667,26.699962498603487,0.0
1879,10.420345053982226,3.1750515999118933,24.35276839134151,35.71212721264571,14.221423743072894
1880,15.2892678492295,35.47473733220875,29.27118761862147,58.26192287649298,9.345159783752656
1881,59.55574799838177,15.052063891106881,22.67573778120117,0.0,0.0
1882,9.162929342279408,19.062628722245123,20.19614285039523,37.44744442850982,0.0
1883,0.0,0.0,96.90432987851383,29.59486718387511,0.0
1884,10.040956880297013,20.41187197130363,39.69380698855994,0.0,14.165841218559601
1885,161.7656172854447,29.43339908233842,21.71306041918641,26.24579955627867,11.077444907812621
1886,0.0,17.44331008432228,18.899545124137735,15.74362734300307,7.3033816135282645
1887,30.4638971377111,21.966029556788683,0.0,0.0,21.22615113195948
1888,29.795830998637523,25.810903851052267,60.85689718401745,35.649271900415094,9.743135073341454
1889,18.30972936082772,4.6342524136847265,24.52168472567136,25.072980605580963,28.77913433092635
1890,49.80538106148222,15.149704418409417,32.46703879363844,27.184510576643287,12.297156911850074
1891,33.83373149869819,17.247583159470516,0.0,41.20195709930116,10.588802752615143
1892,14.881863392004574,17.699121758430778,0.0,50.58019612761995,0.0
1893,12.144091791914098,28.250212684767956,27.415361266483306,26.849381409025856,16.58109034606419
1894,21.558776292490073,0.0,32.502272556166105,6.342653020031145,12.630871391138573
1895,20.07941901268367,16.7937138216462,23.110708487839204,23.234882919904884,6.836077705621262
1896,9.980139518131995,11.465202135741215,30.73180607501226,15.47748423870189,0.0
1897,11.883700836740804,11.037022420224735,0.0,14.256547881386156,7.187193443414666
1898,21.728769546136657,6.391126797529377,18.557211217500708,16.90381985388663,7.921047171640734
1899,11.624836717169927,0.0,0.0,6.372090768114676,6.248769200916118
1900,9.959857748804522,6.129736961365197,0.0,13.461562588261431,0.0
1901,10.190380384216189,4.239705913939132,10.854075043472486,16.094105415036427,10.509180990149583
1902,21.272177978794357,22.48752929076638,0.0,25.006089589846457,9.887554805244767
1903,24.750536807827505,5.862801656727817,7.795674190049491,23.34391433238729,15.176818898012858
1904,21.623763570102817,90.06476278469324,0.0,32.3723733147877,9.611706542694796
1905,27.02772112236389,15.171542111876148,20.30229665862786,33.04266681551873,17.808011520162495
1906,15.86576787837226,1.3531093557430813,41.502013057461745,25.71649858091614,17.131013273007717
1907,0.0,7.9060943126198495,22.27881080529403,45.331595517508816,16.41121673799815
1908,18.290103039562926,19.50410727307766,24.303633620691695,110.7061330245861,18.720566542056595
1909,30.967244291512834,16.68927895307652,34.3906395352555,32.558167308902725,7.486751243280654
1910,27.698760778558558,0.0,30.078425235799347,0.0,6.3809322833325295
1911,18.411680764598806,22.19117486585042,28.87658668801808,7.683723453037095,0.0
1912,45.926576099595515,28.122797052548687,25.259383248160535,50.8449014403912,12.380867955254432
