Timestamp,deploy_factor_RegUp_MISO,deploy_factor_RegDown_MISO,deploy_factor_Spin_MISO,deploy_factor_Sup_MISO,deploy_factor_STR_MISO,deploy_factor_RamU_MISO,deploy_factor_RamD_MISO
2024-04-16 03:00:00,0.6416,0.2016,0.0,0.0,0.0,0.0,0.0
2024-04-16 04:00:00,0.6531,0.213,0.0,0.0,0.0,0.0,0.0
2024-04-16 05:00:00,0.6467,0.2065,0.0,0.0,0.0,0.0,0.0
2024-04-16 06:00:00,0.6455,0.2051,0.0,0.0,0.0,0.0,0.0
2024-04-16 07:00:00,0.6378,0.1976,0.5871,0.0,0.0,0.0,0.0
2024-04-16 08:00:00,0.6312,0.1907,0.0,0.0,0.0,0.0,0.0
2024-04-16 09:00:00,0.6218,0.1814,0.0,0.0,0.0,0.0,0.0
2024-04-16 10:00:00,0.6148,0.1743,0.0,0.0,0.0,0.0,0.0
2024-04-16 11:00:00,0.6072,0.1672,0.0,0.0,0.0,0.0,0.0
2024-04-16 12:00:00,0.6099,0.1696,0.0,0.0,0.0,0.0,0.0
2024-04-16 13:00:00,0.605,0.1646,0.0,0.0,0.0,0.0,0.0
2024-04-16 14:00:00,0.5959,0.1555,0.0,0.0,0.0,0.0,0.0
2024-04-16 15:00:00,0.5925,0.1522,0.0,0.0,0.0,0.0,0.0
2024-04-16 16:00:00,0.5771,0.1368,0.0,0.0,0.0,0.0,0.0
2024-04-16 17:00:00,0.5884,0.1476,0.0,0.0,0.0,0.0,0.0
2024-04-16 18:00:00,0.5815,0.1412,0.0,0.0,0.0,0.0,0.0
2024-04-16 19:00:00,0.5892,0.1486,0.0,0.0,0.0,0.3196,0.0
2024-04-16 20:00:00,0.5966,0.1559,0.0,0.0,0.0,0.0,0.0
2024-04-16 21:00:00,0.5997,0.1594,0.0,0.0,0.0,0.0,0.0
2024-04-16 22:00:00,0.6037,0.1633,0.0,0.0,0.2545,0.0,0.0
2024-04-16 23:00:00,0.6116,0.1712,0.0,0.0,0.0,0.0,0.0
2024-04-17 00:00:00,0.6141,0.1734,0.0,0.0,0.0,0.0,0.0
2024-04-17 01:00:00,0.614,0.1731,0.0,0.0,0.0,0.0,0.0
2024-04-17 02:00:00,0.6219,0.181,0.0,0.0,0.0,0.4762,0.0
2024-04-17 03:00:00,0.6242,0.1834,0.0,0.0,0.0,0.0,0.0
2024-04-17 04:00:00,0.6357,0.1948,0.0,0.0,0.0,0.0,0.0
2024-04-17 05:00:00,0.6277,0.1861,0.0,0.0,0.0,0.0,0.0
2024-04-17 06:00:00,0.6343,0.1934,0.0,0.0,0.0,0.0,0.0
2024-04-17 07:00:00,0.6384,0.198,0.0,0.0,0.0,0.0,0.0
2024-04-17 08:00:00,0.6427,0.2028,0.0,0.0,0.0,0.0,0.0
2024-04-17 09:00:00,0.6443,0.2044,0.0,0.0,0.0,0.0,0.0
2024-04-17 10:00:00,0.6416,0.2018,0.0,0.0,0.0,0.0,0.0
2024-04-17 11:00:00,0.6366,0.1972,0.0,0.0,0.0,0.0,0.0
2024-04-17 12:00:00,0.6362,0.1972,0.0,0.0,0.0,0.0,0.0
2024-04-17 13:00:00,0.6357,0.1965,0.0,0.0,0.0,0.0,0.0
2024-04-17 14:00:00,0.6196,0.1804,0.0,0.0,0.3476,0.0,0.0
2024-04-17 15:00:00,0.6177,0.1784,0.0,0.0,0.0,0.0,0.0
2024-04-17 16:00:00,0.6201,0.1807,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:00:00,0.6217,0.1824,0.0,0.0,0.0,0.0,0.0
2024-04-17 18:00:00,0.625,0.1852,0.0,0.0,0.0,0.0,0.0
2024-04-17 19:00:00,0.6249,0.1855,0.0,0.0,0.3918,0.0,0.0
2024-04-17 20:00:00,0.6261,0.1868,0.0,0.0,0.0,0.0,0.0
2024-04-17 21:00:00,0.6221,0.1833,0.0,0.0,0.0,0.0,0.0
2024-04-17 22:00:00,0.634,0.1957,0.0,0.0,0.0,0.0,0.0
2024-04-17 23:00:00,0.6445,0.2061,0.0,0.0,0.0,0.0,0.0
2024-04-18 00:00:00,0.6475,0.2095,0.0,0.0,0.0,0.0,0.0
2024-04-18 01:00:00,0.6509,0.2132,0.0,0.0,0.0,0.0,0.0
2024-04-18 02:00:00,0.6582,0.2204,0.0,0.0,0.0,0.0,0.0
2024-04-18 03:00:00,0.653,0.215,0.0,0.0,0.0,0.0,0.0
2024-04-18 04:00:00,0.6451,0.207,0.0,0.0,0.0,0.0,0.0
2024-04-18 05:00:00,0.6436,0.2056,0.0,0.0,0.0,0.0,0.0
2024-04-18 06:00:00,0.6367,0.1988,0.0,0.0,0.0,0.62,0.0
2024-04-18 07:00:00,0.6323,0.1944,0.0,0.0,0.0,0.0,0.0
2024-04-18 08:00:00,0.6323,0.1937,0.0,0.0,0.0,0.0,0.0
2024-04-18 09:00:00,0.632,0.1934,0.0,0.0,0.0,0.0,0.0
2024-04-18 10:00:00,0.6297,0.1907,0.0,0.0,0.4256,0.0,0.0
2024-04-18 11:00:00,0.6198,0.1808,0.0,0.0,0.0,0.0,0.0
2024-04-18 12:00:00,0.6144,0.1752,0.0,0.0,0.0,0.6459,0.0
2024-04-18 13:00:00,0.6121,0.1723,0.0,0.0,0.0,0.0,0.0
2024-04-18 14:00:00,0.6106,0.1705,0.0,0.0,0.1771,0.0,0.0
2024-04-18 15:00:00,0.6146,0.1748,0.0,0.0,0.0,0.0,0.2475
2024-04-18 16:00:00,0.6182,0.1776,0.0,0.0,0.0,0.0,0.0
2024-04-18 17:00:00,0.6171,0.1761,0.0,0.0,0.0,0.0,0.0
2024-04-18 18:00:00,0.6181,0.1769,0.0,0.0,0.0,0.0,0.0
2024-04-18 19:00:00,0.6181,0.1769,0.0,0.0,0.0,0.0,0.6622
2024-04-18 20:00:00,0.6151,0.1747,0.0,0.0,0.4853,0.0,0.0
2024-04-18 21:00:00,0.6199,0.1792,0.0,0.0,0.0,0.3845,0.0
2024-04-18 22:00:00,0.6176,0.1773,0.0,0.0,0.0,0.0,0.0
2024-04-18 23:00:00,0.6224,0.1821,0.0,0.0,0.0,0.0,0.0
2024-04-19 00:00:00,0.6265,0.1862,0.0,0.0,0.0,0.0,0.0
2024-04-19 01:00:00,0.6341,0.1935,0.0,0.0,0.0,0.0,0.0
2024-04-19 02:00:00,0.6354,0.195,0.0,0.0,0.0,0.0,0.0
2024-04-19 03:00:00,0.6391,0.1985,0.0,0.0,0.0,0.0,0.7508
2024-04-19 04:00:00,0.6469,0.2059,0.0,0.0,0.0,0.0,0.0
2024-04-19 05:00:00,0.6471,0.2063,0.0,0.0,0.0,0.0,0.0
2024-04-19 06:00:00,0.658,0.2174,0.0,0.0,0.0,0.0,0.0
2024-04-19 07:00:00,0.652,0.2114,0.0,0.0,0.0,0.0,0.0
2024-04-19 08:00:00,0.6461,0.2057,0.0,0.0,0.0,0.0,0.0
2024-04-19 09:00:00,0.6382,0.1981,0.0,0.0,0.0,0.0,0.0
2024-04-19 10:00:00,0.6331,0.1923,0.0,0.0,0.0,0.0,0.0
2024-04-19 11:00:00,0.6232,0.1821,0.0,0.0,0.0,0.0,0.0
2024-04-19 12:00:00,0.6118,0.1706,0.0,0.0,0.2328,0.0,0.0
2024-04-19 13:00:00,0.6016,0.1605,0.0,0.0,0.0,0.0,0.275
2024-04-19 14:00:00,0.602,0.1608,0.0,0.0,0.0,0.0,0.0
2024-04-19 15:00:00,0.6011,0.1601,0.0,0.0,0.0,0.0,0.5614
2024-04-19 16:00:00,0.598,0.1572,0.0,0.0,0.0,0.0,0.0
2024-04-19 17:00:00,0.5996,0.159,0.0,0.0,0.0,0.0,0.3239
2024-04-19 18:00:00,0.5936,0.1522,0.0,0.0,0.0,0.0,0.0
2024-04-19 19:00:00,0.5995,0.1582,0.0,0.0,0.0,0.0,0.0
2024-04-19 20:00:00,0.5988,0.1575,0.0,0.0,0.0,0.0,0.0
2024-04-19 21:00:00,0.6105,0.1699,0.0,0.0,0.0,0.0,0.4872
2024-04-19 22:00:00,0.6178,0.1774,0.0,0.0,0.0,0.0,0.5508
2024-04-19 23:00:00,0.6233,0.1834,0.0,0.0,0.0,0.2036,0.6213
2024-04-20 00:00:00,0.6393,0.1994,0.0,0.0,0.0,0.0,0.0
2024-04-20 01:00:00,0.6413,0.2015,0.0,0.0,0.0,0.0,0.0
2024-04-20 02:00:00,0.6384,0.1989,0.0,0.0,0.0,0.0,0.0
2024-04-20 03:00:00,0.6372,0.1971,0.0,0.0,0.0,0.0,0.0
2024-04-20 04:00:00,0.6424,0.2022,0.0,0.0,0.0,0.0,0.0
2024-04-20 05:00:00,0.6369,0.1969,0.0,0.0,0.0,0.0,0.0
2024-04-20 06:00:00,0.6346,0.194,0.0,0.0,0.0,0.0,0.0
2024-04-20 07:00:00,0.6328,0.1915,0.0,0.0,0.0,0.0,0.0
2024-04-20 08:00:00,0.6336,0.1919,0.0,0.0,0.0,0.0,0.0
2024-04-20 09:00:00,0.6183,0.1768,0.0,0.0,0.0,0.0,0.0
2024-04-20 10:00:00,0.6077,0.1665,0.0,0.0,0.0,0.5762,0.0
2024-04-20 11:00:00,0.6021,0.1612,0.0,0.0,0.0,0.524,0.0
2024-04-20 12:00:00,0.5899,0.1489,0.0,0.0,0.0,0.0,0.7813
2024-04-20 13:00:00,0.5781,0.1372,0.0,0.0,0.0,0.0,0.0
2024-04-20 14:00:00,0.579,0.1377,0.0,0.0,0.0,0.0,0.0
2024-04-20 15:00:00,0.588,0.1467,0.0,0.0,0.0,0.0,0.0
2024-04-20 16:00:00,0.5808,0.139,0.0,0.0,0.0,0.4224,0.0
2024-04-20 17:00:00,0.586,0.1441,0.0,0.0,0.0,0.0,0.0
2024-04-20 18:00:00,0.5798,0.1379,0.0,0.0,0.0,0.0,0.0
2024-04-20 19:00:00,0.5787,0.1363,0.0,0.0,0.0,0.0,0.3676
2024-04-20 20:00:00,0.5747,0.1319,0.0,0.0,0.0,0.0,0.0
2024-04-20 21:00:00,0.584,0.1409,0.0,0.0,0.0,0.0,0.0
2024-04-20 22:00:00,0.5882,0.1454,0.0,0.0,0.0,0.0,0.0
2024-04-20 23:00:00,0.589,0.1459,0.0,0.0,0.1166,0.0,0.0
2024-04-21 00:00:00,0.5984,0.1559,0.0,0.0,0.0,0.0,0.0
2024-04-21 01:00:00,0.6113,0.1686,0.0,0.0,0.0,0.0,0.0
2024-04-21 02:00:00,0.6156,0.1732,0.0,0.0,0.0,0.1127,0.0
2024-04-21 03:00:00,0.6045,0.1629,0.0,0.0,0.0,0.0,0.0
2024-04-21 04:00:00,0.6044,0.1634,0.0,0.0,0.0,0.0,0.0
2024-04-21 05:00:00,0.6025,0.1613,0.0,0.0,0.0,0.6075,0.0
2024-04-21 06:00:00,0.6059,0.1647,0.0,0.0,0.0,0.0,0.0
2024-04-21 07:00:00,0.5929,0.1515,0.0,0.0,0.0,0.0,0.0
2024-04-21 08:00:00,0.6081,0.1666,0.0,0.0,0.0,0.0,0.0
2024-04-21 09:00:00,0.6063,0.1649,0.0,0.0,0.0,0.1528,0.0
2024-04-21 10:00:00,0.593,0.1519,0.0,0.0,0.0,0.3573,0.0
2024-04-21 11:00:00,0.5851,0.1437,0.0,0.0,0.0,0.0,0.0
2024-04-21 12:00:00,0.5748,0.1333,0.0,0.0,0.0,0.0,0.0
2024-04-21 13:00:00,0.5723,0.1316,0.0,0.0,0.0,0.0,0.0
2024-04-21 14:00:00,0.5579,0.1175,0.0,0.0,0.0,0.0,0.0
2024-04-21 15:00:00,0.5613,0.1208,0.0,0.0,0.0,0.0,0.0
2024-04-21 16:00:00,0.5478,0.1075,0.0,0.0,0.0,0.0,0.0
2024-04-21 17:00:00,0.5482,0.1077,0.0,0.0,0.0,0.0,0.0
2024-04-21 18:00:00,0.554,0.1141,0.0,0.0,0.0,0.0,0.0
2024-04-21 19:00:00,0.5684,0.1284,0.0,0.0,0.0,0.0,0.0
2024-04-21 20:00:00,0.5618,0.122,0.0,0.0,0.0,0.0,0.5833
2024-04-21 21:00:00,0.5629,0.1229,0.0,0.0,0.0,0.0,0.0
2024-04-21 22:00:00,0.5866,0.1466,0.0,0.0,0.0,0.0,0.0
2024-04-21 23:00:00,0.5962,0.1559,0.0,0.0,0.0,0.0,0.0
2024-04-22 00:00:00,0.6068,0.1662,0.0,0.0,0.0,0.0,0.0
2024-04-22 01:00:00,0.609,0.1688,0.0,0.0,0.0,0.0,0.0
2024-04-22 02:00:00,0.6124,0.1719,0.0,0.0,0.0,0.0,0.0
2024-04-22 03:00:00,0.616,0.176,0.0,0.0,0.0,0.0,0.0
2024-04-22 04:00:00,0.6286,0.1894,0.0,0.0,0.0,0.0,0.0
2024-04-22 05:00:00,0.6324,0.1927,0.0,0.0,0.0,0.0,0.2429
2024-04-22 06:00:00,0.6284,0.1884,0.0,0.0,0.0,0.2226,0.0
2024-04-22 07:00:00,0.6208,0.1803,0.0,0.0,0.0,0.0,0.0
2024-04-22 08:00:00,0.6171,0.1765,0.0,0.0,0.0,0.0,0.0
2024-04-22 09:00:00,0.6074,0.1667,0.0,0.0,0.0,0.0,0.0
2024-04-22 10:00:00,0.5925,0.1522,0.0,0.0,0.2141,0.0,0.0
2024-04-22 11:00:00,0.594,0.1537,0.0,0.0,0.0,0.0,0.0
2024-04-22 12:00:00,0.586,0.1463,0.0,0.0,0.0,0.7169,0.0
2024-04-22 13:00:00,0.5861,0.1465,0.0,0.0,0.0,0.0,0.2205
2024-04-22 14:00:00,0.5918,0.1523,0.0,0.0,0.7926,0.0,0.0
2024-04-22 15:00:00,0.5821,0.1421,0.0,0.0,0.0,0.0,0.0
2024-04-22 16:00:00,0.5767,0.1365,0.0,0.0,0.0,0.0,0.2008
2024-04-22 17:00:00,0.5749,0.1342,0.0,0.0,0.0,0.0,0.0
2024-04-22 18:00:00,0.5745,0.1341,0.0,0.0,0.0,0.0,0.0
2024-04-22 19:00:00,0.5814,0.1406,0.0,0.0,0.0,0.0,0.0
2024-04-22 20:00:00,0.5869,0.1464,0.0,0.0,0.0,0.0,0.0
2024-04-22 21:00:00,0.5971,0.1561,0.0,0.0,0.0,0.2666,0.0
2024-04-22 22:00:00,0.6046,0.1632,0.0,0.0,0.0,0.0,0.0
2024-04-22 23:00:00,0.6086,0.1665,0.0,0.0,0.0,0.0,0.0
2024-04-23 00:00:00,0.6061,0.1643,0.0,0.0,0.0,0.0,0.0
2024-04-23 01:00:00,0.6111,0.169,0.0,0.0,0.0,0.0,0.0
2024-04-23 02:00:00,0.617,0.1748,0.0,0.0,0.0,0.0,0.0
2024-04-23 03:00:00,0.62,0.1782,0.0,0.0,0.0,0.0,0.0
2024-04-23 04:00:00,0.6274,0.1853,0.0,0.0,0.0,0.0,0.0
2024-04-23 05:00:00,0.6272,0.185,0.0,0.0,0.0,0.0,0.0
2024-04-23 06:00:00,0.6345,0.1924,0.0,0.0,0.0,0.0,0.2626
2024-04-23 07:00:00,0.6392,0.1974,0.0,0.0,0.0,0.0,0.0
2024-04-23 08:00:00,0.6332,0.192,0.0,0.0,0.0,0.0,0.0
2024-04-23 09:00:00,0.6265,0.1851,0.0,0.0,0.0,0.0,0.0
2024-04-23 10:00:00,0.6178,0.1764,0.0,0.0,0.0,0.0,0.5456
2024-04-23 11:00:00,0.6176,0.176,0.0,0.0,0.0,0.0,0.0
2024-04-23 12:00:00,0.619,0.1777,0.0,0.0,0.0,0.0,0.1789
2024-04-23 13:00:00,0.6145,0.174,0.0,0.0,0.0,0.0,0.0
2024-04-23 14:00:00,0.6145,0.1739,0.0,0.0,0.0,0.2763,0.0
2024-04-23 15:00:00,0.62,0.18,0.0,0.0,0.0,0.0,0.0
2024-04-23 16:00:00,0.6042,0.1645,0.0,0.0,0.0,0.0,0.0
2024-04-23 17:00:00,0.6002,0.1608,0.0,0.0,0.0,0.2744,0.0
2024-04-23 18:00:00,0.5888,0.149,0.0,0.0,0.0,0.0,0.0
2024-04-23 19:00:00,0.5967,0.1571,0.0,0.0,0.1629,0.0,0.0
2024-04-23 20:00:00,0.5979,0.1584,0.0,0.0,0.0,0.0,0.0
2024-04-23 21:00:00,0.6072,0.1681,0.0,0.0,0.0,0.0,0.0
2024-04-23 22:00:00,0.6091,0.1699,0.0,0.0,0.0,0.0,0.0
2024-04-23 23:00:00,0.6124,0.1735,0.0,0.0,0.0,0.0,0.0
2024-04-24 00:00:00,0.6262,0.1872,0.0,0.0,0.0,0.0,0.0
2024-04-24 01:00:00,0.6239,0.1843,0.0,0.0,0.0,0.0,0.0
2024-04-24 02:00:00,0.6217,0.1819,0.0,0.0,0.0,0.0,0.0
2024-04-24 03:00:00,0.626,0.1857,0.0,0.0,0.0,0.0,0.0
2024-04-24 04:00:00,0.6501,0.2089,0.0,0.0,0.0,0.0,0.0
2024-04-24 05:00:00,0.6543,0.2138,0.0,0.0,0.4107,0.0,0.0
2024-04-24 06:00:00,0.6646,0.2242,0.0,0.0,0.0,0.0,0.0
2024-04-24 07:00:00,0.6567,0.2164,0.0,0.0,0.0,0.0,0.0
2024-04-24 08:00:00,0.6534,0.2135,0.0,0.0,0.0,0.0,0.0
2024-04-24 09:00:00,0.6506,0.2104,0.0,0.0,0.0,0.0,0.0
2024-04-24 10:00:00,0.6529,0.2125,0.0,0.0,0.0,0.0,0.0
2024-04-24 11:00:00,0.6404,0.2007,0.0,0.0,0.0,0.0,0.0
2024-04-24 12:00:00,0.6357,0.1962,0.0,0.0,0.0,0.0,0.0
2024-04-24 13:00:00,0.6415,0.2017,0.0,0.0,0.0,0.0,0.0
2024-04-24 14:00:00,0.6348,0.1947,0.0,0.0,0.0,0.0,0.7605
2024-04-24 15:00:00,0.6244,0.1845,0.0,0.0,0.0,0.5192,0.0
2024-04-24 16:00:00,0.6141,0.1739,0.0,0.0,0.0,0.0,0.0
2024-04-24 17:00:00,0.6158,0.176,0.0,0.0,0.0,0.0,0.0
2024-04-24 18:00:00,0.6059,0.166,0.0,0.0,0.6779,0.0,0.1552
2024-04-24 19:00:00,0.5985,0.1591,0.0,0.0,0.0,0.2181,0.0
2024-04-24 20:00:00,0.6025,0.1625,0.0,0.0,0.0,0.0,0.0
2024-04-24 21:00:00,0.6051,0.1645,0.0,0.0,0.0,0.0,0.0
2024-04-24 22:00:00,0.6191,0.1779,0.0,0.0,0.0,0.0,0.0
2024-04-24 23:00:00,0.6302,0.189,0.0,0.0,0.0,0.0,0.0
2024-04-25 00:00:00,0.6353,0.1942,0.0,0.0,0.0,0.0,0.0
2024-04-25 01:00:00,0.6401,0.1987,0.0,0.0,0.0,0.0,0.0
2024-04-25 02:00:00,0.6521,0.2111,0.0,0.0,0.0,0.2139,0.0
2024-04-25 03:00:00,0.6563,0.2154,0.0,0.0,0.0,0.5402,0.0
2024-04-25 04:00:00,0.6573,0.2158,0.0,0.0,0.0,0.0,0.0
2024-04-25 05:00:00,0.6633,0.2219,0.0,0.0,0.0,0.2821,0.0
2024-04-25 06:00:00,0.6658,0.224,0.0,0.0,0.0,0.0,0.0
2024-04-25 07:00:00,0.6641,0.2228,0.0,0.0,0.0,0.0,0.0
2024-04-25 08:00:00,0.6662,0.2252,0.0,0.0,0.0,0.4035,0.6984
2024-04-25 09:00:00,0.6637,0.2228,0.0,0.0,0.0,0.0,0.0
2024-04-25 10:00:00,0.6491,0.2085,0.0,0.0,0.0,0.7643,0.0
2024-04-25 11:00:00,0.6351,0.1949,0.0,0.0,0.0,0.0,0.0
2024-04-25 12:00:00,0.6197,0.1791,0.0,0.0,0.0,0.0,0.0
2024-04-25 13:00:00,0.6009,0.1597,0.0,0.0,0.7824,0.0,0.0
2024-04-25 14:00:00,0.5911,0.1496,0.0,0.0,0.0,0.0,0.0
2024-04-25 15:00:00,0.5898,0.1483,0.0,0.0,0.0,0.0,0.0
2024-04-25 16:00:00,0.575,0.133,0.0,0.0,0.0,0.0,0.0
2024-04-25 17:00:00,0.5641,0.123,0.0,0.0,0.0,0.0,0.0
2024-04-25 18:00:00,0.5644,0.1234,0.0,0.0,0.0,0.0,0.0
2024-04-25 19:00:00,0.5732,0.133,0.0,0.0,0.0,0.0,0.0
2024-04-25 20:00:00,0.565,0.1248,0.0,0.0,0.0,0.0,0.0
2024-04-25 21:00:00,0.5654,0.1254,0.0,0.0,0.0,0.0,0.0
2024-04-25 22:00:00,0.5766,0.1369,0.0,0.0,0.0,0.0,0.0
2024-04-25 23:00:00,0.586,0.1462,0.0,0.0,0.7517,0.0,0.0
2024-04-26 00:00:00,0.5969,0.1576,0.0,0.0,0.0,0.0,0.0
2024-04-26 01:00:00,0.6134,0.1741,0.0,0.0,0.0,0.1675,0.0
2024-04-26 02:00:00,0.624,0.1845,0.0,0.0,0.0,0.1029,0.0
2024-04-26 03:00:00,0.6213,0.1817,0.0,0.0,0.5974,0.0,0.0
2024-04-26 04:00:00,0.6446,0.2051,0.0,0.0,0.0,0.0,0.0
2024-04-26 05:00:00,0.6519,0.213,0.0,0.0,0.0,0.0,0.0
2024-04-26 06:00:00,0.6549,0.2159,0.0,0.0,0.0,0.0,0.0
2024-04-26 07:00:00,0.6592,0.2204,0.0,0.0,0.0,0.0,0.0
2024-04-26 08:00:00,0.6601,0.221,0.0,0.0,0.0,0.0,0.0
2024-04-26 09:00:00,0.6594,0.2205,0.0,0.0,0.0,0.0,0.0
2024-04-26 10:00:00,0.6527,0.2139,0.0,0.0,0.0,0.3626,0.0
2024-04-26 11:00:00,0.648,0.2091,0.0,0.0,0.0,0.0,0.0
2024-04-26 12:00:00,0.6377,0.1992,0.0,0.0,0.0,0.0,0.0
2024-04-26 13:00:00,0.6343,0.195,0.0,0.0,0.2357,0.0,0.0
2024-04-26 14:00:00,0.6231,0.1844,0.0,0.0,0.0,0.0,0.0
2024-04-26 15:00:00,0.6148,0.1766,0.0,0.0,0.0,0.0,0.0
2024-04-26 16:00:00,0.6037,0.1649,0.0,0.0,0.7757,0.0,0.0
2024-04-26 17:00:00,0.6001,0.1609,0.0,0.0,0.0,0.0,0.0
2024-04-26 18:00:00,0.5993,0.1605,0.0,0.0,0.0,0.0,0.0
2024-04-26 19:00:00,0.5973,0.159,0.0,0.0,0.0,0.0,0.0
2024-04-26 20:00:00,0.5984,0.1597,0.0,0.0,0.0,0.0,0.6487
2024-04-26 21:00:00,0.598,0.159,0.0,0.0,0.1215,0.0,0.0
2024-04-26 22:00:00,0.5932,0.154,0.0,0.0,0.0,0.0,0.0
2024-04-26 23:00:00,0.5963,0.157,0.0,0.0,0.0,0.0,0.0
2024-04-27 00:00:00,0.6032,0.1632,0.0,0.0,0.0,0.1929,0.0
2024-04-27 01:00:00,0.6014,0.162,0.0,0.0,0.0,0.0,0.0
2024-04-27 02:00:00,0.5991,0.1596,0.0,0.0,0.0,0.0,0.0
2024-04-27 03:00:00,0.6117,0.1721,0.0,0.0,0.0,0.0,0.0
2024-04-27 04:00:00,0.6127,0.174,0.0,0.0,0.0,0.0,0.0
2024-04-27 05:00:00,0.6176,0.178,0.0,0.0,0.0,0.0,0.0
2024-04-27 06:00:00,0.6131,0.1737,0.0,0.0,0.0,0.0,0.0
2024-04-27 07:00:00,0.6052,0.1659,0.0,0.0,0.0,0.0,0.0
2024-04-27 08:00:00,0.6038,0.1649,0.0,0.0,0.0,0.0,0.0
2024-04-27 09:00:00,0.6085,0.169,0.0,0.0,0.0,0.0,0.0
2024-04-27 10:00:00,0.6099,0.1701,0.0,0.0,0.0,0.0,0.0
2024-04-27 11:00:00,0.6091,0.1688,0.0,0.0,0.0,0.0,0.6319
2024-04-27 12:00:00,0.6077,0.1674,0.0,0.0,0.0,0.0,0.0
2024-04-27 13:00:00,0.6111,0.1705,0.0,0.0,0.0,0.0,0.0
2024-04-27 14:00:00,0.614,0.1735,0.0,0.0,0.7522,0.0,0.0
2024-04-27 15:00:00,0.6099,0.1691,0.0,0.0,0.0,0.0,0.0
2024-04-27 16:00:00,0.6086,0.1687,0.0,0.0,0.0,0.0,0.0
2024-04-27 17:00:00,0.6115,0.1714,0.0,0.0,0.5752,0.0,0.0
2024-04-27 18:00:00,0.6118,0.1715,0.0,0.0,0.0,0.0,0.0
2024-04-27 19:00:00,0.611,0.1701,0.0,0.0,0.0,0.0,0.0
2024-04-27 20:00:00,0.6098,0.1694,0.0,0.0,0.0,0.0,0.0
2024-04-27 21:00:00,0.6022,0.1627,0.0,0.0,0.0,0.0,0.0
2024-04-27 22:00:00,0.6032,0.1638,0.0,0.0,0.0,0.0,0.0
2024-04-27 23:00:00,0.6092,0.1701,0.0,0.0,0.0,0.0,0.0
2024-04-28 00:00:00,0.6006,0.1617,0.0,0.0,0.0,0.0,0.0
2024-04-28 01:00:00,0.5973,0.1588,0.0,0.0,0.0,0.0,0.0
2024-04-28 02:00:00,0.6075,0.1685,0.0,0.0,0.0,0.0,0.0
2024-04-28 03:00:00,0.6081,0.1683,0.0,0.0,0.0,0.0,0.0
2024-04-28 04:00:00,0.604,0.1639,0.0,0.0,0.0,0.0,0.0
2024-04-28 05:00:00,0.6,0.1602,0.0,0.0,0.2138,0.0,0.0
2024-04-28 06:00:00,0.6065,0.1672,0.0,0.0,0.0,0.5497,0.0
2024-04-28 07:00:00,0.607,0.1672,0.0,0.0,0.0,0.0,0.0
2024-04-28 08:00:00,0.6111,0.1711,0.0,0.0,0.0,0.0,0.0
2024-04-28 09:00:00,0.6122,0.1724,0.0,0.0,0.0,0.0,0.0
2024-04-28 10:00:00,0.6046,0.1645,0.0,0.0,0.0,0.7221,0.0
2024-04-28 11:00:00,0.5949,0.1543,0.0,0.0,0.0,0.0,0.0
2024-04-28 12:00:00,0.5929,0.1525,0.0,0.0,0.0,0.0,0.0
2024-04-28 13:00:00,0.5852,0.1456,0.0,0.0,0.0,0.0,0.0
2024-04-28 14:00:00,0.5716,0.1322,0.0,0.0,0.0,0.0,0.0
2024-04-28 15:00:00,0.5681,0.1294,0.0,0.0,0.0,0.0,0.0
2024-04-28 16:00:00,0.5687,0.1302,0.0,0.0,0.0,0.0,0.1345
2024-04-28 17:00:00,0.5663,0.1275,0.0,0.0,0.0,0.0,0.0
2024-04-28 18:00:00,0.5665,0.1276,0.0,0.0,0.1247,0.0,0.0
2024-04-28 19:00:00,0.5793,0.1405,0.0,0.0,0.0,0.0,0.0
2024-04-28 20:00:00,0.5763,0.1375,0.0,0.0,0.0,0.0,0.0
2024-04-28 21:00:00,0.5802,0.1416,0.0,0.0,0.0,0.0,0.0
2024-04-28 22:00:00,0.5851,0.1468,0.0,0.0,0.0,0.0,0.6377
2024-04-28 23:00:00,0.5915,0.1537,0.0,0.0,0.5032,0.6838,0.0
2024-04-29 00:00:00,0.6018,0.1634,0.0,0.0,0.5889,0.0,0.0
2024-04-29 01:00:00,0.6085,0.1707,0.0,0.0,0.0,0.0,0.0
2024-04-29 02:00:00,0.6126,0.1747,0.0,0.0,0.0,0.3329,0.0
2024-04-29 03:00:00,0.6186,0.1804,0.0,0.0,0.0,0.0,0.0
2024-04-29 04:00:00,0.6297,0.1916,0.0,0.0,0.0,0.0,0.0
2024-04-29 05:00:00,0.6224,0.184,0.0,0.0,0.0,0.0,0.0
2024-04-29 06:00:00,0.6113,0.1728,0.0,0.0,0.1376,0.0,0.0
2024-04-29 07:00:00,0.5979,0.159,0.0,0.0,0.0,0.0,0.0
2024-04-29 08:00:00,0.6036,0.1645,0.0,0.0,0.0,0.0,0.0
2024-04-29 09:00:00,0.5981,0.159,0.0,0.0,0.0,0.0,0.0
2024-04-29 10:00:00,0.5955,0.1562,0.0,0.0,0.0,0.0,0.0
2024-04-29 11:00:00,0.5918,0.1525,0.0,0.0,0.0,0.0,0.0
2024-04-29 12:00:00,0.5929,0.1531,0.0,0.0,0.0,0.0,0.2333
