Timestamp,p_RegUp_NYISO,loc_RegUp_NYISO,p_RegDown_NYISO,loc_RegDown_NYISO,p_Spin10_NYISO,loc_Spin10_NYISO,p_NSpin10_NYISO,loc_NSpin10_NYISO,p_Res30_NYISO,loc_Res30_NYISO
2023-03-02 04:00:00,41.4771,0.0,27.5654,0.7126,31.7796,0.0,18.5216,0.0,25.0448,0.0
2023-03-02 05:00:00,27.5361,0.0,13.946,0.0,37.0769,0.0,34.2087,0.0,16.4665,0.0
2023-03-02 06:00:00,18.2434,0.0,40.4452,0.0,39.1327,0.0,20.182,0.0,20.9542,0.0
2023-03-02 07:00:00,7.8132,0.8195,28.005,0.0,25.0034,0.0,6.8775,0.0,12.1945,0.0
2023-03-02 08:00:00,14.3179,0.0,9.7459,0.0,9.5446,0.0,12.6517,1.637,31.2377,0.0
2023-03-02 09:00:00,38.301,0.0,38.1611,0.0,15.6627,0.0,21.1543,0.0,28.8549,0.0
2023-03-02 10:00:00,28.7669,0.0,28.6889,0.0,6.3214,0.0,18.1057,0.0,28.5096,0.0
2023-03-02 11:00:00,28.0325,0.0,18.5318,0.0,25.3894,0.0,5.5924,0.0,23.8272,0.0
2023-03-02 12:00:00,4.132,0.0,1.067,0.0,25.2874,0.0,7.2863,0.0,27.1778,0.0
2023-03-02 13:00:00,11.4062,0.0,22.7042,0.0,8.4395,0.0,33.0811,0.0,19.612,0.0
2023-03-02 14:00:00,14.8129,1.1546,11.8196,0.0,29.7249,0.0,1.8061,0.0,12.6983,0.0
2023-03-02 15:00:00,4.3528,0.0,18.7109,0.0,16.8243,0.0,18.3017,0.0,20.6041,0.8691
2023-03-02 16:00:00,16.7451,0.0,24.3276,0.0,14.5758,0.0,4.1633,0.0,10.1086,0.0
2023-03-02 17:00:00,20.4298,0.0,7.0272,0.0,15.7978,0.0,12.2562,0.0,7.4478,0.0
2023-03-02 18:00:00,18.3971,0.0,20.1123,0.0,26.4474,0.0,19.2411,0.0,9.7014,0.0
2023-03-02 19:00:00,10.3047,0.0,9.6874,0.0,9.0023,0.0,24.428,0.0,14.3668,0.0
2023-03-02 20:00:00,13.0173,0.0,12.2651,0.0,21.8336,0.8793,1.9516,0.0,28.2171,0.0
2023-03-02 21:00:00,1.6242,0.0,6.8761,0.0,18.118,0.0,12.23,0.0,8.8845,0.0
2023-03-02 22:00:00,6.4035,0.0,21.8819,0.0,31.2139,0.0,16.7036,0.0,11.0097,0.0
2023-03-02 23:00:00,23.093,0.0,17.5173,0.538,31.4021,0.0,24.2039,0.0,24.0098,0.0
2023-03-03 00:00:00,19.3411,0.0,14.7061,1.0222,16.9982,0.0,34.2908,0.0,15.6267,0.0
2023-03-03 01:00:00,8.01,0.0,34.273,0.0,17.1312,0.0,27.0757,0.0,22.296,0.0
2023-03-03 02:00:00,35.2635,0.0,23.1816,0.0,18.9457,0.0,38.8636,0.0,25.1053,0.0
2023-03-03 03:00:00,30.2336,0.0,14.0699,0.0,12.0753,0.0,40.7153,0.0,65.3218,0.0
2023-03-03 04:00:00,35.7735,0.0,23.2325,0.0,15.7079,0.0,20.3867,0.0,32.677,0.0
2023-03-03 05:00:00,32.3535,1.2036,32.9873,0.0,11.6763,0.0,32.2087,0.0,27.2925,0.0
2023-03-03 06:00:00,41.9014,0.0,5.7264,0.0,25.7646,0.0,29.0468,0.0,25.1932,0.0
2023-03-03 07:00:00,17.8878,0.0,35.0697,0.0,60.3937,0.0,35.3759,0.0,15.5438,0.6433
2023-03-03 08:00:00,11.0554,0.0,23.9707,0.0,32.2598,0.0,24.5903,0.0,11.0667,0.0
2023-03-03 09:00:00,26.6402,0.0,1.4922,0.0,16.8781,0.0,25.7023,0.0,27.4559,0.0
2023-03-03 10:00:00,7.0185,0.0,28.8772,0.0,26.3693,0.0,20.1194,0.0,34.7351,0.0
2023-03-03 11:00:00,27.7583,0.0,25.7709,0.0,27.1145,0.0,13.5499,0.0,29.5573,0.0
2023-03-03 12:00:00,3.4397,0.0,16.1088,0.0,20.22,0.0,28.5561,0.0,32.0042,0.0
2023-03-03 13:00:00,4.9002,0.0,0.0,0.0,20.4205,0.0,6.0578,0.0,10.3994,0.0
2023-03-03 14:00:00,14.0705,0.0,19.9161,0.0,26.3665,0.0,18.6308,0.0,9.3032,0.0
2023-03-03 15:00:00,12.1455,0.0,17.1546,0.0,17.5917,0.0,17.5364,0.0,19.2382,0.0
2023-03-03 16:00:00,20.9554,0.0,0.6679,0.0,20.0331,0.0,9.5796,0.0,25.0416,0.0
2023-03-03 17:00:00,5.7677,0.0,16.3612,0.0,12.2402,0.0,20.2493,0.0,0.0,0.0
2023-03-03 18:00:00,5.6606,0.0,15.7688,0.0,16.7247,0.0,50.609,0.7275,26.6782,0.0
2023-03-03 19:00:00,9.886,0.0,11.0351,0.0,9.3731,0.0,4.8722,0.0,9.3941,0.0
2023-03-03 20:00:00,14.432,0.0,19.263,0.0,13.6758,0.0,3.658,0.0,9.6997,0.0
2023-03-03 21:00:00,28.8666,0.0,4.1781,1.8197,19.9707,0.0,30.1108,0.0,26.2636,0.0
2023-03-03 22:00:00,16.9235,0.0,16.7606,0.0,13.7188,0.0,16.6381,0.0,8.1339,0.0
2023-03-03 23:00:00,24.0032,0.0,23.2522,0.0,16.1394,0.0,10.9771,0.0,15.5154,0.0
2023-03-04 00:00:00,15.873,0.0,4.7059,0.0,13.3331,0.0,15.3789,0.0,15.3443,0.0
2023-03-04 01:00:00,40.8386,0.0,2.6218,0.0,11.7311,0.0,37.9419,0.0,36.5212,0.0
2023-03-04 02:00:00,12.0857,0.0,31.8536,0.0,6.434,0.0,29.7077,0.0,9.3509,0.0
2023-03-04 03:00:00,0.0,0.0,35.0905,0.0,76.324,0.0,21.6571,0.0,41.2902,1.8121
2023-03-04 04:00:00,29.9851,0.0,41.7947,0.0,22.7735,0.0,30.2123,0.0,33.0543,0.0
2023-03-04 05:00:00,33.2258,0.0,53.1964,0.0,39.7565,0.0,9.4358,0.0,23.7111,0.0
2023-03-04 06:00:00,36.3803,0.0,23.6879,0.0,5.6205,0.0,15.6259,0.0,33.7458,0.0
2023-03-04 07:00:00,26.7408,0.0,13.9794,0.0,31.9571,0.0,26.3911,0.0,32.2039,0.0
2023-03-04 08:00:00,9.1886,0.0,40.6851,0.0,12.3803,0.0,6.4628,0.0,2.2097,0.0
2023-03-04 09:00:00,17.167,0.0,12.1975,0.0,8.7755,0.0,24.762,0.0,9.2176,0.0
2023-03-04 10:00:00,35.1055,0.0,21.1008,0.0,27.093,0.0,26.1893,0.0,31.1495,0.0
2023-03-04 11:00:00,17.1538,0.0,28.5051,0.0,14.5139,1.314,10.5138,0.0,26.1412,0.0
2023-03-04 12:00:00,70.944,0.0,41.4356,0.0,51.5875,0.0,42.5943,0.0,42.0185,0.0
2023-03-04 13:00:00,17.9865,0.0,30.9036,0.0,33.5777,0.0,1.399,0.0,36.5362,0.0
2023-03-04 14:00:00,18.0357,0.0,28.4222,0.0,8.3167,0.0,20.2249,0.0,20.6805,0.0
2023-03-04 15:00:00,24.6303,0.0,8.6557,0.0,24.5844,0.0,7.0619,0.0,19.4519,0.0
2023-03-04 16:00:00,10.2069,0.0,19.0871,0.0,17.7757,0.0,6.6845,0.0,24.0491,0.0
2023-03-04 17:00:00,8.0773,0.0,15.6033,0.6424,24.5274,0.0,15.3722,0.0,23.1438,0.0
2023-03-04 18:00:00,24.0828,0.0,8.9416,1.2046,23.5283,0.0,20.8603,0.0,8.2476,0.0
2023-03-04 19:00:00,11.7317,0.0,7.2791,0.0,18.5389,0.0,0.0373,0.0,14.4247,0.0
2023-03-04 20:00:00,21.9597,0.0,11.9866,0.0,17.2281,0.0,31.4823,0.0,20.9535,0.0
2023-03-04 21:00:00,12.1887,0.0,24.0224,0.0,29.7681,0.0,20.935,0.0,52.46,0.0
2023-03-04 22:00:00,6.6271,0.0,6.6443,0.0,32.3174,0.0,16.7427,0.0,22.2642,0.0
2023-03-04 23:00:00,23.7968,0.0,23.1134,0.0,31.0216,0.0,35.1675,0.0,11.1715,0.0
2023-03-05 00:00:00,34.6624,0.0,27.0409,0.0,27.524,0.0,12.6106,0.0,11.8456,0.0
2023-03-05 01:00:00,11.3699,0.0,4.6306,0.0,16.6263,0.0,31.3715,0.0,12.2604,0.0
2023-03-05 02:00:00,29.2392,0.576,28.8369,0.0,36.4916,0.0,16.5626,0.0,33.629,0.0
2023-03-05 03:00:00,8.5323,0.0,23.6674,0.0,11.4202,0.0,11.3456,0.0,13.2904,0.0
2023-03-05 04:00:00,38.225,0.0,14.3091,0.0,21.7999,0.0,44.3397,0.0,28.5764,0.0
2023-03-05 05:00:00,42.9957,0.0,73.1473,0.0,23.6928,0.0,30.9682,0.0,49.1968,0.0
2023-03-05 06:00:00,5.9876,0.0,16.7429,0.0,42.8733,1.8652,40.9219,0.0,21.819,0.0
2023-03-05 07:00:00,19.7106,0.0,28.3568,0.0,13.7875,0.0,25.4381,0.0,20.6215,0.0
2023-03-05 08:00:00,30.1944,0.0,47.1701,0.0,19.3962,0.0,27.3605,0.0,12.168,0.0
2023-03-05 09:00:00,27.0212,0.0,5.9895,0.0,4.5157,0.0,18.224,0.0,23.4366,0.0
2023-03-05 10:00:00,36.5053,0.0,25.1868,0.0,13.388,0.0,7.6482,0.0,15.0495,0.0
2023-03-05 11:00:00,9.3639,0.0,30.7169,0.0,11.3767,0.0,20.7008,0.0,28.3204,0.0
2023-03-05 12:00:00,31.1752,0.0,36.1453,0.0,16.5641,0.0,38.5045,0.0,33.0866,0.0
2023-03-05 13:00:00,22.5624,0.0,15.0528,0.0,34.937,0.0,26.6778,0.0,3.0158,0.0
2023-03-05 14:00:00,27.0996,0.0,2.0015,0.0,25.6022,0.0,18.6831,0.0,22.3639,0.0
2023-03-05 15:00:00,22.5405,0.0,11.8944,0.0,31.3839,0.0,24.5665,0.0,3.5959,0.0
2023-03-05 16:00:00,4.3011,0.0,25.4148,0.0,24.1886,0.0,1.9989,0.0,15.7276,0.0
2023-03-05 17:00:00,29.6434,0.0,20.19,0.0,11.5862,0.0,28.3492,1.5449,14.6146,0.0
2023-03-05 18:00:00,13.6979,0.0,17.0631,0.0,5.9523,0.0,20.1215,0.0,0.0,0.0
2023-03-05 19:00:00,12.7554,0.0,21.1961,0.0,17.51,0.0,17.3893,0.0,22.6675,0.0
2023-03-05 20:00:00,11.0826,0.0,17.3995,0.0,11.2176,0.0,17.0754,0.0,12.0653,0.0
2023-03-05 21:00:00,11.3876,0.0,25.5639,0.0,62.5588,0.0,23.2873,0.0,7.2763,0.0
2023-03-05 22:00:00,2.9799,0.0,18.0952,0.0,6.5325,1.7557,3.4623,0.0,23.6991,1.5931
2023-03-05 23:00:00,16.9564,0.0,21.0003,0.0,12.0671,0.0,20.4435,0.0,17.9196,0.0
2023-03-06 00:00:00,33.6333,0.0,33.336,0.0,30.9831,0.0,34.5569,0.0,24.363,1.1218
2023-03-06 01:00:00,34.848,0.0,17.629,0.0,32.8848,0.0,22.8041,0.0,69.3527,0.0
2023-03-06 02:00:00,6.8672,0.0,28.2178,0.0,35.1684,0.0,14.221,0.0,46.7374,0.0
2023-03-06 03:00:00,28.8283,0.0,13.7436,0.0,14.3877,0.0,30.5273,0.0,32.0127,0.0
2023-03-06 04:00:00,10.3658,0.0,36.3294,0.0,28.4261,0.0,47.725,0.0,28.7839,0.0
2023-03-06 05:00:00,16.4786,0.0,15.224,0.0,43.2109,0.0,13.8385,1.4991,28.9847,0.0
2023-03-06 06:00:00,30.2534,0.0,39.4744,0.0,41.8054,0.0,30.518,0.0,13.2013,0.0
2023-03-06 07:00:00,6.7507,0.0,17.991,0.0,19.7931,0.0,12.8715,0.0,20.3064,0.0
2023-03-06 08:00:00,27.1474,0.0,4.8037,0.0,32.0674,0.0,35.6924,1.5968,34.2706,0.0
2023-03-06 09:00:00,36.5621,0.0,22.9121,0.0,42.8934,0.0,41.2211,0.0,31.8469,0.0
2023-03-06 10:00:00,27.8764,0.0,35.8894,0.0,14.6529,0.0,20.5666,0.7545,5.8175,0.0
2023-03-06 11:00:00,7.1011,0.0,29.9723,0.0,10.3711,0.0,36.0758,0.0,6.7186,1.1294
2023-03-06 12:00:00,5.523,0.0,4.6861,0.0,32.5022,0.0,59.6892,0.0,12.0706,0.0
2023-03-06 13:00:00,28.389,0.0,2.6196,0.0,21.9,0.0,9.428,0.0,30.3945,0.0
2023-03-06 14:00:00,13.4543,0.0,30.7517,0.0,16.2086,0.0,27.8339,0.0,9.4241,0.0
2023-03-06 15:00:00,20.6913,0.0,23.123,0.0,11.105,0.0,6.7183,0.0,15.4078,0.0
2023-03-06 16:00:00,21.8441,0.0,21.1873,0.0,9.5669,0.0,27.6311,0.0,13.3817,0.0
2023-03-06 17:00:00,10.6552,1.72,13.9386,0.0,16.2375,0.0,23.4836,0.0,11.1403,0.0
2023-03-06 18:00:00,9.8652,0.0,5.9587,0.0,19.8437,0.0,4.0337,0.0,7.9081,0.0
2023-03-06 19:00:00,13.7065,0.0,30.8835,1.2146,23.321,0.0,12.3296,0.0,19.929,0.0
2023-03-06 20:00:00,11.1967,0.0,6.4453,0.0,17.4067,0.0,24.0013,0.0,27.2417,0.0
2023-03-06 21:00:00,14.6928,0.0,19.8173,0.0,44.8916,0.0,8.5886,0.0,12.2848,0.0
2023-03-06 22:00:00,28.8081,0.0,56.5275,0.2764,11.6624,0.0,15.038,0.0,34.435,0.0
2023-03-06 23:00:00,13.5546,1.955,28.7396,0.0,24.8202,0.0,30.3465,0.0,31.4279,1.5596
2023-03-07 00:00:00,8.0154,0.0,37.2819,0.0,6.4214,0.213,18.2511,0.0,34.4908,0.0
2023-03-07 01:00:00,38.7674,0.0,6.5508,0.0,20.0739,0.0,14.1167,0.0,7.7646,0.0
2023-03-07 02:00:00,32.6949,0.0,34.4213,0.0,21.5734,0.0,37.8915,0.0,36.8364,0.0
2023-03-07 03:00:00,34.7633,0.0,24.4198,0.0,36.841,0.0,23.0168,0.0,38.8394,0.0
2023-03-07 04:00:00,29.7233,0.0,21.7846,0.0,26.7225,0.0,22.7171,0.0,16.847,0.0
2023-03-07 05:00:00,53.3045,0.0,90.272,0.0,55.3374,0.0,102.1754,0.0,45.3102,0.0
2023-03-07 06:00:00,28.1996,0.0,43.2785,0.0,23.9613,0.0,17.0211,0.0,34.1621,0.0
2023-03-07 07:00:00,24.5132,0.0,22.9456,0.0,51.9637,1.8554,43.2763,0.0,19.9549,0.0
2023-03-07 08:00:00,9.5681,0.0,21.3864,0.0,27.3886,0.0,23.2804,0.0,8.9004,0.0
2023-03-07 09:00:00,29.5494,0.0,42.037,0.0,28.2844,0.0,25.0645,0.0,35.0526,0.0
2023-03-07 10:00:00,26.3385,0.0,9.9924,0.0,10.893,0.0,32.4293,0.0,22.8344,0.0
2023-03-07 11:00:00,38.8098,0.0,22.8327,0.0,14.351,0.8484,22.9141,0.0,20.4898,0.0
2023-03-07 12:00:00,8.6193,0.0,11.7281,0.0,25.8831,0.0,20.3947,0.0,28.3535,0.0
2023-03-07 13:00:00,14.4224,0.1975,23.0853,0.0,48.4652,0.0,13.6592,0.0,10.9531,0.0
2023-03-07 14:00:00,22.5604,0.0,8.9542,0.0,19.5979,0.0,13.2729,0.0,15.7974,0.0
2023-03-07 15:00:00,6.6118,0.0,22.5155,0.0,34.3963,0.0,12.8919,0.0,5.6381,0.0
2023-03-07 16:00:00,20.163,0.0,17.1849,0.0,15.1384,0.0,5.4192,0.0,34.4519,0.0
2023-03-07 17:00:00,23.1165,0.0,4.9789,0.0,12.9968,0.0,15.4359,1.5766,25.9942,0.0
2023-03-07 18:00:00,8.4215,0.0,19.944,0.0,6.4963,0.0,21.2222,0.0,18.3001,0.0
2023-03-07 19:00:00,22.3308,0.0,22.422,0.0,13.67,0.0,13.4168,0.0,25.6119,0.0
2023-03-07 20:00:00,15.1876,0.0,11.0727,0.0,6.8555,0.0,1.8481,0.0,9.6584,0.0
2023-03-07 21:00:00,21.1156,0.0,31.4893,0.0,32.9531,0.0,29.6478,0.0,23.9341,0.0
2023-03-07 22:00:00,6.2613,0.0,9.2596,0.0,7.2646,0.0,21.7457,0.0,31.5653,0.0
2023-03-07 23:00:00,13.2156,0.0,28.2447,0.0,7.9068,0.0,12.7438,0.0,13.6524,0.0
2023-03-08 00:00:00,12.8746,0.0,14.903,0.0,20.1912,0.0,11.7992,0.0,4.8044,0.263
2023-03-08 01:00:00,11.9457,0.0,30.5358,0.0,13.264,0.0,20.9933,0.0,18.5514,0.0
2023-03-08 02:00:00,36.6956,0.0,27.9993,0.0,9.1006,0.0,33.643,0.0,21.9552,0.0
2023-03-08 03:00:00,32.2329,0.0,22.9012,0.0,20.4728,0.2137,6.2787,0.0,23.3987,0.0
2023-03-08 04:00:00,28.7909,0.0,8.4261,0.0,13.8656,0.0,21.8618,0.0,6.7702,0.0
2023-03-08 05:00:00,29.1921,0.0,20.8461,0.0,14.1148,0.0,21.2155,0.0,19.6074,0.0
2023-03-08 06:00:00,37.7647,0.0,32.7721,0.0,10.0098,0.0,11.1339,0.0,26.7812,0.0
2023-03-08 07:00:00,5.4987,0.0,34.3177,0.0,47.5345,0.0,16.7473,0.0,30.3722,0.8616
2023-03-08 08:00:00,27.0383,0.0,38.5205,0.0,6.5252,0.0,32.0524,1.6613,7.8748,0.0
2023-03-08 09:00:00,30.4329,0.0,13.4566,0.0,16.0558,0.0,14.9403,0.0,31.126,0.0
2023-03-08 10:00:00,7.5773,0.0,29.6171,0.0,28.9115,0.0,33.0573,0.0,31.4154,0.0
2023-03-08 11:00:00,31.8822,0.0,29.6619,0.0,23.4,0.0,5.4979,0.0,15.4597,0.0
2023-03-08 12:00:00,12.7522,0.0,18.1316,0.0,16.4783,0.0,22.9458,0.0,30.268,0.0
2023-03-08 13:00:00,12.3159,0.0,24.5838,0.0,11.1665,0.0,9.8935,0.0,25.2611,0.0
2023-03-08 14:00:00,20.5969,0.0,23.9976,0.0,15.4306,0.0,1.4961,0.0,20.7739,0.0
2023-03-08 15:00:00,10.9094,0.0,16.0577,0.0,13.7197,0.0,17.7616,0.0,20.2238,0.0
2023-03-08 16:00:00,19.9777,0.0,11.8396,0.0,24.708,0.0,12.7252,0.0,27.0753,0.0
2023-03-08 17:00:00,7.8648,0.0,14.3209,0.0,21.4155,0.0,20.1198,0.0,14.6526,0.0
2023-03-08 18:00:00,11.5057,0.0,13.8692,0.0,0.0,0.0,0.0,0.0,8.018,0.0
2023-03-08 19:00:00,9.356,0.0,22.2684,0.0,22.1067,0.0,7.7378,0.0,22.8164,0.0
2023-03-08 20:00:00,10.9296,0.0,15.3781,0.0,28.2,0.0,17.1134,0.0,31.2433,0.0
2023-03-08 21:00:00,15.1157,0.0,19.9169,0.0,17.7332,0.0,11.9629,0.0,4.2667,0.0
2023-03-08 22:00:00,24.9424,0.0,23.998,0.7011,17.446,0.0,15.7571,0.0,30.0817,0.0
2023-03-08 23:00:00,32.4271,0.0,15.8984,0.0,19.1667,0.0,26.6711,1.9831,22.3704,0.0
2023-03-09 00:00:00,24.0477,0.0,32.1025,0.0,1.7448,0.0,31.8296,0.0,47.5927,0.0
2023-03-09 01:00:00,12.7232,0.0,22.2195,0.0,17.9234,0.0,10.8109,0.0,17.1902,0.0
2023-03-09 02:00:00,15.9873,0.0,9.3182,0.0,11.4108,0.0,13.1979,0.0,6.5373,0.0
2023-03-09 03:00:00,30.377,0.0,18.0461,0.0,32.9367,0.0,16.2028,0.0,17.3422,0.0
2023-03-09 04:00:00,32.219,0.0,17.5077,0.0,16.1027,0.0,21.2935,0.0,14.1413,0.0
2023-03-09 05:00:00,17.0095,0.0,27.044,0.0,38.6759,0.0,40.8051,0.0,37.1259,0.3197
2023-03-09 06:00:00,34.1185,0.0,10.769,0.0,47.0034,0.0,43.3246,0.0,36.6713,0.0
2023-03-09 07:00:00,20.6707,0.0,32.4763,0.0,34.4888,0.0,40.4333,0.0,12.0546,0.0
2023-03-09 08:00:00,12.7273,0.0,5.986,0.2406,32.3502,0.0,4.3177,0.0,25.3512,0.0
2023-03-09 09:00:00,20.5767,0.0,35.0122,0.0,32.0833,0.0,7.5508,0.0,9.8415,1.2106
2023-03-09 10:00:00,12.2031,0.0,11.7557,0.0,18.87,0.0,29.6781,0.0,39.0838,0.0
2023-03-09 11:00:00,34.2668,0.0,33.3565,0.0,35.4515,0.0,30.0536,0.0,8.3433,0.0
2023-03-09 12:00:00,36.0788,0.0,17.339,0.0,8.2832,0.0,26.8821,0.0,21.9245,0.0
2023-03-09 13:00:00,30.4025,0.0,2.3035,0.0,20.4601,0.0,20.4065,1.2737,25.2312,0.0
2023-03-09 14:00:00,19.281,0.0,22.5904,0.0,17.6726,0.0,23.6349,0.0,14.425,0.0
2023-03-09 15:00:00,19.0138,0.0,28.7554,0.0,16.7778,0.0,15.4465,0.0,21.2076,0.0
2023-03-09 16:00:00,14.0901,0.0,10.591,0.0,2.1995,0.0,21.3053,0.3246,16.9541,0.0
2023-03-09 17:00:00,10.0045,0.0,6.1952,0.0,6.7592,0.0,59.5528,0.0,12.6909,0.0
2023-03-09 18:00:00,8.4085,0.0,2.007,0.0,8.1465,0.0,18.8571,0.0,12.9005,0.0
2023-03-09 19:00:00,58.6979,0.0,18.1564,0.0,15.7644,0.0,19.009,0.0,22.0237,0.0
2023-03-09 20:00:00,23.899,0.0,18.6178,0.0,21.4582,0.0,5.1517,0.0,22.1283,0.0
2023-03-09 21:00:00,60.2916,0.0,12.9947,0.0,10.5268,0.0,31.4478,1.2152,14.1885,0.0
2023-03-09 22:00:00,5.8662,0.0,27.8831,0.0,26.6345,0.0,6.5801,0.0,8.8824,0.0
2023-03-09 23:00:00,13.1738,0.0,36.9026,0.0,17.7386,0.0,36.0921,0.0,19.573,0.0
2023-03-10 00:00:00,23.6992,0.0,36.597,0.0,30.4509,0.0,37.2554,0.0,9.2081,0.0
2023-03-10 01:00:00,25.742,0.0,14.8411,0.0,38.5473,0.0,10.5191,0.0,34.7435,1.8078
2023-03-10 02:00:00,22.8468,0.0,39.5269,0.0,24.2316,0.0,26.0288,0.0,20.794,0.0
2023-03-10 03:00:00,24.3908,0.0,25.8332,0.0,21.154,0.0,77.3839,0.0,7.0328,0.0
2023-03-10 04:00:00,32.5581,0.0,11.6426,0.0,18.8832,0.0,24.6293,0.0,32.3526,0.0
2023-03-10 05:00:00,23.6089,0.0,22.7656,0.0,38.1146,0.0,13.5871,0.0,29.1869,0.0
2023-03-10 06:00:00,21.0073,0.5114,12.1572,0.0,39.5112,0.0,27.2315,0.0,16.0233,0.0
2023-03-10 07:00:00,31.3122,0.0,33.3379,0.0,16.0691,0.0,5.3733,0.0,9.3049,0.0
2023-03-10 08:00:00,32.6321,0.0,41.7104,0.0,28.8482,0.0,22.8394,0.0,4.4322,0.0
2023-03-10 09:00:00,18.4427,0.0,9.3854,0.0,35.0659,0.0,34.783,0.0,9.5273,0.0
2023-03-10 10:00:00,27.4393,0.0,10.5352,0.0,9.8987,0.0,18.0352,0.0,16.0156,0.0
2023-03-10 11:00:00,9.9807,1.8044,26.0542,0.0,26.468,0.0,4.7554,0.0,40.0454,0.0
2023-03-10 12:00:00,20.0684,0.0,9.5565,0.0,24.5426,0.0,30.6186,0.0,24.4079,0.0
2023-03-10 13:00:00,31.1824,0.0,10.9851,0.0,3.8973,0.0,27.8221,0.0,3.6232,0.0
2023-03-10 14:00:00,21.9997,0.0,14.6496,1.7921,25.5907,0.0,17.0577,0.0,30.2948,0.0
2023-03-10 15:00:00,24.342,0.0,9.5062,0.0,47.0112,0.0,27.4989,0.0,24.4695,0.0
2023-03-10 16:00:00,8.5909,0.0,11.8874,0.0,17.3486,0.0,20.4858,0.0,4.1775,0.0
2023-03-10 17:00:00,12.831,0.0,14.8861,0.0,16.8543,0.1526,11.0436,0.0,27.1084,0.0
2023-03-10 18:00:00,9.2176,0.1646,17.9683,0.0,6.3357,0.0,21.4026,0.0,7.1791,0.0
2023-03-10 19:00:00,34.2979,0.0,10.5834,0.0,21.3173,0.0,5.4778,0.0,30.7143,0.0
2023-03-10 20:00:00,11.9662,0.0,16.263,0.0,29.1531,0.0,25.3743,0.0,11.6033,0.0
2023-03-10 21:00:00,9.1096,0.0,20.5093,0.0,12.46,0.0,10.6961,0.0,12.6152,0.0
2023-03-10 22:00:00,18.4392,0.0,11.2292,0.0,9.1157,0.0,29.9996,0.0,15.8659,0.0
2023-03-10 23:00:00,22.543,0.0,31.0568,0.0,24.4464,0.0,14.5132,0.0,24.6797,0.0
2023-03-11 00:00:00,18.9498,0.0,13.9363,0.0,19.0591,0.0,36.589,0.0,26.8051,0.0
2023-03-11 01:00:00,31.0613,0.0,20.8142,0.0,27.5114,0.0,15.2173,0.0,11.7071,0.0
2023-03-11 02:00:00,26.5342,0.0,27.4936,0.0,14.5254,0.0,24.3244,0.0,18.0165,0.0
2023-03-11 03:00:00,32.1291,0.0,23.0814,0.0,13.6189,0.0,15.6923,0.0,22.5673,0.0
2023-03-11 04:00:00,20.7342,0.0,28.1486,0.0,22.0664,0.0,12.9043,0.0,43.4482,0.0
2023-03-11 05:00:00,40.1562,1.6827,18.8027,0.0,41.1122,0.0,0.0,0.2659,4.4471,0.0
2023-03-11 06:00:00,13.6235,0.0,50.3048,0.0,11.3683,0.0,14.2614,0.0,40.3993,0.0
2023-03-11 07:00:00,24.9593,0.0,9.9126,0.0,42.5055,1.6997,19.5972,0.0,34.9234,0.0
2023-03-11 08:00:00,44.6284,0.0,16.5791,0.0,31.9499,0.0,24.8124,0.0,44.2366,0.0
2023-03-11 09:00:00,16.9245,0.0,30.9132,0.0,18.5621,0.0,25.9114,0.0,1.2494,0.0
2023-03-11 10:00:00,16.7713,1.6158,31.5305,0.0,18.49,0.0,9.8814,0.0,29.6765,0.0
2023-03-11 11:00:00,1.8135,0.0,22.1635,0.0,13.6922,0.0,33.8923,0.0,6.7709,0.0
2023-03-11 12:00:00,34.0574,0.0,27.0219,0.0,29.5799,0.0,22.8353,0.0,4.0633,0.0
2023-03-11 13:00:00,21.8893,0.0,23.2727,0.0,10.3486,0.0,17.6687,0.0,12.6265,0.0
2023-03-11 14:00:00,13.2858,0.0,9.2943,0.0,9.5887,0.0,12.3196,0.0,18.847,0.0
2023-03-11 15:00:00,20.0242,0.0,18.6521,0.0,21.4419,0.0,9.3277,0.0,18.0078,0.0
2023-03-11 16:00:00,8.8658,0.0,14.1214,0.0,12.2772,0.5038,16.0177,0.0,20.973,0.0
2023-03-11 17:00:00,3.8333,0.0,16.0978,0.0,25.5696,0.0,22.2465,0.0,7.7859,0.0
2023-03-11 18:00:00,29.4614,0.0,19.995,0.0,12.8092,0.0,13.908,1.0326,25.4544,0.0
2023-03-11 19:00:00,14.0221,0.0,21.3302,0.0,2.4702,0.0,30.2848,0.0,15.4505,0.0
2023-03-11 20:00:00,21.7944,0.0,18.6356,0.0,26.2527,0.0,16.6931,1.7804,19.5198,0.0
2023-03-11 21:00:00,11.5593,0.0,9.5423,0.0,13.0035,0.0,11.5541,0.0,45.2333,1.5552
2023-03-11 22:00:00,13.4305,0.0,24.3663,0.0,29.5581,0.0,19.3581,0.0,24.1451,0.0
2023-03-11 23:00:00,26.4606,0.0,21.1789,0.0,7.951,0.0,7.0461,0.0,16.7635,0.0
2023-03-12 00:00:00,40.0902,0.0,23.1539,0.0,17.2241,0.0,12.8226,0.0,12.4161,0.0
2023-03-12 01:00:00,11.1595,0.0,5.5965,0.0,34.8768,0.0,14.8379,0.0,18.1757,0.0
2023-03-12 02:00:00,30.551,0.0,22.925,0.0,26.2011,0.0,22.5088,0.0,30.7589,0.0
2023-03-12 03:00:00,28.6904,0.0,14.2979,0.0,14.9964,0.0,4.9558,0.0,17.8139,0.0
