HourOfYear,Reg_MCP,Reg_LOC_Adder,Spin_MCP,Spin_LOC_Adder,10MinNonSync_MCP,10MinNonSync_LOC_Adder,30Min_MCP,30Min_LOC_Adder
525,14.246637234984284,1.740429707288964,0.0,0.0,11.354417556405135,1.3448805425277488,15.544279137099487,0.0
526,28.605389333483796,2.278508248296406,18.42090156641471,1.916247195209469,7.365075090624296,2.0695123257327315,7.573998849359491,0.0
527,20.479153352055327,1.9161322751949381,6.010774952764053,1.859018302555487,11.25667249694554,1.2218901574368888,0.0,0.0
528,9.455660810600472,0.0,0.0,1.171830743647085,6.4458254575892076,1.2491089149950316,4.747351210300955,0.021614634811258818
529,11.100311377387104,3.139855631458012,8.18835897369561,1.8603515750281283,7.507205572618223,0.8390557399501047,0.0,0.5568421900077064
530,13.945136412021037,1.7619430962354214,3.6295048351293673,0.26345762297016617,4.923829372010493,0.7865547433276984,3.0974322076543617,0.8105118785199693
531,9.965705093357245,1.1093418542527205,15.885387580394102,1.2990370810036798,4.920198373544525,0.8747009201145958,4.927619523373268,3.8845677762201007
532,11.350569464027329,0.0,8.565864368560792,1.882930858460588,6.832562669851649,0.07820561566532266,0.0,0.7979014465514355
533,14.946162721860656,1.6554156567862257,14.72214032876423,0.9297833049687029,46.93598270332589,0.13850378926223236,0.0,5.3645904738379135
534,5.254098286177328,1.3360006918707512,28.157101783671003,2.9020374185698947,6.724304043720355,0.0,6.519340689429114,1.6292911541562092
535,24.375136691138028,4.228241565902244,0.0,0.0,10.852677269824454,1.2969884285597941,3.7633914554663606,0.7180214855062739
536,25.90865655042723,5.628187964493152,28.35171802742904,4.0383578318184865,16.058549641156922,1.492857652631785,9.159734226484455,0.0
537,0.0,1.8805636523284839,21.206754641227512,13.974226073719699,0.0,1.7682369080240619,1.4291467454778446,0.44827777297440274
538,21.360233026237474,2.4898241700021515,30.88928246726299,0.0,12.300103967412916,0.9852452281943701,0.0,1.5922411220774535
539,17.189654847417035,1.2789459179114762,33.77510435853765,2.077624763663079,9.441448160280881,2.284695887853861,10.381010216420457,0.9295125117742116
540,87.27371482968242,4.757312618200739,25.80642936939469,2.5029326947652253,13.261146565207007,1.5780245645873558,0.0,1.302991605579339
541,16.177495466596707,3.089621411362798,5.626002704192916,3.7694224271708414,1.0385760135936613,1.4968760809331618,1.501478804811032,1.6703441892029618
542,18.332819369548737,1.4906570273529254,14.637707358454213,1.1359496250317025,9.927447650998792,1.1932265181423725,0.0,2.1828244211512615
543,25.607820361979165,2.0039483156090836,35.05953201627243,2.035789894703245,12.306117556617355,2.1173128107893326,12.736005046227174,1.367660842631443
544,34.32220099054918,3.1476257939936954,20.63793484131516,3.1893887306150646,11.993201053561592,13.514297638903615,0.0,0.3579966962848251
545,22.21090727323149,2.489112109571688,23.706515621808443,0.0,19.020005267168138,4.093195428100423,19.030860214531316,0.0
546,134.24634596007857,5.60038209606383,48.74762930776599,4.711639344645828,19.925299719966116,2.0433120632963964,17.58689962119429,0.0
547,25.10865712958623,1.2464422598534874,0.0,4.040916283711482,0.0,2.117156228601865,0.0,2.9438127935906704
548,12.028271672012483,3.3999312210533272,62.89322537668979,3.4050287272903277,0.0,0.0,0.0,2.8292195664905684
549,15.664325640495147,2.217070762046983,18.513554696231804,1.6005295049070467,15.192409822687315,2.0139293065743074,1.607769021894334,2.2913566979323097
550,14.3547213763532,3.3476143963945577,34.825071873146975,5.044048281982378,10.175945690422434,1.3807121564339955,16.295143780076828,1.4656035706555854
551,16.180532135615817,1.662124143210609,25.612227939405,2.781538540180154,10.51256785761807,1.4349827749622004,39.95809996490488,1.1625959846934557
552,14.016740039733905,1.0860924123166376,11.578841022007671,0.7184065194850843,0.0,1.3244002736549638,4.36534536600684,0.6439862163557953
553,14.043762613997512,0.66706388895616,16.54932770167007,8.658926617059864,7.7788747199337065,1.0316465088834357,4.056580453491584,0.0
554,0.0,1.2717508379989095,11.310776529086297,1.0873218399592228,7.977874442969646,0.0,4.886420119439718,0.9131745877412906
555,2.0576206703033453,0.8202222574614946,17.827828493618576,0.9935406886800162,5.138112682753777,0.6472471227055595,2.797944407215434,0.66918325032169
556,5.501159578144286,1.3258005682190062,12.828223230800129,1.3291436682497468,6.243728564997704,0.7046141097799421,1.7671493785369152,0.7709232929171744
557,8.243628095007034,1.4742222739479205,75.6628022934157,1.345438041693996,9.300206789934562,0.3999417705842635,2.91409974196167,0.14886290214116657
558,8.294230492532991,2.171834818202125,15.779534542426846,2.8614407720707002,10.401243854328461,1.6845725974179675,8.999988181642012,0.0
559,15.78344015179457,3.437674823465065,0.0,2.852428176213184,11.765604357114299,0.0,0.0,2.00680960105636
560,5.602028576733974,3.020157093612275,16.539237762444916,0.0,6.972068112064195,2.4985011737589273,17.541272517975695,2.6846931852883373
561,10.123274125898572,3.991947594161663,29.019459318737884,4.008861214048272,16.28581616539303,1.2209330865237438,0.0,0.0
562,0.0,4.79294416529389,0.0,5.213451795995769,11.983239258679896,2.4029669900456327,6.167773961089489,0.27569689660831115
563,20.19609273332142,1.9121775423999285,43.7828868982387,2.8186073924534587,12.731757082246359,1.4799309914705536,4.931360715696344,2.028633865534399
564,18.908352334577135,2.057257344138007,27.247883244116395,3.68137249418096,18.410486979865713,1.275033350765005,0.0,1.9771922191758455
565,24.62531624528516,3.3076124573671595,20.805969030314454,0.0,9.407699551558036,1.8461630289358697,10.890975499042849,1.158660510910047
566,18.78099124258036,3.2864871825393522,22.787970065991033,2.927545196180513,6.446418073756154,1.0465833433563316,3.4381815136232343,0.0
567,25.0163812254887,3.1048140446797134,0.0,4.055161882526923,67.83860590836417,1.4353171478282347,10.121597816426286,1.3087234560728294
568,0.0,0.8809969823762193,29.398244176403946,3.6080220240376466,14.905064475074951,0.7978746433964722,11.625706379855023,3.006568523688684
569,35.51240751602674,1.7592967842194036,18.405988605274977,3.6291097964884638,7.85098029914697,1.359957281350256,0.0,0.0
570,19.21920413499858,3.28554868385077,42.652397767018066,0.0,143.91333729819843,1.9338907598347186,0.0,1.6313296894417013
571,30.9036333609672,2.826405947602122,25.079924317964455,5.116761845914142,8.791296204463249,3.310926829219524,18.263799930105336,1.1074278016823218
572,29.65389811064687,3.8838290932741573,41.631074599563654,3.6906893447092664,10.547493614028983,2.8452463466197533,0.0,1.192481004806098
573,24.31435860060369,0.0,24.614930441115924,0.8640146644506184,11.604486349711063,1.3030362307705003,0.0,1.668290611020008
574,15.830771587865826,1.7080674722185814,0.0,1.3654715714632653,5.455627381792156,1.161149902603421,8.959953430712945,1.2936796084051312
575,22.186103440811554,1.8853010552025937,19.85432560942403,2.7648977906632326,0.0,1.1857873082290038,5.097014083442602,1.8754174785668238
576,9.688796485640996,1.1343141810615809,5.34133285424596,1.8321062723967267,11.761750883484371,1.1316912267384303,3.186600800105151,0.8459842824741265
577,4.784794435767284,0.969001492151508,9.715547778486552,1.3689917974831787,0.0,0.9488364976723482,4.585560763195972,0.530986808185047
578,8.248347048051421,1.102308445092116,15.676403789122348,0.0,8.617880461325758,1.0181353187240607,1.0045548462377438,0.0
579,15.076814962306985,1.7733648594816354,8.52718194011972,0.0,6.93601384690803,0.4529316860848602,0.0,0.4769014224161995
580,0.0,0.5588972129172459,6.998857234451691,1.9210762668315082,8.882395775673913,0.7123532896887331,3.5296465242751327,0.0
581,6.067289127960444,1.5474651262476,8.531927753976731,2.31862358842201,4.590909459622966,1.1919506169510599,8.078360921938906,1.3444949975828233
582,12.806890276904765,1.9758265227120075,24.43698116116465,2.4092922472815315,6.036718747851128,0.0,6.699839756608848,0.4092742154453613
583,8.191069615481405,2.2229747982066446,23.384579846041905,3.560091957321082,2.4206540972060107,1.6126793586236554,4.894483017996771,0.0
584,7.253409886873767,0.0,43.10420567606656,3.728969817917386,0.0,1.2844832576864371,0.0,1.047479382085317
585,71.49200625859847,3.4188474419078836,20.813600871325917,0.0,8.610316344212908,0.0,9.46733000445105,1.963299971916757
586,30.422259521839614,4.443277293253618,21.64104321369173,5.684750401916894,14.98632054194444,1.458086295098739,9.139898436620458,0.0
587,15.376343949861216,5.328289477226609,22.52534825660275,2.734793251602118,8.540951043484837,0.0,9.303177021294756,2.7592479702425647
588,0.0,1.9268748079623648,0.8553139521772521,3.199002738837141,15.007228976977965,2.4133716020774902,2.6813672011053598,7.909105029808643
589,23.483712301388397,0.0,18.838982851038256,3.05858257140403,8.596447022397168,1.2280066044969091,0.0,0.0
590,2.565118645849093,3.3045245396876877,17.998807915594412,1.5369358368461687,9.168242456889313,1.4212097091188478,8.194402446031313,0.0
591,6.577253406476712,3.6909294981920273,119.31358347994855,0.9715089185073977,15.13635759050058,1.2466045972605415,0.0,0.0
592,24.339693180044804,3.5860861231930765,45.11337570172172,3.712425684265745,14.325461924728383,2.149984490951931,13.18620844174581,0.5481727343891964
593,22.88402966226949,4.152032113159028,44.74781616959221,6.525878013982932,22.702445896086093,1.9439539768231322,0.0,0.0
594,44.540166243674136,3.9227343136619783,37.84348704101642,3.587137057850337,17.64967896115223,3.55283646013008,7.573069394998988,1.8656121739354352
595,8.515666595411016,3.140299677510392,37.53631619002913,5.4205700656639655,8.21905128627982,1.077988135957466,0.0,0.0
596,30.952280451883524,3.5614259380009474,35.82000072846754,2.8707501020925204,12.20527423481424,2.3805682492644524,14.212908675911867,2.0561448851383575
597,15.225715887011225,16.42680398183608,15.403114762200964,3.2441027332918084,11.086906081038444,0.0,9.21982634015192,0.0
598,12.844581502333474,0.0,12.353296219466348,2.6658804744024964,8.59235437646406,2.503286254381078,40.701856398748916,2.7974853244728033
599,9.365968533272781,2.669637044959042,26.576365851594222,3.494534499924798,5.898091912934598,1.0989771360012734,0.0,1.2994613857948427
600,17.286656365598276,0.0,13.231651682370849,3.4741897566855338,13.205096253313432,1.5500319276552257,1.246343796187057,0.445215531756213
601,0.0,2.236764470812406,14.223883001217398,0.8994777114559628,0.0,0.8018676689270507,0.0,0.7292799297763396
602,8.801020714563624,1.132778723558472,3.8064394737409626,0.21600732419941676,6.986890608408034,0.8968621415162569,35.24802974679737,0.8582655540534093
603,7.30878244789442,1.0143642869380258,11.131991392234497,1.2905303484400692,7.182814220426572,0.8332218257585607,5.697854084527433,0.5990436892883962
604,8.66787990932915,1.079312003356247,14.399411428817166,1.3405409986079955,6.608989719391172,0.4372749931442215,0.0,0.0
605,11.857389691556772,8.67554695562057,14.849289989038597,2.000172266146755,6.9152537379512875,0.28618467658943647,0.0,0.5728833756906758
606,21.512248522906987,4.3117767819062145,17.1864226011754,2.4976691855590674,8.811702934627059,1.5144107372521751,6.322723586487585,1.324553658883146
607,0.0,3.908399286705281,10.308094690615848,2.360592876074317,16.810346927736635,1.3336457349343116,5.763688316272136,0.0
608,21.16393691450063,2.33814244036545,19.300646924548488,0.0,9.357470502246878,2.652947636733951,6.842124710281006,0.0
609,23.897463769948967,2.8914385286100917,11.270279642329184,3.1137286700068865,17.587239900060524,0.0,13.607374667406656,1.524368518175969
610,26.575018464308727,4.836948523153763,23.145336042653682,2.742660431788411,10.722074348255767,1.6566461446616096,9.886050826991898,1.7258081826323086
611,16.961404127701933,3.1760900231933884,28.693491051902157,3.6994316658715247,11.724751800988031,2.6937888251585957,8.483884949082066,0.0
612,3.486401634695343,2.240778434940856,47.99218731344479,1.2651157925230125,0.0,0.5558107560282965,0.0,0.0
613,28.12321787518494,2.858141317032231,19.352982502824645,3.871483655544353,7.646833597730419,0.843475043527703,0.0,0.0
614,5.63480631104122,1.5989102951582688,30.098621306915152,3.357393311089929,7.072270478501913,2.22536749506003,0.0,1.3191784833841942
615,15.18646254717209,3.645587750679168,28.887681965127562,4.704001930625848,0.0,0.7347659387491912,0.0,1.9486910749049182
616,19.076652501986956,0.0,19.962680270049397,0.0,0.0,2.1782161905516073,0.0,0.0
617,39.52755073506177,4.255866216700317,32.93090365537039,5.572599109163204,14.89906010368779,1.5459278950563824,24.63045748572025,2.936071977863434
618,26.383480584888368,7.58183401965101,48.50779615316865,1.744456891442485,13.086086541799894,1.4325441855075236,0.0,1.2839287148202758
619,0.877095979193177,2.2065136482581806,27.876682236548252,3.1513993814221872,13.009908985986115,2.9572817610477937,10.38179502726976,2.7369021828994105
620,20.69689508395449,1.0466236912788385,11.939804192306086,0.0,0.0,2.0018811907585436,8.821578253451705,0.50928734276168
621,14.360674837937136,2.8557908096773477,36.489434815642156,3.193700200349474,19.335565915748493,0.8250230387610095,7.4506404603853955,0.0
622,23.928761786407808,3.6644882544658457,0.0,3.1781760673205284,8.239970803954401,0.0,6.530304230324545,1.685308388896954
623,13.519891051429582,2.4171051085254778,17.37150566595993,0.8414955356071591,3.656360780780882,1.4830323070722042,8.202825404502507,0.9983987813643853
624,54.02702952324818,0.8236187307860378,28.929690874148843,2.6055675358701267,10.95341630439837,0.42548853704355377,5.888718918821102,0.971558449621639
625,6.856732374563133,1.4896493492508152,9.160313544918576,0.935214673863917,4.394098869076999,0.44524691000377775,0.0,0.0
626,5.277015215514158,1.3599313892452005,6.8607718494853795,0.42400619865040234,4.230655776293227,0.761113906404196,0.0,0.0
627,7.273453307419558,0.9244182121348473,9.755912714988893,1.2949342890693842,0.0,0.8447424987027611,2.125017151754175,0.16541473734746942
628,5.707967635864884,1.0606117956998833,0.0,1.0583125926204824,4.428936141795535,0.7855188942098295,3.636448848402916,0.0
629,4.461099342319308,0.5898111050792371,9.126056342981546,0.0,4.727904796809062,0.501885366908174,4.1770831650295275,0.736207651123584
630,13.08570348193428,8.948628888306438,11.785396149446322,1.2131575613996304,6.36979563803347,0.5219996049493147,0.0,0.703657715999575
631,13.891225059392648,1.944893193894701,0.0,0.0,7.8343275162988535,1.1176285618582202,3.396263550792712,0.0
632,13.266209155933478,2.1140569472571387,21.76238496532282,2.6154752025964543,9.848058781494775,0.9163352888929753,5.457120803859428,1.2204982668801565
633,0.0,2.973493374512123,0.0,2.398117825130798,11.24713690324748,0.816361129935769,0.0,2.084627777196207
634,7.322128267392051,3.438421459339041,26.788890894376532,4.091688252591921,12.959080374153745,1.925702931049983,9.56237812189028,1.9599822474864177
635,21.004987203631845,2.9010712433983854,26.480876123209008,1.3376533587187667,14.084998508717616,1.5158568234618397,0.0,0.0
636,14.357266051740575,1.1975413489138196,9.899042662866416,0.8205477537657859,0.0,0.48824539209893497,5.910692783382602,1.4393439376048778
637,18.32951335629466,2.6649957574190157,17.259417112994534,1.739466457709072,11.333501698687298,1.7856174778603302,3.6873509101567574,0.0
638,12.275321702218369,2.8395914412054575,12.692282106476778,9.382154429126238,8.59472306299831,1.0198028502343004,4.298273730947582,1.025140359217902
639,7.682063140963643,3.5035856968833063,0.0,1.4746032929886461,0.0,0.0,0.0,0.6039773131200996
640,15.931988461880115,2.0400128415900443,17.796186465096877,2.304811099530579,17.60939403802845,1.198361182229828,0.0,1.1919949617665875
641,17.63196073832619,3.3864818842316375,22.752531900918413,2.8711103344342215,8.602273381793722,1.6909726152811262,0.0,1.5358802590581897
642,11.237385907710456,3.1761964116400825,19.516797350858873,3.5519861785848597,0.0,2.311024315321095,0.0,2.146433581576443
643,27.758921984931995,0.0,9.52637954524423,3.6053987611620193,17.578328067096432,2.055719799865902,15.62730662145967,2.4480807915778713
644,15.980163187305886,2.642607519463924,155.09317284669615,11.494842594965716,7.578427605141726,1.2671116664496127,35.464878292741446,1.042116414926254
645,9.575878145527238,1.420812147601203,50.18996944227076,0.0,8.123558167964637,1.1538672486456425,0.0,0.5535800637218563
646,8.7026437056747,3.3749995357348612,25.01650580561995,0.0,4.544101750630714,0.7351607526966238,5.324761743357328,0.39184527155566545
647,5.047275315225201,1.3062437145537138,0.0,0.9791710186172192,7.647779470762394,0.5290512003315349,0.0,1.1133049957976568
648,9.05228414546913,1.3692669358656469,5.772577155173535,0.9761274510079496,2.5510936305536043,0.5416706977062782,0.7385079051719146,0.5521115943424804
649,8.083081174551138,0.7846067731725247,5.420772491520726,0.0,2.991262034569932,0.23547237977966468,0.0,0.0
650,5.873392378884814,1.406004553699822,0.0,1.2014198069818034,2.019074921341897,0.08674087809934905,3.170544782794862,0.0
651,6.234554046674576,0.6301479386724045,0.0,1.1730847781818097,1.6126456295615745,0.6423792598673514,0.0,0.4993788299448887
652,9.167303799358429,0.4396850529344452,6.609740455258344,0.418792243976471,2.640286026890485,0.5898682893536418,3.525905892660492,0.0
653,8.898443908654063,0.0,7.227816403290223,0.0,5.088442194798945,0.8382685844568375,5.211924945177878,0.6753701730766168
654,13.516038855602233,1.582330259644736,5.650847098777822,1.489569423822499,6.845954450174473,0.9337728626422656,19.599704091368796,0.9224454064675892
655,15.298829724308877,1.1670752632087322,20.513496675777382,0.1805062255342647,8.037589030768476,0.8104474304775315,3.5200353643106177,0.0
656,7.5892946489465185,2.319453903047535,6.879580225834757,2.2494747175917853,6.943588655053837,1.2217803594997427,0.0,1.1839218750272895
657,14.485479212072399,2.3351552237798043,25.997853957648736,2.7649133949346303,7.369197827749455,1.3812753745401127,0.0,0.732886010038525
658,8.582286171638255,0.8574679655395075,27.212477478954327,2.4575023463616854,0.0,0.9811577587872494,0.0,3.498894129812927
659,6.267042826883677,2.4199050183661153,11.016050820307841,1.3161108152897731,7.9517628945929895,1.343931189825226,7.030866107054404,1.5634696221740467
660,16.592468278425585,1.5534075461519041,19.241827612553454,2.0701526981505296,6.6834257056033035,0.0,0.0,0.742907427115055
661,6.688544823540827,2.1546048698721014,24.25306634610191,1.4765335551305436,6.896919375326413,0.9591111619457761,2.953015228240978,0.0
662,11.929125351286194,2.069745486813318,28.107515099769014,1.073753853466972,5.98536537706266,1.168433093685002,9.547749708207023,0.8757644728974385
663,10.063930478748524,2.3372374803228615,12.542212490027962,2.375594190113394,7.7703592081654635,1.66696753442417,4.1280607812842955,1.3084401952680518
664,0.0,0.46019051277406214,8.047629803930967,3.0239251570637755,0.0,3.8223605121120006,0.0,5.234203913830618
665,10.407574751850918,3.838971466485629,14.355546425410331,1.9712655686804825,9.916657219646593,0.7470003057808885,5.259451951568163,1.8752855900536596
666,11.140982939154842,0.0,28.4632952742075,0.7072625915064804,13.264855651342266,2.3149375478562635,7.750491282969554,0.0
667,14.48076638836869,2.347110974332644,13.200819189963118,2.447230481959389,1.2235777096604687,1.399713008930447,0.0,0.0
668,0.0,1.7049146245864866,25.090698402082,2.1612157646928236,11.316693655810894,0.0,4.620696128714141,1.823502040362575
669,16.610473531773668,2.9296301503368363,15.658134646322551,1.8886898873184388,5.663503838511426,1.7226517337605773,4.569667092672218,1.1357963155832669
670,4.1239778042060315,1.1466136291084628,18.74907679430308,2.632881880144108,7.364572509769594,0.11432803789707188,9.528285990559429,5.651434624848034
671,11.804094241454854,2.440931813122051,14.848371777869307,0.4319870420425504,6.090318768600129,1.0657669385599984,4.709893712000699,0.45460273498943565
672,7.385298453993081,0.37468648091244405,3.445162507326897,0.0,6.6423827583295445,0.6001730328403547,5.1177088521135214,0.6833301163264945
673,9.673530307545363,1.2087701414367795,18.30266249956304,0.0,8.824857340087556,0.7798365210963264,4.5445543715071395,0.0
674,10.411218817101371,0.21667145679647776,4.9493037540278735,1.5495926951666261,7.324358608808199,0.6837394035454499,0.0,0.23789093962893418
675,8.368181837365354,2.1132277780485125,17.253424731240404,1.871170343801826,3.1126108165743127,0.40187375682171117,0.0,0.0
676,6.048227497023656,0.7550042453666752,13.863399976065562,2.0058135564010313,1.941648105200396,0.4440090283486583,0.0,0.8804207382811584
677,1.9930543413534623,1.8717067097031435,19.831238810780075,1.2540439269764745,7.327681148783993,0.0,4.917480515396314,0.0
678,3.742947275726884,0.9969445528910248,13.348608977091153,0.0,11.138404474214191,1.1252897851706185,0.0,1.0062157609145859
679,23.37583339010078,2.765744678612796,29.21852787086726,1.3051600135041903,11.662959177266005,0.0,8.20260718431831,1.3483385561838368
680,20.48387998854487,1.0779548086273156,33.88323361649879,0.4009377603522738,15.285608553468258,1.6914040733223157,0.0,0.0
681,22.07265726783609,4.42013800364648,9.335610615201722,0.0,14.61944594789331,1.3942328913114446,14.39447630967807,0.0
682,18.31050883418962,4.0275437426817025,65.9987986002577,3.5337804361477816,9.940811185476974,1.3044817982422208,12.354471371500678,0.8536090962950924
683,13.481710918329465,0.2061929947901168,0.0,5.255995854939298,13.087182858580062,2.243231327347585,0.0,0.0
684,0.0,2.135089801989116,35.39519432542471,5.528718984434156,0.0,1.6328809505235922,8.70368432634023,0.0
685,12.0020146496413,2.907708175366379,0.0,2.9853892599160936,13.142362386261084,1.4853369433525214,6.659609582582754,0.0
686,0.0,3.0855102145702102,21.045343140264087,2.8018551606529187,10.63741695629308,1.8973045552742835,0.0,1.0125269673058375
687,21.615605143180446,2.877495679243566,28.95281224027515,4.252998498021434,11.88527069566895,0.8744708336381071,8.789000014035562,0.0
688,0.0,4.6058532818783675,23.588573363536476,5.199085394880502,16.137858623391867,0.7912944276886936,8.094057171972747,0.0
689,8.961394423148604,2.875460111196663,42.22773340941653,5.184433412296651,11.717390877386277,2.0653085541167657,18.034242802565423,1.9060624393948964
690,11.804571966780943,2.861687612049048,0.0,2.9485651000431177,0.0,6.652343225373917,13.774777117943865,0.20437422447904335
691,43.093407677993085,7.622110721820593,28.997659827592482,0.4918476177854375,0.0,0.9997828845829175,0.0,1.939457418345359
692,25.466510992734868,1.7180125682285476,33.79376891878409,2.9542805339894405,21.468505959190665,1.9283855351786612,19.144685244662043,0.0
693,14.624698630549366,4.632808189430786,22.014172034839504,2.934807904646065,9.071245068677905,1.7976067718509856,10.455657289419126,0.0
694,19.990101818066616,1.792312299918454,0.0,0.0,0.0,1.6265339012297153,10.417074888276789,1.14391999481708
695,14.843954309607131,4.306631211191371,18.154543475008893,1.0881477117002676,12.631789963545648,0.0,4.096189801551921,1.4397734236846071
696,17.06437455213321,1.8641606787622143,14.056545622220863,3.189034838393242,30.55548173253974,0.9832864946758484,2.9820422598254313,1.4821788210088538
697,6.303483479116784,0.9488221318199997,11.39169627130303,2.2100714411015505,5.901298583317698,0.9687331749243321,3.912505391347727,0.95388936890046
698,7.073844492533008,0.7118187401727079,0.0,1.996290356027154,7.163260455398085,1.1502416169555953,4.905157249481708,0.6735799663895161
699,0.9160151351225914,1.4907956628423282,0.0,0.0,4.360915658525361,0.161225803344847,4.389927561448734,2.0678480035094844
700,5.343607337967083,0.7009841228498427,8.648816106309365,0.7177533627278847,5.8466628632632265,0.9196732149238156,4.628989407846817,0.47308528309717235
701,6.640676614521008,1.5391137144722757,52.92886790125937,0.4800041462476365,6.400443720005957,0.6593308382875698,3.3495973818593763,0.28337568687808745
702,12.244017601025394,2.891447504889097,11.790395210984943,2.70213585967397,9.159957238263827,1.2247077803065205,0.0,0.3399247034696665
703,0.0,1.6320463495415631,19.452481956415763,2.3553357421277945,7.648384895163167,0.8411706586385698,0.0,0.9895696946995073
704,24.042574118369675,3.049132040233984,34.420428691499005,0.0,2.2466536220371047,0.0,13.578918649994826,1.247506777938041
705,31.700092713723063,4.542413090372122,28.282780580996537,0.0,23.05178492561118,1.483447003934343,0.0,0.0
706,16.678896505683294,0.0,15.026424439886837,2.879544518957606,7.976044257129474,0.7701066836825121,11.233482749211847,1.2261296279595058
707,106.35148060775526,0.0,13.021017228584654,0.025703131493347915,14.496547601121843,1.1153024319340494,7.069334897570396,1.5075230965512603
708,18.910997464918335,2.912180249332675,12.116809814395086,4.1957624358525525,11.403131535398268,1.093283390774046,0.0,1.4764188330295056
709,9.45459009823172,3.6313664501214125,20.34122859633383,2.0103695641510613,0.0,1.69250083844721,0.0,0.0
710,22.436688853700442,3.3966622853127264,15.153829083882766,2.455247220327947,14.001472770493896,1.6460881396277118,0.0,0.0
711,24.68397548714521,2.9498368741122483,32.57665549451214,4.024976147947871,15.537797385264112,2.0628662814726724,0.0,1.811371974328682
712,21.079677913660003,3.5056536655562405,33.31669643304565,3.7347152594504696,16.92944290163908,0.0,13.84816270216808,2.5341752674388953
713,15.66241342818842,0.0,16.240953805568306,6.079451554371375,20.383723548500342,1.045806062160414,16.581348075066675,2.0400233979452564
714,35.09246048560407,3.738099908121479,24.83136078557377,4.780516059260059,9.994141200184332,1.796868640406659,12.632540297445662,2.649185968410557
715,23.202170837941157,3.692406912499345,33.973481199333996,3.934679726056581,7.957979515045666,0.0,15.145200734827753,0.0
716,16.067329120067786,5.3490843568679125,45.90729383892009,4.253840487125368,13.245679406116626,0.9842173108159801,5.820951170066153,2.0026114867698737
717,20.383243547113487,12.076500343856154,30.68608038085031,1.5941412549560285,5.44813002305221,2.755504935146462,10.251101926642002,1.5581019526896727
718,24.358800160823826,3.678342268863013,20.8198697693518,2.4911891488568294,11.0147117244571,1.5716912680231938,6.705633299219344,1.901692197735959
719,12.861208789774688,1.47674424959046,17.918842452033843,0.0,13.105575188099953,1.1401575308895866,9.215897060445982,1.1321836403290282
720,3.4622986735628194,1.8160331965923602,16.690391486594425,2.4491619284642088,0.0,0.9157966191509379,0.0,0.0
721,14.680048912855762,0.719169138421855,12.741626201367133,1.5718371684675507,8.72434156440346,0.07311599901872187,5.282491788502582,0.0
722,6.125333938407317,0.0,10.070531224059396,1.7308628706377827,3.7474906226686997,0.42384977231798987,6.10139433145568,0.9569322931469222
723,7.284625028714177,1.9242002722796339,14.148018764030672,1.4221494763261604,4.408443503134981,0.8466951646549674,5.66818728096691,0.0
724,0.0,0.0,8.872362190197405,1.2436109143301886,5.843471315173392,0.7655526608413018,5.327253944060613,0.0
725,11.407248945544323,2.2311046278695024,21.18782359898152,1.4923979403652337,7.789861299664201,0.9564597674997404,8.196484577670942,0.7130379186967766
726,20.62513459907475,2.13230979704952,21.38070054103964,2.374622555572536,0.0,0.7292984237681561,3.4039389372070645,0.0
727,25.07666003022267,0.0,22.447209956191934,3.465783839394357,8.469773989688475,7.642546079305762,0.0,0.4609067639021608
728,16.06279095221391,3.69825383922873,47.59213575605822,2.435592613970538,0.0,1.6782587975492251,0.0,1.1899875599895857
729,20.21742006301428,0.0,26.651487230825513,2.306827936358645,14.705905543135291,1.7005897683248132,11.435739354119768,1.7870164708049914
730,30.23015679740645,0.0,29.130393306517398,1.951579473473514,6.541060241555646,1.094474946580729,14.283420069861345,2.1160629815903507
731,13.191880268411555,3.6563357549243767,0.0,1.9669265184266012,9.395792977575805,1.940496769138885,0.0,1.2624118709462873
732,31.512846298270453,1.232464823834459,24.87981001082629,0.0,7.812588164841322,1.5529803473382893,9.26838830766961,1.0427663695281115
733,2.3952891697674565,0.0,18.00696700149886,2.797237728575359,8.106498405998641,1.704836675139758,2.112905505284914,0.0
734,9.845291501000084,4.901580063099597,0.0,5.007327950047083,7.996759239019405,2.0020439326812607,7.848092101115318,0.8811368771268413
735,16.496580125046336,3.5935309048460318,6.034181263586218,5.4844132950707545,30.50271303383122,1.7129206521324705,9.955526148002619,0.0
736,14.696319031646647,3.9226397813203384,14.459982424594633,0.2129038397346935,20.0582824741102,1.4191519263572567,0.0,0.0
737,32.88703638556734,2.642459692588014,11.138917382183402,2.1334130696331397,1.3309589016867178,3.251226559770237,0.0,0.0
738,31.02302882232808,5.122948066925194,16.752445756893206,0.03328380745099841,24.009145541175958,1.2461913242919036,0.0,0.0
739,0.0,2.761675097996864,0.0,5.7464228080557,21.440581626331312,2.1877369741386774,13.760351284498897,1.6855221829850582
740,27.028788940224587,2.9770811685259884,28.96698951515958,3.823835757724065,15.290368107357573,2.391343675494994,5.38708436303383,0.0
741,10.47340910317111,4.112395290718497,28.41767481230716,4.363214868437588,8.827824765699244,1.9592793205565662,6.5301701545047335,0.8571456873571486
742,11.78997106672375,1.9189088235830114,22.387788420741828,3.936742130471128,12.055245771281433,1.6186984886101934,10.456158945702816,0.0
743,11.927026266158453,2.1042156856551335,16.71467885141066,1.8440639344378293,11.955276995814094,0.6942560319062483,6.801005568651065,1.0973361119209246
