Timestamp,deploy_factor_Spin_SPP,deploy_factor_Sup_SPP,deploy_factor_RamU_SPP,deploy_factor_RamD_SPP,deploy_factor_UncU_SPP
2024-02-26 14:00:00,0.0,0.0,0.0,0.0,0.6298
2024-02-26 15:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-26 16:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-26 17:00:00,0.0,0.0,0.0,0.0,0.7277
2024-02-26 18:00:00,0.0,0.0,0.0,0.0,0.7324
2024-02-26 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-26 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-26 21:00:00,0.0,0.0,0.0,0.4482,0.0
2024-02-26 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-26 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-27 00:00:00,0.0,0.0,0.0,0.0,0.7979
2024-02-27 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-27 02:00:00,0.0,0.0,0.5016,0.0,0.0
2024-02-27 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-27 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-27 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-27 06:00:00,0.0,0.0,0.0,0.5653,0.0
2024-02-27 07:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-27 08:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-27 09:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-27 10:00:00,0.0,0.0,0.1386,0.0,0.0
2024-02-27 11:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-27 12:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-27 13:00:00,0.0,0.0,0.0,0.5088,0.0
2024-02-27 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-27 15:00:00,0.0,0.0,0.2219,0.0,0.0
2024-02-27 16:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-27 17:00:00,0.0,0.0,0.0,0.0,0.3881
2024-02-27 18:00:00,0.0,0.0,0.0,0.3504,0.0
2024-02-27 19:00:00,0.0,0.0,0.5118,0.0,0.0
2024-02-27 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-27 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-27 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-27 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-28 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-28 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-28 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-28 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-28 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-28 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-28 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-28 07:00:00,0.0,0.0,0.0,0.0,0.2603
2024-02-28 08:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-28 09:00:00,0.0,0.0,0.0,0.0,0.7248
2024-02-28 10:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-28 11:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-28 12:00:00,0.0,0.0,0.187,0.0,0.0
2024-02-28 13:00:00,0.0,0.0,0.7536,0.1867,0.0
2024-02-28 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-28 15:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-28 16:00:00,0.0,0.0,0.7235,0.0,0.0
2024-02-28 17:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-28 18:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-28 19:00:00,0.0,0.0,0.0,0.0,0.4458
2024-02-28 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-28 21:00:00,0.0,0.0,0.0,0.0,0.695
2024-02-28 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-02-28 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-01 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-01 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-01 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-01 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-01 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-01 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-01 07:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-01 08:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-01 09:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-01 10:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-01 11:00:00,0.0,0.0,0.3789,0.0,0.0
2024-03-01 12:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-01 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-01 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-01 15:00:00,0.0,0.0,0.0,0.0,0.6515
2024-03-01 16:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-01 17:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-01 18:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-01 19:00:00,0.0,0.0,0.0,0.4152,0.0
2024-03-01 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-01 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-01 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-01 23:00:00,0.0,0.0,0.0,0.0,0.5499
2024-03-02 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-02 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-02 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-02 03:00:00,0.0,0.0,0.7348,0.0,0.0
2024-03-02 04:00:00,0.0,0.0,0.4518,0.0,0.0
2024-03-02 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-02 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-02 07:00:00,0.0,0.0,0.3279,0.0,0.3308
2024-03-02 08:00:00,0.0,0.0,0.0,0.0,0.2604
2024-03-02 09:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-02 10:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-02 11:00:00,0.0,0.0,0.6558,0.0,0.0
2024-03-02 12:00:00,0.0,0.0,0.2776,0.0,0.0
2024-03-02 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-02 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-02 15:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-02 16:00:00,0.0,0.0,0.2271,0.0,0.0
2024-03-02 17:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-02 18:00:00,0.0,0.0,0.0,0.0,0.2118
2024-03-02 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-02 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-02 21:00:00,0.0,0.0,0.0,0.4229,0.0
2024-03-02 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-02 23:00:00,0.0,0.0,0.0,0.4344,0.0
2024-03-03 00:00:00,0.0,0.0,0.0,0.0,0.1347
2024-03-03 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-03 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-03 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-03 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-03 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-03 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-03 07:00:00,0.0,0.0,0.0,0.1882,0.0
2024-03-03 08:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-03 09:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-03 10:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-03 11:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-03 12:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-03 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-03 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-03 15:00:00,0.0,0.0,0.2528,0.0,0.0
2024-03-03 16:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-03 17:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-03 18:00:00,0.0,0.0,0.0,0.6584,0.0
2024-03-03 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-03 20:00:00,0.0,0.0,0.0,0.0,0.6177
2024-03-03 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-03 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-03 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-04 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-04 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-04 02:00:00,0.0,0.0,0.0,0.0,0.4508
2024-03-04 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-04 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-04 05:00:00,0.0,0.0,0.0,0.6783,0.0
2024-03-04 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-04 07:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-04 08:00:00,0.0,0.0,0.0,0.0,0.412
2024-03-04 09:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-04 10:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-04 11:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-04 12:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-04 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-04 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-04 15:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-04 16:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-04 17:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-04 18:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-04 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-04 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-04 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-04 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-04 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-05 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-05 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-05 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-05 04:00:00,0.0,0.0,0.471,0.0,0.0
2024-03-05 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-05 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-05 07:00:00,0.0,0.0,0.0,0.3126,0.0
2024-03-05 08:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-05 09:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-05 10:00:00,0.0,0.0,0.0,0.0,0.5795
2024-03-05 11:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-05 12:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-05 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-05 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-05 15:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-05 16:00:00,0.0,0.0,0.7077,0.0,0.0
2024-03-05 17:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-05 18:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-05 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-05 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-05 21:00:00,0.0,0.0,0.0,0.0,0.3552
2024-03-05 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-05 23:00:00,0.0,0.0,0.0,0.693,0.0
2024-03-06 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-06 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-06 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-06 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-06 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-06 05:00:00,0.0,0.0,0.0,0.0,0.2471
2024-03-06 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-06 07:00:00,0.0,0.0,0.0,0.0,0.5545
2024-03-06 08:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-06 09:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-06 10:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-06 11:00:00,0.0,0.0,0.0,0.0,0.1004
2024-03-06 12:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-06 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-06 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-06 15:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-06 16:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-06 17:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-06 18:00:00,0.0,0.0,0.0,0.2042,0.0
2024-03-06 19:00:00,0.0,0.0,0.1623,0.0,0.0
2024-03-06 20:00:00,0.0,0.0,0.0,0.3691,0.0
2024-03-06 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-06 22:00:00,0.0,0.0,0.4479,0.0,0.0
2024-03-06 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-07 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-07 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-07 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-07 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-07 04:00:00,0.0,0.0,0.1469,0.0,0.0
2024-03-07 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-07 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-07 07:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-07 08:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-07 09:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-07 10:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-07 11:00:00,0.0,0.0,0.0,0.0,0.5688
2024-03-07 12:00:00,0.0,0.0,0.7746,0.0,0.0
2024-03-07 13:00:00,0.0,0.0,0.2475,0.0,0.0
2024-03-07 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-07 15:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-07 16:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-07 17:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-07 18:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-07 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-07 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-07 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-07 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-07 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-08 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-08 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-08 03:00:00,0.0,0.0,0.0,0.1727,0.0
2024-03-08 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-08 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-08 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-08 07:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-08 08:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-08 09:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-08 10:00:00,0.0,0.0,0.49,0.0,0.0
2024-03-08 11:00:00,0.0,0.0,0.0,0.0,0.7994
2024-03-08 12:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-08 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-08 14:00:00,0.0,0.0,0.0,0.0,0.6618
2024-03-08 15:00:00,0.0,0.0,0.0,0.765,0.0
2024-03-08 16:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-08 17:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-08 18:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-08 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-08 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-08 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-08 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-08 23:00:00,0.0,0.0,0.1913,0.0,0.0
2024-03-09 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-09 01:00:00,0.0,0.0,0.0,0.585,0.0
2024-03-09 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-09 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-09 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-09 05:00:00,0.0,0.0,0.6655,0.0,0.0
2024-03-09 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-09 07:00:00,0.0,0.0,0.0,0.5783,0.0
2024-03-09 08:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-09 09:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-09 10:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-09 11:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-09 12:00:00,0.0,0.0,0.5638,0.0,0.0
2024-03-09 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-09 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-09 15:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-09 16:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-09 17:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-09 18:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-09 19:00:00,0.0,0.0,0.0,0.5685,0.0
2024-03-09 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-09 21:00:00,0.0,0.0,0.272,0.0,0.0
2024-03-09 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-09 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-10 00:00:00,0.0,0.0,0.0,0.0,0.623
2024-03-10 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-10 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-10 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-10 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-10 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-10 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-10 07:00:00,0.0,0.0,0.2878,0.0,0.0
2024-03-10 08:00:00,0.0,0.0,0.0,0.0,0.49
2024-03-10 09:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-10 10:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-10 11:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-10 12:00:00,0.0,0.0,0.0,0.3157,0.0
2024-03-10 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-10 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-10 15:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-10 16:00:00,0.0,0.0,0.3359,0.0,0.0
2024-03-10 17:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-10 18:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-10 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-10 20:00:00,0.0,0.0,0.0,0.1445,0.0
2024-03-10 21:00:00,0.0,0.0,0.0,0.4025,0.0
2024-03-10 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-10 23:00:00,0.0,0.0,0.3384,0.0,0.0
2024-03-11 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-11 01:00:00,0.0,0.0,0.0,0.0,0.4685
2024-03-11 02:00:00,0.0,0.0,0.0,0.1517,0.0
2024-03-11 03:00:00,0.0,0.0,0.1198,0.235,0.0
2024-03-11 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-11 05:00:00,0.0,0.0,0.0,0.3019,0.0
2024-03-11 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-11 07:00:00,0.0,0.0,0.0,0.3879,0.0
2024-03-11 08:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-11 09:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-11 10:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-11 11:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-11 12:00:00,0.0,0.0,0.0,0.6468,0.0
2024-03-11 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-11 14:00:00,0.0,0.0,0.0,0.6207,0.0
2024-03-11 15:00:00,0.0,0.0,0.483,0.0,0.0
2024-03-11 16:00:00,0.0,0.0,0.597,0.0,0.0
2024-03-11 17:00:00,0.0,0.0,0.3088,0.0,0.0
2024-03-11 18:00:00,0.0,0.0,0.0,0.6645,0.0
2024-03-11 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-11 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-11 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-11 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-11 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 00:00:00,0.0,0.0,0.1701,0.0,0.0
2024-03-12 01:00:00,0.0,0.0,0.0,0.4468,0.0
2024-03-12 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 04:00:00,0.0,0.0,0.0,0.4092,0.0
2024-03-12 05:00:00,0.0,0.0,0.0,0.5411,0.0
2024-03-12 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 07:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 08:00:00,0.0,0.0,0.0,0.0,0.6162
2024-03-12 09:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 10:00:00,0.0,0.0,0.4506,0.6155,0.0
2024-03-12 11:00:00,0.0,0.0,0.154,0.2729,0.3674
2024-03-12 12:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 15:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 16:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 17:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 18:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 20:00:00,0.0,0.0,0.0,0.0,0.4583
2024-03-12 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-12 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 07:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 08:00:00,0.0,0.0,0.0,0.0,0.5434
2024-03-13 09:00:00,0.0,0.0,0.0,0.4087,0.0
2024-03-13 10:00:00,0.0,0.0,0.4601,0.0,0.2356
2024-03-13 11:00:00,0.0,0.0,0.1813,0.0,0.0
2024-03-13 12:00:00,0.0,0.0,0.0,0.3002,0.0
2024-03-13 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 14:00:00,0.0,0.0,0.2418,0.0,0.0
2024-03-13 15:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 16:00:00,0.0,0.0,0.0,0.0,0.6383
2024-03-13 17:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 18:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 19:00:00,0.0,0.0,0.0,0.2801,0.0
2024-03-13 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-13 23:00:00,0.0,0.0,0.0,0.0,0.6794
2024-03-14 00:00:00,0.0,0.0,0.0,0.7226,0.0
2024-03-14 01:00:00,0.0,0.0,0.252,0.0,0.0
2024-03-14 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 07:00:00,0.0,0.0,0.7543,0.0,0.0
2024-03-14 08:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 09:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 10:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 11:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 12:00:00,0.0,0.0,0.2176,0.0,0.0
2024-03-14 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 15:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 16:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 17:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 18:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 20:00:00,0.0,0.0,0.0,0.2055,0.0
2024-03-14 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-14 23:00:00,0.0,0.0,0.0,0.2846,0.0
2024-03-15 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 05:00:00,0.0,0.0,0.0,0.0,0.3787
2024-03-15 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 07:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 08:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 09:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 10:00:00,0.0,0.0,0.0,0.493,0.0
2024-03-15 11:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 12:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 13:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 14:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 15:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 16:00:00,0.0,0.0,0.0,0.1596,0.0
2024-03-15 17:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 18:00:00,0.0,0.0,0.0,0.0,0.5948
2024-03-15 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 20:00:00,0.0,0.0,0.5625,0.0,0.0
2024-03-15 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-15 23:00:00,0.0,0.0,0.1211,0.0,0.0
