Timestamp,p_RegU_CAISO,loc_RegU_CAISO,p_RegD_CAISO,loc_RegD_CAISO,p_Spin_CAISO,loc_Spin_CAISO,p_NSpin_CAISO,loc_NSpin_CAISO,p_RMU_CAISO,loc_RMU_CAISO,p_RMD_CAISO,loc_RMD_CAISO
2023-03-27 08:00:00,14.0039,0.0,26.6185,0.0,51.1269,0.0,51.2477,0.0,38.0759,0.0,72.1393,0.0
2023-03-27 09:00:00,26.9939,0.0,8.0033,0.0,22.267,0.0,36.0811,0.0,3.8457,0.0,40.6766,0.0
2023-03-27 10:00:00,12.5312,0.0,7.6961,0.0,9.8281,0.0,23.9973,0.0,6.4642,0.3035,27.1843,0.0
2023-03-27 11:00:00,22.3344,0.0,11.1347,0.0,33.6135,0.0,22.1293,0.0,18.9668,0.0,43.8512,0.0
2023-03-27 12:00:00,27.2189,0.0,17.0651,0.0,27.6564,0.4142,29.3443,0.0,16.6938,0.0,17.7468,0.0
2023-03-27 13:00:00,12.8776,0.0,21.4771,0.0,29.6832,0.0,18.8352,0.0,35.1554,1.2069,33.4288,0.0
2023-03-27 14:00:00,34.0455,0.0,25.865,0.0,31.1047,0.0,29.4865,0.0,9.8928,0.0,36.5979,0.0
2023-03-27 15:00:00,28.7058,0.0,7.1279,0.0,26.8824,0.0,34.4454,0.0,12.0089,0.0,17.1334,0.0
2023-03-27 16:00:00,16.2814,0.0,24.8541,1.5058,4.5779,0.0,28.3805,0.0,23.0253,0.0,17.9313,0.0
2023-03-27 17:00:00,16.9085,0.0,20.8725,0.0,16.2672,0.0,13.8269,0.0,29.1941,0.0,19.1229,0.0
2023-03-27 18:00:00,29.7174,0.0,20.3843,0.0,2.3911,0.0,12.7625,0.0,22.3516,0.0,22.631,0.0
2023-03-27 19:00:00,5.7732,0.0,11.3134,0.0,7.4311,0.0,28.953,0.0,13.5619,0.0,11.9672,0.0
2023-03-27 20:00:00,14.9458,0.0,8.9904,0.0,20.3717,0.0,15.2837,0.0,16.473,0.0,14.9116,0.0
2023-03-27 21:00:00,29.1745,0.0,9.4063,0.0,23.5344,0.0,10.9353,0.0,4.0714,0.4453,31.2212,0.0
2023-03-27 22:00:00,4.8981,0.0,27.1373,0.0,30.0429,0.0,24.963,1.0555,16.7257,0.0,15.8862,0.0
2023-03-27 23:00:00,31.1581,0.0,5.2973,0.0,26.774,0.0,28.5338,0.0,11.594,0.0,22.9672,0.0
2023-03-28 00:00:00,20.1528,0.0,21.1237,0.0,19.6723,0.0,7.3515,0.0,25.0516,0.0,18.3804,0.0
2023-03-28 01:00:00,9.3011,0.0,27.5302,0.0,10.7657,0.0,17.2878,0.0,25.9206,0.0,12.5796,0.0
2023-03-28 02:00:00,21.2371,0.0,13.9961,0.0,23.022,0.0,41.8318,0.0,21.2529,0.0,9.3248,0.0
2023-03-28 03:00:00,35.8997,0.0,7.3942,0.0,27.0976,0.2106,39.3117,0.0,20.2626,0.0,29.1523,0.0
2023-03-28 04:00:00,45.7233,0.0,6.6347,0.0,19.4029,0.0,21.394,0.0,30.9948,0.0,24.6806,0.0
2023-03-28 05:00:00,65.0829,0.4666,32.3985,0.0,10.09,0.0,35.6077,0.0,5.7807,0.0,13.651,0.0
2023-03-28 06:00:00,13.8417,0.0,42.6134,1.851,6.0188,0.0,38.6632,0.0,29.2769,0.0,38.1769,0.0
2023-03-28 07:00:00,38.5991,0.3718,28.0672,0.0,24.7284,0.0,13.6646,0.0,21.9874,0.0,38.2991,0.0
2023-03-28 08:00:00,32.8133,0.0,14.6328,0.0,44.1432,0.0,36.3285,0.0,43.7605,0.0,24.1279,0.0
2023-03-28 09:00:00,29.0915,0.0,14.3229,0.0,71.6342,0.0,41.5357,0.0,9.5691,0.0,21.4669,0.0
2023-03-28 10:00:00,47.5353,0.0,14.4718,0.0,6.1603,0.0,24.6159,0.0,14.0403,0.0,10.5884,0.0
2023-03-28 11:00:00,35.2411,0.0,26.819,0.0,15.0402,0.0,18.2138,0.0,36.6482,0.0,6.3388,0.0
2023-03-28 12:00:00,31.178,0.0,61.1403,0.0,16.8576,0.0,24.4316,0.0,40.738,0.0,20.7137,0.0
2023-03-28 13:00:00,32.0083,0.0,9.577,0.0,19.0175,0.0,15.1292,0.0,25.1362,0.0,34.3598,0.0
2023-03-28 14:00:00,17.6137,0.0,23.1319,0.0,11.3459,0.0,4.3989,0.0,65.0272,0.0,12.3918,0.0
2023-03-28 15:00:00,30.5771,0.0,33.4626,0.0,14.8257,0.0,25.1944,0.0,6.9145,0.0,6.3077,0.0
2023-03-28 16:00:00,28.3612,0.0,11.4944,0.0,30.6558,0.0,79.0083,0.0,12.5445,0.0,41.0592,0.0
2023-03-28 17:00:00,20.2046,0.0,23.3608,0.0,48.6509,0.0,7.7675,0.0,38.5267,0.0,21.6,0.0
2023-03-28 18:00:00,7.5689,0.0,6.4808,0.0,14.0384,0.0,11.4123,0.0,6.283,0.0,21.8698,0.0
2023-03-28 19:00:00,23.5573,0.0,10.3137,0.0,10.7593,0.0,20.4662,0.0,26.6942,0.0,30.1512,0.0
2023-03-28 20:00:00,13.1405,0.0,22.3703,0.0,15.3065,0.0,7.2501,0.0,13.2354,0.0,13.5735,0.0
2023-03-28 21:00:00,15.1154,0.0,9.4305,0.0,28.8424,0.0,16.0811,0.0,20.8491,0.0,20.4617,0.0
2023-03-28 22:00:00,15.6668,0.0,3.8078,0.0,6.0783,0.0,13.6998,0.0,7.5586,0.0,9.2089,0.0
2023-03-28 23:00:00,4.1798,0.0,18.7656,0.0,40.3861,0.0,22.3663,0.0,32.6427,0.0,16.5887,0.0
2023-03-29 00:00:00,35.1477,0.0,12.3706,0.0,21.6316,0.0,10.4744,0.0,36.8354,0.0,24.0776,0.0
2023-03-29 01:00:00,25.5977,0.0,26.09,0.0,23.9273,0.0,10.2632,0.0,35.7446,0.0,34.1048,0.0
2023-03-29 02:00:00,37.2559,0.0,15.7534,0.0,15.0698,0.0,38.1721,0.0,29.621,0.0,32.9099,0.0
2023-03-29 03:00:00,29.2928,0.0,29.946,0.0,8.6369,0.0,73.5027,0.0,27.7055,0.0,40.4804,0.0
2023-03-29 04:00:00,28.3733,0.0,41.7507,0.0,32.5922,0.0,23.3176,0.0,13.9116,0.0,35.9379,0.0
2023-03-29 05:00:00,9.192,0.0,32.2194,0.0,31.2984,0.0,36.9617,0.0,17.3508,0.0,24.2247,0.0
2023-03-29 06:00:00,8.0857,0.0,29.5304,0.0,31.3031,0.0,14.2768,0.0,54.9732,0.0,3.6348,0.0
2023-03-29 07:00:00,22.1616,0.0,32.2174,0.0,35.947,0.0,11.5553,0.0,11.7859,0.0,7.238,0.0
2023-03-29 08:00:00,9.2544,0.0,12.3305,1.9145,21.7685,0.0,33.9012,0.0,34.3532,0.0,11.6355,0.0
2023-03-29 09:00:00,33.2726,0.0,11.7031,0.0,20.7619,0.0,14.5087,0.0,28.3211,0.0,33.7466,0.0
2023-03-29 10:00:00,15.0784,0.0,10.6541,0.0,27.1111,0.0,4.655,0.0,16.856,0.0,18.9864,0.0
2023-03-29 11:00:00,34.2618,0.0,24.8637,0.0,4.0398,0.0,31.3944,0.0,20.9247,0.0,18.3272,0.0
2023-03-29 12:00:00,18.0483,0.0,24.6744,0.0,20.4633,0.0,31.0949,0.0,4.1275,0.0,14.0209,0.0
2023-03-29 13:00:00,34.4423,0.0,14.4999,0.0,0.0,0.0,19.9942,0.0,23.6393,0.0,26.2591,0.0
2023-03-29 14:00:00,19.0639,0.0,9.1895,0.0,8.0672,0.0,25.8037,0.0,9.7194,0.0,18.8767,0.0
2023-03-29 15:00:00,25.5312,0.0,28.602,0.0,57.3445,0.0,19.1411,0.0,20.0597,0.0,6.6241,0.0
2023-03-29 16:00:00,7.8796,0.0,22.234,0.0,15.1414,0.0,17.7356,0.0,15.7452,0.0,23.8537,0.0
2023-03-29 17:00:00,14.8982,0.0,16.7573,0.0,1.4066,0.0,10.9646,0.0,3.3309,0.0,18.9319,0.0
2023-03-29 18:00:00,12.1907,0.0,17.1314,0.0,11.5181,0.0,19.4338,0.0,8.2673,0.0,13.7711,0.0
2023-03-29 19:00:00,9.8069,0.0,0.0,0.0,12.0119,0.0,16.2707,0.0,15.3781,0.0,19.6659,0.0
2023-03-29 20:00:00,0.4444,0.0,11.1598,0.0,16.3425,0.0,25.3404,0.0,18.5192,0.0,18.2995,1.1991
2023-03-29 21:00:00,17.4742,0.0,16.0357,0.0,11.5009,0.0,18.4084,0.0,9.5007,0.0,20.6945,0.0
2023-03-29 22:00:00,8.1478,0.0,6.1849,0.211,13.4065,0.0,29.2297,0.0,27.1406,0.0,4.7624,0.0
2023-03-29 23:00:00,32.4315,0.0,21.9879,0.0,0.0,0.0,28.7143,0.0,27.397,0.452,13.5366,0.7742
2023-03-30 00:00:00,27.1687,0.0,30.4642,0.0,10.8397,0.0,38.2651,0.0,35.1126,0.0,20.6043,0.0
2023-03-30 01:00:00,40.8412,0.0,12.8267,0.0,17.2658,0.0,40.32,0.0,24.4112,0.0,29.9162,0.0
2023-03-30 02:00:00,22.1375,0.0,3.4382,0.0,26.1492,0.0,15.0644,0.0,37.3677,0.0,33.8829,0.0
2023-03-30 03:00:00,35.3572,0.0,16.0079,0.0,47.887,0.0,38.9784,0.0,5.0486,0.0,20.4702,0.0
2023-03-30 04:00:00,31.1271,0.0,29.6948,0.0,42.3964,0.0,26.4557,0.0,41.0181,0.0,4.2182,0.0
2023-03-30 05:00:00,26.754,0.0,27.1589,0.0,16.47,0.0,42.1406,0.0,18.4624,0.0,32.0906,0.0
2023-03-30 06:00:00,8.9946,0.0,32.4605,0.0,16.8901,0.0,10.1945,0.0,7.5579,0.0,11.0939,0.0
2023-03-30 07:00:00,20.3193,0.0,8.7418,0.0,25.7276,0.0,28.5475,0.0,24.6398,0.0,32.3426,0.0
2023-03-30 08:00:00,29.6004,0.0,31.1405,0.0,22.4696,0.0,12.4686,0.0,15.7993,0.0,24.1312,0.0
2023-03-30 09:00:00,17.6058,0.0,22.5002,0.0,26.3177,0.0,25.3886,0.0,36.4328,0.0,34.2472,0.0
2023-03-30 10:00:00,12.682,0.0,17.3952,0.0,28.3016,0.0,23.317,0.0,5.5561,0.0,14.5536,0.0
2023-03-30 11:00:00,31.1207,0.0,23.2006,0.0,5.505,0.0,35.1934,0.0,14.3205,0.0,12.7638,0.0
2023-03-30 12:00:00,18.724,0.0,11.4494,0.0,6.2222,0.0,22.6452,1.1443,22.1923,0.0,11.5794,0.0
2023-03-30 13:00:00,10.7675,0.0,6.3205,0.0,25.8792,0.0,18.8305,0.0,35.746,0.0,26.6406,0.0
2023-03-30 14:00:00,8.2424,0.0,25.6021,0.0,9.0987,0.0,1.5108,0.0,16.4441,0.0,16.8332,0.0
2023-03-30 15:00:00,7.4752,0.0,9.1733,0.0,8.7813,0.0,8.2678,0.0,9.0065,0.0,5.607,0.0
2023-03-30 16:00:00,14.902,0.0,13.4316,0.0,17.239,0.0,20.4108,0.0,15.3372,0.0,21.5114,0.0
2023-03-30 17:00:00,5.8154,0.0,3.665,0.0,10.039,0.0,3.0633,0.0,7.8722,0.0,12.7613,0.0
2023-03-30 18:00:00,15.3381,0.0,22.6307,0.0,23.4478,0.0,3.9734,0.0,9.0101,0.0,5.9754,0.0
2023-03-30 19:00:00,9.8704,0.0,14.8098,0.0,14.0381,0.0,18.8596,0.0,13.9441,0.0,13.543,0.0
2023-03-30 20:00:00,17.0251,0.0,27.6082,0.0,22.9586,0.0,22.141,0.0,23.0345,0.0,10.5071,0.0
2023-03-30 21:00:00,22.442,0.0,8.4118,0.0,18.3943,0.0,17.2207,0.0,11.4394,0.0,9.8621,0.0
2023-03-30 22:00:00,14.9525,1.2117,17.1226,0.0,32.9864,0.0,35.842,0.0,20.1563,0.0,24.3999,0.0
2023-03-30 23:00:00,29.7038,1.7133,11.8539,1.3507,29.2002,0.0,29.0142,0.0,25.9476,0.0,32.3169,0.0
2023-03-31 00:00:00,28.8751,0.0,9.2787,1.0051,24.6634,0.0,33.1208,0.0,32.5442,0.0,12.4013,0.0
2023-03-31 01:00:00,13.5178,0.0,21.9345,0.0,14.0912,0.0,30.2756,0.0,34.9463,0.0,28.0329,0.0
2023-03-31 02:00:00,55.6768,0.0,21.2522,0.0,13.2974,0.0,21.5579,0.5149,24.4913,0.0,35.3798,0.0
2023-03-31 03:00:00,24.8343,0.0,34.9566,0.3617,24.2986,0.0,8.6046,0.0,15.0239,0.0,3.0066,0.0
2023-03-31 04:00:00,33.5314,0.0,41.1779,0.0,18.6489,0.0,21.1424,0.0,27.4116,0.0,38.9483,0.0
2023-03-31 05:00:00,25.4034,0.0,19.9022,0.0,5.8915,0.0,11.9275,0.0,16.9696,0.0,33.7469,0.0
2023-03-31 06:00:00,7.3187,0.0,32.1108,0.0,13.9564,0.0,36.4216,0.0,29.1638,0.0,40.4895,1.4362
2023-03-31 07:00:00,23.755,0.0,27.7943,0.0,33.166,0.0,20.203,0.0,30.5588,0.0,42.1411,0.0
2023-03-31 08:00:00,2.9559,0.0,11.4645,0.0,36.3293,0.0,24.087,0.0,30.411,0.0,15.3384,0.0
2023-03-31 09:00:00,29.5217,0.0,31.731,0.0,36.6121,0.0,12.4924,0.0,21.6845,0.0,15.6638,0.0
2023-03-31 10:00:00,11.2342,0.0,27.624,0.0,28.79,0.0,33.7254,0.0,8.3319,0.0,22.1907,0.0
2023-03-31 11:00:00,4.7465,0.0,29.8018,0.0,8.0218,0.0,22.9466,0.0,20.8205,0.0,27.4013,0.0
2023-03-31 12:00:00,15.5877,0.0,26.1828,0.0,2.767,0.0,3.2215,0.0,73.5483,0.0,26.7291,0.0
2023-03-31 13:00:00,2.4164,0.0,1.6618,0.0,25.5108,0.0,18.8482,0.0,11.0973,0.0,14.8281,0.0
2023-03-31 14:00:00,10.058,0.0,16.2912,0.0,7.8452,0.0,25.0514,0.0,7.3221,0.0,11.7773,0.0
2023-03-31 15:00:00,19.9919,1.513,13.1705,0.0,15.2925,0.0,22.516,0.0,22.8103,0.0,7.054,0.0
2023-03-31 16:00:00,9.5972,0.0,11.4917,0.0,4.5528,0.0,5.3625,0.0,12.2152,0.0,9.4712,0.0
2023-03-31 17:00:00,13.6448,0.0,14.9427,0.0,12.1753,0.0,16.7611,0.0,3.5066,0.0,17.3372,0.0
2023-03-31 18:00:00,10.7503,0.0,21.1234,0.0,14.2509,0.0,4.6813,0.0,16.5541,0.0,5.7735,0.0
2023-03-31 19:00:00,22.6183,0.0,11.2414,0.0,22.3647,0.0,20.8702,0.0,11.3034,0.0,30.454,0.0
2023-03-31 20:00:00,0.0,0.1147,30.3773,0.0,9.8982,0.0,21.8335,0.0,19.2079,0.0,4.1752,0.0
2023-03-31 21:00:00,8.7376,0.0,20.3791,0.0,11.4837,0.0,12.9627,0.0,6.2555,0.0,17.0182,0.0
2023-03-31 22:00:00,22.1545,0.0,70.1656,0.0,13.4792,0.0,18.8959,0.0,20.1817,0.0,19.5669,0.0
2023-03-31 23:00:00,26.2047,0.0,14.2025,0.0,5.3586,1.4251,3.2128,0.0,8.6747,0.342,12.89,0.0
2023-04-01 00:00:00,10.9231,0.0,17.8049,0.0,10.5792,0.0,28.1649,0.0,29.7547,0.0,27.4573,0.0
2023-04-01 01:00:00,13.4728,0.0,2.13,0.6382,3.3459,0.0,27.1675,0.0,13.2697,0.0,25.0531,0.0
2023-04-01 02:00:00,31.6896,0.0,26.8219,0.0,35.11,0.0,24.1447,0.0,5.7736,0.0,23.6519,0.0
2023-04-01 03:00:00,20.9574,1.9813,17.4869,0.0,15.8646,0.0,24.8336,0.0,39.2406,0.0,24.5265,0.0
2023-04-01 04:00:00,36.3079,0.3471,31.8525,0.0,41.0731,0.0,6.1897,0.0,0.0,0.0,5.6159,0.9144
2023-04-01 05:00:00,26.2014,0.0,13.7488,0.0,40.8617,0.0,3.5843,0.0,12.9951,0.0,37.7203,0.0
2023-04-01 06:00:00,32.4603,0.0,21.2706,0.0,22.9233,0.0,16.5389,0.0,30.1446,0.0,32.6787,0.0
2023-04-01 07:00:00,9.4092,0.0,25.3764,0.0,33.3599,0.0,42.8049,0.0,31.7347,0.0,30.5185,0.0
2023-04-01 08:00:00,14.9236,0.0,36.7807,0.0,29.9098,0.0,16.0376,0.0,28.0154,0.0,38.5053,0.0
2023-04-01 09:00:00,6.6141,0.0,24.9303,0.0,12.2313,0.0,25.6948,0.0,17.6605,0.0,19.59,0.0
2023-04-01 10:00:00,12.614,0.0,26.585,0.0,32.4475,0.0,14.8728,0.0,34.761,0.0,41.058,0.0
2023-04-01 11:00:00,28.962,0.0,29.8323,0.0,24.5327,0.0,27.4355,0.0,16.4466,0.0,31.6962,0.0
2023-04-01 12:00:00,13.2227,0.0,3.4819,0.0,16.7378,0.0,31.4955,0.0,0.0,0.0,17.3992,0.0
2023-04-01 13:00:00,17.9457,0.0,25.3055,0.0,18.266,0.0,22.1665,0.0,33.8283,0.0,24.1188,0.0
2023-04-01 14:00:00,18.9705,0.0,3.7723,0.0,20.202,0.0,6.2851,0.0,5.5654,0.0,14.0566,0.0
2023-04-01 15:00:00,24.5218,0.0,18.1435,0.0,55.2616,0.0,15.8699,0.0,24.4414,0.0,28.8745,0.0
2023-04-01 16:00:00,25.8169,0.0,6.0262,0.0,8.4667,0.0,24.1483,0.0,7.4484,0.0,13.6632,0.0
2023-04-01 17:00:00,35.6262,0.0,27.7971,0.0,7.1048,0.0,33.574,0.0,11.1242,0.0,27.114,0.0
2023-04-01 18:00:00,6.1382,0.0,8.9204,1.5324,13.3535,0.0,29.4459,0.0,9.8592,0.0,5.0407,0.0
2023-04-01 19:00:00,19.1939,0.0,5.5489,0.0,30.0639,0.0,2.1542,0.0,22.7015,0.0,6.5203,0.0
2023-04-01 20:00:00,10.2509,0.0,25.0932,0.0,6.2794,0.0,17.1253,0.0,21.1305,0.0,47.2867,0.0
2023-04-01 21:00:00,14.1257,0.0,16.9542,0.0,19.8478,0.0,17.857,0.0,13.1825,0.0,8.782,0.0
2023-04-01 22:00:00,3.1639,1.5497,11.6095,0.0,15.2897,0.0,5.5722,0.0,4.4023,0.0,28.1542,0.0
2023-04-01 23:00:00,7.5466,0.0,10.2036,0.0,16.4581,0.0,17.7855,0.0,36.2497,0.0,31.8472,1.6842
2023-04-02 00:00:00,8.6834,0.0,19.0476,0.0,36.8056,0.0,31.1928,0.0,26.5185,0.0,24.9091,0.0
2023-04-02 01:00:00,17.5951,0.0,29.5099,0.0,27.3324,0.0,20.4514,0.0,23.1294,0.0,46.1021,1.6598
2023-04-02 02:00:00,37.0972,0.0,34.3774,0.0,43.8637,0.0,11.7504,0.0,18.7925,0.0,9.2805,0.0
2023-04-02 03:00:00,32.8502,0.0,16.2066,0.0,9.4084,0.0,17.2434,0.0,30.937,0.0,36.4887,0.0
2023-04-02 04:00:00,9.1683,0.0,21.9046,0.0,16.8441,0.0,28.2409,0.0,6.5044,0.0,31.7873,0.0
2023-04-02 05:00:00,35.954,0.0,45.4293,0.0,27.5064,0.0,38.1089,0.0,35.0151,0.0,29.8809,0.0
2023-04-02 06:00:00,36.5892,0.0,30.3647,1.3813,18.2917,0.0,28.6481,0.0,18.8693,0.0,6.4726,0.0
2023-04-02 07:00:00,23.4691,0.0,36.9864,0.0,42.0023,0.0,18.1015,0.0,31.1782,0.0,6.1499,0.0
2023-04-02 08:00:00,18.6517,0.0,26.978,0.0,2.9715,0.0,17.4289,0.0,34.8569,0.0,12.8052,0.0
2023-04-02 09:00:00,12.4134,0.0,16.368,0.0,10.0817,0.0,22.3775,0.0,18.4318,0.0,16.4799,0.0
2023-04-02 10:00:00,28.8234,0.0,19.5634,0.0,24.2759,0.0,11.0373,0.0,37.6207,0.0,28.275,0.0
2023-04-02 11:00:00,13.1926,0.0,10.9281,0.0,20.2463,0.0,36.8964,0.0,38.0346,0.0,17.858,0.0
2023-04-02 12:00:00,3.8859,0.0,24.4069,0.0,26.5499,0.0,32.0865,0.0,15.9825,0.0,9.9867,0.0
2023-04-02 13:00:00,27.5881,0.0,1.7986,0.0,2.2962,0.0,12.6923,0.0,9.3047,0.0,17.7915,0.0
2023-04-02 14:00:00,19.6779,0.0,2.017,0.0,14.2783,0.0,26.3311,0.0,8.0544,0.0,27.2674,0.0
2023-04-02 15:00:00,53.0062,0.0,26.5701,0.0,29.8541,0.0,5.0418,0.0,21.3419,0.0,8.1073,0.0
2023-04-02 16:00:00,12.2124,0.0,6.0432,0.0,25.3931,0.0,21.8432,0.0,10.368,0.0,28.0122,0.0
2023-04-02 17:00:00,28.3378,0.0,17.0108,0.0,14.3979,0.0,9.7403,0.0,27.3619,0.0,13.379,0.0
2023-04-02 18:00:00,17.6178,0.0,19.6157,0.0,13.2461,0.0,16.2525,0.8334,27.753,0.0,13.5517,1.3382
2023-04-02 19:00:00,31.5555,0.0,22.6613,0.0,18.9434,0.0,8.0465,0.0,30.7592,0.0,7.4832,0.0
2023-04-02 20:00:00,19.5265,0.0,12.2968,0.0,12.2862,0.0,7.2687,0.0,15.7308,0.0,27.6476,0.0
2023-04-02 21:00:00,11.2944,0.0,8.8922,0.0,27.8132,0.0,14.6973,0.0,30.7843,0.0,19.9801,0.0
2023-04-02 22:00:00,28.3766,0.0,5.2712,0.0,27.3525,0.0,0.933,1.5543,12.1841,0.0,11.4871,0.0
2023-04-02 23:00:00,17.0405,0.0,22.8747,0.0,21.5391,0.0,10.4064,0.0,29.9639,0.0,26.1371,0.0
2023-04-03 00:00:00,34.1858,0.0,6.5334,0.0,8.4178,0.0,23.9736,0.0,21.3709,0.0,25.9195,0.0
2023-04-03 01:00:00,15.7995,0.0,20.8587,0.0,28.7318,0.0,10.6476,0.0,12.4792,0.9501,10.3052,0.0
2023-04-03 02:00:00,24.9433,0.0,13.4365,0.0,37.3473,0.0,30.0321,0.0,13.5864,0.8106,24.4515,0.0
2023-04-03 03:00:00,24.9256,0.0,22.9158,0.0,44.4607,0.0,8.0207,0.0,10.3376,0.0,27.4369,0.0
2023-04-03 04:00:00,7.9853,1.0732,44.2939,0.0,34.0772,0.0,30.2569,0.0,40.3849,0.0,23.1443,0.0
2023-04-03 05:00:00,12.3522,0.0,25.9104,1.7877,23.9112,0.0,42.5155,0.0,4.7105,0.0,44.6964,0.0
2023-04-03 06:00:00,43.3748,0.0,7.8527,0.0,44.7562,0.6,12.0015,0.0,38.5212,0.0,17.6085,0.0
2023-04-03 07:00:00,18.8306,0.0,8.3275,0.0,6.8779,0.0,28.2347,0.0,17.754,0.746,4.722,0.0
2023-04-03 08:00:00,7.9386,0.0,34.1189,0.0,39.0101,0.0,9.8235,0.0,34.5474,0.0,30.8466,0.0
2023-04-03 09:00:00,35.0189,0.0,36.7763,0.0,6.025,0.0,26.6292,0.0,17.3098,0.9937,4.2512,0.0
2023-04-03 10:00:00,26.7582,0.0,18.0112,0.0,22.6776,0.0,18.4747,0.0,35.353,0.0,32.4238,0.0
2023-04-03 11:00:00,33.1052,1.7092,25.8189,0.0,36.2012,0.0,15.348,0.0,7.5688,0.0,8.7338,0.0
2023-04-03 12:00:00,12.6003,0.0,29.0743,0.0,5.4737,0.0,7.7876,0.0,5.4806,0.0,26.9872,0.0
2023-04-03 13:00:00,10.0094,0.0,26.8978,0.0,16.5542,0.0,19.13,0.0,29.9211,0.0,20.9232,0.0
2023-04-03 14:00:00,8.1983,0.0,66.4752,0.0,16.0499,0.0,25.9426,0.0,21.1183,0.0,34.3212,0.0
2023-04-03 15:00:00,11.3084,0.0,19.8257,1.5857,12.1012,0.0,49.2519,0.0,8.8104,0.0,4.7595,0.0
2023-04-03 16:00:00,4.5018,0.0,20.3246,0.0,12.7988,0.0,21.6827,0.0,29.41,0.0,15.3828,0.0
2023-04-03 17:00:00,21.7432,0.0,45.8408,0.0,20.6219,0.9244,13.8554,0.0,26.5196,0.4891,40.7364,0.0
2023-04-03 18:00:00,22.1203,0.0,6.8098,0.0,4.3265,0.0,22.8918,0.0,11.5526,0.0,4.5755,0.0
2023-04-03 19:00:00,15.2234,0.0,6.6573,0.0,27.9343,0.0,11.5317,0.0,28.5616,0.0,6.7426,0.0
2023-04-03 20:00:00,26.402,0.0,26.6596,0.0,23.8395,0.0,30.0052,0.0,11.3479,0.0,47.8724,0.0
2023-04-03 21:00:00,0.9076,0.0,17.8409,0.0,6.3337,0.0,10.6739,0.0,5.8365,0.0,1.0396,0.6585
2023-04-03 22:00:00,29.9144,0.0,2.3173,0.0,19.6376,0.0,26.6076,0.0,24.7995,0.0,13.0656,0.0
2023-04-03 23:00:00,32.0038,0.0,28.2591,0.0,8.0308,0.0,16.7161,0.0,29.0838,0.0,30.4129,0.0
2023-04-04 00:00:00,32.9402,0.0,32.5114,0.0,41.3848,0.0,39.418,1.9225,34.9483,0.0,36.1343,0.0
2023-04-04 01:00:00,24.0222,0.0,34.8029,0.0,11.7728,0.0,6.4202,0.0,15.1194,0.4742,10.7231,0.0
2023-04-04 02:00:00,24.3284,0.0,20.5276,0.0,29.8695,0.0,8.2899,0.0,31.739,0.0,22.6934,0.0
2023-04-04 03:00:00,20.4869,0.0,16.627,0.0,32.2372,0.0,38.7947,0.0,52.9701,0.0,44.7354,0.0
2023-04-04 04:00:00,28.9279,0.0,25.2026,0.0,28.7178,0.0,33.0664,0.0,13.0108,0.0,19.1754,0.0
2023-04-04 05:00:00,45.9062,0.0,11.5023,0.0,19.876,0.0,30.9115,0.0,41.9857,0.0,14.4748,0.0
2023-04-04 06:00:00,28.8397,0.0,27.9749,0.0,28.2757,0.0,11.1166,0.0,23.9376,0.0,23.5816,0.0
2023-04-04 07:00:00,13.6308,0.0,31.1415,0.0,16.6874,0.0,27.5497,0.0,34.8957,0.0,15.6107,0.0
2023-04-04 08:00:00,14.9104,0.0,18.1531,0.0,4.2794,0.0,39.0844,0.0,17.311,0.0,5.0365,0.0
2023-04-04 09:00:00,36.9337,0.0,17.0934,0.0,19.5985,0.0,28.3544,0.0,9.0918,0.0,44.6205,0.0
2023-04-04 10:00:00,30.7961,0.0,24.1158,0.0,28.2836,0.0,39.795,0.0,43.4083,1.3232,8.0577,0.0
2023-04-04 11:00:00,7.1328,0.0,29.6588,0.0,31.4595,0.0,0.9112,0.0,37.6289,0.0,27.846,0.0
2023-04-04 12:00:00,37.1899,0.0,9.671,0.0,6.7984,0.0,23.3141,0.0,30.2282,0.0,41.667,0.0
2023-04-04 13:00:00,14.4454,0.0,10.3289,0.0,17.3271,0.0,18.4737,0.0,8.2727,0.0,12.4613,0.0
2023-04-04 14:00:00,24.199,1.1403,15.1037,0.7349,0.0,0.0,32.0197,0.0,23.9602,0.0,13.934,0.0
2023-04-04 15:00:00,10.926,0.0,22.6886,0.0,21.4316,0.0,15.1511,0.0,10.2152,1.9883,5.9945,0.0
2023-04-04 16:00:00,7.6111,0.0,12.8288,0.0,11.8396,0.0,5.9721,0.0,12.9866,0.0,15.0779,0.0
2023-04-04 17:00:00,9.1737,1.939,20.1071,0.0,27.784,0.0,12.1848,0.0,14.5842,0.0,8.233,0.0
2023-04-04 18:00:00,16.1363,0.0,14.7101,0.0,20.0429,0.0,12.3846,0.0,14.3918,0.0,13.1761,0.0
2023-04-04 19:00:00,15.3962,0.0,14.1612,0.0,22.3565,0.0,4.5049,0.0,16.6615,0.0,29.3229,0.0
2023-04-04 20:00:00,33.1473,0.0,7.75,0.0,18.06,0.0,9.1612,0.0,21.1202,0.0,31.8608,0.0
2023-04-04 21:00:00,24.4649,0.0,14.3366,0.0,28.0284,0.0,9.3455,0.0,11.0733,0.0,5.654,0.0
2023-04-04 22:00:00,3.8911,0.0,31.538,0.0,17.1607,0.0,33.2995,0.0,32.01,0.0,10.5346,0.0
