Timestamp,deploy_factor_Spin_CAISO,deploy_factor_NSpin_CAISO,deploy_factor_RMU_CAISO,deploy_factor_RMD_CAISO
2023-03-07 19:00:00,0.0,0.0,0.0,0.0
2023-03-07 20:00:00,0.0,0.0,0.0,0.0
2023-03-07 21:00:00,0.0,0.0,0.0,0.0
2023-03-07 22:00:00,0.0,0.0,0.0,0.0
2023-03-07 23:00:00,0.313,0.0,0.0,0.1753
2023-03-08 00:00:00,0.0,0.0,0.0,0.0
2023-03-08 01:00:00,0.0,0.0,0.0,0.0
2023-03-08 02:00:00,0.0,0.0,0.2766,0.5786
2023-03-08 03:00:00,0.0,0.0,0.0,0.0
2023-03-08 04:00:00,0.0,0.0,0.0,0.5476
2023-03-08 05:00:00,0.0,0.0,0.0,0.0888
2023-03-08 06:00:00,0.0,0.0,0.0,0.075
2023-03-08 07:00:00,0.0,0.0,0.0,0.0
2023-03-08 08:00:00,0.0,0.0,0.0,0.0297
2023-03-08 09:00:00,0.0,0.0,0.0,0.0
2023-03-08 10:00:00,0.0,0.0,0.0,0.0
2023-03-08 11:00:00,0.0,0.0,0.0,0.0
2023-03-08 12:00:00,0.0,0.0,0.0,0.0
2023-03-08 13:00:00,0.0,0.5011,0.0,0.0
2023-03-08 14:00:00,0.0,0.0,0.0,0.0
2023-03-08 15:00:00,0.0,0.0,0.0,0.0
2023-03-08 16:00:00,0.0,0.0,0.0,0.0
2023-03-08 17:00:00,0.0,0.0,0.0,0.0
2023-03-08 18:00:00,0.0,0.0,0.0,0.0
2023-03-08 19:00:00,0.0,0.4512,0.0,0.0
2023-03-08 20:00:00,0.0,0.0,0.0,0.0
2023-03-08 21:00:00,0.0,0.0,0.0,0.0
2023-03-08 22:00:00,0.0,0.0,0.0,0.0
2023-03-08 23:00:00,0.0,0.0,0.0,0.0
2023-03-09 00:00:00,0.0,0.0,0.0,0.0
2023-03-09 01:00:00,0.0,0.0,0.0,0.0
2023-03-09 02:00:00,0.4538,0.0,0.0,0.0
2023-03-09 03:00:00,0.0,0.0,0.5168,0.0
2023-03-09 04:00:00,0.0,0.0,0.0,0.0
2023-03-09 05:00:00,0.0,0.4088,0.0,0.0
2023-03-09 06:00:00,0.0619,0.0,0.0,0.0
2023-03-09 07:00:00,0.0,0.0,0.0,0.0
2023-03-09 08:00:00,0.4451,0.0,0.0,0.0
2023-03-09 09:00:00,0.0,0.1617,0.0,0.0
2023-03-09 10:00:00,0.0,0.0,0.0,0.0
2023-03-09 11:00:00,0.0,0.0,0.0,0.0
2023-03-09 12:00:00,0.0,0.0,0.0,0.0
2023-03-09 13:00:00,0.0,0.0,0.0,0.0
2023-03-09 14:00:00,0.0,0.0,0.0,0.0
2023-03-09 15:00:00,0.2262,0.2874,0.0,0.0
2023-03-09 16:00:00,0.0,0.0,0.0,0.0
2023-03-09 17:00:00,0.0,0.4081,0.0,0.0
2023-03-09 18:00:00,0.0,0.0,0.0,0.0
2023-03-09 19:00:00,0.0,0.0,0.3857,0.0
2023-03-09 20:00:00,0.0,0.0,0.0,0.0
2023-03-09 21:00:00,0.0,0.0,0.0,0.0
2023-03-09 22:00:00,0.0,0.5832,0.0,0.0
2023-03-09 23:00:00,0.0,0.0,0.0,0.0
2023-03-10 00:00:00,0.0,0.0,0.0,0.0
2023-03-10 01:00:00,0.0,0.0,0.0,0.0
2023-03-10 02:00:00,0.0,0.0,0.0,0.0
2023-03-10 03:00:00,0.0,0.0,0.1129,0.4198
2023-03-10 04:00:00,0.0,0.0,0.0,0.5173
2023-03-10 05:00:00,0.0,0.0,0.0,0.0
2023-03-10 06:00:00,0.0,0.0,0.0,0.0
2023-03-10 07:00:00,0.0,0.0,0.0,0.0
2023-03-10 08:00:00,0.0,0.0,0.5223,0.0
2023-03-10 09:00:00,0.0,0.0,0.0,0.0
2023-03-10 10:00:00,0.0,0.4722,0.0,0.0
2023-03-10 11:00:00,0.2327,0.0,0.0,0.0
2023-03-10 12:00:00,0.0,0.0,0.1998,0.0
2023-03-10 13:00:00,0.0,0.0,0.0,0.0
2023-03-10 14:00:00,0.0,0.0,0.0,0.0
2023-03-10 15:00:00,0.0,0.0,0.0,0.0
2023-03-10 16:00:00,0.0,0.0,0.0,0.0
2023-03-10 17:00:00,0.0,0.0,0.0,0.0
2023-03-10 18:00:00,0.0,0.0,0.0,0.0
2023-03-10 19:00:00,0.0,0.0,0.0,0.0
2023-03-10 20:00:00,0.0,0.0,0.0,0.0
2023-03-10 21:00:00,0.0,0.0,0.0,0.0
2023-03-10 22:00:00,0.0,0.0,0.0,0.0
2023-03-10 23:00:00,0.0,0.0,0.1279,0.0
2023-03-11 00:00:00,0.0,0.0,0.0,0.0
2023-03-11 01:00:00,0.0,0.0,0.0,0.0
2023-03-11 02:00:00,0.0,0.3784,0.0,0.4691
2023-03-11 03:00:00,0.0,0.0,0.0,0.0
2023-03-11 04:00:00,0.0,0.0,0.461,0.0
2023-03-11 05:00:00,0.0,0.0,0.0,0.2226
2023-03-11 06:00:00,0.061,0.0172,0.0,0.5769
2023-03-11 07:00:00,0.0,0.0,0.3451,0.0
2023-03-11 08:00:00,0.0,0.0,0.0,0.0
2023-03-11 09:00:00,0.0,0.0,0.0,0.0
2023-03-11 10:00:00,0.0,0.0,0.025,0.0
2023-03-11 11:00:00,0.0,0.0,0.0,0.0
2023-03-11 12:00:00,0.0,0.0,0.0,0.4485
2023-03-11 13:00:00,0.0,0.0,0.0,0.0
2023-03-11 14:00:00,0.0,0.0,0.0,0.0
2023-03-11 15:00:00,0.0,0.0,0.0,0.0
2023-03-11 16:00:00,0.0,0.0,0.0,0.0
2023-03-11 17:00:00,0.0,0.0,0.0,0.0
2023-03-11 18:00:00,0.0,0.0,0.0,0.0
2023-03-11 19:00:00,0.0,0.4706,0.0,0.0
2023-03-11 20:00:00,0.0,0.0,0.0,0.0
2023-03-11 21:00:00,0.0,0.0,0.0,0.0
2023-03-11 22:00:00,0.0,0.0,0.0,0.0
2023-03-11 23:00:00,0.0,0.0,0.0,0.0
2023-03-12 00:00:00,0.0,0.0,0.0,0.2076
2023-03-12 01:00:00,0.2466,0.0,0.0,0.0
2023-03-12 02:00:00,0.0,0.0,0.0,0.0
2023-03-12 03:00:00,0.0,0.0,0.0,0.0
2023-03-12 04:00:00,0.0,0.0,0.0,0.0
2023-03-12 05:00:00,0.0,0.0,0.0,0.0
2023-03-12 06:00:00,0.0,0.0,0.0,0.0
2023-03-12 07:00:00,0.0,0.0,0.1593,0.0
2023-03-12 08:00:00,0.0,0.0,0.0,0.0
2023-03-12 09:00:00,0.0,0.1651,0.0,0.0
2023-03-12 10:00:00,0.2588,0.0,0.3229,0.0
2023-03-12 11:00:00,0.0,0.0574,0.0429,0.0
2023-03-12 12:00:00,0.0,0.0,0.0,0.0
2023-03-12 13:00:00,0.0,0.0,0.0,0.0
2023-03-12 14:00:00,0.0,0.0,0.0,0.0
2023-03-12 15:00:00,0.0,0.0,0.0,0.0
2023-03-12 16:00:00,0.0,0.0,0.0,0.0
2023-03-12 17:00:00,0.0,0.0,0.0,0.0
2023-03-12 18:00:00,0.2377,0.0,0.0,0.0
2023-03-12 19:00:00,0.0,0.0,0.0,0.0
2023-03-12 20:00:00,0.0,0.0,0.0,0.0
2023-03-12 21:00:00,0.0,0.0,0.0,0.0
2023-03-12 22:00:00,0.0,0.0,0.0,0.0
2023-03-12 23:00:00,0.2886,0.0,0.0,0.0
2023-03-13 00:00:00,0.0,0.0,0.0,0.0
2023-03-13 01:00:00,0.0,0.0,0.0,0.0
2023-03-13 02:00:00,0.0,0.0,0.0324,0.0
2023-03-13 03:00:00,0.0,0.0,0.0,0.0
2023-03-13 04:00:00,0.0,0.1612,0.0,0.0
2023-03-13 05:00:00,0.0,0.0,0.0,0.0
2023-03-13 06:00:00,0.566,0.0,0.0,0.0
2023-03-13 07:00:00,0.0,0.0,0.0,0.0
2023-03-13 08:00:00,0.0,0.0,0.0,0.3765
2023-03-13 09:00:00,0.0,0.0,0.0,0.0
2023-03-13 10:00:00,0.0371,0.0,0.0,0.0
2023-03-13 11:00:00,0.5305,0.0,0.0,0.0
2023-03-13 12:00:00,0.0,0.0,0.0,0.0
2023-03-13 13:00:00,0.0,0.0,0.0,0.4523
2023-03-13 14:00:00,0.0,0.3207,0.0,0.0
2023-03-13 15:00:00,0.0,0.0,0.0,0.0
2023-03-13 16:00:00,0.0,0.0,0.118,0.0
2023-03-13 17:00:00,0.0,0.0,0.0,0.0
2023-03-13 18:00:00,0.0,0.0,0.0,0.0
2023-03-13 19:00:00,0.0,0.0,0.0,0.0
2023-03-13 20:00:00,0.0,0.0,0.0,0.0
2023-03-13 21:00:00,0.5778,0.0,0.0,0.0
2023-03-13 22:00:00,0.0,0.0,0.0,0.0
2023-03-13 23:00:00,0.0,0.0,0.0,0.0
2023-03-14 00:00:00,0.0,0.0,0.0,0.0
2023-03-14 01:00:00,0.0,0.0,0.0,0.0
2023-03-14 02:00:00,0.0,0.0,0.0,0.0
2023-03-14 03:00:00,0.3403,0.0,0.0471,0.0
2023-03-14 04:00:00,0.0,0.0,0.0,0.4288
2023-03-14 05:00:00,0.0,0.0,0.4799,0.0
2023-03-14 06:00:00,0.0,0.0,0.0,0.0
2023-03-14 07:00:00,0.0,0.0,0.0,0.0
2023-03-14 08:00:00,0.5254,0.0,0.5749,0.0
2023-03-14 09:00:00,0.5557,0.0,0.0,0.2338
2023-03-14 10:00:00,0.0,0.0,0.0,0.0
2023-03-14 11:00:00,0.0,0.0,0.0,0.0
2023-03-14 12:00:00,0.0,0.0,0.0,0.4537
2023-03-14 13:00:00,0.0,0.0,0.0,0.0
2023-03-14 14:00:00,0.0,0.0,0.0,0.0
2023-03-14 15:00:00,0.0293,0.0,0.0,0.0
2023-03-14 16:00:00,0.0,0.0,0.0,0.0
2023-03-14 17:00:00,0.0,0.0,0.0,0.0
2023-03-14 18:00:00,0.0,0.0,0.0,0.0
2023-03-14 19:00:00,0.0,0.0,0.0,0.0
2023-03-14 20:00:00,0.0,0.0,0.0,0.0
2023-03-14 21:00:00,0.0,0.0,0.0,0.0
2023-03-14 22:00:00,0.0,0.0454,0.0,0.0
2023-03-14 23:00:00,0.0,0.1889,0.0,0.0
2023-03-15 00:00:00,0.0,0.0,0.0,0.0
2023-03-15 01:00:00,0.2789,0.0,0.0,0.0
2023-03-15 02:00:00,0.0,0.0,0.0,0.0
2023-03-15 03:00:00,0.2005,0.0,0.0,0.0
2023-03-15 04:00:00,0.0,0.0,0.0,0.0
2023-03-15 05:00:00,0.0,0.5514,0.0,0.0
2023-03-15 06:00:00,0.0,0.0,0.0,0.0139
2023-03-15 07:00:00,0.0,0.0,0.0,0.0
2023-03-15 08:00:00,0.0,0.0,0.0,0.0
2023-03-15 09:00:00,0.0,0.0,0.0,0.1087
2023-03-15 10:00:00,0.0,0.0,0.5523,0.0
2023-03-15 11:00:00,0.0,0.0,0.0,0.0
2023-03-15 12:00:00,0.0,0.0,0.0,0.0
2023-03-15 13:00:00,0.0,0.0,0.0,0.0
2023-03-15 14:00:00,0.0,0.0,0.0,0.0
2023-03-15 15:00:00,0.0,0.0,0.0,0.0
2023-03-15 16:00:00,0.0,0.0,0.0,0.0
2023-03-15 17:00:00,0.0,0.0,0.0,0.0
2023-03-15 18:00:00,0.0,0.1221,0.0,0.0
2023-03-15 19:00:00,0.1481,0.0,0.4648,0.0
2023-03-15 20:00:00,0.0,0.0,0.5432,0.0
2023-03-15 21:00:00,0.0,0.0,0.0,0.0
2023-03-15 22:00:00,0.0,0.0,0.0,0.0
2023-03-15 23:00:00,0.0,0.0,0.0,0.0
2023-03-16 00:00:00,0.0,0.0,0.0,0.3102
2023-03-16 01:00:00,0.0,0.0,0.0,0.0
2023-03-16 02:00:00,0.5478,0.0283,0.4657,0.0
2023-03-16 03:00:00,0.0,0.429,0.0,0.0
2023-03-16 04:00:00,0.0,0.0,0.1971,0.0
2023-03-16 05:00:00,0.0,0.0,0.0,0.3953
2023-03-16 06:00:00,0.4195,0.0,0.0,0.467
2023-03-16 07:00:00,0.0,0.0,0.0,0.0
2023-03-16 08:00:00,0.0,0.0,0.0,0.2374
2023-03-16 09:00:00,0.0,0.0,0.0,0.0
2023-03-16 10:00:00,0.0,0.0,0.0,0.0
2023-03-16 11:00:00,0.5524,0.0,0.0,0.0
2023-03-16 12:00:00,0.0,0.0,0.0,0.0
2023-03-16 13:00:00,0.0,0.0,0.0,0.0
2023-03-16 14:00:00,0.236,0.0,0.0,0.0
2023-03-16 15:00:00,0.0,0.0,0.0,0.0
2023-03-16 16:00:00,0.0,0.0,0.0,0.0
2023-03-16 17:00:00,0.0,0.0,0.0,0.0
2023-03-16 18:00:00,0.0,0.0,0.0,0.0
2023-03-16 19:00:00,0.4513,0.0,0.0,0.0
2023-03-16 20:00:00,0.0,0.0,0.0,0.0
2023-03-16 21:00:00,0.0,0.0,0.0,0.0
2023-03-16 22:00:00,0.0,0.0,0.0,0.0
2023-03-16 23:00:00,0.4463,0.0,0.0,0.4616
2023-03-17 00:00:00,0.0,0.0,0.0,0.0
2023-03-17 01:00:00,0.0,0.0,0.0,0.0
2023-03-17 02:00:00,0.0,0.0,0.3256,0.0
2023-03-17 03:00:00,0.0,0.0,0.0,0.0
2023-03-17 04:00:00,0.0,0.0,0.0,0.0
2023-03-17 05:00:00,0.3288,0.0,0.4663,0.1449
2023-03-17 06:00:00,0.0,0.2534,0.0,0.0
2023-03-17 07:00:00,0.0,0.0,0.0,0.0
2023-03-17 08:00:00,0.5512,0.0,0.5687,0.0
2023-03-17 09:00:00,0.0,0.0,0.0,0.0
2023-03-17 10:00:00,0.0,0.0,0.2635,0.2149
2023-03-17 11:00:00,0.0,0.0,0.0,0.0
2023-03-17 12:00:00,0.0,0.0,0.342,0.0
2023-03-17 13:00:00,0.0,0.0,0.0,0.0
2023-03-17 14:00:00,0.0,0.0,0.0,0.0
2023-03-17 15:00:00,0.0,0.0,0.0,0.0
2023-03-17 16:00:00,0.0,0.0,0.0,0.2802
2023-03-17 17:00:00,0.0,0.0,0.0,0.0
2023-03-17 18:00:00,0.0,0.0,0.0,0.0
2023-03-17 19:00:00,0.0,0.0,0.0,0.0
2023-03-17 20:00:00,0.104,0.0,0.0,0.0
2023-03-17 21:00:00,0.0,0.0,0.0,0.0
2023-03-17 22:00:00,0.0,0.0,0.0,0.0
2023-03-17 23:00:00,0.0,0.0,0.0,0.0
2023-03-18 00:00:00,0.0,0.0,0.0,0.2756
2023-03-18 01:00:00,0.0,0.0,0.0,0.0
2023-03-18 02:00:00,0.0,0.0,0.3856,0.0
2023-03-18 03:00:00,0.0,0.5197,0.0,0.0
2023-03-18 04:00:00,0.0,0.0,0.58,0.0
2023-03-18 05:00:00,0.0,0.0,0.0,0.0
2023-03-18 06:00:00,0.0,0.0,0.0,0.0
2023-03-18 07:00:00,0.2412,0.0,0.0,0.0
2023-03-18 08:00:00,0.5455,0.0,0.2279,0.0
2023-03-18 09:00:00,0.0,0.0,0.0,0.0
2023-03-18 10:00:00,0.0,0.3295,0.3462,0.0
2023-03-18 11:00:00,0.0,0.0,0.0,0.0
2023-03-18 12:00:00,0.0,0.0,0.0,0.0
2023-03-18 13:00:00,0.0,0.0,0.0,0.0
2023-03-18 14:00:00,0.0,0.0,0.0,0.0
2023-03-18 15:00:00,0.0,0.0,0.0,0.0
2023-03-18 16:00:00,0.0,0.0,0.0,0.0
2023-03-18 17:00:00,0.0,0.0,0.0,0.0
2023-03-18 18:00:00,0.0,0.0,0.0,0.0
2023-03-18 19:00:00,0.0,0.0,0.0,0.0
2023-03-18 20:00:00,0.0,0.0,0.0,0.0
2023-03-18 21:00:00,0.0,0.0,0.0,0.0
2023-03-18 22:00:00,0.0,0.0,0.0,0.0
2023-03-18 23:00:00,0.0,0.514,0.1221,0.0
2023-03-19 00:00:00,0.0,0.4105,0.0,0.0
2023-03-19 01:00:00,0.0,0.1274,0.0,0.0
2023-03-19 02:00:00,0.5953,0.0,0.0,0.0
2023-03-19 03:00:00,0.0,0.4292,0.0,0.0
2023-03-19 04:00:00,0.0469,0.5638,0.0,0.0
2023-03-19 05:00:00,0.5098,0.0,0.0,0.0
2023-03-19 06:00:00,0.0,0.0677,0.0,0.1138
2023-03-19 07:00:00,0.4915,0.3132,0.2022,0.0
2023-03-19 08:00:00,0.4006,0.0,0.0,0.0
2023-03-19 09:00:00,0.0,0.0,0.0,0.0
2023-03-19 10:00:00,0.0,0.4268,0.0,0.0
2023-03-19 11:00:00,0.0,0.0,0.0,0.0
2023-03-19 12:00:00,0.0,0.0,0.0,0.0
2023-03-19 13:00:00,0.0,0.0,0.0,0.0
2023-03-19 14:00:00,0.0,0.0,0.0,0.0
2023-03-19 15:00:00,0.0,0.0,0.0,0.1205
2023-03-19 16:00:00,0.0,0.0,0.0,0.0
2023-03-19 17:00:00,0.0,0.0,0.0,0.0
2023-03-19 18:00:00,0.0,0.0,0.0,0.0
2023-03-19 19:00:00,0.0,0.0,0.0,0.0
2023-03-19 20:00:00,0.0,0.1711,0.0,0.0
2023-03-19 21:00:00,0.0,0.0,0.0,0.0
2023-03-19 22:00:00,0.0,0.0,0.0,0.0
2023-03-19 23:00:00,0.1436,0.0,0.0,0.0
2023-03-20 00:00:00,0.0,0.4014,0.0,0.0
2023-03-20 01:00:00,0.0,0.0,0.0,0.0
2023-03-20 02:00:00,0.0,0.0,0.0,0.0
2023-03-20 03:00:00,0.0,0.0,0.0,0.0
2023-03-20 04:00:00,0.0,0.0,0.0,0.0
2023-03-20 05:00:00,0.0,0.0,0.0,0.0
2023-03-20 06:00:00,0.4309,0.0,0.4382,0.0
2023-03-20 07:00:00,0.0,0.0,0.0,0.0
2023-03-20 08:00:00,0.0,0.0,0.1557,0.3967
2023-03-20 09:00:00,0.0,0.0,0.0,0.0
2023-03-20 10:00:00,0.0,0.0,0.0,0.0
2023-03-20 11:00:00,0.0,0.0,0.0,0.0
2023-03-20 12:00:00,0.0,0.0,0.0,0.0
2023-03-20 13:00:00,0.0,0.0,0.0,0.2172
2023-03-20 14:00:00,0.0,0.0,0.0,0.4474
2023-03-20 15:00:00,0.0,0.0,0.0,0.0
2023-03-20 16:00:00,0.0,0.0,0.0,0.0
2023-03-20 17:00:00,0.0,0.0,0.0,0.0
2023-03-20 18:00:00,0.0,0.0,0.0,0.0
2023-03-20 19:00:00,0.0,0.0,0.0,0.0
2023-03-20 20:00:00,0.2011,0.0,0.0,0.0141
2023-03-20 21:00:00,0.0,0.0,0.0,0.1965
2023-03-20 22:00:00,0.0,0.0,0.0,0.5081
2023-03-20 23:00:00,0.0,0.3435,0.2154,0.0
2023-03-21 00:00:00,0.0,0.0,0.0,0.0
2023-03-21 01:00:00,0.0,0.0,0.49,0.4833
2023-03-21 02:00:00,0.0,0.0,0.0,0.0
2023-03-21 03:00:00,0.0,0.0,0.0,0.0
2023-03-21 04:00:00,0.0,0.0,0.0,0.0
2023-03-21 05:00:00,0.0,0.0,0.0,0.0
2023-03-21 06:00:00,0.0,0.1899,0.0,0.0
2023-03-21 07:00:00,0.0,0.0,0.0,0.0
2023-03-21 08:00:00,0.0,0.0,0.0,0.0
2023-03-21 09:00:00,0.0,0.0,0.0,0.0
2023-03-21 10:00:00,0.0,0.0,0.0,0.2521
2023-03-21 11:00:00,0.54,0.0,0.041,0.0
2023-03-21 12:00:00,0.0,0.0,0.0,0.0
2023-03-21 13:00:00,0.0,0.0,0.0,0.0
2023-03-21 14:00:00,0.0,0.0,0.0,0.0
2023-03-21 15:00:00,0.0,0.0,0.0,0.0
2023-03-21 16:00:00,0.0,0.0,0.0,0.0
2023-03-21 17:00:00,0.0,0.0,0.0,0.0
2023-03-21 18:00:00,0.0,0.0,0.0,0.0
2023-03-21 19:00:00,0.0,0.3052,0.0,0.0
2023-03-21 20:00:00,0.0,0.0,0.0,0.0
2023-03-21 21:00:00,0.0,0.0,0.0,0.0
2023-03-21 22:00:00,0.0,0.0,0.0,0.0
2023-03-21 23:00:00,0.359,0.0,0.0,0.0
2023-03-22 00:00:00,0.0,0.0,0.0,0.0
2023-03-22 01:00:00,0.0,0.0,0.0,0.0
2023-03-22 02:00:00,0.0,0.0,0.0,0.0
2023-03-22 03:00:00,0.0,0.4567,0.0,0.0
2023-03-22 04:00:00,0.0,0.0,0.0,0.0
2023-03-22 05:00:00,0.0,0.0,0.0,0.0
2023-03-22 06:00:00,0.0,0.0,0.0504,0.0
2023-03-22 07:00:00,0.5462,0.2403,0.0,0.5775
2023-03-22 08:00:00,0.0,0.0,0.0,0.0
2023-03-22 09:00:00,0.0,0.1184,0.0,0.0
2023-03-22 10:00:00,0.0,0.0468,0.0156,0.0
2023-03-22 11:00:00,0.5365,0.0,0.0,0.0
2023-03-22 12:00:00,0.0,0.0,0.0,0.4155
2023-03-22 13:00:00,0.0,0.0,0.0,0.0
2023-03-22 14:00:00,0.0,0.0,0.0,0.0
2023-03-22 15:00:00,0.0,0.0,0.0,0.0
2023-03-22 16:00:00,0.0,0.3168,0.0,0.0
2023-03-22 17:00:00,0.0,0.0,0.0,0.0
2023-03-22 18:00:00,0.0,0.0,0.0,0.0
2023-03-22 19:00:00,0.0,0.0,0.0,0.0308
2023-03-22 20:00:00,0.0,0.0,0.0,0.0
2023-03-22 21:00:00,0.0,0.0,0.0,0.0
2023-03-22 22:00:00,0.0,0.0,0.0,0.0
2023-03-22 23:00:00,0.0,0.3711,0.0,0.0
2023-03-23 00:00:00,0.0,0.0,0.0,0.0
2023-03-23 01:00:00,0.0,0.1897,0.0,0.0
2023-03-23 02:00:00,0.0,0.0,0.0,0.0
2023-03-23 03:00:00,0.0,0.0,0.0,0.0
2023-03-23 04:00:00,0.0,0.4033,0.0,0.0
2023-03-23 05:00:00,0.0,0.0,0.0,0.0
2023-03-23 06:00:00,0.0,0.0,0.0,0.0
2023-03-23 07:00:00,0.0,0.0,0.0,0.0
2023-03-23 08:00:00,0.0,0.0,0.0,0.0
2023-03-23 09:00:00,0.0,0.0,0.0,0.0
2023-03-23 10:00:00,0.2974,0.0,0.0,0.0338
2023-03-23 11:00:00,0.0,0.0,0.0,0.0
2023-03-23 12:00:00,0.0,0.0,0.4335,0.0
2023-03-23 13:00:00,0.0,0.0,0.0,0.0
2023-03-23 14:00:00,0.0,0.0,0.0,0.0
2023-03-23 15:00:00,0.0,0.0,0.0,0.0
2023-03-23 16:00:00,0.0,0.0,0.0,0.0
2023-03-23 17:00:00,0.0,0.0,0.0,0.0
2023-03-23 18:00:00,0.0,0.0,0.0,0.0
2023-03-23 19:00:00,0.0,0.0,0.0,0.0
2023-03-23 20:00:00,0.0,0.0,0.0,0.4488
2023-03-23 21:00:00,0.0,0.0,0.0,0.0
2023-03-23 22:00:00,0.0,0.0,0.0,0.3154
2023-03-23 23:00:00,0.0,0.0,0.3532,0.0
2023-03-24 00:00:00,0.576,0.0,0.0,0.0
2023-03-24 01:00:00,0.4409,0.0,0.0,0.0
2023-03-24 02:00:00,0.0,0.0,0.0,0.0
2023-03-24 03:00:00,0.0,0.0,0.0,0.0
2023-03-24 04:00:00,0.2074,0.0,0.0,0.0
2023-03-24 05:00:00,0.0,0.0,0.0,0.0
2023-03-24 06:00:00,0.4187,0.0,0.0,0.0
2023-03-24 07:00:00,0.0,0.0,0.0,0.0
2023-03-24 08:00:00,0.0,0.0,0.0,0.0
2023-03-24 09:00:00,0.0,0.0,0.0,0.3453
2023-03-24 10:00:00,0.0,0.0,0.0,0.0
2023-03-24 11:00:00,0.0,0.0,0.0,0.0
2023-03-24 12:00:00,0.0,0.0,0.0,0.0
2023-03-24 13:00:00,0.0,0.0,0.0,0.0
2023-03-24 14:00:00,0.0,0.0,0.0,0.0
2023-03-24 15:00:00,0.0,0.0,0.0,0.0
2023-03-24 16:00:00,0.0,0.0,0.0,0.0
2023-03-24 17:00:00,0.0321,0.0,0.0,0.0
2023-03-24 18:00:00,0.0,0.0,0.0,0.0
2023-03-24 19:00:00,0.0,0.0,0.0,0.0
2023-03-24 20:00:00,0.0,0.0,0.0,0.0
2023-03-24 21:00:00,0.0,0.0204,0.0,0.0
2023-03-24 22:00:00,0.0,0.0,0.0,0.0
2023-03-24 23:00:00,0.0,0.0,0.0,0.0
2023-03-25 00:00:00,0.0,0.2412,0.0,0.0
2023-03-25 01:00:00,0.0,0.0,0.0,0.4931
2023-03-25 02:00:00,0.0,0.3315,0.0,0.0
2023-03-25 03:00:00,0.0,0.0,0.0,0.0
2023-03-25 04:00:00,0.0,0.0,0.0,0.0648
2023-03-25 05:00:00,0.1448,0.0,0.0,0.0
2023-03-25 06:00:00,0.0,0.0,0.0,0.0
2023-03-25 07:00:00,0.4604,0.0,0.0,0.0
2023-03-25 08:00:00,0.0,0.0,0.0,0.0
2023-03-25 09:00:00,0.0,0.0,0.0,0.0
2023-03-25 10:00:00,0.0,0.0,0.0,0.0
2023-03-25 11:00:00,0.0,0.0,0.0,0.0
2023-03-25 12:00:00,0.4873,0.0,0.0,0.0
2023-03-25 13:00:00,0.0,0.0,0.0,0.0
2023-03-25 14:00:00,0.0,0.4018,0.0,0.0
2023-03-25 15:00:00,0.0,0.0,0.0,0.0
2023-03-25 16:00:00,0.0,0.0734,0.0,0.0
2023-03-25 17:00:00,0.4512,0.0,0.0,0.0
2023-03-25 18:00:00,0.0,0.0,0.0,0.0
2023-03-25 19:00:00,0.0,0.0,0.0,0.0
2023-03-25 20:00:00,0.0,0.0,0.0,0.0
2023-03-25 21:00:00,0.0,0.0,0.0,0.0
2023-03-25 22:00:00,0.0,0.0,0.3669,0.0
2023-03-25 23:00:00,0.0,0.0,0.0,0.0
2023-03-26 00:00:00,0.0,0.0,0.0,0.0
2023-03-26 01:00:00,0.0,0.0,0.0,0.0
2023-03-26 02:00:00,0.0,0.0,0.0,0.0
2023-03-26 03:00:00,0.0,0.0,0.5642,0.0
2023-03-26 04:00:00,0.0558,0.0702,0.5715,0.0
2023-03-26 05:00:00,0.0,0.1845,0.0,0.0
2023-03-26 06:00:00,0.0,0.0,0.0,0.2856
2023-03-26 07:00:00,0.0,0.0,0.0,0.0
2023-03-26 08:00:00,0.0,0.0,0.2569,0.0
2023-03-26 09:00:00,0.0,0.0,0.0,0.0
2023-03-26 10:00:00,0.0,0.0,0.0,0.0
2023-03-26 11:00:00,0.0,0.0,0.0713,0.0
2023-03-26 12:00:00,0.1019,0.0,0.4854,0.0
2023-03-26 13:00:00,0.0,0.0,0.0,0.0
2023-03-26 14:00:00,0.0,0.0,0.0,0.0
2023-03-26 15:00:00,0.0,0.0,0.3713,0.0
2023-03-26 16:00:00,0.0,0.0,0.0,0.0
2023-03-26 17:00:00,0.0,0.0,0.0,0.3304
2023-03-26 18:00:00,0.3894,0.0,0.0,0.0
2023-03-26 19:00:00,0.0,0.0,0.0,0.0
2023-03-26 20:00:00,0.0,0.0,0.0,0.0
2023-03-26 21:00:00,0.0,0.0,0.0,0.0
2023-03-26 22:00:00,0.0,0.0,0.0,0.0
2023-03-26 23:00:00,0.5326,0.0,0.0,0.0
2023-03-27 00:00:00,0.5123,0.0,0.0,0.0
2023-03-27 01:00:00,0.0,0.4714,0.4656,0.0
2023-03-27 02:00:00,0.0,0.4873,0.0,0.4296
2023-03-27 03:00:00,0.0,0.0,0.0,0.0
2023-03-27 04:00:00,0.0,0.0,0.4415,0.3042
2023-03-27 05:00:00,0.0,0.0,0.0,0.0
2023-03-27 06:00:00,0.0,0.0,0.0,0.0
2023-03-27 07:00:00,0.0,0.0,0.0,0.0
2023-03-27 08:00:00,0.0,0.0,0.0,0.0
2023-03-27 09:00:00,0.0,0.0,0.0,0.2321
2023-03-27 10:00:00,0.0,0.0,0.0,0.0
2023-03-27 11:00:00,0.0,0.0,0.369,0.179
