HourOfYear,Regulation Capacity Up ($/MWh),Regulation Up Mileage ($/MWh),Reg_LOC_Adder,Synchronized Reserve ($/MWh),SR_LOC_Adder,Primary Reserve ($/MWh),NSR_LOC_Adder,Thirty Minutes Reserve ($/MWh),SecR_LOC_Adder
2268,7.97323466837722,3.9999375643377246,1.840889772280565,0.0,2.6307536269333904,0.0,0.7251806982641993,7.320473726204677,2.237591408638905
2269,19.207624417725068,13.831355672419768,0.571885838167793,22.034114979339865,1.6849257970241565,14.508042502182082,1.9870128976491395,13.223143044801658,0.958524225100314
2270,15.631803899687103,4.834845595466721,0.7101637402702855,16.1456091034623,4.798731032245567,13.519098154358204,1.3335576944496728,7.873425530264826,0.0
2271,20.11029692158985,12.611433333701378,0.8651399730536545,18.171989313277972,0.6603626723022649,20.292176897029545,1.8230152564254327,14.170147613957797,1.581233980557276
2272,16.610793269407022,15.389118369671655,2.1671086628539777,29.661522690369747,0.0,16.38397615104419,1.0300150412423452,3.5253473514823743,1.724973416983181
2273,1.274421682689294,5.281615692761904,0.7320398234299629,43.364027709246216,2.642523485006905,0.0,2.6512335295056073,18.559293637916845,1.4033124792564187
2274,11.931251842500386,8.086861558533272,3.1088004111128447,25.69047955260842,3.6076164003719255,24.63404707827001,0.7866935280172063,18.670134033818027,2.6666308252223603
2275,9.164908552743194,0.0,0.0,13.48960981070921,3.4996995893844534,19.700188421771113,2.6718151751359924,17.66058922726936,2.2287370859558178
2276,12.928669167025957,12.674500959717921,1.4239933057290186,31.793255982136476,2.019650196900005,28.960262643174346,1.56523186905509,19.044709181397305,3.0808733470493745
2277,11.628358012788036,11.29116951845636,2.021974409866647,39.847570165529916,4.118142899619296,13.373360047908754,2.433914069067695,6.1110930774193815,2.7112756863458047
2278,0.0,2.814810183402617,1.6238569376908691,36.752650231759766,3.7469534950208283,0.0,2.0371607107063494,9.243746604602864,0.3064182186765183
2279,8.085314839043713,5.540521184275223,1.5034577144497057,22.747505095994303,2.824037608147948,21.990076929286307,0.4057803529891362,7.37409860004428,2.3041422200301485
2280,5.925896240044808,3.8765175590246304,0.2980879328960545,14.34848975015712,2.3929571340967257,0.0,0.67074496941591,4.377655452996197,0.8390048842657354
2281,6.782807017251104,0.0,0.9067188536054884,4.820435813796106,1.8509152319885438,1.241053403125889,1.0180660181254573,7.406911801069455,0.0
2282,3.904855409949129,3.884278024384857,0.3936110285787011,11.525252053281745,1.6225781242689084,5.501663234844371,0.4931479985816543,5.931370154419809,0.7489639937572301
2283,4.2662201109797016,0.0,0.21779681496165643,7.306897148867525,1.6215033311514464,5.894083053239271,0.6887387824790281,3.13642477894812,1.1424685364026983
2284,6.13447928312191,1.951768347675164,0.4254214029816123,7.9214619020939,1.6768343101831258,0.0,0.8752095266999907,3.373718214652586,0.9683980995109336
2285,5.896793964590991,0.0,0.6574373114606887,18.373504851253628,1.2868938301294195,6.2455044622771485,0.0,0.0,0.7337060448139476
2286,0.0,8.703770312644272,1.4877772182253581,14.80668688412131,1.8744539421621604,13.596619676488723,1.589197640674842,45.704937063990016,0.942352798016028
2287,0.0,5.881970552824131,1.4256790904462533,12.805465306097183,1.2887473621040377,8.920055136318092,1.363802809701843,10.700693169693546,1.247170246957875
2288,10.038657546531466,14.934144242273355,1.9179580214808027,49.85909010384837,0.8312876561875773,12.23550124982443,2.0826941216524344,8.422972580010367,1.481030880812716
2289,23.73225690541129,8.747705741046385,0.4700154826293272,42.979717205394486,3.051097489680269,17.310931087769113,0.6297070481557405,12.158556524477163,2.102688520434679
2290,10.315019533499408,9.356457077206636,0.8978393304190619,425.5767167389282,1.2705047338061843,14.740506451103794,0.6661558460416889,14.819176085160958,1.86567634593967
2291,0.0,12.333359066872044,1.5398816320654265,20.35500750783736,4.138207130019424,16.83275715388718,1.3111706227747861,8.499098785096571,1.920008174921451
2292,13.70528346608993,5.571788195147767,1.3040002739493461,26.11197446788918,4.558120498216353,8.408688759725884,2.0725555130286026,9.801093163695912,0.5660698829800946
2293,13.738391744853045,8.314471921392665,0.8266121988942785,16.45451536281155,1.9854500856071635,0.0,1.9784930616807819,5.160188690365628,1.6874763133561743
2294,17.853839564796864,8.5320026038247,1.716822718217183,6.0067557217521514,4.107271552087341,3.9556838761408613,0.0,0.0,1.9091780990534883
2295,5.403414067390745,7.663538670455798,1.5229617750258242,19.63647022054568,3.126507105775132,21.00283918785366,2.5009261784330525,11.206718322787395,1.763442322017191
2296,20.281763593521163,6.199922483401662,0.5217351969748025,35.76793257078574,4.681094695672982,23.73431000446282,1.860428868022879,8.284756996044946,2.013065182347629
2297,10.49965236919221,12.57996116179981,0.0,48.84246162709528,4.5676548499391005,13.339411796979652,3.232305542286501,10.438908639482486,1.4478747222115285
2298,23.968281100771932,12.46196338910882,1.7335531822364663,41.48130297321383,5.267923418974976,18.429239630843472,1.8333994896909083,17.939651222334,1.8265562884845064
2299,16.31163518949767,5.113896836308924,1.7766705366180195,24.77184245248104,4.050422529421831,0.0,0.0,18.49667532580961,1.644053063290759
2300,18.09399865487867,9.206079578270362,3.006001905844726,31.351299824824213,0.0,11.033218470205643,2.569333027011061,2.64499432782971,1.2786921160263183
2301,13.18501892857778,8.874211027132795,0.7273901557902345,36.378146066010046,2.8061800367467455,13.748054222662779,1.456875926391354,4.561831765562713,1.6585946610671627
2302,0.0,6.498262691529062,1.2791330948002158,0.0,2.110074046909738,18.2107471696346,1.5359383535770958,0.0,1.489456767177315
2303,4.909865935657029,3.4309640231942624,1.73702036838971,0.0,0.0,3.001268059518515,2.4737274612860096,8.423819103096065,1.3584146613923413
2304,8.092730717706342,2.2925320925464256,1.284075730397021,0.0,1.9132547561673916,0.0,0.0,8.761412304215774,1.3870962435215377
2305,0.9033697822192954,1.0742573471418724,0.5119943634521625,14.769784210947684,4.5747361304020355,8.557950989363215,0.8413136257783156,4.308861819158978,0.0
2306,3.340160336238805,1.9315552998221088,0.6333812227455478,10.915686868000375,1.2309567851321415,0.0,0.45355885605504537,3.4966755262548688,0.4091273414425669
2307,5.322506650186049,0.0,0.2851148709383861,11.786049837618517,0.0,3.635674691005193,0.0,3.8375342864622284,0.5787995180945894
2308,2.8951180140783572,2.046410666934461,0.0,5.646789276666202,0.0,3.5550429285865714,0.4825932693902033,3.2113138287221497,0.5494159401042925
2309,3.8200024607779586,4.860480287604953,1.1103222808803677,9.534151493172262,0.6315886382793449,4.872634794258765,0.5903527490189158,2.5387114599937117,0.39616087736783906
2310,5.632006868717469,6.087972103939443,0.5235166288887351,21.779669708619018,0.0,6.850207298096532,0.597936398419473,7.7035885426359965,1.0995993692976966
2311,5.2093428858802175,5.82688117482571,0.0,21.05510485825086,1.9372757866606878,10.043005597095867,0.35064097894315976,8.372233921006096,0.33907903143300744
2312,11.443943456126737,0.0,1.1020754897326384,17.89360929564764,1.626694807758593,14.7908779746181,0.0,13.053545330117235,1.0494394081308667
2313,9.985268726791015,11.840864852614512,1.1546212817941954,17.257769590017325,1.0811226774417229,5.047782665081999,0.18823024248413944,11.564722576901614,1.315528954819944
2314,8.036155972277575,12.61338637141059,0.8451194670867415,11.756875915673632,3.1543101081418707,14.579869308719484,0.6510694478891594,9.016029298382135,0.9630330669597739
2315,13.023725691307796,4.335931358478753,1.6864189454745036,19.79650246905676,1.1502366954316836,16.45512135611295,0.8409388031401529,8.715992182293903,1.1791963211494572
2316,6.821838272748171,4.684965006987096,0.7830100131682953,29.75285760220447,2.6247596686186374,13.654027133298625,0.9681628467101759,7.36822780836058,1.4369264800728734
2317,9.520370391716419,4.164850921557658,0.9690284590951487,30.64603424289551,2.680110465366875,12.448252295730759,0.0,9.15474513451828,0.833137905119345
2318,0.0,8.736459980403435,1.2803146165614514,15.130119779347018,1.6569159674058531,2.2425987001372336,1.1522009918104978,9.666367840799955,1.319529123396961
2319,9.513269555637574,5.466573329375217,4.854631662709138,21.825022148142118,2.270024474502517,17.40158881053455,1.7751046031726616,12.903317537519284,1.3770590952501707
2320,17.833157500470875,6.850937039955123,1.2759926848044143,16.235033574118916,3.9343513555000387,8.285295435806837,0.8944876929169471,0.0,0.9649285594829111
2321,11.993418922753856,9.153747749638798,1.457480952929234,17.0431253262994,1.6902906549029766,0.0,0.2861874557551827,17.070351910026737,1.099508601747539
2322,0.0,5.310131707726154,0.8197358528827167,31.31616263429393,3.32096637149437,0.0,2.2934754073905053,6.218945785411333,1.8072747644473877
2323,10.799584184410262,7.836105414563498,0.326249438236915,52.15307690205404,1.047420146607927,23.718440197043098,1.9271161460985229,5.06406042530138,1.7288350361205063
2324,11.543663490098535,8.649393159919237,1.3126039908173144,12.918731853964944,0.0,13.813395925783855,1.3952992010351208,14.180287372430428,1.7654586612328966
2325,7.59622295791906,8.75900124169245,0.8421567633805354,9.148858004792713,2.411736051355216,11.66573540859286,0.0,4.06626286483415,1.5476398028963758
2326,11.172498554033828,3.6774521172315646,0.0,17.554452525473152,2.1951428530840604,5.658562831816545,4.880536065258658,6.495935441590919,0.8698682306261483
2327,10.686626674726352,4.751567737915102,0.4156166793216147,17.291523720921795,0.46210485167725557,6.623055824383707,0.0,7.257946247428246,0.0
2328,8.751618823414526,3.2195087077475533,0.8590423243856514,0.0,1.7232772448346663,10.129670372925771,0.39155277816842254,5.483325611049998,1.0412051172945844
2329,0.0,3.097698258691658,0.3830600620627649,15.964270257275738,0.9204872391367749,6.58183294723652,0.3884077040618683,3.5841565448383976,3.6494782936028574
2330,3.8850518620809975,0.0,0.3749395452391409,0.0,0.9151710769017118,2.49855077913297,0.6984944809001633,3.7369547581249667,0.4075926788743582
2331,4.815013302090834,1.7659284182217778,0.6744390374495922,9.22846751171435,1.2300078514972115,0.0,0.25989294227928117,0.0,0.4335819082433097
2332,2.5171306263930373,3.207966627119418,0.5653872329803047,5.964905234695799,0.7828815401875063,2.403610740449506,0.539741583979836,1.5620027764030422,2.8540144461433283
2333,2.978252723337028,0.9979630856313912,0.34077466939500095,9.968627054644664,0.9263258952373311,5.964808621685008,0.0,18.803516198707015,0.447612820477833
2334,3.51598638927062,1.6435582344303044,0.9245733719643322,10.821084765513582,1.1040391706976926,0.0,0.0,6.741211626714528,0.8791892769848494
2335,10.590898229423722,6.400803749470396,0.0,20.03967439905719,0.8629675534737222,37.485256064007636,0.8806933206448512,0.0,0.6791818846198807
2336,0.0,5.147921502302146,0.505868204943922,26.008638630655298,0.798786985330343,7.582029923539222,1.002346226757816,5.063082628718725,1.3119846080035407
2337,10.333488612008095,0.0,1.366839717200661,24.346029189545884,2.075951066460128,13.02561570591275,1.059951964705366,9.466653937456227,1.6875562123433363
2338,3.0801019141894033,5.422375285655032,1.6278479276268711,18.86648316378553,2.470796962802066,8.238267046767259,1.2017524888970101,6.958537922012644,0.31347319854000916
2339,0.0,2.449544152773157,0.0,8.087521785283714,3.293413655827826,6.573417489136236,1.0595957129006186,4.931016120280592,0.26197988083636975
2340,0.0,0.0,0.531836767991349,27.61545540549629,2.1434622009537647,6.440987855321975,0.9794439266222766,6.589704996348436,0.940346379756325
2341,5.874495742182815,29.606300973596703,1.2596918092280698,14.636611698952606,1.422480549214212,9.127790709267746,1.0421329337385028,8.054766801091613,0.9836167340325583
2342,7.044386873577621,6.495147620077115,1.4186268495323142,10.373631713112177,1.000280595401492,9.560269947913861,0.813980109922282,0.0,0.784649559445635
2343,8.346260143805731,6.380812671843139,1.4301874133912678,0.0,0.0,12.99704083473116,0.6081410051178192,7.290645463971374,0.9968553517436965
2344,8.486320259671304,4.629877727673764,1.7522460485479803,2.4318623220873006,2.376255216793419,9.509129337468877,0.8697116379920421,5.054920090778872,1.292298632160817
2345,3.5160951848785236,4.010105077878355,1.701551705834988,5.550224467767537,0.42511620360871993,10.08153932281182,0.0,10.68256764674919,1.0659615638109272
2346,11.95023572261214,10.66285129356772,1.700829048708905,32.72043091770987,2.7050249500327017,0.0,0.0,10.22785064100883,2.053262355780917
2347,6.419783465654069,6.094509716463309,0.8453160117230875,33.14551451568053,0.0,13.736143603977627,0.0,8.170723476600923,0.8603867911512161
2348,10.165224195035734,5.549449812015788,1.5225428329279078,6.670275006829029,0.7770021299803274,10.37569330772529,1.2210450950605842,6.851810473444545,0.22230106121752116
2349,1.73960768553702,6.29545390514536,0.9045560383343662,11.076321534155626,0.0,14.570165583856467,0.5268483330501303,3.0165554968711814,1.3057951009526108
2350,5.762822167213418,8.276028817651602,0.11385858436105677,0.0,1.5665799918205334,6.59986112925958,0.7792281064746094,7.632200118289257,1.0555278230190757
2351,10.42956680961745,3.017091055509508,0.47721020712138257,6.856279979613206,1.4999647499730981,12.255306711079433,0.5559602585164098,4.8796728631514075,0.9713345299266515
2352,2.8136240308827682,1.589984975642676,3.6024576337246335,0.0,1.7996273723068876,2.799297326773365,0.7250434874919752,2.5112915257165676,0.8129331564778793
2353,4.926751566680488,3.3494873005424943,1.3837215454043226,15.74549081318584,0.0,7.47350796659633,0.7866474711982953,4.154079283025004,0.0
2354,0.0,2.901730368254246,1.1724734413471538,0.0,1.5122569746641625,5.7154910517107105,1.0070171305926856,1.556384302501852,0.4254290694343732
2355,3.235719713544628,0.0,0.0,10.64059867285072,2.149577026257319,8.846108268191582,0.9658401816436003,2.3123661838582894,1.060945198086759
2356,9.27004933257931,1.2108749126620322,3.488274033029832,17.107276372672935,0.6969717682865372,4.043893417546637,0.8741237841006377,4.032455776383511,0.7406603022895704
2357,11.126884268232152,11.099933337274315,0.0,6.808548996160857,2.680071613155386,5.424074740372093,0.7738380946916101,3.751213695838871,0.5032098631386741
2358,0.0,1.8037594410938056,1.3189910156086688,15.176833043903164,1.7820659164879047,12.704001801406509,3.6899610552780255,4.741918026621435,1.5570164968484337
2359,12.320676376408,4.314289271111928,0.0,18.964416999332943,3.215335878949187,20.464878147385416,0.0,7.2298764983623265,1.1467487354650348
2360,0.0,0.0,1.4884533829428253,11.03181019050572,1.132891500806064,24.225022360008825,1.7313236815716389,11.915800004033864,2.4764740868585244
2361,8.350351535383487,5.507697223234414,1.6057466047905264,31.096513882150475,2.2285622280761554,19.265163064749142,1.572515048774276,13.62021079852815,1.3812328218846606
2362,18.813061595582226,13.58626318731099,2.8906689141981454,38.45160321796365,3.5414869701091996,21.842463067405568,1.8714131928855227,8.9812330786664,0.0
2363,16.848457440692695,9.039145799440496,0.0,6.253869415442146,0.0,15.664321606914289,1.0394941192356006,20.110075889520548,3.1218415596835465
2364,14.369717031295293,5.368115044235576,1.8084290775870153,37.440596067101716,0.0,0.0,0.7228631664836447,61.32007280190095,2.17926854607717
2365,6.7278397843496185,7.680919136408103,1.7188282421441672,12.559054168839676,4.026618784192535,20.189928634616617,2.3306753751613645,19.191888327076924,1.8042233224112474
2366,14.327279213161164,4.7289409526343915,1.22898570256443,96.18007800093103,13.976126194349131,15.341448956462417,1.5965146070572804,9.6857925706801,1.5069256991371602
2367,15.735299031882457,4.682016767076645,1.6087335916531575,101.54875144466813,2.96287842756241,2.2810718516640915,1.8533818220164247,10.057257823691971,0.0
2368,13.929252607215636,12.056480683868108,1.7461723292224187,48.36455164378015,0.0,16.18026747288107,1.9667751049623627,17.996498143836227,1.0168881184521144
2369,17.442165270124544,16.31210221706171,3.2249486067655133,52.09448302980608,4.258938193127014,9.630501284624437,2.078066852136822,13.325164289899595,2.297583277063958
2370,17.52331517799535,7.445469563362332,0.0,34.0658393823076,3.4937840962259035,14.510236905597797,2.14550802059436,0.0,2.3644576938108655
2371,20.799057422110952,9.391571099592667,3.2105123062401963,0.0,3.2813000157102934,160.50511019557163,1.191999719268708,11.011358334755634,3.1689802239695664
2372,20.661418850766434,7.547426819588716,3.442986169888371,39.591673101397056,2.149637028891816,17.69820032683362,1.5992950422452747,8.369964504722141,1.1193168143801309
2373,11.835623683514086,4.425032234942459,1.2488167598378141,15.942459427667856,0.0,0.0,1.8013708330044225,9.708046156742833,0.0
2374,15.000176013064017,5.273466248642835,0.0,0.0,3.228137125203815,14.324548591896411,0.727303630711915,8.902208566350991,3.8696876082116973
2375,14.979166656973932,7.640042904631834,0.8088276919870245,13.764668564021774,4.092259312306794,8.901067672464645,1.340425822712522,9.835373391759259,0.6484696021386486
2376,2.5908531392627236,6.358752922479181,7.003986601576639,10.892510005980485,2.511106758614726,15.280718346761457,1.0759372409893901,3.9843222920693715,1.3084891939832435
2377,6.010144796910281,3.8843207762102083,0.6799730520677731,16.90449930901578,0.3732028061940236,11.004632990719376,0.7590645151582299,7.301663032999564,0.6464714942089352
2378,3.634007650803913,2.662180028162594,0.8371186897614534,12.993645222895747,1.5737814503733818,6.140747438975871,1.1214807239680589,2.145834571253057,0.29335204542686755
2379,4.577851767741891,1.8449673135321003,0.5938835949209867,10.82437049306705,1.4771873424790032,3.8131392421632557,0.6960104999643902,0.0,0.12526783770096153
2380,2.5831092955735038,2.833434194988846,0.41692254344812585,21.764179868013592,0.7625158704275075,6.592112786915,0.5516300815963996,3.516391692403479,0.8275789353865323
2381,8.277710233840876,0.0,4.200016655074347,23.120672698935532,1.420942137935813,1.1944896662329354,3.598155199284504,4.712138297402963,1.0657586361733316
2382,6.925347761813002,9.653250250151903,1.4657066192835417,25.28872031917828,1.217321836508794,13.403891120037962,1.3771817009072447,7.566884742889708,0.3246937833762116
2383,9.14718467902235,6.681556759293943,1.252209066766689,36.129733315856996,5.472815157821077,5.687863640057663,0.36692445889872616,7.49400592470931,1.4381055508047584
2384,13.329617435539316,2.17848837518978,0.28348480103483226,13.388625433580804,3.027775336987525,20.810226072245417,1.5152065923706506,0.0,1.6264113420193138
2385,12.360744897202766,5.393486373201126,2.0340794440359558,31.24045566861057,4.920964530496659,13.10092266978584,1.8280578935896583,10.412800530426603,2.6638148206187475
2386,9.976229820863736,10.295254367172872,1.8809185486341329,0.0,2.005612461500872,21.050785670333777,2.4279020755009557,19.031115991899636,1.9584328532890452
2387,20.815313705505694,12.543093673452264,2.941927714482129,0.0,3.1738068657413594,8.845633510032826,2.6077539368614437,16.07132035625793,2.149333830111413
2388,0.0,0.0,1.545749114195327,24.643790765275803,2.918263491825423,11.680572794129642,2.2519370251846924,9.620787264810698,0.0
2389,11.205612613864579,4.409045766671923,1.4366794486881522,50.853683880454376,3.5279481966719315,12.092209922207358,0.9341496311346486,6.82459455812305,0.0
2390,20.650996621493395,0.0,1.716300073875338,0.0,0.9648211370555024,16.74499155669247,0.9718314690444082,7.2612489915459255,2.352997268768653
2391,10.32210670996787,5.3571236784314555,1.3820893369766265,32.2213750680104,16.72137373371731,22.870501655437863,2.0684110115414667,5.444386077716692,11.30428518109936
2392,1.3579442270519326,0.0,0.3964255308850722,35.269950492868865,4.800736528750726,0.0,2.3832635345730697,9.271058396152442,1.416659201077087
2393,22.34342639027315,15.106736865719615,0.967941845719645,22.39380179136868,4.978635719559674,15.595514256195996,1.6427105975814242,0.0,2.3929909468702153
2394,26.11304300451149,6.043238070651668,3.295709824472121,56.18038513982958,6.948172036969217,10.669769725288937,2.0841509076387905,15.74686294267925,2.7025538932245756
2395,8.922152940940528,10.249914721328405,1.9746083284392868,27.00290268950368,5.182565032826233,25.81060976497067,0.37590530754916046,13.934929877617929,1.5586609226262107
2396,7.621652716000786,6.18324369703486,1.2736355023103498,14.041519926397777,2.1072814278961753,0.0,1.875285882436501,11.906949740906049,3.190676914311029
2397,8.333291590890443,9.130583611002637,0.9498220088340902,39.15301238550326,4.648746868278482,21.14922722772269,0.7528305872779898,5.61576201859394,1.3458664361833943
2398,21.870819289522945,7.307710001242293,1.2608070668065074,26.598529349490132,4.256833243640966,6.964628314802055,1.8049851273145592,28.38792529850414,2.018048399979766
2399,2.849591387934773,7.325611243556592,1.6113023108947935,0.0,3.531227294013084,8.336358723455376,1.55559377725578,9.438958661500275,1.6172917603746344
2400,6.647671490010343,5.249652961090401,1.027366487623039,0.0,1.9274652657756346,8.83376471554435,0.3944574950654057,2.482346279723543,0.7141525618667323
2401,0.0,2.7320147065560474,0.5920329341090323,2.6320100619748272,2.403127003299417,7.025849464410487,0.47030543277535153,5.5842978948109625,1.2828265568550123
2402,3.195961853715056,2.97106171647721,0.6117550294169632,5.164774028312246,2.1515593685073884,0.9729863318242497,0.5180057606746152,7.2591476368846495,0.631354318647974
2403,6.13167096791665,3.1735129557163084,0.9359073878525608,5.3637203593304665,1.0806210561725618,7.539103551461167,0.6056119305685801,6.025928977293887,0.0
2404,6.481532112424306,0.0,0.8304789181040606,0.0,0.8903341367737345,8.421587229895248,0.7236856938073508,7.5446618724495,0.0
2405,4.441324264004315,3.610592556170411,0.770722475223516,9.421533136429925,1.5315346951315205,7.815946573383058,0.9595221277349784,2.535006271770548,0.0
2406,3.8705575408291284,6.538004044723334,1.3307403767575354,13.393181423741446,2.4111233001975827,0.0,0.32029288519140775,5.7973151557756255,0.9781834288359428
2407,8.534241643675092,40.541850492281895,0.5908384432329928,12.116455444792681,1.504673470748333,12.213783702468364,0.5655663007576348,8.371027576128306,0.0
2408,0.46237457514414315,6.823771386405672,2.5611342989193435,107.90706152866164,2.936421372348369,16.122267735362062,1.6779384137356899,11.284805173456078,0.8820064947941173
2409,14.558521432874752,11.975420046513735,1.472998000578804,22.920933449415216,3.024493873998233,0.0,1.92093305589565,0.0,2.4460635022147215
2410,12.939602059390186,11.501788365912704,2.072500994618599,21.952304977958505,3.0298032273983835,8.08179462653059,2.718327404670288,15.41105378976171,2.158811554321964
2411,15.548503006010433,8.766946389267755,1.2079762830827154,30.342111339843495,4.509905858571428,0.0,1.6981011443647847,8.872816661346054,1.6057799521090474
2412,8.69212354808628,10.78115700793336,0.0,34.7326435106882,1.6725874693801348,0.0,2.1194494900042375,18.818614338343963,0.0
2413,10.850828469459984,3.900718160214132,0.7570181889103749,27.821460389209683,3.5376184437099147,7.641948670936092,1.9870616900303386,15.015730663343493,0.5371049892560597
2414,76.2968361972884,0.0,1.3976671149697077,16.05609185124622,4.192487938313689,10.676485134108493,1.7227608642788224,10.727572684020698,1.3996574234035117
2415,0.0,12.58144291848664,1.4657277964119826,27.421046948341527,3.4395191493406414,19.048422191442555,1.2197562205742754,1.8123089763379547,0.7055982264733145
2416,10.862869687900083,8.89861102508792,3.479757473688668,19.335711623053886,4.57380209566267,100.92083383693497,0.5169240948305233,27.251977195084866,1.4532398552538632
2417,6.978725608617847,3.7725332420162054,1.3630116365166798,27.815131050873124,5.0225511749465035,0.0,0.0,15.521902681012554,0.0
2418,11.783625399082903,7.282302588405599,0.0,53.46842330751567,5.017017757653859,121.96706717165358,0.6905058423488915,11.3167017330609,3.1805027388598965
2419,14.119450892063925,0.33057922903116355,0.0,53.47070796987502,3.213440731133017,85.47480588434415,3.097723134467842,15.211139551997372,3.103840819458153
2420,0.0,15.770095802898178,1.6170038078679183,0.0,5.7186398489919545,14.728679839053557,1.6233377699607083,4.15749450796783,2.565675470537418
2421,14.936116945673295,6.64723858154942,1.1015730537367907,0.0,4.851470654260121,9.371201415891889,1.6629795349853722,12.474804444153111,1.9235847403662498
2422,12.500392421339692,5.606697306005615,0.9723258729306349,0.0,2.3893531325250583,4.6348665503878825,1.2310076062733577,0.0,0.0
2423,0.0,6.786699437120146,1.1714736901735094,0.0,3.2113424153182386,9.467137362132673,1.4001773649304845,11.213498067682337,1.1295973831321862
2424,0.0,4.341292501731139,0.5670626852827177,13.877466006585099,1.7279679742471032,13.14419120402135,0.4844740589045308,8.892874637637888,1.1780431380850078
2425,3.6811466059148272,3.509470768048113,1.0780817516698948,0.0,1.6443038543899624,13.322449187602793,1.0455375616494327,0.0,0.677402980326787
2426,7.201108564852895,3.937523448697581,0.6714223573806098,12.330163209185443,1.3871444284758818,0.0,0.0,6.108576480758577,0.3212573881514727
2427,0.0,4.672386202553728,0.6086091002373011,11.362662627947438,0.0,9.224435606813431,0.7261792222993033,4.35680024388878,0.747213638513986
2428,3.0086015293335078,4.508820162056678,0.6326687260641342,8.817514134535658,0.9333210865306621,10.017158461999378,0.7537051531558595,3.2622609968300393,0.7663521437843217
2429,8.928512353791707,0.0,0.824318450125169,0.0,1.4390362218206036,5.26853986760091,0.5525457104118913,6.115745572898513,0.0
2430,12.722725010609173,1.5147206718498658,0.0,3.5835215007836236,1.3594520385684177,16.910894234377952,1.1002204490040275,9.536779166785994,1.227374422052952
2431,6.828213674125271,3.27372435948021,1.9837654181675681,27.008299557307872,3.498355813917039,0.0,1.7413575598807745,0.0,5.192988383693566
2432,11.809567105313198,8.125112995864306,2.105313990012211,18.943202173166934,2.5436774168989738,134.41348620918637,0.0,9.429764310486178,0.0
2433,14.408930490483195,7.389486610145987,0.8762779919979043,20.729372525727843,3.2386773684433012,0.0,1.422528871192035,10.20296237267527,0.6460568132060089
2434,20.43259768896424,1.4194953720769334,2.1286191490687405,21.848901653454117,0.3910928565798278,27.92289367484341,0.0,10.066729449512128,0.0
2435,7.3104095755568075,2.80764930824125,0.40264334054252376,38.7016957650941,3.327830037344882,12.227073297971708,1.075869803314317,7.975842084269992,2.549908660083901
2436,12.520416056248239,45.00667611450461,0.0,31.279895811843346,4.188754896576075,19.38514114194537,1.5681175696515972,17.59440160764278,1.1146005276000963
2437,0.0,5.912900582215436,0.0,5.188937886307528,1.411590852728951,15.139210112957654,1.453279795349173,0.0,6.766804840013774
2438,2.2311414982854423,7.496910450709796,1.1116585224987479,36.49806423019766,2.710606438626556,16.07271960594911,1.6830912043128932,2.3115997638378243,1.2991771886962762
2439,17.281524028101988,7.425489728800792,0.0,42.07701755538545,2.7057189576233247,27.12229626797468,1.2778817133149996,10.669932087468743,1.4900689419990143
2440,12.74280459722735,9.597647653188439,0.0,20.517621477859034,4.850312993413933,7.473992250132752,1.1742587113584462,14.958931573290423,0.7807386265908295
2441,12.801438976031875,7.185377599126435,1.2006363330216594,74.80326916807385,2.6852839019567125,36.8398999306073,1.6122902929660927,16.536621712641992,1.0724747706457665
2442,22.127980550784685,13.185102090297452,1.6913973661932689,44.908953303317844,4.710179663010227,21.134956236053945,0.0,14.49604685990616,2.771330447157345
2443,15.919375741478028,7.186088568705989,1.4411131596530862,30.81739918100422,5.370183736772502,31.63576927884363,0.26713974415294045,14.622799143467356,2.569404862650613
2444,17.630187416313724,12.185444292575152,3.5353594048755586,44.87278273442154,2.273808491408499,0.0,1.7143345916728538,8.313570541968092,1.75680893049338
2445,0.0,0.0,0.0,23.870705456033463,3.462275859070421,11.492582511150516,1.9500791957814827,7.007845910897046,2.193885604725709
2446,12.965237235510557,7.418291267152281,1.3189610418727007,4.210132182476806,2.7591947841755347,17.650135488073033,1.977995290881754,6.116623151354997,0.0
2447,4.734175291760407,5.1596249228836655,1.564785087625257,72.39932710123881,1.8990147862539943,5.411607988060667,0.0,15.189871990614476,0.45770856499254503
2448,0.0,0.0,0.8780248416721097,27.437993319155094,0.0,5.642481485119855,1.6034911197888055,5.9039033102287055,0.7145923783008237
2449,4.9164481765228505,3.662196154356181,0.5729107950549392,10.295606191581623,1.7514017189431563,8.028731614907747,0.8679558672906443,6.830217350470582,0.8910134162367295
2450,5.668495396087186,0.9341199140349868,0.7688457138605367,9.004388168188978,1.7754141740713307,0.0,0.0,6.804714400496336,0.4798925017262266
2451,7.642424507367414,0.6195326595698589,0.8856279398591949,4.765749724108766,0.0,8.163751054215266,2.4171059952157075,9.165268796047457,0.8699200628274966
2452,8.797645400420949,2.2150355358466336,1.1227210739746931,0.0,1.6671308951244834,4.362694243567093,0.8161731655445328,0.0,0.8928865768254179
2453,6.322778962179894,1.5765206917640322,0.6060902913869703,7.94703478743169,2.806447144179143,5.910251816118375,1.2672087425411664,4.44005179976976,0.7840017101173916
2454,10.561798866516071,3.1465006953431556,1.4862258501495267,14.101378637627656,1.1084793292610826,11.908627436877207,1.515993565398107,12.692129368246997,0.0
