Timestamp,p_Spin10_ISONE,loc_Spin10_ISONE,p_NSpin10_ISONE,loc_NSpin10_ISONE,p_OR30_ISONE,loc_OR30_ISONE
2023-03-09 00:00:00,15.7663,0.0,8.1265,0.0,26.23,0.0
2023-03-09 01:00:00,11.2131,0.0,18.1834,0.0,35.8333,0.0
2023-03-09 02:00:00,13.6159,0.0,27.173,0.0,7.8398,0.0
2023-03-09 03:00:00,23.206,0.0,22.135,0.0,10.2487,0.0
2023-03-09 04:00:00,29.5277,0.0,26.7188,0.0,28.5287,0.0
2023-03-09 05:00:00,25.5895,0.0,9.705,0.0,41.0619,0.0
2023-03-09 06:00:00,16.9879,0.0,23.8552,0.0,32.486,0.0
2023-03-09 07:00:00,38.809,0.0,37.9232,0.0,28.2575,0.0
2023-03-09 08:00:00,43.0584,0.0,14.2943,0.0,29.8026,0.0
2023-03-09 09:00:00,13.3032,0.0,16.6221,0.0,23.8834,0.0
2023-03-09 10:00:00,14.1772,0.0,4.4943,0.0,30.9637,0.0
2023-03-09 11:00:00,12.5234,0.0,13.0624,0.0,31.3241,0.0
2023-03-09 12:00:00,31.5344,0.0,25.8825,0.0,15.8294,0.902
2023-03-09 13:00:00,32.7356,0.0,21.2533,0.0,24.8307,0.0
2023-03-09 14:00:00,30.4919,0.0,27.6561,0.0,14.8689,0.0
2023-03-09 15:00:00,5.5027,0.0,15.2218,0.0,40.0637,0.0
2023-03-09 16:00:00,28.2367,0.0,8.5599,0.0,6.197,0.0
2023-03-09 17:00:00,14.1475,0.0,46.9181,0.0,80.617,0.0
2023-03-09 18:00:00,21.1624,0.0,46.8507,0.0,4.9189,0.0
2023-03-09 19:00:00,22.1395,0.0,10.0408,0.0,16.8699,1.6879
2023-03-09 20:00:00,11.9306,0.0,25.6969,0.0,12.3573,0.0
2023-03-09 21:00:00,27.9844,0.0,18.0924,0.0,26.9811,0.0
2023-03-09 22:00:00,24.038,0.0,34.6589,0.0,10.7787,0.0
2023-03-09 23:00:00,15.4395,0.0,31.7657,0.0,11.1401,0.0
2023-03-10 00:00:00,9.0158,0.0,30.4905,0.0,18.5779,0.0
2023-03-10 01:00:00,31.1814,0.0,31.8481,0.0,12.4812,0.0
2023-03-10 02:00:00,39.1542,0.0,6.6897,0.3758,42.8011,0.0
2023-03-10 03:00:00,19.8161,0.0,15.5265,0.0,32.1306,0.0
2023-03-10 04:00:00,32.2215,0.0,22.7163,0.0,31.1225,0.0
2023-03-10 05:00:00,4.6285,0.0,31.514,0.0,24.789,0.0
2023-03-10 06:00:00,3.9391,0.0,30.1137,0.0,14.4955,0.0
2023-03-10 07:00:00,36.3238,0.0,14.5368,0.0,13.814,0.0
2023-03-10 08:00:00,24.621,0.0,20.4754,0.0,33.61,0.0
2023-03-10 09:00:00,7.5182,0.0,13.8614,0.0,32.1291,0.0
2023-03-10 10:00:00,22.2752,0.0,27.8348,0.2162,26.7858,0.0
2023-03-10 11:00:00,29.5746,0.0,6.1946,0.0,17.2026,1.1448
2023-03-10 12:00:00,26.6242,0.0,22.7657,0.0,20.0038,0.0
2023-03-10 13:00:00,23.6729,0.0,33.9165,0.0,17.2587,0.0
2023-03-10 14:00:00,15.2565,0.0,11.3255,0.0,28.5486,0.0
2023-03-10 15:00:00,15.2756,0.0,18.932,0.0,9.0683,0.0
2023-03-10 16:00:00,17.562,0.0,15.7011,0.0,23.8938,0.0
2023-03-10 17:00:00,13.3545,0.0,12.4008,0.4567,4.4482,0.0
2023-03-10 18:00:00,29.3009,0.0,5.7879,0.0,29.2347,0.0
2023-03-10 19:00:00,52.0447,0.0,17.4828,0.0,15.9199,0.0
2023-03-10 20:00:00,17.9197,0.0,22.8504,0.0,4.3131,0.0
2023-03-10 21:00:00,33.3128,0.0,42.5882,0.0,69.2222,0.0
2023-03-10 22:00:00,27.5855,0.0,15.1096,0.0,26.167,0.0
2023-03-10 23:00:00,15.8598,0.0,21.4385,0.0,17.1082,0.0
2023-03-11 00:00:00,24.2996,0.0,9.3303,0.0,30.9257,0.0
2023-03-11 01:00:00,24.108,0.0,6.9545,0.0,13.0688,0.2118
2023-03-11 02:00:00,28.941,0.0,8.2223,0.0,29.9957,0.0
2023-03-11 03:00:00,39.8301,0.0,30.7405,0.0,28.4336,0.0
2023-03-11 04:00:00,12.7887,0.0,10.3088,0.0,35.7609,0.0
2023-03-11 05:00:00,37.4202,0.2,33.3498,0.0,31.1438,0.0
2023-03-11 06:00:00,20.57,0.0,28.4336,0.0,43.0243,0.7337
2023-03-11 07:00:00,15.3881,0.0,25.086,0.0,28.1306,1.9199
2023-03-11 08:00:00,29.0831,0.0,44.8894,0.0,4.2123,0.0
2023-03-11 09:00:00,24.8557,1.8937,29.0039,0.0,21.7192,0.0
2023-03-11 10:00:00,8.6924,0.0,33.4313,0.0,7.7942,0.0
2023-03-11 11:00:00,6.2894,0.0,16.3721,0.0,10.2523,0.7985
2023-03-11 12:00:00,54.7708,0.0,21.5061,0.0,17.0989,0.0
2023-03-11 13:00:00,18.3606,0.0,16.0433,0.0,24.012,0.0
2023-03-11 14:00:00,9.5386,0.0,19.4143,0.0,30.6568,0.0
2023-03-11 15:00:00,12.7307,0.0,16.7887,0.0,6.4163,0.0
2023-03-11 16:00:00,33.8411,0.0,27.3676,0.0,21.6486,0.0
2023-03-11 17:00:00,15.0817,0.0,22.2959,0.0,2.6962,0.0
2023-03-11 18:00:00,11.8443,0.0,5.6519,0.0,21.0862,0.0
2023-03-11 19:00:00,28.5374,0.0,14.1149,0.0,19.7243,0.0
2023-03-11 20:00:00,6.1333,1.4658,2.101,0.0,21.0586,0.0
2023-03-11 21:00:00,18.1972,0.0,14.0139,0.0,18.1315,0.0
2023-03-11 22:00:00,23.5082,0.0,16.265,0.0,15.1782,0.0
2023-03-11 23:00:00,31.0157,0.0,14.3959,0.0,23.4995,0.0
2023-03-12 00:00:00,19.6668,0.0,25.0202,0.7612,30.3481,0.0
2023-03-12 01:00:00,16.5832,0.0,14.8564,0.0,12.1117,0.0
2023-03-12 02:00:00,20.6583,0.0,26.8115,0.0,26.7224,0.0
2023-03-12 03:00:00,21.8179,0.0,6.241,0.0,40.7575,0.0
2023-03-12 04:00:00,6.3057,0.0,20.9558,0.0,23.8183,0.0
2023-03-12 05:00:00,37.6997,0.0,6.1383,0.0,6.8918,1.664
2023-03-12 06:00:00,24.4785,0.0,24.8484,0.0,47.6872,0.0
2023-03-12 07:00:00,30.7981,0.0,25.1207,0.0,66.5885,0.0
2023-03-12 08:00:00,31.8083,0.0,33.3341,0.0,28.3059,0.0
2023-03-12 09:00:00,32.7037,0.0,12.2876,0.0,71.8491,0.0
2023-03-12 10:00:00,18.7691,0.0,6.47,0.0,15.7357,0.0
2023-03-12 11:00:00,34.9955,0.0,38.062,0.0,5.6009,0.0
2023-03-12 12:00:00,29.4247,0.0,25.2344,0.0,11.9628,0.0
2023-03-12 13:00:00,30.8558,0.0,18.3603,0.0,11.3644,0.0
2023-03-12 14:00:00,20.4413,0.0,3.4157,0.0,13.209,0.0
2023-03-12 15:00:00,29.0986,0.0,10.2762,0.0,27.2157,0.0
2023-03-12 16:00:00,0.0,0.0,15.9682,0.0,16.9705,0.0
2023-03-12 17:00:00,31.3736,0.0,24.3755,0.0,28.1709,1.1194
2023-03-12 18:00:00,17.5623,0.0,23.4721,0.0,27.6417,0.0
2023-03-12 19:00:00,30.195,0.0,26.0335,0.0,3.6067,0.0
2023-03-12 20:00:00,9.2565,0.0,14.3388,0.0,18.4129,0.0
2023-03-12 21:00:00,10.1398,0.0,32.0854,0.0,16.889,0.0
2023-03-12 22:00:00,2.1859,0.0,10.6019,0.0,28.2426,0.0
2023-03-12 23:00:00,11.1186,1.7727,3.9246,0.0,27.0747,0.0
2023-03-13 00:00:00,34.3233,0.0,6.0727,0.0,5.9832,0.0
2023-03-13 01:00:00,12.8094,0.0,15.7072,0.0,33.9894,0.0
2023-03-13 02:00:00,42.1748,0.0,12.1891,0.0,33.1713,0.0
2023-03-13 03:00:00,29.6592,0.0,32.5974,0.0,3.1187,0.0
2023-03-13 04:00:00,16.1426,0.0,15.8065,0.0,14.5442,0.0
2023-03-13 05:00:00,31.5454,0.0,41.4576,0.0,26.58,0.0
2023-03-13 06:00:00,25.3248,0.0,33.9317,0.0,28.6705,0.0
2023-03-13 07:00:00,10.3627,0.0,43.7047,0.0,33.4798,0.0
2023-03-13 08:00:00,31.4269,0.0,14.8994,0.0,39.9896,0.0
2023-03-13 09:00:00,28.621,0.0,22.2891,0.0,52.6224,0.0
2023-03-13 10:00:00,15.5877,0.0,9.2873,0.0,4.7112,0.0
2023-03-13 11:00:00,19.8899,0.0,10.737,0.0,17.7275,0.0
2023-03-13 12:00:00,32.4685,0.0,22.3626,0.0,15.1887,0.0
2023-03-13 13:00:00,7.4291,0.0,23.0974,0.0,8.0798,0.0
2023-03-13 14:00:00,22.2278,0.0,9.7618,0.0,44.4072,0.0
2023-03-13 15:00:00,15.7257,0.0,20.4832,0.0,13.9336,0.0
2023-03-13 16:00:00,14.7599,0.0,28.8287,0.0,16.5356,0.0
2023-03-13 17:00:00,23.7022,0.0,19.6571,0.0,19.1734,1.2055
2023-03-13 18:00:00,11.5763,0.0,22.2508,0.8073,2.2691,0.0
2023-03-13 19:00:00,0.9694,0.0,8.7767,0.0,13.1638,0.0
2023-03-13 20:00:00,6.5979,0.0,26.6183,0.0,15.8874,0.0
2023-03-13 21:00:00,19.689,0.0,1.675,0.0,15.6137,0.0
2023-03-13 22:00:00,17.3231,0.0,25.6467,0.0,26.7175,0.0
2023-03-13 23:00:00,7.2717,0.0,26.8258,0.0,24.164,0.0
2023-03-14 00:00:00,15.981,0.0,11.3475,0.0,21.1336,0.0
2023-03-14 01:00:00,34.4168,0.0,6.8506,0.0,0.3639,0.0
2023-03-14 02:00:00,29.9538,0.1063,40.2991,0.0,3.4545,0.0
2023-03-14 03:00:00,7.8024,1.9882,11.5626,0.0,21.6514,0.0
2023-03-14 04:00:00,39.591,0.0,36.4798,0.0,24.6183,0.0
2023-03-14 05:00:00,26.8877,0.0,3.095,0.0,15.2489,0.0
2023-03-14 06:00:00,17.4591,0.0,15.0065,0.0,17.9441,0.0
2023-03-14 07:00:00,35.9971,0.0,15.7065,0.0,44.0229,0.0
2023-03-14 08:00:00,17.9222,0.0,15.6908,0.0,17.2893,0.0
2023-03-14 09:00:00,24.8419,0.0,36.6718,0.0,11.4823,0.0
2023-03-14 10:00:00,20.4007,0.0,19.9336,0.0,18.7308,0.0
2023-03-14 11:00:00,23.9118,0.0,7.946,0.0,33.062,0.0
2023-03-14 12:00:00,8.6074,0.0,23.3143,0.0,0.988,0.0
2023-03-14 13:00:00,21.1314,0.0,24.7143,0.0,27.3465,0.0
2023-03-14 14:00:00,18.2201,0.0,33.4238,0.0,15.9237,0.0
2023-03-14 15:00:00,18.6374,0.0,24.7982,0.0,20.6946,0.0
2023-03-14 16:00:00,22.6412,0.0,15.8858,0.0,26.2694,0.0
2023-03-14 17:00:00,21.8391,0.0,13.1952,0.0,1.9126,0.0
2023-03-14 18:00:00,21.4136,0.0,14.6018,0.0,11.4195,0.0
2023-03-14 19:00:00,6.3522,0.0,4.4269,0.0,9.2364,0.0
2023-03-14 20:00:00,14.8934,0.0,14.5199,0.0,7.3934,0.0
2023-03-14 21:00:00,31.196,0.0,22.7284,0.0,17.9465,0.0
2023-03-14 22:00:00,57.1775,0.0,16.5309,0.0,15.0526,0.0
2023-03-14 23:00:00,27.446,0.0,27.883,0.0,19.1111,0.0
2023-03-15 00:00:00,29.5559,0.0,10.4653,0.0,7.9809,0.0
2023-03-15 01:00:00,19.5203,0.0,27.8451,0.0,9.4421,0.0
2023-03-15 02:00:00,6.5886,0.0,24.0593,0.0,25.295,0.5681
2023-03-15 03:00:00,14.7326,0.0,32.7415,0.0,37.2712,0.0
2023-03-15 04:00:00,31.9382,0.0,15.9754,0.0,17.6358,0.0
2023-03-15 05:00:00,15.5404,0.0,62.3655,0.0,3.6765,0.0
2023-03-15 06:00:00,28.6053,0.0,9.3762,0.0,12.0621,0.0
2023-03-15 07:00:00,25.2755,0.0,73.7315,0.0,35.298,0.0
2023-03-15 08:00:00,38.6649,0.0,33.2907,0.0,23.1213,0.0
2023-03-15 09:00:00,30.4999,0.0,23.1511,0.0,5.3381,0.0
2023-03-15 10:00:00,25.3186,0.0,22.1715,0.0,42.0278,0.0
2023-03-15 11:00:00,16.6837,0.0,35.166,0.0,5.1416,0.0
2023-03-15 12:00:00,35.0215,0.0,10.0899,0.0,14.8743,0.2777
2023-03-15 13:00:00,31.7503,0.0,33.799,0.0,37.6263,0.0
2023-03-15 14:00:00,22.6618,1.1772,19.6352,0.0,12.283,0.0
2023-03-15 15:00:00,3.0305,0.0,19.1442,0.0,21.4515,0.0
2023-03-15 16:00:00,30.5345,0.0,23.6254,1.6246,0.0,0.0
2023-03-15 17:00:00,19.2257,0.0,23.3331,0.0,29.753,0.0
2023-03-15 18:00:00,16.8295,0.0,13.2613,1.6737,1.3605,0.0
2023-03-15 19:00:00,20.8784,0.0,8.7737,0.0,2.347,1.6348
2023-03-15 20:00:00,22.7086,0.0,8.9257,0.0,6.782,0.0
2023-03-15 21:00:00,19.9948,0.0,25.2764,0.0,28.8142,0.0
2023-03-15 22:00:00,6.3714,1.4584,19.5271,0.0,6.9127,0.0
2023-03-15 23:00:00,18.6059,0.0,20.9166,0.0,7.5454,0.0
2023-03-16 00:00:00,18.6187,0.0,18.6992,0.0,22.8603,0.0
2023-03-16 01:00:00,33.2369,0.0,26.3231,0.0,8.0091,0.0
2023-03-16 02:00:00,18.75,0.0,11.8497,0.0,7.3196,0.0
2023-03-16 03:00:00,48.3349,0.6365,17.196,0.3444,23.2785,0.0
2023-03-16 04:00:00,22.4667,0.0,34.2051,0.0,19.1646,0.0
2023-03-16 05:00:00,23.3043,0.0,28.6368,0.0,42.7083,0.0
2023-03-16 06:00:00,14.819,0.0,33.9792,0.0,35.2078,0.0
2023-03-16 07:00:00,29.1941,0.0,16.6219,0.0,59.7712,0.0
2023-03-16 08:00:00,16.0275,0.0,25.1554,0.6408,5.4621,0.0
2023-03-16 09:00:00,3.8788,1.6396,35.284,0.0,14.6323,0.0
2023-03-16 10:00:00,18.8174,0.0,36.9372,0.0,20.0269,0.0
2023-03-16 11:00:00,10.9063,0.0,20.6388,0.0,23.9153,0.0
2023-03-16 12:00:00,18.4544,0.0,24.2279,0.0,9.387,0.0
2023-03-16 13:00:00,13.1199,0.0,31.6384,0.0,43.6177,0.0
2023-03-16 14:00:00,23.5472,0.0,21.7436,0.0,15.6008,0.0
2023-03-16 15:00:00,22.665,0.0,21.3725,0.0,8.7081,0.0
2023-03-16 16:00:00,21.6065,0.0,11.7557,0.0,22.5325,0.0
2023-03-16 17:00:00,8.7119,0.0,9.5796,0.0,5.0493,0.0
2023-03-16 18:00:00,9.1194,0.0,17.4809,0.0,9.0057,0.0
2023-03-16 19:00:00,8.0176,0.0,6.2616,0.0,19.1266,0.0
2023-03-16 20:00:00,4.0244,0.0,10.4222,0.0,23.9027,0.0
2023-03-16 21:00:00,5.2166,0.0,13.6309,0.0,15.0233,0.0
2023-03-16 22:00:00,15.6132,0.0,30.3393,0.0,6.5073,0.0
2023-03-16 23:00:00,16.9817,0.0,19.8374,0.0,17.9383,0.0
2023-03-17 00:00:00,29.9897,0.0,21.5934,0.0,33.3847,0.0
2023-03-17 01:00:00,20.3869,0.0,30.9124,0.0,21.2772,0.0
2023-03-17 02:00:00,25.3106,0.0,30.4968,0.0,34.5431,0.0
2023-03-17 03:00:00,33.7361,0.0,8.2092,0.0,9.8737,0.0
2023-03-17 04:00:00,18.7394,0.0,15.3126,0.0,11.4977,0.0
2023-03-17 05:00:00,32.6478,0.0,29.5347,0.0,17.883,0.0
2023-03-17 06:00:00,3.3823,0.0,36.1281,0.0,25.2262,0.0
2023-03-17 07:00:00,16.9722,0.0,9.336,0.0,32.9127,0.0
2023-03-17 08:00:00,28.8766,0.0,15.2276,0.0,19.0227,0.0
2023-03-17 09:00:00,17.1658,0.0,18.8525,0.0,5.5225,0.0
2023-03-17 10:00:00,31.4775,0.0,13.7727,0.0,24.199,0.0
2023-03-17 11:00:00,25.0454,0.0,22.6156,0.0,23.9463,0.0
2023-03-17 12:00:00,22.4658,0.0,24.9295,0.0,19.5958,0.0
2023-03-17 13:00:00,26.1368,0.0,8.2792,0.0,4.9321,0.0
2023-03-17 14:00:00,29.0877,1.3841,26.6451,1.1873,18.9064,0.0
2023-03-17 15:00:00,6.0997,0.0,12.904,0.0,15.1443,0.0
2023-03-17 16:00:00,25.1007,0.0,6.4095,0.3666,2.9868,0.0
2023-03-17 17:00:00,11.1992,0.0,8.2662,0.0,19.8796,0.0
2023-03-17 18:00:00,6.1038,0.0,5.9109,0.0,20.4874,1.2906
2023-03-17 19:00:00,17.8544,0.0,4.8492,0.0,12.0092,0.0
2023-03-17 20:00:00,9.2462,1.6304,17.2638,0.0,19.7804,0.7466
2023-03-17 21:00:00,7.1857,0.0,28.5189,0.0,41.7551,0.0
2023-03-17 22:00:00,26.9613,0.0,21.4205,0.0,27.3503,0.0
2023-03-17 23:00:00,24.0926,0.0,11.8466,0.0,6.6346,0.0
2023-03-18 00:00:00,4.9048,0.0,16.8581,0.0,33.0736,0.0
2023-03-18 01:00:00,21.0812,0.0,15.3038,0.0,27.9327,0.0
2023-03-18 02:00:00,16.6431,0.0,34.6949,0.0,37.8485,0.0
2023-03-18 03:00:00,23.9627,0.0,5.5782,0.0,36.5899,0.0
2023-03-18 04:00:00,22.0949,0.0,35.7657,0.0,13.1853,0.0
2023-03-18 05:00:00,18.5811,0.0,9.2172,0.0,14.2447,0.0
2023-03-18 06:00:00,13.9699,0.0,8.7897,0.0,30.4428,0.0
2023-03-18 07:00:00,40.849,0.0,38.3173,0.0,24.1058,0.0
2023-03-18 08:00:00,14.9815,0.0,39.4512,0.0,32.7024,0.0
2023-03-18 09:00:00,30.2112,0.0,21.0091,0.0,10.1811,0.0
2023-03-18 10:00:00,16.4676,0.0,6.5737,0.7447,10.6942,0.0
2023-03-18 11:00:00,32.7844,0.0,6.8357,0.0,28.384,0.0
2023-03-18 12:00:00,26.9363,0.0,37.5488,0.0,13.8738,0.0
2023-03-18 13:00:00,29.4183,0.0,12.4629,0.0,35.1399,0.0
2023-03-18 14:00:00,28.2947,0.0,5.2537,0.0,26.9233,0.0
2023-03-18 15:00:00,13.4514,0.0,32.7071,0.0,15.0072,0.0
2023-03-18 16:00:00,9.6909,0.0,0.0,0.0,7.9614,0.0
2023-03-18 17:00:00,21.8913,0.0,29.6011,0.0,6.0547,0.0
2023-03-18 18:00:00,19.3123,0.0,24.0706,0.0,18.6982,0.0
2023-03-18 19:00:00,13.9531,0.0,20.7492,0.0,15.9273,0.0
2023-03-18 20:00:00,26.6101,0.0,10.8441,0.0,19.4201,0.0
2023-03-18 21:00:00,1.5718,0.0,7.8789,0.0,10.3347,0.0
2023-03-18 22:00:00,10.7497,0.0,14.5724,0.0,15.0554,0.0
2023-03-18 23:00:00,32.0987,0.0,30.8877,0.0,19.3039,0.0
2023-03-19 00:00:00,15.6279,0.0,29.4234,1.5878,26.6512,0.0
2023-03-19 01:00:00,18.4084,0.0,17.7837,0.0,36.2608,0.0
2023-03-19 02:00:00,6.5723,0.0,37.6224,0.0,26.3676,0.0
2023-03-19 03:00:00,13.0942,0.0,32.6861,0.0,13.3069,0.0
2023-03-19 04:00:00,27.7994,0.0,19.8591,0.0,28.6061,0.0
2023-03-19 05:00:00,15.0731,0.0,21.8582,0.0,25.6084,0.0
2023-03-19 06:00:00,33.0345,0.0,18.5695,0.0,34.3199,0.0
2023-03-19 07:00:00,19.741,0.0,38.055,0.0,22.2114,0.0
2023-03-19 08:00:00,39.6349,0.0,12.3784,0.0,21.9141,0.0
2023-03-19 09:00:00,14.6001,0.0,42.5773,0.0,32.8525,0.0
2023-03-19 10:00:00,25.3111,0.0,11.1498,0.0,16.6318,0.0
2023-03-19 11:00:00,26.3529,0.0,19.6938,0.9572,12.8191,0.0
2023-03-19 12:00:00,1.0701,0.0,25.3885,0.267,22.7451,0.0
2023-03-19 13:00:00,25.3965,0.0,20.9006,0.0,26.7789,0.0
2023-03-19 14:00:00,28.7349,0.0,12.0557,0.0,24.1132,0.0
2023-03-19 15:00:00,11.5128,0.0,9.3028,0.0,5.7405,0.0
2023-03-19 16:00:00,23.5382,0.0,23.2709,1.716,6.2961,0.0
2023-03-19 17:00:00,30.9824,0.0,28.4652,0.0,7.7986,0.0
2023-03-19 18:00:00,20.5915,0.0,14.3402,1.6005,14.3925,0.0
2023-03-19 19:00:00,24.0268,0.0,24.6156,0.0,23.5457,0.0
2023-03-19 20:00:00,16.8129,0.0,3.445,0.0,30.5032,0.0
2023-03-19 21:00:00,31.7595,0.0,26.3065,0.0,33.0734,0.0
2023-03-19 22:00:00,14.255,0.0,11.5756,0.0,20.4316,0.0
2023-03-19 23:00:00,29.4174,0.0,29.9317,0.0,29.9626,0.0
2023-03-20 00:00:00,17.174,0.0,38.6481,0.0,25.7987,0.0
2023-03-20 01:00:00,35.9484,0.0,27.0274,0.0,35.4962,0.0
2023-03-20 02:00:00,28.0314,0.0,24.4247,0.0,30.2927,0.0
2023-03-20 03:00:00,39.2874,0.0,41.5658,0.0,27.7173,0.0
2023-03-20 04:00:00,29.9823,0.0,21.2566,1.4938,40.2047,0.0
2023-03-20 05:00:00,13.753,0.0,13.4199,0.0,15.5548,0.0
2023-03-20 06:00:00,25.8477,0.0,28.8457,0.0,11.8971,0.0
2023-03-20 07:00:00,41.8958,0.0,40.6597,0.0,12.3003,0.0
2023-03-20 08:00:00,18.1774,0.0,12.1903,0.0,27.459,0.0
2023-03-20 09:00:00,18.9021,0.0,3.4707,1.0447,26.1634,0.0
2023-03-20 10:00:00,11.6442,0.0,29.8526,0.0,28.5494,0.0
2023-03-20 11:00:00,10.9091,0.0,14.7014,0.0,18.3352,1.6956
2023-03-20 12:00:00,32.5104,0.0,17.0071,0.0,13.6597,0.0
2023-03-20 13:00:00,17.225,0.0,9.3006,1.043,38.4941,0.0
2023-03-20 14:00:00,21.7898,0.0,5.4088,0.0,6.5351,0.0
2023-03-20 15:00:00,6.537,0.0,19.5969,0.0,21.7329,0.0
2023-03-20 16:00:00,16.5089,0.0,7.3321,0.0,18.6276,0.0
2023-03-20 17:00:00,0.327,0.0,5.8463,0.0,19.7317,0.0
2023-03-20 18:00:00,22.5866,0.0,10.3444,0.0,22.3538,0.0
2023-03-20 19:00:00,8.8679,0.0,22.3615,0.0,11.2366,0.0
2023-03-20 20:00:00,10.4054,0.0,6.3833,0.0,23.9116,0.0
2023-03-20 21:00:00,13.2004,0.0,4.6322,0.0,15.5985,0.0
2023-03-20 22:00:00,28.8486,0.0,7.4724,0.0,27.132,0.0
2023-03-20 23:00:00,33.3337,0.0,4.8655,0.0,25.4144,0.0
2023-03-21 00:00:00,27.0155,0.0,23.3905,0.0,8.2704,0.0
2023-03-21 01:00:00,12.2006,0.0,5.3863,0.0,11.0362,0.0
2023-03-21 02:00:00,37.2381,0.0,9.6248,0.0,24.6796,0.0
2023-03-21 03:00:00,17.665,0.0,39.9779,0.0,46.1858,0.0
2023-03-21 04:00:00,7.4014,0.0,44.0926,0.0,32.5422,0.0
2023-03-21 05:00:00,24.7238,0.0,25.974,0.0,32.5518,0.0
2023-03-21 06:00:00,16.9917,0.0,17.7205,0.0,29.7434,0.0
2023-03-21 07:00:00,16.7252,0.0,23.983,0.0,23.6063,0.0
2023-03-21 08:00:00,27.1349,0.0,10.9641,0.0,41.998,0.0
2023-03-21 09:00:00,31.3895,0.0,35.5007,0.0,31.9213,0.0
2023-03-21 10:00:00,7.1124,0.0,13.0443,0.0,15.4522,1.3491
2023-03-21 11:00:00,22.6286,0.0,9.6289,0.0,20.7347,0.0
2023-03-21 12:00:00,25.8963,0.0,23.8541,0.0,28.73,0.0
2023-03-21 13:00:00,3.3234,0.2007,20.3498,0.8718,11.7373,0.0
2023-03-21 14:00:00,16.5368,0.0,24.8319,0.0,9.8439,0.0
2023-03-21 15:00:00,10.9236,0.0,17.0551,0.0,14.4074,0.0
2023-03-21 16:00:00,35.3689,0.0,5.1811,0.0,18.0333,0.0
2023-03-21 17:00:00,18.3376,0.0,12.5642,0.0,15.1651,0.0
2023-03-21 18:00:00,20.7116,0.0,13.3482,0.0,19.9291,0.0
2023-03-21 19:00:00,25.0714,0.0,33.9216,0.0,36.0665,0.0
2023-03-21 20:00:00,24.2999,0.0,7.4676,0.0,19.0133,0.0
2023-03-21 21:00:00,1.5078,0.0,19.0353,0.0,6.3105,0.0
2023-03-21 22:00:00,17.762,0.0,13.4745,0.0,17.8233,0.368
2023-03-21 23:00:00,5.0654,0.0,13.2053,0.0,28.1227,0.0
2023-03-22 00:00:00,30.5196,0.0,30.0658,0.0,17.4263,0.0
2023-03-22 01:00:00,19.9388,0.0,15.1406,0.7274,23.3567,0.0
2023-03-22 02:00:00,1.6181,0.0,29.5869,0.0,7.8762,0.0
2023-03-22 03:00:00,37.014,0.0,23.2646,0.0,32.2995,0.0
2023-03-22 04:00:00,46.8205,0.0,22.1165,0.0,37.1763,0.0
2023-03-22 05:00:00,26.2616,0.0,34.0179,0.0,6.4675,0.0
2023-03-22 06:00:00,42.9068,0.0,43.3891,0.0,23.4004,0.0
2023-03-22 07:00:00,8.1468,0.0,32.7928,0.0,33.9874,1.4331
2023-03-22 08:00:00,23.6638,0.0,21.7962,0.0,39.4657,0.0
2023-03-22 09:00:00,37.3779,0.0,11.7855,0.0,18.134,0.0
2023-03-22 10:00:00,24.6682,0.0,29.644,0.0,32.9773,0.0
2023-03-22 11:00:00,21.2917,0.0,19.6119,0.0,23.405,0.0
2023-03-22 12:00:00,26.8723,0.0,0.8963,0.0,22.3228,0.0
2023-03-22 13:00:00,17.5438,0.0,32.3529,0.0,28.9075,0.529
2023-03-22 14:00:00,4.0431,0.0,16.6695,0.0,12.3499,0.0
2023-03-22 15:00:00,18.9006,0.0,4.2732,0.0,7.7254,0.0
2023-03-22 16:00:00,11.8657,0.0,20.7551,0.0,9.1525,0.0
2023-03-22 17:00:00,18.3247,0.0,8.0501,1.9516,16.7537,0.4944
2023-03-22 18:00:00,8.9846,0.0,23.705,0.0,22.4594,0.0
2023-03-22 19:00:00,16.9129,0.0,18.1052,0.0,23.6711,0.0
2023-03-22 20:00:00,14.034,0.0,23.5375,0.0,14.2722,0.0
2023-03-22 21:00:00,17.8448,0.0,24.5519,0.0,24.9281,0.0
2023-03-22 22:00:00,18.1734,0.0,9.5563,0.0,12.94,0.0
2023-03-22 23:00:00,29.8393,0.0,6.3376,0.0,27.0077,0.0
2023-03-23 00:00:00,23.31,0.0,16.5234,0.0,5.6067,0.0
2023-03-23 01:00:00,32.985,0.0,26.6782,0.0,16.9039,0.0
2023-03-23 02:00:00,14.1133,1.1495,28.096,0.0,24.9368,0.0
2023-03-23 03:00:00,44.9472,0.0,21.3997,0.0,31.9201,0.0
2023-03-23 04:00:00,20.2694,0.0,28.7823,0.0,17.953,0.0
2023-03-23 05:00:00,7.6349,0.0,44.3128,0.0,35.4526,0.0
2023-03-23 06:00:00,20.1684,0.0,20.5197,0.0,10.9913,0.0
2023-03-23 07:00:00,36.3651,0.0,19.4435,0.0,9.2312,0.0
2023-03-23 08:00:00,35.7964,0.0,21.3836,0.0,30.9982,0.0
2023-03-23 09:00:00,36.8461,0.0,0.8722,0.0,30.0295,0.0
2023-03-23 10:00:00,18.8923,0.8445,4.1389,0.0,15.2579,0.0
2023-03-23 11:00:00,34.2472,0.0,33.7857,0.0,20.3502,0.0
2023-03-23 12:00:00,9.3075,0.0,15.4738,0.0,17.5514,0.0
